EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyArc3FGA,PenaltyFG3A,ShortMidRangeAssists,NonShootingPenaltyNonTakeFouls,DefShortMidRangeReboundPct,PenaltyArc3Frequency,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,PenaltyFtPoints,PtsUnassisted3s,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,DefAtRimReboundPct,PenaltyCorner3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,PenaltyCorner3FGM,FTDefRebounds,SelfOReb,Offensive Fouls,DefFTReboundPct,OffShortMidRangeReboundPct,SelfORebPct,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,Charge Fouls,Loose Ball Fouls,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,on,HeaveAttempts,DefensiveGoaltends,StepOutOfBoundsTurnovers,Corner3PctBlocked,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTOffRebounds,OffFTReboundPct
1626181,1610612757,Norman Powell,Norman Powell,1626181,POR,8751.0,146,42.0,286,282,59,42,31,568,16.0,23.0,1.0,1.0,3.0,5.0,3.0,8.0,4.0,8.0,5.0,11.0,3.0,9.0,3.0,23.0,39.0,8.0,20.0,8.0,78.0,319,1.0,3.0,3.0,2.0,4.0,5.0,11.0,10.0,26.0,20.0,24.0,2.0,9.0,3.0,4.0,3.0,6.0,9.0,4.0,2.0,2.0,1.0,24.0,1.0,1.0,4.0,3.0,7.0,2.0,9.0,5.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,5.0,11.0,9.0,9.0,1.0,5.0,5.0,1.0,1.0,3.0,5.0,3.0,1.0,10.0,59,0.5652173913043478,0.5909090909090909,1.0,0.4,0.4,0.5897435897435898,0.3333333333333333,0.45454545454545453,0.5932203389830508,0.16666666666666666,0.45454545454545453,0.6190476190476191,0.2857142857142857,0.45454545454545453,0.3389830508474576,0.10256410256410256,0.08695652173913043,0.25,20.496894409937887,0.6666666666666666,0.036585365853658534,0.014084507042253521,0.06060606060606061,0.01639344262295082,0.0472972972972973,0.015151515151515152,0.045454545454545456,0.020833333333333332,0.15789473684210525,0.07272727272727272,0.6,0.3898305084745763,0.6956521739130435,0.7619047619047619,0.5625,0.13559322033898305,0.375,0.5,0.6666666666666666,0.13559322033898305,0.5,0.5,0.5,0.1864406779661017,0.45454545454545453,0.45454545454545453,1.0,0.15254237288135594,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,1.0,0.5,0.45454545454545453,0.6,0.7288135593220338,0.3333333333333333,0.547522033898305,0.6092500000000001,0.5311,0.07936507936507936,0.11627906976744186,0.05128205128205128,0.1282051282051282,6.294871794871795,24.435,0.2062937062937063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1629014,1610612757,Anfernee Simons,Anfernee Simons,1629014,POR,2647.0,44,-6.0,86,86,19,33,7,172,1.0,1.0,,,,,,1.0,,,2.0,2.0,2.0,3.0,,1.0,2.0,4.0,5.0,,14.0,116,,1.0,,,,,1.0,,2.0,,12.0,,3.0,2.0,,2.0,3.0,5.0,2.0,1.0,,1.0,13.0,1.0,,5.0,2.0,7.0,1.0,8.0,1.0,,1.0,,,,,,,,,2.0,4.0,1.0,,,,1.0,,,1.0,1.0,,,,19,1.0,1.0,1.0,0.8,0.8,0.5,,,1.0,,,1.0,,,0.7142857142857143,,,,7.36842105263158,,0.1,,0.25,0.05,0.175,0.02564102564102564,,0.06666666666666667,0.14285714285714285,0.2631578947368421,,0.14285714285714285,1.0,1.0,1.0,0.14285714285714285,,,,,,,,0.2857142857142857,1.0,1.0,1.0,0.42857142857142855,0.6666666666666666,0.6666666666666666,1.0,,,,,,0.8571428571428571,0.6666666666666666,0.5443857142857143,,0.393175,,,,,5.2,25.820000000000004,0.22093023255813954,1.0,1.0,1.0,1.0,0.14285714285714285,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
203081,1610612757,Damian Lillard,Damian Lillard,203081,POR,9904.0,165,43.0,328,325,75,78,31,653,17.0,22.0,1.0,1.0,4.0,6.0,1.0,9.0,1.0,6.0,2.0,5.0,18.0,40.0,1.0,19.0,37.0,20.0,45.0,29.0,127.0,378,1.0,1.0,1.0,2.0,4.0,4.0,9.0,38.0,10.0,28.0,18.0,,40.0,18.0,6.0,27.0,15.0,42.0,13.0,2.0,18.0,2.0,99.0,,,8.0,6.0,14.0,,14.0,4.0,3.0,1.0,5.0,3.0,4.0,2.0,1.0,9.0,,1.0,3.0,6.0,25.0,30.0,1.0,7.0,3.0,,,3.0,3.0,2.0,,38.0,75,0.2631578947368421,0.2631578947368421,0.3,0.4444444444444444,0.4444444444444444,0.5135135135135135,1.0,0.4444444444444444,0.5975609756097561,0.5,0.5416666666666666,0.6595744680851063,0.6666666666666666,0.6333333333333333,0.5487804878048781,0.16216216216216217,0.09090909090909091,0.4444444444444444,28.37465564738292,0.5555555555555556,0.06818181818181818,,0.1095890410958904,,0.08695652173913043,,,,0.10526315789473684,0.12903225806451613,0.6666666666666666,0.2682926829268293,0.7727272727272727,0.85,0.29411764705882354,0.10975609756097561,0.1111111111111111,0.2,,0.07317073170731707,0.16666666666666666,0.16666666666666666,,0.06097560975609756,0.4,0.4,0.5,0.4878048780487805,0.45,0.45,0.2777777777777778,0.5,1.0,0.5,0.25,0.6666666666666666,0.8170731707317073,0.45,0.5182061728395062,0.3927,0.49290416666666675,0.10112359550561797,0.16279069767441862,0.031496062992125984,0.2992125984251969,5.84054054054054,27.37333333333333,0.22865853658536586,14.0,15.0,7.0,,0.02857142857142857,0.5833333333333334,1.0,6.0,6.0,12.0,42.0,2.0,1.0,1.0,5.0,1.0,3.0,2.0,5.0,5.0,0.4,0.08823529411764706,0.041666666666666664,0.42857142857142855,0.043478260869565216,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
203496,1610612757,Robert Covington,Robert Covington,203496,POR,8182.0,136,56.0,272,271,58,65,24,543,5.0,6.0,1.0,1.0,1.0,1.0,,,,,2.0,4.0,6.0,10.0,,5.0,6.0,8.0,14.0,3.0,37.0,304,1.0,1.0,1.0,,2.0,1.0,1.0,9.0,8.0,2.0,24.0,2.0,10.0,6.0,,2.0,1.0,3.0,,1.0,1.0,1.0,7.0,3.0,1.0,8.0,12.0,22.0,4.0,26.0,8.0,3.0,5.0,1.0,1.0,4.0,,1.0,5.0,,,2.0,8.0,4.0,4.0,,1.0,4.0,4.0,,,4.0,3.0,,9.0,58,0.8,1.0,1.0,0.5714285714285714,0.5714285714285714,0.8333333333333334,1.0,1.0,0.85,0.5,1.3333333333333333,0.8409090909090909,0.5,1.125,0.7,,,,9.03010033444816,0.2,0.15789473684210525,0.015625,0.13333333333333333,0.0625,0.14705882352941177,0.03571428571428571,,0.08571428571428572,0.3076923076923077,0.1568627450980392,0.75,0.3,0.8333333333333334,0.8333333333333334,0.8,,,,,,,,,0.2,0.5,0.5,1.0,0.5,0.6,0.6,1.0,0.5,1.0,,0.3333333333333333,1.0,1.0,0.6,0.5952975,0.761025,0.6124999999999999,0.047619047619047616,0.14285714285714285,0.05405405405405406,0.24324324324324326,1.5666666666666667,25.142857142857142,0.21323529411764705,1.0,2.0,,,0.12121212121212122,0.3333333333333333,1.0,1.0,2.0,1.0,,1.0,1.0,,1.0,,,,1.0,1.0,1.0,0.13333333333333333,0.3333333333333333,1.0,,1.0,1.0,2.0,1.0,1.0,0.3333333333333333,0.034482758620689655,0.14285714285714285,0.5,1.0,,,,,,,,,,True,,,,,,,,,,,
203994,1610612757,Jusuf Nurkic,Jusuf Nurkic,203994,POR,10401.0,173,45.0,343,340,75,78,34,683,23.0,34.0,5.0,9.0,3.0,7.0,6.0,15.0,,1.0,,,1.0,5.0,,29.0,50.0,1.0,5.0,18.0,79.0,396,6.0,13.0,,6.0,18.0,5.0,11.0,13.0,40.0,18.0,3.0,12.0,5.0,1.0,4.0,11.0,5.0,16.0,4.0,1.0,8.0,1.0,37.0,5.0,13.0,19.0,22.0,44.0,18.0,62.0,3.0,2.0,1.0,4.0,3.0,10.0,1.0,1.0,14.0,2.0,2.0,9.0,30.0,21.0,25.0,5.0,14.0,7.0,5.0,,2.0,7.0,3.0,,13.0,75,0.6896551724137931,0.8695652173913043,1.0,0.2,0.2,0.58,0.46153846153846156,0.45454545454545453,0.5545454545454546,0.46153846153846156,0.4166666666666667,0.6076923076923076,0.6,0.4642857142857143,0.09090909090909091,0.08,0.08823529411764706,0.06666666666666667,20.626631853785902,0.2857142857142857,0.2391304347826087,0.15853658536585366,0.25,0.07042253521126761,0.24404761904761904,0.11764705882352941,0.25,0.05555555555555555,0.19047619047619047,0.23076923076923078,0.42857142857142855,0.6181818181818182,0.6764705882352942,0.7419354838709677,0.6956521739130435,0.2727272727272727,0.4,0.42857142857142855,0.6666666666666666,0.01818181818181818,,,,,,,,0.09090909090909091,0.2,0.2,1.0,0.6923076923076923,0.5555555555555556,,0.5833333333333334,0.42857142857142855,0.7090909090909091,0.2,0.5132354545454545,0.57875,0.4409874999999999,0.21875,0.23728813559322035,0.22784810126582278,0.16455696202531644,3.3819999999999992,26.339999999999996,0.21865889212827988,1.0,1.0,2.0,3.0,0.2777777777777778,0.08333333333333333,,,,3.0,,1.0,2.0,2.0,2.0,,,,1.0,1.0,,0.22857142857142856,,,,,,3.0,6.0,2.0,0.42857142857142855,0.14285714285714285,0.2857142857142857,,,4.0,1.0,0.05263157894736842,0.11764705882352941,0.36363636363636365,,,,,True,,,,,,,,,,,
2546,1610612757,Carmelo Anthony,Carmelo Anthony,2546,POR,2782.0,46,-14.0,90,90,25,29,11,180,1.0,2.0,,,,,1.0,1.0,3.0,4.0,1.0,4.0,2.0,6.0,,5.0,7.0,3.0,10.0,5.0,24.0,121,,,1.0,,,1.0,1.0,7.0,4.0,6.0,6.0,,6.0,2.0,,1.0,1.0,2.0,1.0,,1.0,,5.0,1.0,,1.0,2.0,4.0,1.0,5.0,,,,1.0,,1.0,1.0,,2.0,,2.0,2.0,5.0,4.0,5.0,1.0,2.0,,,,,,,,7.0,25,0.4,0.4,0.6666666666666666,0.3,0.3,0.7142857142857143,,1.0,0.5588235294117647,,0.8333333333333334,0.631578947368421,,0.875,0.5882352941176471,,,,20.0,0.5,0.09523809523809523,,0.05263157894736842,0.04,0.075,0.020833333333333332,,0.05,0.125,0.058823529411764705,,0.11764705882352941,0.5,0.5,,0.058823529411764705,1.0,1.0,1.0,0.23529411764705882,0.75,0.75,0.3333333333333333,0.23529411764705882,0.25,0.25,,0.35294117647058826,0.3333333333333333,0.3333333333333333,1.0,,,,,,0.7058823529411765,0.3333333333333333,0.5366882352941177,0.7515,0.5397,0.1111111111111111,0.25,,0.2916666666666667,11.085714285714285,25.16,0.2777777777777778,,2.0,,1.0,,,2.0,,1.0,2.0,3.0,1.0,,1.0,,,,,1.0,1.0,0.5,0.16666666666666666,0.6666666666666666,,,1.0,1.0,1.0,,,0.5,,,1.0,0.5,,2.0,,,,,,,,True,,,,,,,,,,,
203468,1610612757,CJ McCollum,CJ McCollum,203468,POR,9085.0,151,49.0,301,298,61,57,31,599,5.0,7.0,1.0,1.0,,,10.0,23.0,6.0,14.0,,3.0,11.0,24.0,3.0,21.0,44.0,11.0,27.0,5.0,80.0,338,2.0,3.0,3.0,,4.0,2.0,9.0,15.0,24.0,18.0,24.0,,24.0,11.0,2.0,12.0,6.0,18.0,3.0,3.0,10.0,,42.0,2.0,1.0,15.0,7.0,22.0,3.0,25.0,1.0,1.0,,5.0,3.0,,2.0,,5.0,1.0,2.0,4.0,11.0,7.0,7.0,1.0,3.0,2.0,1.0,,1.0,2.0,1.0,,15.0,61,0.5714285714285714,0.5714285714285714,0.7272727272727273,0.4074074074074074,0.4074074074074074,0.4772727272727273,0.6666666666666666,0.2222222222222222,0.528169014084507,0.3333333333333333,0.5,0.5405405405405406,0.3333333333333333,0.5357142857142857,0.38028169014084506,0.045454545454545456,,0.08695652173913043,23.44213649851632,1.0,0.08641975308641975,0.014084507042253521,0.23076923076923078,0.03125,0.1506849315068493,0.022222222222222223,,0.041666666666666664,0.05555555555555555,0.21818181818181817,0.5,0.09859154929577464,0.7142857142857143,0.7142857142857143,0.8,0.323943661971831,0.43478260869565216,0.47619047619047616,0.5,0.19718309859154928,0.42857142857142855,0.42857142857142855,0.5,0.04225352112676056,,,,0.3380281690140845,0.4583333333333333,0.4782608695652174,0.7272727272727273,0.16666666666666666,1.0,0.5,,,0.4788732394366197,0.4583333333333333,0.46988661971830975,0.49818999999999997,0.40535769230769225,0.0410958904109589,0.06521739130434782,0.05,0.1875,10.377272727272727,25.98148148148148,0.2026578073089701,4.0,4.0,2.0,2.0,0.13333333333333333,0.3076923076923077,,3.0,3.0,2.0,9.0,,,2.0,,,,,1.0,1.0,0.75,0.06060606060606061,,0.75,,,,,1.0,,,0.03225806451612903,0.027777777777777776,,,,,,,0.3,1.0,0.037037037037037035,0.041666666666666664,1.0,True,,,,,,,,,,,
1627884,1610612757,Derrick Jones Jr.,Derrick Jones Jr.,1627884,POR,253.0,4,10.0,9,8,3,8,1,17,1.0,2.0,,,,,,,,,,,,,,1.0,2.0,,,,2.0,8,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,3,1.0,1.0,,,,0.5,,,0.5,,,0.5,,,,,,,18.181818181818183,,,,,,,,,,,,,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,0.47534999999999994,,,,,,,2.65,,0.3333333333333333,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1626178,1610612757,Rondae Hollis-Jefferson,Rondae Hollis-Jefferson,1626178,POR,2138.0,36,-20.0,63,68,13,15,9,131,3.0,4.0,1.0,2.0,1.0,1.0,,,1.0,1.0,,,,,,4.0,5.0,,,2.0,10.0,81,1.0,2.0,,,2.0,2.0,2.0,4.0,4.0,4.0,,2.0,,,,,,,,,,,,,3.0,3.0,2.0,5.0,3.0,8.0,1.0,1.0,,,,,,,,,,4.0,5.0,4.0,3.0,1.0,2.0,1.0,1.0,,,1.0,1.0,,4.0,13,0.5,0.6666666666666666,,,,0.8,0.5,1.0,0.8,0.5,1.0,0.8333333333333334,0.5,1.0,,,,,8.219178082191782,,0.14285714285714285,0.16666666666666666,0.14285714285714285,,0.14285714285714285,0.08333333333333333,0.3333333333333333,,0.16666666666666666,0.14285714285714285,1.0,0.8,0.75,0.75,0.6666666666666666,,,,,0.2,1.0,1.0,,,,,,,,,,1.0,0.5,,0.5,1.0,0.8,,0.7009000000000001,0.8354999999999999,0.6595,0.3333333333333333,0.3333333333333333,0.2,0.4,3.3800000000000003,,0.20634920634920634,,,,1.0,0.25,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0.18181818181818182,,,,,,,False,,,,,,,,,,,
1626181,1610612757,Norman Powell,Norman Powell,1626181,POR,4212.0,70,-34.0,137,141,32,56,17,278,5.0,7.0,,,1.0,1.0,,1.0,,3.0,2.0,5.0,,1.0,,5.0,11.0,2.0,6.0,8.0,24.0,201,,1.0,,,,1.0,2.0,4.0,6.0,4.0,6.0,,1.0,,2.0,1.0,2.0,3.0,2.0,,1.0,,8.0,1.0,,,1.0,3.0,1.0,4.0,,,,3.0,2.0,1.0,1.0,,4.0,1.0,,1.0,6.0,8.0,9.0,1.0,5.0,1.0,1.0,,,1.0,1.0,,4.0,32,0.6,0.6,1.0,0.3333333333333333,0.3333333333333333,0.45454545454545453,,0.5,0.47058823529411764,,0.5,0.5714285714285714,,0.6666666666666666,0.35294117647058826,0.18181818181818182,0.2857142857142857,,16.233766233766232,0.75,0.023809523809523808,,,0.02631578947368421,0.01639344262295082,0.014925373134328358,,0.03571428571428571,,,1.0,0.4117647058823529,0.7142857142857143,1.0,0.6,0.058823529411764705,,,,0.17647058823529413,,,,0.29411764705882354,0.4,0.4,1.0,0.058823529411764705,,,,,,,0.5,1.0,0.7647058823529411,,0.5445588235294118,0.3473,0.44115,0.23809523809523808,0.3333333333333333,,0.16666666666666666,6.9,23.683333333333334,0.23357664233576642,,,,1.0,,,,,,2.0,,,1.0,,,,,,,,,0.07142857142857142,,,,,,2.0,,,0.2222222222222222,,,,,,,,,,,,,,False,,,,,,,,,,,
