EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,FG2M,FG2A,Points,OpponentPoints,PtsAssisted2s,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,Usage,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallTurnovers,ShootingFouls,Charge Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceFtPoints,PtsPutbacks,Loose Ball Fouls,NonShootingPenaltyNonTakeFoulsDrawn,OffAtRimReboundPct,DefShortMidRangeReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,HeaveAttempts,FTDefRebounds,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockedShortMidRange,DefFTReboundPct,BlockedCorner3,NonShootingPenaltyNonTakeFouls,OffCorner3ReboundPct,PenaltyCorner3FGA,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,LongMidRangePctBlocked,PenaltyCorner3FGM,Charge Fouls,PenaltyCorner3Accuracy,on,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,FTOffRebounds,3pt And 1 Free Throw Trips,DefensiveGoaltends,3SecondViolations,OffFTReboundPct,Defensive 3 Seconds Violations
1627885,1610612743,Shaquille Harrison,Shaquille Harrison,1627885,DEN,973.0,16,-9.0,31,33,8.0,17.0,5.0,64,1.0,1.0,1.0,1.0,2.0,43,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,8.108108108108109,0.5,1.0,1.0,1.0,1.0,1.0,0.9081,1.0,1.0,0.7,0.25806451612903225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1628420,1610612743,Monte Morris,Monte Morris,1628420,DEN,10336.0,172,-3.0,320,322,78.0,73.0,51.0,642,8.0,16.0,20.0,45.0,77.0,401,8.0,3.0,1.0,5.0,,2.0,6.0,,9.0,12.0,,3.0,,1.0,1.0,,1.0,,77.0,0.2,0.2,0.4444444444444444,0.47183098591549294,0.5,21.315789473684212,,0.22535211267605634,0.5,0.5714285714285714,0.375,0.5915492957746479,0.4945288732394366,0.05333333333333334,0.0625,10.722222222222225,0.24375,2.0,3.0,7.0,3.0,9.0,9.0,20.0,3.0,6.0,1.0,1.0,6.0,20.0,1.0,1.0,1.0,2.0,9.0,26.0,10.0,1.0,4.0,2.0,2.0,8.0,4.0,13.0,1.0,2.0,6.0,17.0,32.0,15.0,12.0,20.0,6.0,4.0,21.0,11.0,32.0,8.0,3.0,16.0,3.0,2.0,75.0,3.0,2.0,8.0,4.0,12.0,5.0,17.0,2.0,5.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,15.0,0.5555555555555556,0.34615384615384615,1.0,0.5,0.34615384615384615,0.25,0.3076923076923077,0.6666666666666666,0.36666666666666664,0.6666666666666666,0.4722222222222222,0.36619718309859156,0.08888888888888889,0.125,0.2222222222222222,0.4,0.046511627906976744,0.023529411764705882,0.10810810810810811,0.03529411764705882,0.075,0.029411764705882353,0.043478260869565216,0.029411764705882353,0.039473684210526314,0.058823529411764705,0.07142857142857142,0.10344827586206896,0.125,0.05263157894736842,0.1267605633802817,0.3333333333333333,0.42857142857142855,0.28169014084507044,0.45,0.45,0.1111111111111111,0.08450704225352113,0.5,0.5,1.0,0.28169014084507044,0.3,0.3,0.3333333333333333,0.3333333333333333,0.16666666666666666,1.0,1.0,0.16666666666666666,1.0,1.0,0.4666666666666667,0.42857142857142855,0.13333333333333333,0.5,0.3,0.4294,0.5053,0.037037037037037035,0.1038961038961039,0.22077922077922077,25.32692307692308,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1629008,1610612743,Michael Porter Jr.,Michael Porter Jr.,1629008,DEN,6140.0,102,,185,186,31.0,34.0,24.0,371,4.0,5.0,15.0,24.0,66.0,237,20.0,,,1.0,1.0,,10.0,,8.0,14.0,,3.0,,,,,,,31.0,0.6666666666666666,0.7142857142857143,0.625,0.6,0.6470588235294118,24.186046511627907,,0.1111111111111111,0.8,0.8,0.75,0.5777777777777777,0.47054555555555566,0.1,0.1111111111111111,12.850000000000001,0.16756756756756758,1.0,,,4.0,4.0,7.0,15.0,,,,,8.0,21.0,,2.0,1.0,5.0,8.0,21.0,12.0,2.0,3.0,,2.0,5.0,,3.0,1.0,5.0,1.0,4.0,10.0,21.0,3.0,21.0,8.0,,,4.0,4.0,4.0,,,,,12.0,2.0,3.0,7.0,6.0,13.0,5.0,18.0,1.0,1.0,,1.0,1.0,,,1.0,8.0,,,2.0,1.0,4.0,0.875,0.38095238095238093,,0.2,0.38095238095238093,0.6666666666666666,,0.4,0.1875,0.4166666666666667,0.2222222222222222,0.4666666666666667,,,,1.0,0.14285714285714285,0.06818181818181818,0.15217391304347827,0.0392156862745098,0.14772727272727273,0.05263157894736842,0.08333333333333333,0.047619047619047616,0.043478260869565216,0.14285714285714285,0.11764705882352941,0.11428571428571428,0.2727272727272727,0.045454545454545456,0.08888888888888889,1.0,1.0,0.3333333333333333,0.4666666666666667,0.4666666666666667,0.7142857142857143,,,,,0.4666666666666667,0.38095238095238093,0.38095238095238093,0.875,0.2,,,,0.4,,,,,0.625,0.2,0.38095238095238093,0.50535,0.4636,0.08695652173913043,0.07575757575757576,0.06060606060606061,25.609523809523807,1.0,1.0,2.0,1.0,1.0,0.09090909090909091,0.18181818181818182,0.5,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,
200794,1610612743,Paul Millsap,Paul Millsap,200794,DEN,5958.0,99,-3.0,183,184,18.0,23.0,25.0,367,12.0,15.0,15.0,26.0,56.0,231,12.0,4.0,,8.0,1.0,,14.0,3.0,15.0,13.0,4.0,5.0,5.0,,,4.0,5.0,3.0,18.0,0.4,0.5454545454545454,0.5769230769230769,0.4897959183673469,0.5283018867924528,28.50467289719626,0.6,0.30612244897959184,0.8,0.8571428571428571,0.4166666666666667,0.7755102040816326,0.5108833333333332,0.11764705882352941,0.18518518518518517,5.1692307692307695,0.09836065573770492,8.0,1.0,1.0,3.0,9.0,,2.0,,,,,6.0,23.0,1.0,3.0,2.0,3.0,6.0,23.0,8.0,5.0,8.0,1.0,3.0,15.0,2.0,2.0,2.0,3.0,4.0,14.0,18.0,18.0,,22.0,6.0,2.0,4.0,10.0,14.0,6.0,4.0,1.0,1.0,2.0,38.0,5.0,4.0,10.0,14.0,25.0,9.0,34.0,,3.0,1.0,2.0,4.0,,1.0,3.0,7.0,1.0,,1.0,2.0,14.0,1.0,0.2608695652173913,0.3333333333333333,0.6666666666666666,0.2727272727272727,0.625,1.0,0.5909090909090909,1.0,0.6818181818181818,1.0,0.46938775510204084,0.07692307692307693,0.06666666666666667,0.1111111111111111,0.5,0.28,0.08888888888888889,0.2564102564102564,0.09090909090909091,0.2696629213483146,0.09,,0.05,0.09803921568627451,0.2222222222222222,0.3888888888888889,0.25,0.2727272727272727,,0.1836734693877551,0.3333333333333333,0.375,0.04081632653061224,,,,,,,,0.46938775510204084,0.2608695652173913,0.2608695652173913,1.0,0.7272727272727273,,,,0.2727272727272727,0.3333333333333333,1.0,0.2,1.0,0.6,0.6666666666666666,0.2727272727272727,0.6675357142857142,0.53185,0.041666666666666664,0.26785714285714285,0.25,27.313043478260862,5.0,2.0,8.0,,2.0,0.21428571428571427,0.21428571428571427,0.3333333333333333,0.625,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,True,,,,,,,,,
203210,1610612743,JaMychal Green,JaMychal Green,203210,DEN,11388.0,190,,354,355,78.0,79.0,56.0,709,13.0,23.0,14.0,25.0,54.0,435,16.0,3.0,,3.0,,1.0,12.0,2.0,9.0,9.0,1.0,5.0,1.0,1.0,,1.0,2.0,1.0,77.0,0.5714285714285714,1.0,0.56,0.5111111111111111,0.5510204081632653,12.351543942992874,0.5,0.5111111111111111,0.5652173913043478,0.7222222222222222,0.5384615384615384,0.9555555555555556,0.5821144444444444,0.10204081632653061,0.1724137931034483,2.78,0.22033898305084745,10.0,2.0,5.0,,,1.0,2.0,4.0,5.0,,,2.0,15.0,,,,2.0,6.0,20.0,8.0,6.0,10.0,,,14.0,2.0,5.0,,2.0,2.0,6.0,12.0,18.0,,15.0,2.0,5.0,4.0,7.0,11.0,4.0,3.0,2.0,,2.0,29.0,4.0,13.0,18.0,16.0,35.0,17.0,52.0,3.0,2.0,,2.0,,1.0,,,3.0,1.0,,,,6.0,1.0,0.3,,,0.3,0.6,0.4,0.6,0.2857142857142857,0.6363636363636364,0.375,0.4444444444444444,0.2,0.21739130434782608,,,0.17391304347826086,0.1326530612244898,0.21686746987951808,0.043478260869565216,0.19428571428571428,0.08947368421052632,0.17857142857142858,0.05555555555555555,0.012195121951219513,0.16666666666666666,0.1724137931034483,0.24242424242424243,0.11764705882352941,0.15,,,,0.044444444444444446,0.5,0.5,1.0,0.1111111111111111,0.8,0.8,1.0,0.3333333333333333,0.13333333333333333,0.13333333333333333,1.0,1.0,,,,,,,0.7142857142857143,0.4,0.2857142857142857,,0.13333333333333333,0.6170777777777778,0.5877071428571429,,0.25925925925925924,0.1111111111111111,24.66,6.0,2.0,12.0,1.0,,0.17647058823529413,0.18518518518518517,,0.6,,1.0,,3.0,,,0.3333333333333333,1.0,3.0,0.3,,,,,,,,True,,,,,,,,,
203999,1610612743,Nikola Jokic,Nikola Jokic,203999,DEN,5104.0,85,7.0,161,159,58.0,55.0,30.0,320,15.0,22.0,24.0,47.0,76.0,190,26.0,5.0,1.0,7.0,1.0,4.0,5.0,1.0,19.0,19.0,,5.0,2.0,1.0,1.0,2.0,3.0,1.0,57.0,0.5416666666666666,0.5909090909090909,0.5106382978723404,0.5,0.5588235294117647,38.26530612244898,0.3333333333333333,0.36666666666666664,0.6818181818181818,0.7142857142857143,0.5333333333333333,0.5833333333333334,0.49719249999999987,0.09090909090909091,0.09615384615384616,7.35531914893617,0.36024844720496896,5.0,6.0,8.0,5.0,13.0,4.0,12.0,,2.0,,1.0,4.0,11.0,1.0,2.0,,2.0,4.0,13.0,16.0,4.0,8.0,1.0,3.0,16.0,10.0,17.0,,4.0,15.0,35.0,22.0,12.0,,11.0,4.0,2.0,8.0,5.0,13.0,3.0,2.0,7.0,,1.0,31.0,5.0,6.0,5.0,12.0,18.0,11.0,29.0,1.0,2.0,2.0,,2.0,2.0,1.0,1.0,1.0,,,1.0,2.0,35.0,1.0,0.3076923076923077,0.3333333333333333,,0.3076923076923077,0.5,0.5882352941176471,0.5,0.47619047619047616,0.6153846153846154,0.625,0.21666666666666667,0.0425531914893617,0.045454545454545456,0.07692307692307693,0.2857142857142857,0.32432432432432434,0.12,0.11904761904761904,0.1388888888888889,0.21518987341772153,0.12790697674418605,0.06666666666666667,0.125,0.13333333333333333,0.25,0.4,0.08333333333333333,0.3333333333333333,0.03333333333333333,0.21666666666666667,0.38461538461538464,0.4166666666666667,0.2,0.3333333333333333,0.3333333333333333,0.5,0.03333333333333333,,,,0.18333333333333332,0.36363636363636365,0.36363636363636365,1.0,0.45454545454545453,0.09090909090909091,,,0.18181818181818182,0.5,1.0,0.38095238095238093,0.75,0.09523809523809523,,0.36363636363636365,0.60123125,0.5275095238095238,0.07142857142857142,0.21052631578947367,0.4605263157894737,25.146153846153847,3.0,5.0,4.0,,2.0,0.15789473684210525,0.36363636363636365,0.6,0.6,,1.0,1.0,1.0,1.0,,0.5,,1.0,0.16666666666666666,2.0,0.3333333333333333,0.09523809523809523,,,,,True,,,,,,,,,
1630210,1610612743,Markus Howard,Markus Howard,1630210,DEN,4878.0,81,-4.0,151,153,28.0,48.0,24.0,304,,1.0,1.0,5.0,23.0,211,2.0,,,,,,8.0,,2.0,,,,1.0,,,,1.0,1.0,28.0,1.0,1.0,0.2,0.5476190476190477,0.5476190476190477,11.602209944751381,1.0,0.047619047619047616,,,,0.8095238095238095,0.5181666666666667,,,13.48,0.18543046357615894,,,1.0,,1.0,1.0,3.0,3.0,6.0,,1.0,4.0,10.0,,1.0,,2.0,7.0,16.0,,,1.0,,2.0,,,1.0,,3.0,,,,21.0,,10.0,4.0,1.0,3.0,,3.0,,,3.0,,,6.0,,1.0,4.0,1.0,5.0,1.0,6.0,1.0,,,,,,,,5.0,,,,,,1.0,0.4375,,,0.4375,,,,,,,0.7619047619047619,0.2,,1.0,,0.029411764705882353,0.02631578947368421,0.10256410256410256,,0.0684931506849315,0.013157894736842105,,0.06666666666666667,,,0.0625,0.12903225806451613,,0.09090909090909091,0.047619047619047616,,,0.14285714285714285,0.3333333333333333,0.3333333333333333,1.0,0.2857142857142857,0.5,0.5,1.0,0.47619047619047616,0.4,0.4,1.0,,0.3333333333333333,,,0.3333333333333333,,,0.25,,0.5,,0.4,0.51205,0.51485,,,,24.881249999999998,,,,1.0,,,,,,,,,,,1.0,,,,,1.0,,0.25,,,,,True,,,,,,,,,
1630267,1610612743,Facundo Campazzo,Facundo Campazzo,1630267,DEN,3372.0,56,9.0,104,103,17.0,18.0,19.0,207,3.0,5.0,3.0,7.0,26.0,117,2.0,1.0,,4.0,1.0,1.0,9.0,,6.0,6.0,,2.0,1.0,,,1.0,1.0,,17.0,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.6176470588235294,0.6842105263157895,18.11023622047244,,0.29411764705882354,0.6,0.75,0.3333333333333333,0.8823529411764706,0.519414705882353,0.10526315789473684,0.2222222222222222,5.0,0.16346153846153846,,,,,2.0,,,3.0,4.0,,,2.0,6.0,,,,,5.0,10.0,5.0,,,,,,,1.0,,,2.0,2.0,4.0,15.0,,6.0,2.0,2.0,5.0,2.0,7.0,1.0,1.0,2.0,1.0,2.0,16.0,1.0,,,4.0,4.0,1.0,5.0,,5.0,2.0,3.0,3.0,1.0,3.0,,4.0,,,,,2.0,1.0,0.5,,,0.5,,,,,,1.0,0.5882352941176471,0.2857142857142857,0.2,0.5,0.75,0.125,,,0.03225806451612903,0.08,0.016666666666666666,,,0.03571428571428571,0.14285714285714285,,,,,0.11764705882352941,,,,,,,0.23529411764705882,0.75,0.75,1.0,0.35294117647058826,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,0.3333333333333333,,0.439,,,0.07692307692307693,24.4,,,,,,,0.2222222222222222,,,,,,,1.0,,,,1.0,,,,,,,,,True,,,,,,,,,
203085,1610612743,Austin Rivers,Austin Rivers,203085,DEN,4489.0,75,,143,140,34.0,22.0,19.0,283,4.0,5.0,5.0,11.0,16.0,155,4.0,,,2.0,,,7.0,,,,,,,,,,,,33.0,0.4,0.5,0.45454545454545453,0.47058823529411764,0.47058823529411764,11.30952380952381,,0.29411764705882354,0.8,1.0,0.5,0.6470588235294118,0.4911264705882354,,,5.9818181818181815,0.23776223776223776,2.0,,,1.0,4.0,,2.0,,,,,2.0,6.0,,,,1.0,2.0,6.0,,3.0,3.0,,,6.0,,,,1.0,,,6.0,6.0,,6.0,2.0,3.0,2.0,5.0,7.0,3.0,2.0,1.0,,1.0,19.0,,1.0,2.0,,2.0,1.0,3.0,,1.0,1.0,,2.0,,,2.0,2.0,,,,,,1.0,0.3333333333333333,,,0.3333333333333333,1.0,,1.0,,1.0,,0.35294117647058826,0.2727272727272727,0.2,0.25,1.0,,0.023809523809523808,0.06896551724137931,,0.0273972602739726,0.012658227848101266,,,,,,0.08333333333333333,,,0.23529411764705882,0.25,0.3333333333333333,0.11764705882352941,,,,,,,,0.35294117647058826,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,,,,,,,,,1.0,,0.3333333333333333,0.5837333333333333,0.51975,,0.375,,25.783333333333335,2.0,,2.0,,,0.05555555555555555,,,1.0,,,,,,,,,2.0,,,0.5,,0.5,,,,True,,,,,,,,,
203932,1610612743,Aaron Gordon,Aaron Gordon,203932,DEN,2119.0,35,17.0,68,68,30.0,19.0,14.0,136,3.0,3.0,5.0,6.0,22.0,68,2.0,1.0,,1.0,,,2.0,,4.0,4.0,,1.0,,,,,,,29.0,0.2,0.2,0.8333333333333334,0.95,0.9166666666666666,15.66265060240964,,0.3,1.0,1.0,0.3333333333333333,0.7,0.521765,0.09090909090909091,0.14285714285714285,5.966666666666668,0.4411764705882353,,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,,,1.0,1.0,3.0,4.0,3.0,,1.0,1.0,1.0,4.0,1.0,2.0,3.0,3.0,3.0,14.0,8.0,6.0,3.0,2.0,1.0,,,,,,,,,,,,,4.0,,4.0,,4.0,,1.0,,1.0,,,,,,,,,1.0,14.0,0.6666666666666666,0.75,1.0,1.0,0.75,,0.5,0.75,1.1,0.6666666666666666,1.0,0.4,,,,,,,0.19047619047619047,,0.11428571428571428,,,,,,,0.1875,0.2,,0.2,0.5,0.5,0.1,1.0,1.0,,0.2,1.0,1.0,1.0,0.2,0.5,0.5,,,0.5,1.0,1.0,,,,0.2,1.0,0.2,1.0,0.5,0.46045,0.5583600000000001,,0.18181818181818182,0.6363636363636364,24.499999999999996,,1.0,,,1.0,,,,,,,,1.0,,,,,1.0,,2.0,,0.4,,2.0,1.0,1.0,True,,,,,,,,,
