EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,FG3M,FG3A,PtsAssisted3s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,FTDefRebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Avg3ptShotDistance,ShortMidRangeFGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,NonHeaveArc3FGM,ShortMidRangeAssists,LongMidRangeAssists,SelfOReb,LostBallSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,BlockedShortMidRange,PenaltyFg3Pct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyFtPoints,PtsUnassisted3s,Charge Fouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,SecondChanceFtPoints,Offensive Fouls,OffCorner3ReboundPct,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,SecondChanceFg3Pct,DefCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,OffAtRimReboundPct,OffShortMidRangeReboundPct,on,BlockedLongMidRange,HeaveAttempts,3pt And 1 Free Throw Trips,DefensiveGoaltends,FTOffRebounds,OffFTReboundPct
1626178,1610612757,Rondae Hollis-Jefferson,Rondae Hollis-Jefferson,1626178,POR,1303.0,22,-15.0,39,41,6.0,5,4.0,80,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,8.0,55.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,4.0,1.0,2.0,1.0,2.0,6.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.30232558139535,0.2,0.1,0.09523809523809523,0.045454545454545456,0.14285714285714285,0.3333333333333333,0.25,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.7476333333333333,0.8642,0.8642,0.25,0.25,0.25,0.25,0.7000000000000001,0.15384615384615385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1626181,1610612757,Norman Powell,Norman Powell,1626181,POR,3177.0,53,-27.0,101,99,23.0,29,13.0,200,2.0,5.0,,,,,3.0,12.0,5.0,17.0,141.0,,1.0,,,,,,6.0,,,2.0,5.0,1.0,6.0,,,2.0,3.0,5.0,5.0,3.0,,23.0,,,,0.25,,,0.4,,,0.5,,,17.24137931034483,0.07142857142857142,,0.0784313725490196,0.017857142857142856,,,0.09090909090909091,0.3333333333333333,0.4,0.6666666666666666,,,,,,0.5333333333333333,0.49221666666666664,0.3473,,0.17647058823529413,0.21428571428571427,,,10.008333333333333,0.22772277227722773,2.0,1.0,5.0,2.0,2.0,1.0,2.0,3.0,6.0,1.0,2.0,1.0,3.0,4.0,2.0,1.0,1.0,11.0,1.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.2,0.16666666666666666,0.4,1.0,0.25,0.08695652173913043,0.03571428571428571,0.04,0.125,0.09523809523809523,1.0,0.13333333333333333,0.3333333333333333,0.2,0.2,0.13333333333333333,1.0,1.0,1.0,0.06666666666666667,24.233333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1629014,1610612757,Anfernee Simons,Anfernee Simons,1629014,POR,6439.0,107,-44.0,208,205,58.0,69,24.0,413,1.0,1.0,,,,,3.0,7.0,,39.0,280.0,,1.0,,1.0,3.0,8.0,6.0,,,1.0,4.0,13.0,3.0,16.0,2.0,,3.0,6.0,1.0,,,8.0,58.0,1.0,1.0,1.0,0.42857142857142855,,0.3333333333333333,0.78,,0.5714285714285714,0.78,,0.5714285714285714,11.111111111111112,0.08163265306122448,0.019230769230769232,0.13541666666666666,0.02857142857142857,0.05,0.14285714285714285,0.1111111111111111,0.04,1.0,1.0,1.0,,,,,0.76,0.505076,0.59385,0.4554714285714286,,,,0.20512820512820512,11.042857142857143,0.27884615384615385,2.0,1.0,4.0,3.0,6.0,12.0,11.0,18.0,33.0,12.0,,2.0,3.0,5.0,2.0,1.0,,13.0,2.0,9.0,,,,,1.0,,1.0,,1.0,,1.0,,,1.0,0.6111111111111112,0.6111111111111112,0.72,,,,,0.19148936170212766,0.03773584905660377,0.047619047619047616,,0.20930232558139536,,0.08,0.16,0.25,0.25,0.24,0.5,0.5,1.0,0.48,25.555555555555554,1.0,1.0,8.0,1.0,2.0,3.0,1.0,2.0,4.0,8.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,0.125,0.5,0.5,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.5,0.14285714285714285,0.42857142857142855,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
203081,1610612757,Damian Lillard,Damian Lillard,203081,POR,3853.0,64,-9.0,132,128,58.0,62,12.0,260,3.0,5.0,,,2.0,3.0,5.0,12.0,16.0,50.0,171.0,,,,3.0,4.0,30.0,,10.0,,,2.0,6.0,,6.0,2.0,2.0,1.0,5.0,13.0,17.0,3.0,30.0,58.0,,,,0.4166666666666667,,0.75,0.5151515151515151,,0.5294117647058824,0.6125,,0.6590909090909091,31.944444444444446,0.07142857142857142,,0.10344827586206896,,,0.1111111111111111,0.125,0.15151515151515152,0.6,0.75,,,,0.17647058823529413,0.6666666666666666,0.7878787878787878,0.4681854838709677,,0.45411562499999997,0.10810810810810811,0.2,,0.6,9.75,0.4393939393939394,3.0,1.0,4.0,1.0,3.0,18.0,8.0,21.0,9.0,18.0,2.0,8.0,14.0,22.0,12.0,2.0,3.0,58.0,,4.0,,5.0,4.0,1.0,6.0,,3.0,,2.0,1.0,2.0,1.0,,0.375,0.38095238095238093,0.38095238095238093,0.6363636363636364,0.16666666666666666,0.2,0.8333333333333334,,0.13333333333333333,,,,0.14814814814814814,0.5,0.09090909090909091,0.12121212121212122,0.25,0.25,0.09090909090909091,0.3333333333333333,0.3333333333333333,1.0,0.5454545454545454,27.642857142857142,1.0,1.0,7.0,,4.0,12.0,,4.0,13.0,7.0,3.0,2.0,,,1.0,,1.0,0.3076923076923077,,0.3333333333333333,0.5,,,0.3888888888888889,0.3888888888888889,0.2857142857142857,,0.058823529411764705,0.7058823529411765,0.3333333333333333,0.3888888888888889,12.0,15.0,1.0,2.0,1.0,3.0,3.0,0.3333333333333333,0.045454545454545456,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
203496,1610612757,Robert Covington,Robert Covington,203496,POR,3583.0,60,-21.0,114,114,38.0,44,12.0,228,1.0,3.0,1.0,1.0,,,1.0,4.0,4.0,15.0,158.0,1.0,1.0,4.0,,1.0,,,2.0,2.0,,5.0,13.0,2.0,15.0,,,4.0,7.0,2.0,4.0,2.0,,38.0,,,,0.25,1.0,,0.55,1.0,,0.625,1.0,,10.236220472440944,0.1724137931034483,,0.2037037037037037,0.03773584905660377,,0.2222222222222222,0.2222222222222222,0.3,0.3333333333333333,0.3333333333333333,,1.0,1.0,,,0.9,0.529765,,0.462875,0.16666666666666666,0.3333333333333333,0.26666666666666666,,2.65,0.3333333333333333,1.0,,,1.0,1.0,5.0,3.0,6.0,9.0,5.0,1.0,,1.0,1.0,1.0,,,3.0,2.0,6.0,2.0,,,,1.0,,1.0,,1.0,1.0,1.0,,,1.0,0.5,0.5,0.6,0.25,,,0.6666666666666666,0.24,0.08695652173913043,0.05555555555555555,0.09090909090909091,0.25,,0.1,,,,0.1,1.0,1.0,1.0,0.5,25.75,,,2.0,,,1.0,,,1.0,2.0,,,,,1.0,,,,,,,,,0.4,0.4,1.0,,,0.5,,0.4,,,,,,,,1.0,,2.0,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
203468,1610612757,CJ McCollum,CJ McCollum,203468,POR,3351.0,56,-43.0,105,104,7.0,17,13.0,209,4.0,7.0,1.0,1.0,,,13.0,23.0,2.0,34.0,152.0,1.0,2.0,4.0,,,,14.0,12.0,,,3.0,4.0,2.0,6.0,1.0,1.0,3.0,4.0,4.0,2.0,1.0,,7.0,,0.5384615384615384,0.5384615384615384,0.5652173913043478,0.5,,0.4444444444444444,0.25,,0.4594594594594595,0.4,,33.61344537815126,0.12,,0.08695652173913043,0.03389830508474576,,,0.25,0.19444444444444445,0.5714285714285714,0.8,0.75,0.25,1.0,,,0.5555555555555556,0.503525,0.5548166666666666,,0.02702702702702703,0.041666666666666664,0.11764705882352941,,8.504347826086958,0.06666666666666667,10.0,3.0,6.0,1.0,3.0,10.0,2.0,13.0,6.0,10.0,2.0,2.0,3.0,5.0,1.0,2.0,,13.0,2.0,1.0,,2.0,1.0,1.0,3.0,,,,1.0,,1.0,1.0,,1.0,0.15384615384615385,0.15384615384615385,0.3611111111111111,0.08695652173913043,0.2857142857142857,0.6666666666666666,,0.047619047619047616,0.058823529411764705,0.08333333333333333,,0.047619047619047616,1.0,0.2777777777777778,0.16666666666666666,0.5,0.5,0.08333333333333333,0.3333333333333333,0.5,1.0,0.2777777777777778,25.00769230769231,6.0,,1.0,2.0,,,2.0,,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,0.6,0.6,0.3333333333333333,0.6666666666666666,0.1,0.1111111111111111,1.0,0.5,,,,0.1,,,,,,,,,,2.0,,,2.0,0.15384615384615385,0.3333333333333333,0.1,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,
2546,1610612757,Carmelo Anthony,Carmelo Anthony,2546,POR,5497.0,92,-44.0,178,172,54.0,49,23.0,350,1.0,2.0,,,,,8.0,20.0,5.0,45.0,239.0,,1.0,3.0,2.0,5.0,19.0,8.0,8.0,,,3.0,9.0,2.0,11.0,1.0,,3.0,10.0,10.0,6.0,2.0,19.0,54.0,3.0,0.5,0.5,0.4,,0.4,0.4444444444444444,0.375,0.6153846153846154,0.4787234042553192,0.375,0.6333333333333333,25.615763546798032,0.07692307692307693,,0.10256410256410256,0.02127659574468085,,,0.125,0.044444444444444446,0.5,0.5,,,,,,0.6,0.49125777777777785,0.54265,0.48459230769230766,0.044444444444444446,0.1,0.06666666666666667,0.4222222222222222,14.55,0.30337078651685395,5.0,5.0,13.0,1.0,6.0,19.0,8.0,25.0,21.0,19.0,,3.0,4.0,7.0,2.0,2.0,3.0,18.0,2.0,5.0,1.0,2.0,1.0,1.0,5.0,1.0,4.0,2.0,,,,,,0.875,0.32,0.32,0.5555555555555556,,,0.4,0.3333333333333333,0.1282051282051282,0.041666666666666664,0.05405405405405406,0.07692307692307693,0.1111111111111111,,0.1111111111111111,0.28888888888888886,0.38461538461538464,0.38461538461538464,0.13333333333333333,0.16666666666666666,0.16666666666666666,,0.4222222222222222,25.144000000000002,2.0,2.0,7.0,2.0,3.0,6.0,3.0,4.0,8.0,7.0,,,,1.0,3.0,,,0.5,,0.4,0.4,1.0,0.4,0.3684210526315789,0.3888888888888889,1.0,0.5,0.15384615384615385,0.46153846153846156,0.5,0.3684210526315789,3.0,3.0,,,,2.0,2.0,,,,,,1.0,0.04,,0.05263157894736842,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,0.3333333333333333,0.3333333333333333,0.25,0.5,1.0,0.5,,,True,,,,,,
1628388,1610612757,T.J. Leaf,T.J. Leaf,1628388,POR,31.0,1,,1,1,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1629642,1610612757,Nassir Little,Nassir Little,1629642,POR,130.0,2,-1.0,4,5,,5,,9,,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,1.0,2.0,1.0,,,,,,,,,,,,0.25,,,50.0,1.0,,0.3333333333333333,,,1.0,,,,,,,,,,1.0,0.5169,,,0.5,1.0,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1629833,1610612757,Keljin Blevins,Keljin Blevins,1629833,POR,31.0,1,,1,1,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,1.0,0.42135,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
