EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,OffTwoPtRebounds,OffRebounds,Rebounds,SelfOReb,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,LongMidRangeFGM,LongMidRangeFGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,PenaltyFtPoints,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,FTDefRebounds,Steals,LostBallSteals,DeadBallTurnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,DefFTReboundPct,DefThreePtReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,SecondChanceCorner3FGM,Fg3aBlocked,BadPassSteals,FG3APctBlocked,Corner3PctBlocked,DefArc3ReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,StepOutOfBoundsTurnovers,Offensive Fouls,Technical Free Throw Trips,ShortMidRangePctBlocked,SecondChanceAtRimPctAssisted,PtsUnassisted3s,Corner3Assists,LongMidRangeAssists,FTOffRebounds,BadPassOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,OffFTReboundPct,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,OffLongMidRangeReboundPct,LostBallOutOfBoundsTurnovers,Blocked3s,BlockedArc3,Arc3PctBlocked,3SecondViolations,OffCorner3ReboundPct,on,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Travels,DefensiveGoaltends
1626149,1610612747,Montrezl Harrell,Montrezl Harrell,1626149,LAL,534.0,9,-8.0,17,17,1,3,4.0,34,1.0,3.0,1.0,1.0,1.0,2.0,2.0,5.0,1.0,5.0,22,1.0,2.0,1.0,3.0,4.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,1,0.4,0.5,0.4,0.5,0.4166666666666667,0.5,0.2,0.3333333333333333,28.571428571428573,0.3,0.25,0.4,0.25,0.5,0.6,0.3333333333333333,0.5,0.4,0.5,0.5,0.5,1.0,0.6,0.54876,0.6476999999999999,0.16666666666666666,0.16666666666666666,0.6,4.819999999999999,0.058823529411764705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1627936,1610612747,Alex Caruso,Alex Caruso,1627936,LAL,3251.0,54,-7.0,106,108,32,31,17.0,214,5.0,8.0,,1.0,1.0,1.0,6.0,9.0,,18.0,119,1.0,2.0,,2.0,2.0,,1.0,,1.0,4.0,,4.0,,,32,0.6666666666666666,0.5,0.6428571428571429,0.3333333333333333,0.6428571428571429,0.3333333333333333,0.1111111111111111,0.125,13.28125,,0.01639344262295082,,,,0.5714285714285714,0.625,0.7142857142857143,0.07142857142857142,1.0,1.0,0.3333333333333333,,0.9285714285714286,0.5858249999999999,0.5091,,,0.1111111111111111,2.8333333333333335,0.3018867924528302,2.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,5.0,1.0,2.0,2.0,1.0,1.0,7.0,10.0,6.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,7.0,1.0,0.8333333333333334,0.8333333333333334,1.0,0.4,1.0,0.4,1.0,1.1666666666666667,1.1666666666666667,0.35714285714285715,1.0,0.1111111111111111,0.038461538461538464,0.06382978723404255,0.058823529411764705,0.07692307692307693,0.3333333333333333,1.0,0.8,1.0,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,0.5,0.5,1.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,1.0,0.5,0.4985666666666666,0.3888888888888889,24.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1628398,1610612747,Kyle Kuzma,Kyle Kuzma,1628398,LAL,3183.0,53,-6.0,109,110,27,40,16.0,219,3.0,9.0,,3.0,2.0,2.0,6.0,14.0,4.0,19.0,121,1.0,4.0,2.0,7.0,4.0,,3.0,3.0,3.0,12.0,2.0,2.0,4.0,1.0,27,0.42857142857142855,0.25,0.3125,0.5,0.36538461538461536,0.5833333333333334,0.21428571428571427,0.3333333333333333,23.25581395348837,0.09090909090909091,0.047619047619047616,0.10526315789473684,0.1111111111111111,0.14285714285714285,0.375,0.3333333333333333,0.5,0.08333333333333333,1.0,1.0,0.6,,0.7916666666666666,0.5120104166666667,0.52376,0.04,0.06666666666666667,0.3684210526315789,6.628571428571428,0.24770642201834864,1.0,2.0,,4.0,,1.0,6.0,1.0,3.0,1.0,10.0,1.0,1.0,3.0,1.0,4.0,7.0,8.0,3.0,6.0,1.0,,7.0,9.0,3.0,1.0,2.0,4.0,,1.0,3.0,,,,,,,,7.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.1,0.25,0.1,0.3333333333333333,0.35714285714285715,0.4375,0.4166666666666667,0.75,0.25925925925925924,,0.17391304347826086,,0.23076923076923078,0.2,,0.6666666666666666,0.5,0.16666666666666666,,,,0.25,0.16666666666666666,0.16666666666666666,1.0,,0.2857142857142857,0.5,0.42857142857142855,0.3333333333333333,0.16666666666666666,0.47552142857142854,0.3684210526315789,24.83,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.05263157894736842,0.3333333333333333,0.14285714285714285,0.125,0.3333333333333333,0.3333333333333333,1.0,0.2,1.0,1.0,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
202083,1610612747,Wesley Matthews,Wesley Matthews,202083,LAL,6608.0,110,-36.0,217,220,64,54,35.0,437,3.0,5.0,1.0,2.0,,3.0,3.0,8.0,6.0,33.0,259,1.0,2.0,2.0,13.0,2.0,2.0,,2.0,5.0,10.0,1.0,9.0,6.0,2.0,64,0.375,0.5,0.4090909090909091,1.1,0.4583333333333333,1.0833333333333333,,,13.953488372093023,0.031746031746031744,0.04065040650406504,0.06451612903225806,,0.045454545454545456,0.15151515151515152,0.6,0.6,0.09090909090909091,,,0.4,0.5,0.9090909090909091,0.5587439393939393,0.64805,0.05714285714285714,0.2,0.3939393939393939,4.9125,0.29493087557603687,1.0,1.0,3.0,12.0,2.0,4.0,13.0,,2.0,7.0,25.0,3.0,1.0,1.0,,5.0,4.0,4.0,21.0,13.0,4.0,3.0,,5.0,,,,,,4.0,13.0,1.0,3.0,,,,,,4.0,3.0,0.6666666666666666,1.0,1.0,0.28,,0.28,1.0,0.16666666666666666,0.2857142857142857,0.7575757575757576,,,0.05,0.05319148936170213,0.06818181818181818,,,,0.6666666666666666,,0.36363636363636365,0.25,0.2727272727272727,1.0,0.3939393939393939,0.3076923076923077,0.3076923076923077,1.0,0.4,0.16666666666666666,1.0,0.3333333333333333,,0.3076923076923077,0.5091249999999999,0.12121212121212122,24.68,,,3.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,,1.0,5.0,5.0,,2.0,,,,,1.0,1.0,1.0,1.0,1.0,,0.11363636363636363,,0.23076923076923078,,,,,0.2,1.0,1.0,0.5,2.0,1.0,2.0,0.04,0.08333333333333333,0.06451612903225806,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,
203471,1610612747,Dennis Schroder,Dennis Schroder,203471,LAL,4272.0,71,-26.0,144,145,54,38,21.0,289,4.0,9.0,1.0,1.0,,1.0,5.0,13.0,9.0,25.0,171,1.0,1.0,,5.0,6.0,,4.0,,,7.0,,4.0,9.0,2.0,54,0.38461538461538464,1.0,0.4,0.8333333333333334,0.5,0.8333333333333334,0.3076923076923077,0.3333333333333333,15.060240963855422,,,,,,0.45,0.4444444444444444,0.6666666666666666,0.05,,,0.3333333333333333,1.0,0.8,0.52157,0.6259,0.09090909090909091,0.13333333333333333,0.2,5.6692307692307695,0.375,1.0,4.0,1.0,1.0,,1.0,6.0,,2.0,2.0,7.0,2.0,2.0,6.0,,2.0,7.0,4.0,6.0,6.0,1.0,,2.0,7.0,1.0,,1.0,3.0,,1.0,5.0,,,1.0,,1.0,1.0,1.0,7.0,,0.4,0.4,1.0,0.2857142857142857,,0.2857142857142857,0.3333333333333333,0.25,0.375,0.35,0.3333333333333333,0.06451612903225806,,0.109375,,,0.14285714285714285,1.0,0.5,,0.05,1.0,1.0,1.0,0.3,0.16666666666666666,0.16666666666666666,1.0,,0.5,0.25,0.25,,0.16666666666666666,0.495675,0.28,25.071428571428573,1.0,3.0,,1.0,2.0,1.0,3.0,4.0,1.0,5.0,1.0,4.0,,11.0,5.0,,1.0,,2.0,2.0,,,1.0,,,0.5,,0.15151515151515152,0.08333333333333333,0.1111111111111111,0.15,0.3333333333333333,0.3333333333333333,,0.6666666666666666,0.5,1.0,,,,1.0,,,0.16666666666666666,,,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,True,,,,
2544,1610612747,LeBron James,LeBron James,2544,LAL,5117.0,85,-6.0,164,165,37,35,27.0,329,13.0,19.0,2.0,2.0,1.0,9.0,14.0,30.0,7.0,53.0,191,2.0,3.0,,4.0,18.0,,2.0,1.0,2.0,13.0,1.0,11.0,13.0,6.0,37,0.4666666666666667,0.6666666666666666,0.4339622641509434,0.6666666666666666,0.4649122807017544,0.6666666666666666,0.06666666666666667,0.10526315789473684,32.48730964467005,0.021739130434782608,0.011363636363636364,,0.06666666666666667,0.03333333333333333,0.3584905660377358,0.6842105263157895,0.7647058823529411,0.16981132075471697,0.1111111111111111,0.1111111111111111,0.6666666666666666,1.0,0.7924528301886793,0.5296462264150944,0.46895,0.12280701754385964,0.18181818181818182,0.07547169811320754,5.21,0.22560975609756098,3.0,3.0,,1.0,,6.0,22.0,2.0,7.0,6.0,23.0,,4.0,4.0,2.0,7.0,18.0,10.0,,22.0,6.0,,7.0,11.0,6.0,5.0,1.0,7.0,,2.0,3.0,,1.0,1.0,1.0,,1.0,1.0,18.0,,0.35714285714285715,0.35714285714285715,,0.2608695652173913,0.2857142857142857,0.2608695652173913,1.0,0.6363636363636364,0.6923076923076923,0.4339622641509434,0.8571428571428571,0.1590909090909091,,0.13333333333333333,,0.16666666666666666,0.2,1.0,0.38461538461538464,,0.018867924528301886,,,,0.41509433962264153,0.2727272727272727,0.2727272727272727,,,0.2727272727272727,1.0,0.6363636363636364,0.2857142857142857,0.2727272727272727,0.5176318181818181,0.33962264150943394,26.582608695652173,,2.0,,,,,4.0,10.0,10.0,20.0,5.0,6.0,3.0,50.0,3.0,1.0,4.0,3.0,1.0,1.0,,,1.0,,,,0.3333333333333333,0.0967741935483871,0.125,0.14285714285714285,0.03773584905660377,,,,,,,,,,1.0,,,0.08333333333333333,,,,,1.0,,,18.0,5.0,1.0,1.0,1.0,3.0,1.0,0.2,0.041666666666666664,,,,,,,,,True,,,,
1629659,1610612747,Talen Horton-Tucker,Talen Horton-Tucker,1629659,LAL,983.0,16,-12.0,29,32,7,9,8.0,61,2.0,2.0,2.0,2.0,2.0,4.0,4.0,7.0,2.0,10.0,41,2.0,2.0,1.0,5.0,6.0,4.0,,,2.0,4.0,,3.0,3.0,2.0,7,0.5714285714285714,1.0,0.5714285714285714,1.0,0.625,1.25,,,22.22222222222222,,0.05555555555555555,,,,0.2857142857142857,1.0,1.0,0.5714285714285714,0.5,0.5,1.0,1.0,0.2857142857142857,0.5200142857142857,0.6005,0.25,0.25,0.5,6.700000000000001,0.2413793103448276,1.0,1.0,,,,,,,,,,,1.0,4.0,,,3.0,2.0,,,,1.0,,2.0,,,,,,1.0,1.0,,,,,,,,3.0,,0.25,0.5,,,,,0.25,0.25,0.375,,,,0.1111111111111111,0.125,0.16666666666666666,,,,,0.5,,,,,,,,,,0.25,1.0,,,,0.471075,0.3,,,1.0,,,,,1.0,,,,,,,,2.0,,,,,,,,1.0,,,,,0.18181818181818182,,,0.14285714285714285,,,,,,,,,,,,,0.25,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,True,,,,
201188,1610612747,Marc Gasol,Marc Gasol,201188,LAL,1525.0,25,4.0,48,49,20,8,5.0,97,,,,,,1.0,,1.0,2.0,14.0,56,,,,,,,,2.0,2.0,8.0,,2.0,2.0,1.0,20,,,1.2,,1.1666666666666667,,,,17.54385964912281,0.15384615384615385,0.08695652173913043,,0.25,,,,,0.2,,,,,0.8,0.5195299999999999,,0.16666666666666666,0.5,,10.2,0.4166666666666667,,,,,,4.0,4.0,1.0,1.0,4.0,4.0,,,,1.0,1.0,3.0,,12.0,4.0,4.0,,5.0,6.0,2.0,1.0,1.0,4.0,,1.0,6.0,,,3.0,,2.0,3.0,2.0,3.0,1.0,,,1.0,1.0,1.0,1.0,,1.5,1.5,0.8,0.5,0.38461538461538464,,0.2857142857142857,,0.2857142857142857,0.5,0.6666666666666666,,,,,,,0.8,1.0,1.0,1.0,,,,1.0,1.0,1.0,0.5532,0.21428571428571427,25.025,,,,,,,,8.0,1.0,9.0,1.0,6.0,2.0,19.0,1.0,,2.0,1.0,2.0,2.0,,,,,,,,0.125,0.5,0.25,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,True,,,,
203076,1610612747,Anthony Davis,Anthony Davis,203076,LAL,1894.0,32,-12.0,65,63,25,7,11.0,128,1.0,3.0,1.0,1.0,4.0,6.0,5.0,13.0,8.0,18.0,78,1.0,1.0,1.0,3.0,6.0,2.0,1.0,1.0,2.0,5.0,1.0,6.0,10.0,3.0,25,0.38461538461538464,1.0,0.35714285714285715,1.0,0.4722222222222222,0.75,0.07692307692307693,0.3333333333333333,27.272727272727273,0.06666666666666667,0.06060606060606061,0.25,,0.125,0.21428571428571427,0.3333333333333333,0.5,0.42857142857142855,0.6666666666666666,0.6666666666666666,1.0,1.0,0.2857142857142857,0.4498714285714286,0.6605,0.1875,0.2,0.16666666666666666,9.900000000000002,0.38461538461538464,1.0,3.0,,,,,1.0,,,,1.0,,3.0,7.0,,,10.0,4.0,,1.0,,1.0,1.0,3.0,2.0,,2.0,3.0,,3.0,4.0,,,1.0,1.0,,2.0,2.0,10.0,1.0,0.4,0.5,,,,,0.42857142857142855,0.42857142857142855,0.5,0.07142857142857142,0.6666666666666666,0.07692307692307693,0.05555555555555555,0.13043478260869565,0.07692307692307693,0.16666666666666666,,1.0,,0.5,,,,,0.07142857142857142,,,,,0.42857142857142855,0.3333333333333333,,,,0.48964285714285716,0.5555555555555556,25.9,,4.0,,,,,4.0,1.0,2.0,3.0,2.0,1.0,,8.0,2.0,,2.0,,1.0,3.0,,,2.0,2.0,2.0,,,0.2,,0.5,0.2857142857142857,,,,,,,,,,2.0,,,0.125,,,,,1.0,,,,,,,,1.0,,,,,,1.0,1.0,1.0,,,,True,,,,
202693,1610612747,Markieff Morris,Markieff Morris,202693,LAL,835.0,14,-13.0,23,26,5,5,5.0,49,,,,,1.0,1.0,1.0,1.0,1.0,3.0,35,,,,,,,,1.0,2.0,2.0,,2.0,2.0,1.0,5,1.0,,0.25,,0.3,,,,20.689655172413794,0.16666666666666666,0.13333333333333333,,,,,,,0.25,1.0,1.0,,,0.75,0.5199125,0.59595,0.2,0.5,,6.6,0.21739130434782608,,,,,,,3.0,,,,3.0,1.0,,,,,,2.0,,3.0,,1.0,,,,,,1.0,1.0,,2.0,,,,,,,,,,1.0,1.0,,,,,,,,0.75,,,0.1111111111111111,,0.14285714285714285,,,,,1.0,,,,,0.75,,,,,,,,,,,,24.766666666666666,,,,,1.0,,,,1.0,1.0,1.0,,,3.0,,,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,True,,,,
