EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,SecondChanceTurnovers,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,FTDefRebounds,Offensive Fouls Drawn,Technical Free Throw Trips,BlockedShortMidRange,SecondChanceFg3Pct,DefFTReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,LostBallTurnovers,Charge Fouls Drawn,Loose Ball Fouls Drawn,Blocked3s,BlockedCorner3,ShortMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedArc3,Offensive Fouls,SecondChanceAtRimPctAssisted,Loose Ball Fouls,on,LostBallOutOfBoundsTurnovers,OffensiveGoaltends,DefensiveGoaltends
1628389,1610612748,Bam Adebayo,Bam Adebayo,1628389,MIA,5189.0,86,-13.0,179,175,35,52.0,20,354,4.0,10.0,1.0,4.0,2.0,2.0,10.0,20.0,1.0,4.0,15.0,34.0,9.0,39.0,187,1.0,4.0,2.0,4.0,3.0,5.0,2.0,8.0,20.0,10.0,2.0,6.0,5.0,11.0,4.0,1.0,3.0,1.0,2.0,27.0,5.0,7.0,7.0,8.0,15.0,12.0,27.0,1.0,4.0,3.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,6.0,2.0,5.0,7.0,1.0,10.0,11.0,3.0,6.0,1.0,2.0,2.0,2.0,1.0,8.0,35,1.0,0.6666666666666666,0.7142857142857143,0.4411764705882353,0.25,0.6,0.4411764705882353,0.25,0.6,0.5131578947368421,0.4,0.6666666666666666,22.0,0.16666666666666666,0.1951219512195122,0.1346153846153846,0.16279069767441862,0.11627906976744186,0.17857142857142858,0.12631578947368421,0.10526315789473684,0.16666666666666666,0.1111111111111111,0.08823529411764706,0.2222222222222222,0.06666666666666667,0.29411764705882354,0.2222222222222222,0.14705882352941177,0.2222222222222222,0.05263157894736842,0.5,0.29411764705882354,0.4,0.4,0.25,0.5882352941176471,0.5,0.5,0.8,0.11764705882352941,0.25,0.25,1.0,1.0,0.25,0.4,1.0,0.29411764705882354,0.5008441176470588,0.809275,0.5789799999999999,0.16216216216216217,0.16216216216216217,0.10256410256410256,0.20512820512820512,8.138235294117647,0.19553072625698323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1629130,1610612748,Duncan Robinson,Duncan Robinson,1629130,MIA,3332.0,56,-12.0,114,110,19,34.0,16,224,1.0,2.0,,,,,,,,,1.0,2.0,5.0,16.0,114,,,,,,,2.0,5.0,2.0,,,,1.0,1.0,,1.0,,,,3.0,,,,4.0,4.0,,4.0,,1.0,1.0,,2.0,1.0,2.0,1.0,,,3.0,,2.0,11.0,,3.0,6.0,,,,,,,,5.0,19,,1.0,1.0,0.5,,,0.4230769230769231,,0.75,0.5333333333333333,,0.8333333333333334,13.953488372093023,0.6666666666666666,0.14814814814814814,,,,0.07547169811320754,,,,,,,0.375,0.1111111111111111,,,,,,0.15384615384615385,0.5,1.0,1.0,,,,,,,,,,,,,1.0,0.5182615384615384,,0.5256000000000001,0.13333333333333333,,,0.3125,2.15,0.16666666666666666,3.0,11.0,1.0,2.0,3.0,11.0,1.0,2.0,9.0,11.0,3.0,1.0,1.0,2.0,2.0,1.0,0.2727272727272727,0.5,0.2727272727272727,0.8461538461538461,0.5,0.5,0.8461538461538461,0.2727272727272727,0.2727272727272727,1.0,1.0,0.5,0.2727272727272727,0.15384615384615385,26.745454545454546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1629639,1610612748,Tyler Herro,Tyler Herro,1629639,MIA,3198.0,53,-19.0,107,108,23,28.0,12,215,,3.0,,,,,,1.0,,4.0,,8.0,3.0,18.0,131,,,1.0,4.0,,1.0,,3.0,,,,2.0,2.0,4.0,2.0,,1.0,,1.0,10.0,,,3.0,3.0,7.0,,7.0,,1.0,1.0,,2.0,,2.0,,,,2.0,1.0,1.0,2.0,,4.0,3.0,,1.0,,1.0,,1.0,1.0,3.0,23,,,,,,,0.35714285714285715,0.75,0.5,0.38636363636363635,0.75,0.5,19.834710743801654,1.0,0.17647058823529413,,0.1,,0.1276595744680851,,,,,,,0.16666666666666666,0.2222222222222222,,0.08,0.2,,1.0,0.14285714285714285,,,,0.047619047619047616,,,,0.19047619047619047,,,,,,,,0.7619047619047619,0.4972928571428571,,0.49524999999999997,0.045454545454545456,0.1111111111111111,0.2222222222222222,0.16666666666666666,10.7,0.21495327102803738,4.0,12.0,,1.0,5.0,13.0,1.0,2.0,12.0,12.0,4.0,1.0,,,,0.8,0.38461538461538464,0.5,0.38461538461538464,0.6190476190476191,0.125,0.3333333333333333,0.5714285714285714,0.3333333333333333,0.3333333333333333,0.75,0.3333333333333333,,0.3333333333333333,,25.930769230769233,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,0.5,1.0,0.047619047619047616,1.0,1.0,1.0,1.0,0.5,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,True,,,
201609,1610612748,Goran Dragic,Goran Dragic,201609,MIA,7004.0,117,-34.0,234,234,43,66.0,31,468,5.0,8.0,,,1.0,1.0,2.0,8.0,7.0,12.0,14.0,28.0,9.0,64.0,265,1.0,1.0,2.0,10.0,3.0,4.0,3.0,15.0,10.0,18.0,,9.0,2.0,11.0,2.0,,2.0,6.0,1.0,24.0,1.0,,4.0,1.0,6.0,1.0,7.0,,4.0,,4.0,4.0,2.0,1.0,2.0,,,6.0,2.0,2.0,11.0,,12.0,12.0,,4.0,2.0,1.0,1.0,2.0,1.0,15.0,43,2.0,0.35714285714285715,0.35714285714285715,0.5,1.0,0.75,0.5092592592592593,0.8,1.0,0.5333333333333333,0.8333333333333334,0.9375,24.81203007518797,0.6666666666666666,0.020833333333333332,,0.06779661016949153,0.017857142857142856,0.04672897196261682,0.007633587786259542,,,,0.02127659574468085,,,0.05263157894736842,,0.046511627906976744,0.125,,0.5,0.14814814814814814,0.625,0.7142857142857143,0.4,0.14814814814814814,0.25,0.2857142857142857,0.5,0.2222222222222222,0.5833333333333334,0.5833333333333334,0.2857142857142857,,,0.16666666666666666,1.0,0.6296296296296297,0.5004861111111111,0.5564125,0.42575,0.06896551724137931,0.125,0.15625,0.234375,10.35,0.18376068376068377,4.0,16.0,1.0,1.0,9.0,26.0,2.0,2.0,21.0,16.0,4.0,2.0,2.0,,,0.7777777777777778,0.34615384615384615,1.0,0.34615384615384615,0.48148148148148145,0.07142857142857142,0.125,0.2962962962962963,0.25,0.25,0.75,0.16666666666666666,1.0,0.25,,25.173076923076927,5.0,10.0,1.0,1.0,,1.0,2.0,4.0,6.0,1.0,1.0,,,0.5,0.14285714285714285,0.18518518518518517,0.5,0.5,0.8,0.2,,,0.16666666666666666,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,0.125,0.6,0.6666666666666666,1.0,,,,,True,,,
202710,1610612748,Jimmy Butler,Jimmy Butler,202710,MIA,5283.0,88,-40.0,175,177,35,57.0,26,352,3.0,9.0,1.0,2.0,2.0,3.0,3.0,14.0,2.0,8.0,8.0,31.0,8.0,27.0,209,1.0,3.0,1.0,3.0,2.0,6.0,4.0,8.0,4.0,12.0,2.0,5.0,8.0,13.0,3.0,5.0,3.0,2.0,,34.0,1.0,2.0,11.0,4.0,15.0,3.0,18.0,1.0,1.0,,1.0,3.0,1.0,1.0,1.0,,,4.0,3.0,1.0,4.0,,10.0,13.0,,5.0,1.0,,,1.0,,8.0,35,1.0,0.25,0.2857142857142857,0.25806451612903225,0.3333333333333333,0.3333333333333333,0.23170731707317074,0.2,0.2857142857142857,0.2872340425531915,0.25,0.4,25.373134328358212,0.75,0.10526315789473684,0.03333333333333333,0.275,0.022727272727272728,0.19230769230769232,0.028846153846153848,0.058823529411764705,0.03571428571428571,,0.02702702702702703,,0.07692307692307693,,0.25,0.25925925925925924,0.3076923076923077,0.03333333333333333,,0.21951219512195122,0.3333333333333333,0.375,0.3333333333333333,0.34146341463414637,0.21428571428571427,0.23076923076923078,0.3333333333333333,0.1951219512195122,0.25,0.25,,0.4,0.5,0.42857142857142855,0.6666666666666666,0.4634146341463415,0.4630829268292684,0.7248000000000001,0.4587071428571429,0.10869565217391304,0.1388888888888889,0.1111111111111111,0.2962962962962963,8.977419354838709,0.2,1.0,9.0,,1.0,1.0,10.0,,1.0,3.0,9.0,1.0,2.0,,,,1.0,0.1,,0.1,0.24390243902439024,0.06451612903225806,0.1111111111111111,0.21951219512195122,0.1111111111111111,0.1111111111111111,1.0,0.14285714285714285,,0.1111111111111111,,26.54,,1.0,,,,2.0,,2.0,,,1.0,1.0,,,,0.024390243902439025,,,,0.4,,,,,,,2.0,1.0,1.0,1.0,,0.07142857142857142,,,,1.0,,,,True,,,
202357,1610612748,Nemanja Bjelica,Nemanja Bjelica,202357,MIA,791.0,13,-9.0,23,26,2,8.0,6,49,,1.0,,1.0,,,,,,,,1.0,2.0,8.0,37,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,2.0,,2.0,1.0,1.0,,,,,,,,,4.0,4.0,,1.0,2.0,,1.0,,,,,,,2,,,,,,,0.6,,,0.6666666666666666,,,20.0,,,0.16666666666666666,0.16666666666666666,,0.125,0.06666666666666667,0.3333333333333333,,,,,,,,,0.5,,,0.2,,,,,,,,,,,,1.0,,,,1.0,0.5262,,,0.16666666666666666,0.5,,,2.3,0.08695652173913043,2.0,4.0,,,2.0,4.0,,,6.0,4.0,2.0,,,,,1.0,0.5,,0.5,0.8,,,0.8,0.5,0.5,1.0,,,0.5,,27.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
203473,1610612748,Dewayne Dedmon,Dewayne Dedmon,203473,MIA,2245.0,37,-20.0,68,73,17,25.0,15,141,9.0,10.0,6.0,7.0,1.0,1.0,,1.0,,,9.0,11.0,2.0,23.0,96,6.0,7.0,2.0,14.0,1.0,1.0,2.0,4.0,10.0,8.0,6.0,1.0,1.0,2.0,,1.0,,1.0,,5.0,2.0,4.0,2.0,5.0,7.0,6.0,13.0,,,,,1.0,,,1.0,,,2.0,,2.0,6.0,,4.0,3.0,1.0,2.0,,1.0,1.0,1.0,1.0,4.0,17,,0.5555555555555556,0.8333333333333334,0.8181818181818182,0.8571428571428571,1.0,0.8076923076923077,0.8571428571428571,1.0,0.8214285714285714,0.875,1.0,19.27710843373494,0.5,0.5555555555555556,0.14285714285714285,0.1,0.14285714285714285,0.2413793103448276,0.14285714285714285,0.2857142857142857,0.2222222222222222,,0.14285714285714285,,0.5,0.5,0.6,0.07692307692307693,0.14285714285714285,,1.0,0.7692307692307693,0.9,0.9,0.5555555555555556,0.07692307692307693,,,,,,,,1.0,0.8571428571428571,1.0,1.0,0.9230769230769231,0.6158346153846153,0.5973200000000001,0.7184,0.14285714285714285,0.16666666666666666,0.6086956521739131,0.17391304347826086,1.9,0.25,1.0,2.0,,,1.0,2.0,,,3.0,2.0,1.0,1.0,,,1.0,1.0,0.5,,0.5,0.15384615384615385,0.09090909090909091,,0.15384615384615385,0.5,0.5,1.0,,,0.5,,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,1.0,0.3333333333333333,,True,,,
2772,1610612748,Trevor Ariza,Trevor Ariza,2772,MIA,3267.0,54,-26.0,112,112,22,34.0,13,224,,3.0,,,,1.0,,,,,,3.0,,9.0,117,,,,3.0,,1.0,,6.0,,,,,1.0,1.0,,1.0,,,,3.0,,,2.0,8.0,13.0,,13.0,,2.0,1.0,1.0,2.0,1.0,2.0,1.0,,,3.0,1.0,2.0,4.0,,3.0,,,,,,,,,6.0,22,,,,,,,0.4090909090909091,1.5,0.6,0.4090909090909091,1.5,0.6,11.2,0.6666666666666666,0.27586206896551724,,0.07407407407407407,,0.17857142857142858,,,,,,,0.3,0.2,0.3333333333333333,0.10526315789473684,,,,0.2727272727272727,,,,,,,,,,,,,,0.2,,1.0,0.5524454545454546,0.6582,0.5446099999999999,,,0.3333333333333333,0.6666666666666666,2.9333333333333336,0.19642857142857142,,3.0,,1.0,3.0,8.0,2.0,4.0,9.0,3.0,,1.0,,,,1.0,0.375,0.5,0.375,0.7272727272727273,0.3333333333333333,0.3333333333333333,0.2727272727272727,,,,0.2,,,,24.4875,3.0,5.0,2.0,3.0,,,1.0,1.0,,3.0,,,,1.0,0.6,0.45454545454545453,0.6,0.6,1.0,,,,0.6,0.6666666666666666,1.0,1.0,,1.0,1.0,,,,1.0,1.0,1.0,,,,,True,,,
1629134,1610612748,Kendrick Nunn,Kendrick Nunn,1629134,MIA,1851.0,31,4.0,63,59,8,9.0,4,122,2.0,3.0,,,2.0,3.0,3.0,5.0,1.0,2.0,6.0,10.0,,18.0,63,,,,,2.0,4.0,,4.0,2.0,10.0,,1.0,,1.0,,,,1.0,,2.0,,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,1.0,,,,,,,,,4.0,8,,0.16666666666666666,0.16666666666666666,0.6,,0.5,0.5625,,0.5,0.5625,,0.5,23.52941176470588,,,,0.1111111111111111,,0.06896551724137931,,,,,,,,,,0.14285714285714285,,,,0.1875,0.6666666666666666,0.6666666666666666,,0.3125,0.6,0.6,,0.125,0.5,0.5,1.0,,,0.75,0.6666666666666666,0.5625,0.47590625000000003,,0.485475,,,,0.2222222222222222,9.3,0.12698412698412698,2.0,6.0,,,2.0,6.0,,,3.0,6.0,2.0,,,,,0.5,0.3333333333333333,,0.3333333333333333,0.375,,,0.375,0.3333333333333333,0.3333333333333333,0.5,,,0.3333333333333333,,27.266666666666666,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
2738,1610612748,Andre Iguodala,Andre Iguodala,2738,MIA,2860.0,48,-1.0,95,96,11,17.0,12,191,2.0,2.0,1.0,1.0,,,1.0,1.0,,,3.0,3.0,,9.0,106,1.0,1.0,,2.0,,,,,2.0,4.0,2.0,1.0,3.0,4.0,3.0,,1.0,,,11.0,3.0,,2.0,5.0,7.0,3.0,10.0,,2.0,,2.0,2.0,2.0,2.0,2.0,,,4.0,1.0,3.0,6.0,,,,,,,2.0,1.0,2.0,2.0,,11,,0.3333333333333333,0.5,1.0,1.0,,0.6428571428571429,1.0,,0.6428571428571429,1.0,,10.2803738317757,0.5,0.2777777777777778,,0.07692307692307693,0.13636363636363635,0.1590909090909091,0.06382978723404255,,,,0.15,,0.5,0.2222222222222222,,0.10526315789473684,,,1.0,0.2857142857142857,1.0,1.0,,0.14285714285714285,1.0,1.0,1.0,,,,,1.0,1.0,,,0.8571428571428571,0.47528571428571426,,,,,0.2222222222222222,,4.233333333333333,0.11578947368421053,,2.0,,,1.0,4.0,,,3.0,2.0,,,,,,1.0,0.25,,0.25,0.5714285714285714,,,0.2857142857142857,,,,,,,,24.725,1.0,2.0,,,,,,,,,,,1.0,,,0.2857142857142857,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,1.0,True,,,
