EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,Offensive Fouls Drawn,Corner3FGM,SecondChanceFtPoints,LostBallSteals,Loose Ball Fouls Drawn,Technical Free Throw Trips,Blocked3s,BlockedArc3,Blocks,ShortMidRangePctBlocked,OffArc3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FTDefRebounds,Blocked2s,BlockedShortMidRange,RecoveredBlocks,DefFTReboundPct,BlocksRecoveredPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,BlockedAtRim,SecondChanceAtRimPctAssisted,on,Travels,Offensive Fouls,OffensiveGoaltends,DefensiveGoaltends,BlockedCorner3
1628389,1610612748,Bam Adebayo,Bam Adebayo,1628389,MIA,4723.0,79,-41.0,169,169,28,48.0,11.0,338,5.0,10.0,1.0,3.0,2.0,2.0,8.0,19.0,2.0,8.0,15.0,37.0,3.0,33.0,182,1.0,4.0,2.0,2.0,4.0,1.0,5.0,20.0,10.0,2.0,5.0,6.0,11.0,4.0,2.0,1.0,2.0,2.0,28.0,1.0,5.0,6.0,8.0,14.0,6.0,20.0,1.0,4.0,4.0,3.0,6.0,1.0,1.0,6.0,1.0,6.0,7.0,1.0,6.0,4.0,2.0,3.0,5.0,28,0.6666666666666666,0.7142857142857143,0.40540540540540543,0.25,0.5,0.40540540540540543,0.25,0.5,0.4342105263157895,0.25,0.625,24.444444444444443,0.19047619047619047,0.1,0.14285714285714285,0.022727272727272728,0.16666666666666666,0.06382978723404255,0.14285714285714285,0.09523809523809523,0.06666666666666667,0.09090909090909091,0.0625,0.375,0.1,0.12121212121212122,0.2222222222222222,0.045454545454545456,0.2702702702702703,0.5,0.5,0.6,0.5135135135135135,0.42105263157894735,0.42105263157894735,0.625,0.21621621621621623,0.25,0.25,1.0,0.75,0.3333333333333333,0.5,1.0,0.2702702702702703,0.49679729729729727,0.7021,0.6219,0.07894736842105263,0.07894736842105263,0.06060606060606061,0.15151515151515152,8.65945945945946,0.16568047337278108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1629130,1610612748,Duncan Robinson,Duncan Robinson,1629130,MIA,5053.0,84,-29.0,174,174,26,41.0,14.0,348,1.0,2.0,,,,,,,,,1.0,2.0,7.0,39.0,187,,,3.0,,,2.0,11.0,2.0,,,2.0,1.0,3.0,,1.0,2.0,,,7.0,,,6.0,3.0,9.0,,9.0,,2.0,2.0,1.0,1.0,,,3.0,,2.0,12.0,,5.0,7.0,,1.0,11.0,26,1.0,1.0,0.5,,,0.5925925925925926,0.75,0.75,0.65,0.75,0.7857142857142857,17.1875,0.06976744186046512,,0.1276595744680851,,0.1,,,,,,0.13333333333333333,,0.08333333333333333,0.14705882352941177,0.07692307692307693,,0.07407407407407407,0.5,1.0,1.0,,,,,,,,,,,,,1.0,0.5307611111111111,0.5757,0.5449,0.06896551724137931,0.3333333333333333,0.07692307692307693,0.28205128205128205,2.15,0.14942528735632185,1.0,10.0,24.0,1.0,2.0,3.0,6.0,10.0,25.0,1.0,2.0,3.0,6.0,27.0,3.0,24.0,10.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.9,0.4,0.5,0.5,0.4,0.9259259259259259,0.5,0.5,0.6666666666666666,0.037037037037037035,0.8888888888888888,0.4166666666666667,0.4166666666666667,0.9,1.0,0.5,1.0,1.0,0.5,0.4166666666666667,0.038461538461538464,26.643999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1629134,1610612748,Kendrick Nunn,Kendrick Nunn,1629134,MIA,2064.0,34,-24.0,74,76,9,17.0,2.0,150,,1.0,,,,,1.0,3.0,2.0,6.0,3.0,10.0,,9.0,90,,,,,2.0,,,4.0,2.0,,2.0,1.0,3.0,,1.0,1.0,1.0,,7.0,,,3.0,,3.0,,3.0,,,,,,,,3.0,,2.0,3.0,,1.0,,,,,9,0.6666666666666666,0.6666666666666666,0.3,,,0.3,,,0.3,,,23.376623376623375,,,0.15789473684210525,,0.08333333333333333,,,,,,,,,0.1875,,,0.06666666666666667,,,,0.2,0.3333333333333333,0.3333333333333333,,0.4,0.3333333333333333,0.3333333333333333,1.0,,,,,0.4,0.4644433333333333,,0.4624,,,,,12.9,0.12162162162162163,,1.0,5.0,,,,1.0,1.0,5.0,,,,1.0,,3.0,5.0,1.0,,3.0,2.0,1.0,,,,,,,,,0.2,,,0.2,0.3333333333333333,,,1.0,,0.3333333333333333,0.2,0.2,,,,,0.3333333333333333,,0.2,,27.26,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
202710,1610612748,Jimmy Butler,Jimmy Butler,202710,MIA,5737.0,96,-49.0,199,203,34,56.0,16.0,402,4.0,11.0,,3.0,1.0,3.0,4.0,11.0,2.0,8.0,10.0,30.0,10.0,36.0,224,,4.0,1.0,2.0,6.0,4.0,8.0,6.0,14.0,,8.0,9.0,17.0,6.0,3.0,5.0,1.0,2.0,43.0,2.0,3.0,9.0,8.0,17.0,5.0,22.0,,3.0,2.0,3.0,4.0,,1.0,8.0,4.0,2.0,3.0,,12.0,15.0,,6.0,8.0,34,0.3,0.3,0.3333333333333333,,0.3333333333333333,0.325,,0.2857142857142857,0.3829787234042553,0.1,0.4,24.999999999999996,0.16326530612244897,0.04411764705882353,0.1836734693877551,0.041666666666666664,0.17346938775510204,0.04310344827586207,0.047619047619047616,0.07692307692307693,,,0.10526315789473684,0.1111111111111111,0.3333333333333333,0.16666666666666666,0.23076923076923078,,0.275,0.36363636363636365,0.4444444444444444,0.5,0.275,0.36363636363636365,0.4,0.25,0.2,0.25,0.25,,0.75,,0.42857142857142855,0.3333333333333333,0.525,0.47587,0.6976666666666667,0.4861357142857143,0.13043478260869565,0.16666666666666666,0.027777777777777776,0.2222222222222222,9.003333333333332,0.1708542713567839,3.0,,7.0,,,,1.0,2.0,10.0,,,,1.0,6.0,,7.0,,3.0,4.0,1.0,3.0,1.0,,1.0,,1.0,,1.0,1.0,0.2,,,0.2,0.25,0.1,0.18181818181818182,0.5,0.075,0.175,,,,,,,0.14285714285714285,,,,26.119999999999997,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09090909090909091,0.05405405405405406,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,True,,,,,
2772,1610612748,Trevor Ariza,Trevor Ariza,2772,MIA,5762.0,96,-49.0,199,204,34,56.0,16.0,403,2.0,6.0,,,,1.0,,,,,2.0,6.0,,19.0,224,,,3.0,,1.0,,6.0,2.0,2.0,,1.0,1.0,2.0,,1.0,,,1.0,5.0,1.0,1.0,5.0,11.0,21.0,2.0,23.0,,3.0,2.0,1.0,1.0,,,3.0,1.0,6.0,11.0,,4.0,,,,6.0,34,0.5,0.5,0.3333333333333333,,,0.41304347826086957,1.5,0.6,0.41304347826086957,1.5,0.6,11.818181818181817,0.22,0.014705882352941176,0.10204081632653061,0.020833333333333332,0.16161616161616163,0.017241379310344827,0.047619047619047616,,,,0.25,0.16666666666666666,0.25,0.1111111111111111,0.07692307692307693,,0.2608695652173913,0.3333333333333333,0.4,0.5,,,,,,,,,,,0.2,,1.0,0.5679760869565217,0.6582,0.5446099999999999,,,0.15789473684210525,0.3157894736842105,2.65,0.1708542713567839,11.0,1.0,6.0,,,,1.0,5.0,17.0,1.0,1.0,2.0,4.0,15.0,,6.0,1.0,1.0,2.0,2.0,,,,2.0,,,2.0,,1.0,0.29411764705882354,1.0,0.5,0.29411764705882354,0.7391304347826086,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.4782608695652174,0.2608695652173913,0.16666666666666666,0.16666666666666666,1.0,,,,0.2,,0.16666666666666666,,24.417647058823526,,4.0,,1.0,1.0,,,,1.0,,0.02702702702702703,0.36363636363636365,0.36363636363636365,1.0,1.0,1.0,2.0,3.0,5.0,1.0,1.0,1.0,0.7142857142857143,1.0,1.0,1.0,1.0,0.6,0.6666666666666666,,,True,,,,,
201609,1610612748,Goran Dragic,Goran Dragic,201609,MIA,3267.0,54,-26.0,112,112,22,34.0,13.0,224,1.0,2.0,,,,,2.0,5.0,2.0,5.0,5.0,12.0,,22.0,117,,,3.0,1.0,2.0,,2.0,4.0,6.0,,5.0,1.0,6.0,1.0,,1.0,3.0,1.0,13.0,1.0,,2.0,1.0,3.0,1.0,4.0,,2.0,,1.0,1.0,,,4.0,2.0,1.0,6.0,,2.0,,,,2.0,22,0.4,0.4,0.4166666666666667,,0.5,0.5,0.75,0.5,0.5,0.75,0.5,20.8,0.034482758620689655,,0.07407407407407407,0.037037037037037035,0.05357142857142857,0.014705882352941176,,,,,,0.1,,0.05263157894736842,0.125,,0.09090909090909091,0.5,1.0,,0.22727272727272727,0.4,0.4,0.5,0.22727272727272727,0.4,0.4,0.5,,,,,0.5454545454545454,0.5013681818181818,0.63345,0.4112,,,0.13636363636363635,0.09090909090909091,10.35,0.19642857142857142,5.0,1.0,5.0,,,,,4.0,10.0,1.0,2.0,,,6.0,6.0,5.0,1.0,1.0,3.0,,3.0,1.0,,,,,,,0.5,0.4,0.5,,0.4,0.45454545454545453,0.08333333333333333,0.5,0.75,0.22727272727272727,0.22727272727272727,0.2,0.2,,,,,,,0.2,,24.57,1.0,3.0,,2.0,1.0,,,,1.0,,0.045454545454545456,0.6,0.6,0.6666666666666666,1.0,2.0,,,,1.0,,,,,1.0,0.5,1.0,,,1.0,,True,,,,,
2738,1610612748,Andre Iguodala,Andre Iguodala,2738,MIA,120.0,2,-4.0,2,7,2,6.0,,9,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,0.5,,,,0.5,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1629639,1610612748,Tyler Herro,Tyler Herro,1629639,MIA,1045.0,17,-15.0,36,40,9,14.0,3.0,76,1.0,1.0,,,,,,2.0,1.0,3.0,2.0,6.0,4.0,8.0,48,,,,,2.0,2.0,2.0,4.0,,,,,,,,,,,,,,1.0,1.0,2.0,,2.0,,,,,,,,1.0,1.0,1.0,1.0,,2.0,4.0,,1.0,2.0,9,1.0,1.0,0.3333333333333333,,,0.2222222222222222,,,0.36363636363636365,,0.3333333333333333,27.272727272727273,0.1,,0.2,,0.13333333333333333,,,,,,0.14285714285714285,,,,0.5,,0.1111111111111111,1.0,1.0,1.0,0.2222222222222222,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,,,,0.4444444444444444,0.46588888888888885,,0.42315,0.1,0.14285714285714285,,0.25,14.199999999999998,0.25,,,3.0,,,,,,3.0,,,,,,,3.0,,,1.0,1.0,,,,,,1.0,,1.0,,,,,,0.3333333333333333,,,1.0,,0.3333333333333333,,,,,,,,,,,26.066666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
203473,1610612748,Dewayne Dedmon,Dewayne Dedmon,203473,MIA,1039.0,17,-8.0,30,35,6,8.0,5.0,65,2.0,4.0,1.0,2.0,,1.0,,1.0,,,2.0,5.0,2.0,9.0,42,1.0,2.0,4.0,,1.0,2.0,2.0,4.0,,,,,,,,,,,,,2.0,,,,2.0,2.0,,,,,,,,,,2.0,5.0,,1.0,2.0,,1.0,2.0,6,1.0,1.0,0.4,0.5,,0.5833333333333334,0.5,,0.6428571428571429,0.6666666666666666,0.5,17.5,,0.1111111111111111,,,,0.09090909090909091,0.2857142857142857,,,,,,,,,,0.6666666666666666,0.5,0.6666666666666666,1.0,0.16666666666666666,,,,,,,,1.0,0.5,1.0,,0.8333333333333334,0.5211833333333333,0.5587,0.7652,0.14285714285714285,0.16666666666666666,0.4444444444444444,0.2222222222222222,3.0200000000000005,0.2,,1.0,1.0,,,,,1.0,1.0,,,,,3.0,,1.0,1.0,2.0,,,,,,,,,,,1.0,1.0,,,1.0,0.16666666666666666,0.4,0.25,,,0.16666666666666666,1.0,1.0,1.0,,,,,,1.0,,26.3,,,2.0,,,,,,1.0,1.0,,,,,,,,,,1.0,,1.0,,1.0,,,,,,1.0,1.0,True,,,,,
1628389,1610612748,Bam Adebayo,Bam Adebayo,1628389,MIA,3428.0,57,-6.0,117,114,32,32.0,14.0,231,4.0,7.0,,2.0,3.0,3.0,7.0,12.0,,1.0,11.0,20.0,7.0,29.0,142,,2.0,2.0,5.0,6.0,1.0,11.0,16.0,6.0,,4.0,2.0,6.0,2.0,,2.0,,2.0,14.0,4.0,4.0,5.0,3.0,9.0,8.0,17.0,,1.0,,,2.0,,,5.0,3.0,1.0,4.0,,7.0,9.0,1.0,4.0,11.0,32,0.7272727272727273,0.7272727272727273,0.55,,0.8333333333333334,0.55,,0.8333333333333334,0.6041666666666666,0.3333333333333333,0.7857142857142857,21.804511278195488,0.12,0.12903225806451613,0.1724137931034483,0.16,0.14814814814814814,0.14285714285714285,,0.23529411764705882,,0.16666666666666666,,0.16666666666666666,0.3333333333333333,0.21739130434782608,,,0.35,0.5714285714285714,0.5714285714285714,0.5,0.6,0.5833333333333334,0.5833333333333334,0.8571428571428571,0.05,,,,1.0,,0.5,1.0,0.35,0.49473,0.8144499999999999,0.5495,0.17391304347826086,0.17391304347826086,0.06896551724137931,0.3793103448275862,7.1850000000000005,0.27350427350427353,,,,,,,,,,,,,,,,,,,3.0,2.0,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,,,0.6,,,,,,,,,,,,,,,,2.0,1.0,,,,,2.0,,0.15789473684210525,,,,,,,,1.0,2.0,,1.0,0.3333333333333333,0.5,,,,,,2.0,,False,1.0,1.0,,,
