EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGA,SecondChanceArc3FGA,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,TsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Corner3Frequency,Arc3Frequency,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,PenaltyCorner3FGM,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,Arc3Assists,AtRimAssists,OffThreePtRebounds,OffRebounds,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,LiveBallTurnoverPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,ShortMidRangeFGM,PtsUnassisted3s,ShortMidRangeAssists,OffTwoPtRebounds,LostBallTurnovers,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,OffTwoPtReboundPct,OffShortMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ThreePtShootingFoulsDrawnPct,SecondChanceFtPoints,PtsPutbacks,BadPassSteals,BlockedAtRim,AtRimPctAssisted,ShortMidRangePctAssisted,BadPassOutOfBoundsTurnovers,Loose Ball Fouls Drawn,Technical Free Throw Trips,Arc3PctBlocked,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,HeaveAttempts,FTDefRebounds,SelfOReb,Charge Fouls,Charge Fouls Drawn,DefFTReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,Blocked3s,BlockedCorner3,FTOffRebounds,OffFTReboundPct,on,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LongMidRangePctBlocked,StepOutOfBoundsTurnovers,BlockedLongMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,OffensiveGoaltends
1626220,1610612762,Royce O'Neale,Royce O'Neale,1626220,UTA,1637.0,27,-15.0,56,57,21.0,33.0,4.0,113,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,80.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,3.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,21.0,1.0,0.25,0.5,1.0,8.333333333333334,0.16666666666666666,1.0,0.25,0.25,0.16666666666666666,1.0,1.0,0.3333333333333333,0.6666666666666666,0.5,0.5,1.0,1.0,0.5784,0.5957250000000001,0.68625,1.0,25.166666666666668,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1627777,1610612762,Georges Niang,Georges Niang,1627777,UTA,7729.0,129,-5.0,260,262,69.0,89.0,30.0,522,8.0,1.0,1.0,22.0,4.0,30.0,4.0,35.0,308.0,5.0,5.0,2.0,15.0,22.0,5.0,3.0,8.0,1.0,,19.0,9.0,8.0,17.0,19.0,,,4.0,8.0,7.0,19.0,,3.0,1.0,4.0,1.0,15.0,69.0,1.0,0.4268292682926829,0.8333333333333334,0.7692307692307693,16.78082191780822,0.0963855421686747,0.16666666666666666,0.12408759124087591,0.11904761904761904,0.1111111111111111,0.05714285714285714,0.3684210526315789,0.20512820512820512,0.5641025641025641,0.16666666666666666,0.6666666666666666,0.125,0.8461538461538461,0.5350679487179486,0.5614,0.5520437499999999,0.42857142857142855,24.84,0.2653846153846154,1.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,3.0,1.0,6.0,2.0,2.0,4.0,2.0,9.0,9.0,1.0,1.0,2.0,8.0,2.0,3.0,3.0,2.0,2.0,27.0,6.0,2.0,1.0,2.0,5.0,2.0,2.0,4.0,4.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,0.3,0.4,0.6,0.3,0.2222222222222222,1.0,0.6666666666666666,0.3974358974358974,0.6666666666666666,0.8125,0.6666666666666666,0.03333333333333333,0.2222222222222222,0.3333333333333333,0.25,0.125,0.5,0.02666666666666667,0.016260162601626018,0.03333333333333333,0.043478260869565216,1.0,0.07692307692307693,0.3333333333333333,0.5,0.10256410256410256,0.05128205128205128,0.5,0.5,1.0,0.375,0.42857142857142855,1.0,0.2727272727272727,0.2727272727272727,1.0,0.16666666666666666,1.0,0.5,1.0,0.125,1.0,1.0,0.5,0.5,0.2727272727272727,0.025,0.1,0.22857142857142856,7.822222222222221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1628378,1610612762,Donovan Mitchell,Donovan Mitchell,1628378,UTA,1709.0,28,-9.0,55,55,7.0,6.0,4.0,110,,,,6.0,1.0,6.0,5.0,26.0,69.0,1.0,2.0,,3.0,6.0,3.0,,3.0,,,6.0,1.0,3.0,4.0,5.0,,,1.0,3.0,2.0,3.0,,7.0,,5.0,,3.0,7.0,,0.6842105263157895,0.375,0.3333333333333333,36.66666666666667,0.125,0.125,0.125,0.125,,,0.25,,0.3333333333333333,,1.0,,0.6666666666666666,0.5044972222222222,0.5928,0.49431250000000004,0.11538461538461539,27.0,0.12727272727272726,4.0,6.0,,,,1.0,5.0,,1.0,,,3.0,,1.0,2.0,6.0,12.0,3.0,,,,,,2.0,1.0,,12.0,3.0,3.0,1.0,,,2.0,,1.0,2.0,,,,,1.0,,3.0,,,,,1.0,,,0.3333333333333333,0.5,,0.5,0.5,0.5,,,0.5833333333333334,,0.375,,,0.08333333333333333,,0.2,,0.6666666666666666,,0.038461538461538464,,0.2857142857142857,,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.2777777777777778,0.05555555555555555,,,,,,,0.5,0.5,0.3333333333333333,,,,,0.25,,,0.5,0.5,0.5,0.21052631578947367,0.23076923076923078,,6.166666666666667,2.0,6.0,1.0,1.0,2.0,2.0,1.0,1.0,0.08333333333333333,0.25,0.4,0.5,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
202324,1610612762,Derrick Favors,Derrick Favors,202324,UTA,1356.0,23,-17.0,46,50,9.0,18.0,5.0,96,,,,,,,1.0,7.0,67.0,,,,,,,,,,,,,4.0,4.0,8.0,1.0,,1.0,2.0,3.0,4.0,1.0,3.0,,4.0,,,9.0,,0.7,,,14.0,0.2857142857142857,,0.21052631578947367,0.5,,,,,,,,,0.6666666666666666,0.5819,0.8403,,,,0.1956521739130435,2.0,2.0,1.0,1.0,,,1.0,,,,,,,,,3.0,3.0,,1.0,1.0,,3.0,,,,4.0,2.0,,,,,,,2.0,4.0,1.0,,,,,,,2.0,3.0,1.0,3.0,2.0,,0.6666666666666666,1.0,,,,,,1.0,1.0,,1.0,1.0,,0.75,,,,,,0.5,0.14285714285714285,0.21052631578947367,0.15384615384615385,,0.6666666666666666,0.6666666666666666,1.0,1.0,0.3333333333333333,,,,,,,,,,,1.0,1.0,,,,,,,,,0.4,0.4,0.42857142857142855,3.0,1.0,,,2.0,1.0,,,,0.4,0.6666666666666666,1.0,1.0,,1.0,2.0,1.0,2.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
203903,1610612762,Jordan Clarkson,Jordan Clarkson,203903,UTA,7567.0,126,-10.0,253,254,62.0,81.0,30.0,507,8.0,,2.0,42.0,2.0,50.0,12.0,102.0,304.0,2.0,14.0,2.0,28.0,42.0,1.0,4.0,5.0,1.0,,14.0,7.0,3.0,10.0,13.0,2.0,1.0,5.0,9.0,1.0,7.0,1.0,9.0,,12.0,1.0,28.0,62.0,1.0,0.5804597701149425,0.6363636363636364,0.6024096385542169,33.68421052631579,0.03614457831325301,0.1346153846153846,0.07407407407407407,0.023809523809523808,0.05555555555555555,0.14705882352941177,0.1111111111111111,0.0963855421686747,0.5060240963855421,,0.5,0.09523809523809523,0.6867469879518072,0.4956963855421686,0.44825,0.45251428571428576,0.27450980392156865,25.346,0.2450592885375494,4.0,7.0,1.0,1.0,1.0,2.0,24.0,,2.0,5.0,1.0,13.0,1.0,5.0,12.0,18.0,33.0,18.0,1.0,2.0,1.0,5.0,4.0,7.0,6.0,6.0,30.0,33.0,13.0,5.0,3.0,3.0,,1.0,3.0,4.0,3.0,,1.0,2.0,1.0,,2.0,2.0,,2.0,2.0,1.0,0.16666666666666666,0.17647058823529413,0.6111111111111112,0.36,0.5,0.42857142857142855,0.36,0.5454545454545454,0.5,0.5714285714285714,0.5421686746987951,0.625,0.6190476190476191,0.625,0.06,0.15151515151515152,,0.20833333333333334,0.125,0.4444444444444444,0.013333333333333334,0.024390243902439025,,0.043478260869565216,1.0,0.08433734939759036,0.5714285714285714,0.5714285714285714,0.2891566265060241,0.024096385542168676,,,,0.625,0.7142857142857143,1.0,0.30952380952380953,0.325,0.46153846153846156,0.25,1.0,0.5,1.0,0.09523809523809523,0.5,0.5,0.5714285714285714,0.4166666666666667,0.30952380952380953,0.046511627906976744,0.058823529411764705,0.049019607843137254,7.3121212121212125,14.0,21.0,1.0,2.0,1.0,1.0,,2.0,0.041666666666666664,,0.5833333333333334,0.7368421052631579,0.038461538461538464,,2.0,1.0,2.0,0.25,0.14285714285714285,2.0,2.0,1.0,0.047619047619047616,0.05555555555555555,0.25,0.06666666666666667,,,,,,,,,,,,,True,,,,,,,,,
203497,1610612762,Rudy Gobert,Rudy Gobert,203497,UTA,6373.0,106,12.0,214,212,60.0,71.0,25.0,426,,,,1.0,,1.0,11.0,53.0,241.0,,1.0,6.0,20.0,,,3.0,3.0,1.0,,9.0,12.0,17.0,33.0,44.0,,,3.0,5.0,4.0,15.0,1.0,22.0,,19.0,2.0,20.0,60.0,2.0,0.6625,0.6666666666666666,0.03225806451612903,18.59504132231405,0.2463768115942029,0.24489795918367346,0.2457627118644068,0.29411764705882354,0.29411764705882354,0.2903225806451613,0.16666666666666666,,0.03225806451612903,,,,0.9032258064516129,0.5910366666666665,0.6604714285714286,0.5589222222222223,0.37735849056603776,46.1,0.2803738317757009,20.0,27.0,3.0,6.0,7.0,9.0,3.0,,,,,,,,1.0,21.0,30.0,,4.0,8.0,,10.0,7.0,9.0,,36.0,6.0,,,3.0,,2.0,,6.0,11.0,2.0,,,,1.0,2.0,5.0,8.0,10.0,5.0,10.0,5.0,1.0,0.8571428571428571,0.9473684210526315,,,,,,0.7,0.5,0.7777777777777778,0.6774193548387096,0.5,0.7,0.5555555555555556,,0.1,0.07407407407407407,0.3333333333333333,,0.4,0.09836065573770492,0.10576923076923077,0.1276595744680851,0.1111111111111111,0.5,0.8709677419354839,0.7407407407407407,0.8,0.0967741935483871,,,,,,,,,,,0.75,0.5,,,0.9,0.7777777777777778,,0.1,,,0.21052631578947367,0.21621621621621623,0.18867924528301888,2.18,1.0,,,5.0,2.0,1.0,,,0.11627906976744186,0.08695652173913043,0.3333333333333333,0.5,,2.0,4.0,,5.0,0.85,1.0,,6.0,,,0.1875,,,1.0,4.0,2.0,2.0,1.0,0.8,0.3333333333333333,0.3333333333333333,,,,,True,,,,,,,,,
201144,1610612762,Mike Conley,Mike Conley,201144,UTA,3558.0,59,26.0,125,126,35.0,48.0,13.0,251,,,,10.0,1.0,10.0,2.0,25.0,133.0,1.0,4.0,2.0,7.0,9.0,13.0,8.0,21.0,3.0,,50.0,3.0,5.0,8.0,8.0,,,1.0,4.0,1.0,2.0,,3.0,,2.0,1.0,7.0,35.0,1.0,0.5208333333333334,0.4375,0.43478260869565216,20.0,0.1388888888888889,0.0967741935483871,0.11940298507462686,0.13043478260869565,,0.15789473684210525,,,0.43478260869565216,,1.0,,0.6521739130434783,0.43398636363636367,0.23505,0.31364166666666665,0.28,29.28,0.28,2.0,5.0,,,,,6.0,1.0,2.0,,,5.0,,1.0,4.0,4.0,13.0,5.0,,,,,1.0,3.0,1.0,4.0,4.0,3.0,5.0,,1.0,5.0,12.0,,,3.0,2.0,1.0,,,,,,,,1.0,1.0,1.0,0.5,0.5,0.2,0.5,,0.25,0.5555555555555556,0.3076923076923077,,0.3333333333333333,0.5,,0.35714285714285715,,0.1,,,,,0.75,,,,0.2222222222222222,1.0,0.21739130434782608,0.4,0.4,0.2608695652173913,0.08695652173913043,0.5,0.5,1.0,,,,0.5,0.5555555555555556,0.2,,,,,,,,0.5714285714285714,0.25,0.5555555555555556,,,,7.776923076923078,1.0,12.0,1.0,,1.0,,,,,,0.16666666666666666,0.16666666666666666,,,,,,0.5,,,,,0.1,,,,1.0,,,,,,,,1.0,1.0,,,True,,,,,,,,,
204060,1610612762,Joe Ingles,Joe Ingles,204060,UTA,5647.0,94,3.0,190,190,54.0,69.0,21.0,380,4.0,1.0,2.0,16.0,,20.0,7.0,47.0,220.0,1.0,5.0,2.0,16.0,16.0,5.0,10.0,15.0,4.0,1.0,40.0,5.0,9.0,15.0,15.0,4.0,,,2.0,2.0,7.0,,7.0,1.0,9.0,2.0,16.0,54.0,2.0,0.734375,0.8888888888888888,0.7142857142857143,16.037735849056602,0.16363636363636364,0.11904761904761904,0.14432989690721648,0.15384615384615385,0.2857142857142857,0.14814814814814814,0.06666666666666667,0.14285714285714285,0.5714285714285714,0.5,,0.2857142857142857,0.8571428571428571,0.51455,0.5719000000000001,0.5470500000000001,0.3404255319148936,25.814999999999998,0.28421052631578947,3.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,8.0,,2.0,3.0,5.0,8.0,10.0,1.0,1.0,,2.0,1.0,2.0,4.0,2.0,8.0,18.0,8.0,,,6.0,3.0,,,2.0,1.0,,,,,,1.0,,,,,,0.2,0.2,0.6,0.5,,0.8,0.5,0.625,1.0,0.5,0.7142857142857143,0.5,1.0,0.5,,,,,,1.0,,,,0.06666666666666667,,0.14285714285714285,0.75,0.75,0.10714285714285714,0.03571428571428571,1.0,1.0,,0.5,0.5,1.0,0.5,0.5,0.5,0.5,1.0,,,0.14285714285714285,1.0,1.0,0.42857142857142855,0.6666666666666666,0.5,0.06666666666666667,0.1111111111111111,0.0425531914893617,6.8125,1.0,12.0,1.0,,1.0,,,1.0,,,0.3333333333333333,0.3333333333333333,0.047619047619047616,,,4.0,,0.3333333333333333,,,,,,,,,,1.0,,,,0.25,,1.0,,,,,True,,,,,,,,,
202711,1610612762,Bojan Bogdanovic,Bojan Bogdanovic,202711,UTA,945.0,16,-5.0,33,33,8.0,8.0,4.0,66,1.0,,1.0,,,1.0,1.0,6.0,41.0,,1.0,1.0,4.0,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,2.0,,2.0,,2.0,1.0,4.0,8.0,1.0,1.0,1.0,0.5,8.333333333333334,,0.1111111111111111,0.05555555555555555,,,,0.3333333333333333,0.5,,,,1.0,1.0,0.57855,,0.6237,0.6666666666666666,24.0,0.24242424242424243,1.0,1.0,,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,1.0,2.0,,3.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.25,,1.5,,,,,,,,,,,,,0.5,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,2.6,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1629671,1610612762,Miye Oni,Miye Oni,1629671,UTA,2002.0,33,,64,67,20.0,22.0,11.0,131,4.0,,,,,4.0,,,70.0,,,,,,,,,,,,,,,3.0,1.0,1.0,,,3.0,7.0,,1.0,,,,,20.0,,,,1.0,5.2631578947368425,,,,,,,,1.0,,,,,1.0,0.6141000000000001,,,,23.8,0.3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,,,,,,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,0.037037037037037035,0.05555555555555555,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.1111111111111111,0.125,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,0.5,True,,,,,,,,,
