EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGA,PenaltyCorner3FGA,PenaltyArc3FGA,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3A,PenaltyFtPoints,Fg3aBlocked,ThreePtAssists,Arc3Assists,OffThreePtRebounds,DefThreePtRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceTsPct,FG3APctBlocked,AtRimPctBlocked,Corner3PctBlocked,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,Corner3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,SecondChancePointsPct,FTDefRebounds,ShootingFouls,Loose Ball Fouls,DefFTReboundPct,DefLongMidRangeReboundPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,SecondChanceCorner3FGA,SecondChanceFG2M,SecondChanceFG2A,PtsUnassisted2s,PtsUnassisted3s,OffTwoPtRebounds,SelfOReb,2pt And 1 Free Throw Trips,SecondChanceFg2Pct,SecondChanceEfgPct,OffTwoPtReboundPct,OffShortMidRangeReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceShotQualityAvg,PtsPutbacks,LongMidRangeAssists,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,OffAtRimReboundPct,OffLongMidRangeReboundPct,Corner3FGM,PenaltyCorner3FGM,PenaltyFG3M,LostBallTurnovers,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3FGM,Corner3Assists,ShortMidRangePctBlocked,PenaltyArc3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,on,SecondChanceTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,BlockedAtRim,DefensiveGoaltends,OffensiveGoaltends,Charge Fouls,Technical Free Throw Trips,BadPassOutOfBoundsTurnovers,Offensive Fouls Drawn,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,Charge Fouls Drawn,Travels,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Arc3PctBlocked,FTOffRebounds,Defensive 3 Seconds Violations,OffFTReboundPct,3SecondViolations
1626196,1610612742,Josh Richardson,Josh Richardson,1626196,DAL,1358.0,23,-7,42,42,4,2,5,84,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,2.0,4.0,1.0,5.0,2.0,9.0,46,1.0,1.0,1.0,2.0,4.0,3.0,5.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,4,1.0,1.0,1.0,1.0,0.2,0.2,0.5,1.0,0.3888888888888889,1.0,0.45,1.0,0.5555555555555556,0.25,0.5,23.404255319148938,1.0,0.07142857142857142,0.041666666666666664,0.125,0.1111111111111111,1.0,1.0,1.0,0.1111111111111111,0.2222222222222222,0.5,1.0,1.0,0.5555555555555556,0.2,0.2,1.0,1.0,1.0,1.0,0.6666666666666666,0.2,0.44681666666666675,0.4312,0.1,0.2,0.2222222222222222,12.75,27.9,0.09523809523809523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1627827,1610612742,Dorian Finney-Smith,Dorian Finney-Smith,1627827,DAL,1705.0,28,18,55,55,29,22,5,110,1.0,3.0,,,1.0,,1.0,,2.0,,1.0,5.0,,3.0,2.0,4.0,50,,,,2.0,2.0,,2.0,,1.0,1.0,2.0,,1.0,5.0,1.0,4.0,5.0,,,,,1.0,1.0,2.0,,2.0,29,,1.0,1.0,,,,0.2,,0.125,,0.2222222222222222,0.3333333333333333,0.375,0.2,,15.0,,0.058823529411764705,0.14285714285714285,,0.375,0.3333333333333333,0.5,1.0,0.125,0.125,,,,0.25,,,,,,,0.75,,0.51579375,0.58905,,,0.5,7.7,25.46666666666667,0.5272727272727272,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,6.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2727272727272727,0.08333333333333333,0.04,0.1,0.16666666666666666,0.25,0.3333333333333333,1.0,0.125,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1628467,1610612742,Maxi Kleber,Maxi Kleber,1628467,DAL,1436.0,24,2,43,44,7,11,5,87,,,,,,,1.0,,1.0,,,1.0,,1.0,1.0,1.0,45,,,,,,,1.0,,1.0,,,,,,2.0,4.0,4.0,,,,,6.0,2.0,1.0,,,7,,,,,,,,,,,0.16666666666666666,,0.5,1.0,1.0,4.166666666666667,,0.18181818181818182,0.15789473684210525,0.2,,,,,,0.5,,,,0.5,,,,,,,0.5,,0.4162,,,,,14.9,26.8,0.16279069767441862,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,0.125,,,,,0.2,,,,,,,1.0,4.0,2.0,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1628973,1610612742,Jalen Brunson,Jalen Brunson,1628973,DAL,2102.0,35,-9,63,62,12,8,8,125,3.0,5.0,,,4.0,2.0,4.0,2.0,4.0,,6.0,13.0,2.0,5.0,4.0,22.0,66,1.0,,,2.0,8.0,3.0,4.0,2.0,,1.0,1.0,1.0,,2.0,1.0,5.0,7.0,,,,,2.0,6.0,4.0,3.0,2.0,12,,0.6666666666666666,0.6666666666666666,0.5,0.4,0.4,0.46153846153846156,,0.5,,0.5789473684210527,0.5,0.2777777777777778,,,26.760563380281692,,0.05555555555555555,0.16129032258064516,,0.2777777777777778,0.6,0.6,0.6666666666666666,0.2222222222222222,0.2222222222222222,0.5,0.5,0.5,0.2222222222222222,0.5,0.5,0.5,,,,0.5555555555555556,0.5,0.4918444444444444,0.4857,0.15789473684210525,0.21428571428571427,0.09090909090909091,9.3,25.38,0.19047619047619047,1.0,,1.0,1.0,3.0,1.0,2.0,,,,1.0,4.0,2.0,,,,,,,,,,0.5,,,,0.3076923076923077,0.05,0.04878048780487805,0.058823529411764705,,0.3333333333333333,0.25,,0.05555555555555555,,1.0,0.13636363636363635,,2.0,,,0.3333333333333333,1.0,2.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,2.0,0.5,0.3333333333333333,0.047619047619047616,0.1,0.1,0.25,0.25,1.0,0.6666666666666666,0.5,0.3333333333333333,0.5206,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
203939,1610612742,Dwight Powell,Dwight Powell,203939,DAL,3133.0,52,10,98,96,38,25,12,194,7.0,7.0,6.0,6.0,,,1.0,,,,7.0,8.0,,,5.0,19.0,99,,6.0,6.0,15.0,10.0,,,,,3.0,6.0,1.0,,15.0,5.0,8.0,13.0,,,1.0,1.0,8.0,6.0,6.0,3.0,15.0,38,1.0,0.7142857142857143,1.0,,,,0.875,1.0,0.875,1.0,0.8636363636363636,0.9375,,,,10.909090909090908,,0.19230769230769232,0.17391304347826086,0.14285714285714285,0.875,1.0,1.0,0.7142857142857143,,0.125,,,,,,,,,1.0,1.0,0.875,,0.6374625,0.6734499999999999,0.2727272727272727,0.2727272727272727,0.7894736842105263,3.3,,0.3877551020408163,,,,2.0,6.0,,3.0,,3.0,3.0,3.0,3.0,5.0,2.0,2.0,,,,,,,,1.0,,,,0.15,0.11538461538461539,0.09259259259259259,0.13043478260869565,0.25,0.13333333333333333,0.2,,,,,0.3157894736842105,,6.0,,,0.25,2.0,2.0,,,2.0,2.0,4.0,,2.0,,,1.0,1.0,0.07142857142857142,,,,,,1.0,1.0,,0.7093,4.0,2.0,1.0,1.0,0.16666666666666666,0.1111111111111111,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
204001,1610612742,Kristaps Porzingis,Kristaps Porzingis,204001,DAL,1232.0,21,14,41,39,23,12,3,80,,,,,2.0,1.0,3.0,,,,2.0,5.0,1.0,1.0,,7.0,35,,1.0,2.0,5.0,4.0,3.0,,,,,1.0,,,3.0,,,,1.0,,1.0,,,,,,5.0,23,,1.0,1.0,1.0,1.0,1.0,0.4,0.5,0.5833333333333334,0.8333333333333334,0.5833333333333334,0.8333333333333334,0.16666666666666666,,,15.909090909090908,1.0,,,,,,,,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,0.16666666666666666,,0.4391749999999999,0.47795000000000004,,,0.7142857142857143,13.34,24.3,0.5609756097560976,1.0,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666666666666,0.3333333333333333,,,,,,,,,,1.0,,,,,,,,,,,,,,0.5,0.5,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1629029,1610612742,Luka Doncic,Luka Doncic,1629029,DAL,1943.0,32,16,62,58,30,22,7,120,1.0,2.0,1.0,2.0,9.0,2.0,4.0,5.0,13.0,,8.0,15.0,5.0,13.0,3.0,34.0,60,,6.0,9.0,17.0,2.0,3.0,13.0,5.0,1.0,8.0,10.0,6.0,1.0,22.0,4.0,8.0,8.0,1.0,1.0,1.0,,2.0,6.0,6.0,2.0,17.0,30,,0.125,0.125,0.2,0.38461538461538464,0.38461538461538464,0.5333333333333333,0.6666666666666666,0.5535714285714286,0.5769230769230769,0.5483870967741935,0.5666666666666667,0.4642857142857143,0.06666666666666667,,46.376811594202906,1.0,0.3076923076923077,0.3333333333333333,0.14285714285714285,0.07142857142857142,0.5,0.5,1.0,0.32142857142857145,0.14285714285714285,0.5,0.5,,0.4642857142857143,0.38461538461538464,0.38461538461538464,0.2,,0.15384615384615385,0.5,0.5357142857142857,0.38461538461538464,0.4669053571428572,0.4759076923076923,0.06666666666666667,0.11764705882352941,0.5,10.713333333333333,28.153846153846153,0.4838709677419355,,,4.0,,,4.0,2.0,,2.0,1.0,,4.0,,1.0,1.0,,1.0,,,,,1.0,,,,,0.36363636363636365,,,,0.5,0.25,0.6666666666666666,,,,0.3076923076923077,,,1.0,,,0.5,,,5.0,,,1.0,14.0,12.0,,,,,,,,,0.5555555555555556,0.625,,,,,,,1.0,,,,,,,1.0,,0.25,,,,,1.0,1.0,0.1111111111111111,0.25,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
203501,1610612742,Tim Hardaway Jr.,Tim Hardaway Jr.,203501,DAL,1783.0,30,14,56,55,23,17,7,111,1.0,2.0,1.0,2.0,3.0,,,3.0,8.0,1.0,2.0,5.0,3.0,8.0,,13.0,55,1.0,1.0,2.0,8.0,4.0,9.0,8.0,3.0,3.0,1.0,1.0,1.0,,2.0,2.0,4.0,5.0,,,,,2.0,,,,8.0,23,,1.0,1.0,1.0,0.375,0.375,0.4,0.5,0.5,0.6666666666666666,0.5,0.6666666666666666,0.6153846153846154,0.6,,20.634920634920636,,0.14285714285714285,0.12,0.2857142857142857,0.15384615384615385,0.5,1.0,1.0,0.23076923076923078,,,,,0.6153846153846154,0.375,0.375,1.0,0.5,0.3333333333333333,0.5,0.7692307692307693,0.375,0.4921,0.5036333333333333,,,0.6153846153846154,7.160000000000001,26.762499999999996,0.4107142857142857,,,4.0,,3.0,4.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,0.75,,0.5,,0.09090909090909091,,0.03333333333333333,,,0.1,,,,,0.6666666666666666,0.23076923076923078,1.0,1.0,,0.5,,,,1.0,,,1.0,,,1.0,,,,0.75,0.058823529411764705,0.125,,0.3333333333333333,1.0,1.0,,,,0.3703,,,,,,,,,2.0,,0.5,,,,,2.0,,0.6666666666666666,0.5,1.0,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,
1629740,1610612742,Nicolo Melli,Nicolo Melli,1629740,DAL,465.0,8,-6,14,13,8,2,4,27,,1.0,,1.0,,,,,,,,1.0,,1.0,,,19,,,1.0,,,,,,1.0,,,,,,1.0,2.0,3.0,,,,,1.0,,,,,8,,,,,,,,,,,,,0.5,1.0,,11.11111111111111,,0.3333333333333333,0.4,,0.5,,,,,,,,,,,,,,0.5,,1.0,,0.607975,0.607975,,,,1.8,23.1,0.5714285714285714,1.0,1.0,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,0.5,0.14285714285714285,0.1,0.16666666666666666,1.0,0.5,,,0.5,0.5,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1630182,1610612742,Josh Green,Josh Green,1630182,DAL,254.0,4,-1,8,8,8,2,2,16,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
