EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,FoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3A,SecondChanceFG3A,PenaltyFG3A,NonHeaveArc3FGA,DefTwoPtRebounds,Steals,BadPassSteals,Fouls,Loose Ball Fouls,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,FG3APct,DefTwoPtReboundPct,DefShortMidRangeReboundPct,Arc3Frequency,SecondChanceArc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGM,FG3M,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,NonHeaveArc3Accuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,SelfOReb,LostBallSteals,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls Drawn,Loose Ball Fouls Drawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,SecondChanceFtPoints,ShortMidRangeAssists,LostBallTurnovers,ShootingFouls,Offensive Fouls,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,OffLongMidRangeReboundPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,Blocked3s,BlockedCorner3,PenaltyFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,Offensive Fouls Drawn,Technical Free Throw Trips,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,on,FTDefRebounds,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Charge Fouls,DefFTReboundPct,OffCorner3ReboundPct,BlockedArc3,DefensiveGoaltends,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
1628389,1610612748,Bam Adebayo,Bam Adebayo,1628389,MIA,503.0,8,-2.0,16,17,12.0,14.0,4.0,33,1.0,2.0,1.0,1.0,3.0,1.0,3.0,25,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,12.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.375,0.5,30.0,0.5,0.25,0.125,0.25,0.6666666666666666,0.5,0.5,1.0,0.3333333333333333,0.40186666666666665,0.4214,1.0,12.166666666666666,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1629130,1610612748,Duncan Robinson,Duncan Robinson,1629130,MIA,1407.0,23,-9.0,44,48,10.0,16.0,9.0,92,,,,,,4.0,4.0,56,,,2.0,2.0,,,,,,1.0,2.0,2.0,,,,,,,2.0,5.0,,2.0,10.0,,,,,,,,0.2857142857142857,0.3333333333333333,12.280701754385966,,0.125,0.10526315789473684,0.25,,,,,,0.5608200000000001,0.557925,0.5,,0.22727272727272727,5.0,1.0,2.0,5.0,1.0,2.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.09090909090909091,0.25,1.0,1.0,1.0,1.0,0.5757,0.2857142857142857,1.0,0.16666666666666666,26.840000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1629134,1610612748,Kendrick Nunn,Kendrick Nunn,1629134,MIA,1058.0,18,-19.0,35,35,11.0,19.0,1.0,70,,1.0,2.0,3.0,7.0,2.0,14.0,56,2.0,4.0,2.0,6.0,2.0,,,,,,,,,,,,,,1.0,2.0,,6.0,11.0,,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.5,0.6,0.5,0.6363636363636364,0.6,29.72972972972973,,,,,0.1,,,,0.2,0.47451,0.48882499999999995,0.42857142857142855,8.557142857142859,0.3142857142857143,3.0,,,3.0,,,3.0,,,,,,1.0,,,0.3,,,0.3,,,0.7,,0.09090909090909091,0.125,,28.0,3.0,4.0,2.0,3.0,2.0,2.0,4.0,3.0,3.0,2.0,0.5,0.6666666666666666,0.6666666666666666,0.4,0.75,0.75,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.75,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
202710,1610612748,Jimmy Butler,Jimmy Butler,202710,MIA,2749.0,46,-31.0,86,94,25.0,40.0,13.0,180,,6.0,7.0,2.0,20.0,4.0,8.0,128,2.0,6.0,1.0,5.0,2.0,4.0,8.0,1.0,20.0,4.0,6.0,12.0,,,1.0,,1.0,1.0,9.0,5.0,,5.0,25.0,,0.5,1.0,0.1,0.3333333333333333,0.1,0.3333333333333333,0.17391304347826086,0.35714285714285715,23.076923076923077,,0.17391304347826086,0.15789473684210525,0.16666666666666666,0.3,,,,0.35,0.481215,0.5580166666666666,0.625,9.040000000000001,0.29069767441860467,,,,,,,,2.0,3.0,2.0,1.0,,3.0,,,,0.13333333333333333,,,,,0.35,0.738625,0.13043478260869565,0.13043478260869565,,,1.0,7.0,1.0,4.0,,,2.0,,,,,,,0.35,0.14285714285714285,0.16666666666666666,,,,,0.6666666666666666,0.25,,1.0,4.0,1.0,1.0,5.0,2.0,2.0,2.0,4.0,3.0,1.0,3.0,2.0,4.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.2,0.1,0.14285714285714285,0.16666666666666666,0.11428571428571428,0.125,0.11764705882352941,0.2,0.18181818181818182,0.125,0.25,0.2,0.18181818181818182,0.0625,0.14285714285714285,0.14285714285714285,1.0,0.8,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
203473,1610612748,Dewayne Dedmon,Dewayne Dedmon,203473,MIA,3436.0,57,-37.0,108,115,29.0,46.0,17.0,223,,1.0,1.0,9.0,15.0,4.0,25.0,156,1.0,2.0,4.0,6.0,10.0,2.0,3.0,1.0,7.0,5.0,10.0,18.0,3.0,1.0,3.0,,6.0,2.0,5.0,5.0,1.0,6.0,29.0,1.0,0.5555555555555556,0.8333333333333334,0.6,0.5,0.5833333333333334,0.5,0.625,0.75,20.0,0.5,0.16666666666666666,0.20833333333333334,0.11764705882352941,0.05555555555555555,,,,0.05555555555555555,0.5966972222222222,0.7418,0.24,2.886666666666667,0.26851851851851855,3.0,,,3.0,,,3.0,5.0,,,10.0,,2.0,,1.0,0.16666666666666666,0.2777777777777778,0.14285714285714285,0.16666666666666666,,,0.8888888888888888,0.6253,0.10526315789473684,0.125,,26.5,9.0,13.0,1.0,2.0,1.0,1.0,8.0,3.0,,1.0,1.0,0.3333333333333333,0.3333333333333333,0.7222222222222222,0.6923076923076923,0.75,0.5555555555555556,0.3333333333333333,0.3333333333333333,1.0,1.0,0.5,0.3333333333333333,6.0,8.0,,6.0,8.0,14.0,6.0,2.0,1.0,,1.0,,2.0,6.0,8.0,,,,,1.0,,0.75,0.75,0.7777777777777778,0.13333333333333333,0.07692307692307693,1.0,0.14634146341463414,0.09090909090909091,0.12698412698412698,0.23076923076923078,0.16666666666666666,0.09090909090909091,0.16666666666666666,0.6,0.23076923076923078,,,,,1.0,0.75,0.56,2.0,1.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0625,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
201609,1610612748,Goran Dragic,Goran Dragic,201609,MIA,2245.0,37,-20.0,68,73,17.0,25.0,15.0,141,1.0,1.0,5.0,6.0,8.0,7.0,34.0,96,2.0,2.0,2.0,12.0,4.0,3.0,4.0,,9.0,3.0,3.0,3.0,,,,,,,5.0,8.0,1.0,12.0,17.0,1.0,0.3333333333333333,0.3333333333333333,0.75,1.0,0.675,1.25,0.7083333333333334,1.2,28.91566265060241,,0.15,0.10344827586206896,0.07692307692307693,0.05,1.0,1.0,,0.25,0.4877174999999999,0.41265,0.35294117647058826,12.2,0.25,11.0,,1.0,12.0,,2.0,11.0,,2.0,,,,3.0,,,0.6,,,0.55,,0.25,0.7,0.352,0.13043478260869565,0.2727272727272727,,25.925,2.0,2.0,,,4.0,5.0,8.0,12.0,3.0,4.0,0.8,0.4166666666666667,0.4166666666666667,0.1,1.0,1.0,0.5,0.36363636363636365,0.36363636363636365,0.75,,,0.36363636363636365,,,3.0,1.0,1.0,4.0,,,1.0,1.0,,2.0,,,,,2.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,0.2857142857142857,,0.6,0.6,0.3333333333333333,,,0.11764705882352941,2.0,1.0,,,,,,,,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.05,1.0,1.0,1.0,0.25,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,
2738,1610612748,Andre Iguodala,Andre Iguodala,2738,MIA,1749.0,29,-21.0,56,61,11.0,22.0,8.0,117,1.0,1.0,,1.0,1.0,,2.0,78,,,,,2.0,1.0,4.0,,11.0,2.0,3.0,5.0,1.0,1.0,1.0,,2.0,,,,,,11.0,,1.0,1.0,1.0,,0.5,,0.5,,6.25,0.5,0.1111111111111111,0.12,0.2222222222222222,0.5,1.0,1.0,1.0,,0.4303,,,8.7,0.19642857142857142,1.0,,,1.0,,,1.0,1.0,1.0,1.0,3.0,,,,,0.5,0.14285714285714285,,0.5,,,0.5,,,,,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,1.0,2.0,,2.0,,,1.0,,,,,,,,,,,0.14285714285714285,0.06451612903225806,,,0.14285714285714285,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1629639,1610612748,Tyler Herro,Tyler Herro,1629639,MIA,2326.0,39,-23.0,74,77,20.0,31.0,9.0,151,3.0,6.0,5.0,5.0,12.0,3.0,19.0,107,1.0,4.0,2.0,4.0,4.0,3.0,4.0,1.0,9.0,1.0,1.0,1.0,,,,,,,5.0,3.0,1.0,4.0,20.0,1.0,0.4,0.4,0.4166666666666667,0.25,0.42105263157894735,0.2,0.45,0.3333333333333333,22.727272727272727,,0.04,0.029411764705882353,,0.3157894736842105,0.5,0.5,,0.2631578947368421,0.4521842105263158,0.42739000000000005,0.21052631578947367,13.641666666666667,0.2702702702702703,7.0,2.0,1.0,7.0,2.0,1.0,7.0,,,,,,,,,0.3684210526315789,,,0.3684210526315789,1.0,0.2,0.42105263157894735,0.56085,,,,27.0,1.0,1.0,,,2.0,2.0,6.0,6.0,,2.0,1.0,0.2857142857142857,0.2857142857142857,0.05263157894736842,1.0,1.0,1.0,0.2857142857142857,0.2857142857142857,1.0,,,0.2857142857142857,,,1.0,,,4.0,,,1.0,1.0,,2.0,,,,,,,,,,,0.75,0.75,,,,,,,,,,,,0.1,,0.2,0.2,1.0,,,0.21052631578947367,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.5,0.5,1.0,True,,,,,,,,,,,,,
2772,1610612748,Trevor Ariza,Trevor Ariza,2772,MIA,1039.0,17,-8.0,30,35,6.0,8.0,5.0,65,,,,1.0,2.0,,8.0,42,,1.0,,,,,,,,,2.0,3.0,2.0,2.0,,,2.0,,1.0,,,,6.0,,,,0.5,,1.0,,1.0,,15.0,1.0,,0.13333333333333333,,,,,,,0.49041250000000003,0.4084,,3.8,0.2,1.0,,,2.0,,,1.0,2.0,,,1.0,,,,,0.5,0.25,0.5,0.25,,,1.0,,,,,24.3,1.0,2.0,,1.0,1.0,2.0,2.0,6.0,,1.0,1.0,1.0,1.0,0.5,0.5,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,1.0,1.0,,,,,1.0,,,,,0.5,0.5,,0.05555555555555555,,0.045454545454545456,0.14285714285714285,,,,0.5,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,0.25,1.0,1.0,1.0,,,,,,,,,,,True,,,,,,,,,,,,,
1629216,1610612748,Gabe Vincent,Gabe Vincent,1629216,MIA,113.0,2,-2.0,5,3,,2.0,,8,,,1.0,1.0,1.0,,2.0,6,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,1.0,,0.5,,0.5,,40.0,,,,,,,,,0.5,0.470025,,,16.5,,1.0,,,1.0,,,1.0,,,,,,,,,0.5,,,0.5,,,0.5,,,,,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
