EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PtsAssisted2s,DefTwoPtRebounds,DefRebounds,Rebounds,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,SelfOReb,PenaltyFg3Pct,OffLongMidRangeReboundPct,SelfORebPct,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceCorner3FGA,PtsUnassisted3s,HeaveAttempts,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,Loose Ball Fouls Drawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,OffCorner3ReboundPct,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,PenaltyCorner3FGA,Offensive Fouls,DefensiveGoaltends,OffShortMidRangeReboundPct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Fg3aBlocked,StepOutOfBoundsTurnovers,Loose Ball Fouls,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,DefCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Charge Fouls,on,FTOffRebounds,OffFTReboundPct
1626178,1610612757,Rondae Hollis-Jefferson,Rondae Hollis-Jefferson,1626178,POR,301.0,5,-8.0,8,12,4,1.0,20,1.0,1.0,1.0,1.0,2.0,4.0,17,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,22.22222222222222,0.5,0.3333333333333333,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.6978,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1626181,1610612757,Norman Powell,Norman Powell,1626181,POR,12963.0,216,8.0,423,423,98,48.0,846,21.0,30.0,28.0,50.0,16.0,102.0,520,32.0,4.0,10.0,13.0,17.0,,18.0,10.0,0.5714285714285714,0.5925925925925926,0.56,0.5657894736842105,0.6071428571428571,19.11764705882353,0.03225806451612903,0.03827751196172249,,0.09375,0.39473684210526316,0.7,0.8076923076923077,0.5714285714285714,0.7368421052631579,0.5468592105263157,0.11904761904761904,0.1724137931034483,6.428000000000001,91.0,1.0,1.0,4.0,6.0,3.0,9.0,4.0,11.0,7.0,16.0,3.0,10.0,3.0,10.0,26.0,1.0,4.0,3.0,2.0,4.0,6.0,13.0,2.0,14.0,24.0,30.0,2.0,10.0,3.0,6.0,4.0,8.0,12.0,6.0,2.0,3.0,1.0,32.0,2.0,1.0,4.0,2.0,3.0,5.0,1.0,4.0,5.0,3.0,2.0,1.0,2.0,1.0,7.0,2.0,1.0,6.0,17.0,2.0,6.0,2.0,1.0,3.0,6.0,4.0,1.0,14.0,91.0,1.0,1.0,0.38461538461538464,0.38461538461538464,0.25,0.46153846153846156,0.14285714285714285,0.46153846153846156,0.25,0.5,0.34210526315789475,0.12,0.13333333333333333,0.2222222222222222,0.7142857142857143,0.13333333333333333,0.01,0.047058823529411764,0.020202020202020204,0.01507537688442211,0.03333333333333333,0.02631578947368421,0.022222222222222223,0.05714285714285714,0.6666666666666666,0.11842105263157894,0.3333333333333333,0.42857142857142855,0.6666666666666666,0.14473684210526316,0.36363636363636365,0.36363636363636365,0.5,0.21052631578947367,0.4375,0.4375,1.0,0.13157894736842105,0.3,0.3,1.0,0.14285714285714285,1.0,0.42857142857142855,0.46153846153846156,0.6666666666666666,0.3,0.5219333333333334,0.5172615384615384,0.0392156862745098,0.13725490196078433,24.26153846153846,0.21513002364066194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1629014,1610612757,Anfernee Simons,Anfernee Simons,1629014,POR,3177.0,53,-27.0,101,99,29,13.0,200,1.0,1.0,2.0,5.0,,16.0,141,4.0,2.0,6.0,8.0,,,,,1.0,1.0,0.4,0.6153846153846154,0.6153846153846154,11.206896551724139,0.07142857142857142,0.11764705882352941,0.1111111111111111,0.09090909090909091,0.07692307692307693,1.0,1.0,1.0,0.6923076923076923,0.4706923076923077,,,9.32,23.0,,,,,1.0,2.0,,2.0,1.0,1.0,3.0,7.0,1.0,4.0,8.0,,1.0,1.0,,,,2.0,,3.0,,12.0,,7.0,3.0,,1.0,2.0,3.0,1.0,1.0,,1.0,8.0,1.0,1.0,4.0,,2.0,,,,,,,,,,,,,3.0,4.0,,,,,,,,,3.0,23.0,,1.0,0.5,0.5,,,,0.375,,0.375,0.6153846153846154,,,,,,0.03571428571428571,0.17391304347826086,0.03571428571428571,0.03571428571428571,,0.04,,0.19047619047619047,,0.15384615384615385,0.5,0.5,1.0,0.15384615384615385,,,,0.07692307692307693,1.0,1.0,1.0,0.5384615384615384,0.42857142857142855,0.42857142857142855,1.0,,,0.5,,,0.42857142857142855,0.59385,0.4415,,0.1875,27.025,0.22772277227722773,1.0,2.0,1.0,2.0,1.0,0.5,0.1,0.2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
203081,1610612757,Damian Lillard,Damian Lillard,203081,POR,11126.0,185,30.0,368,368,94,38.0,736,21.0,25.0,24.0,45.0,35.0,152.0,440,10.0,10.0,19.0,20.0,29.0,4.0,37.0,8.0,0.20833333333333334,0.20833333333333334,0.5333333333333333,0.585,0.6491228070175439,29.58435207823961,0.09345794392523364,0.09944751381215469,0.06976744186046512,0.125,0.25,0.84,0.9130434782608695,0.23809523809523808,0.8,0.5073572164948453,0.10185185185185185,0.1568627450980392,5.7622222222222215,91.0,2.0,2.0,3.0,5.0,2.0,13.0,1.0,7.0,2.0,5.0,21.0,50.0,2.0,23.0,55.0,2.0,2.0,3.0,2.0,6.0,3.0,8.0,17.0,56.0,38.0,15.0,,49.0,21.0,7.0,26.0,14.0,40.0,12.0,2.0,20.0,1.0,94.0,1.0,,8.0,1.0,1.0,5.0,3.0,2.0,3.0,2.0,4.0,1.0,1.0,1.0,7.0,,,1.0,3.0,2.0,3.0,1.0,,2.0,3.0,1.0,,56.0,91.0,,0.21739130434782608,0.41818181818181815,0.42592592592592593,1.0,0.375,0.4,0.6724137931034483,0.5,0.7432432432432432,0.55,0.15555555555555556,0.08,0.38461538461538464,0.42857142857142855,0.07692307692307693,,0.10810810810810811,0.012345679012345678,0.006134969325153374,,,0.1,0.13559322033898305,0.3333333333333333,0.13,0.15384615384615385,0.25,,0.07,0.14285714285714285,0.14285714285714285,,0.05,0.4,0.4,0.5,0.5,0.42,0.42,0.19047619047619047,0.4,1.0,0.4,0.1724137931034483,0.6,0.42857142857142855,0.5369166666666666,0.46639642857142855,0.039473684210526314,0.3684210526315789,28.59818181818182,0.24728260869565216,11.0,21.0,11.0,21.0,,0.5238095238095238,,,0.7241379310344828,0.5238095238095238,1.0,54.0,1.0,5.0,2.0,1.0,1.0,4.0,3.0,6.0,6.0,0.05,0.2,0.05263157894736842,,,,,,,,,,,,,,,,,,,,,,True,,
203496,1610612757,Robert Covington,Robert Covington,203496,POR,9984.0,166,36.0,330,330,83,33.0,660,6.0,10.0,6.0,10.0,5.0,41.0,388,10.0,12.0,26.0,33.0,7.0,1.0,6.0,2.0,0.8333333333333334,1.0,0.6,0.72,0.7321428571428571,9.641873278236915,0.12371134020618557,0.12883435582822086,0.1,0.2,0.4,0.6,0.6,0.8333333333333334,1.0,0.600158,0.07407407407407407,0.16666666666666666,1.48,71.0,1.0,3.0,1.0,1.0,,,,,2.0,4.0,6.0,11.0,,8.0,15.0,1.0,3.0,1.0,,2.0,1.0,1.0,3.0,14.0,2.0,24.0,2.0,11.0,6.0,,3.0,2.0,5.0,1.0,1.0,2.0,1.0,12.0,5.0,2.0,9.0,5.0,7.0,8.0,3.0,5.0,3.0,3.0,4.0,1.0,,1.0,7.0,1.0,,7.0,16.0,,6.0,4.0,,2.0,6.0,4.0,,14.0,71.0,1.0,1.0,0.5333333333333333,0.5333333333333333,0.3333333333333333,1.0,0.25,1.375,0.25,1.1666666666666667,0.6,,,,0.42857142857142855,0.38461538461538464,0.02702702702702703,0.13636363636363635,0.07246376811594203,0.04895104895104895,,0.10204081632653061,0.10810810810810811,0.16666666666666666,0.6666666666666666,,,,,,,,,0.16,0.5,0.5,1.0,0.44,0.5454545454545454,0.5454545454545454,1.0,0.75,0.3333333333333333,,0.25,1.0,0.5454545454545454,0.7973833333333333,0.5902125,0.04878048780487805,0.34146341463414637,25.293333333333333,0.21515151515151515,2.0,2.0,3.0,3.0,1.0,1.0,0.047619047619047616,0.09090909090909091,0.5,1.0,1.0,,,,1.0,2.0,,,,1.0,1.0,,0.25,,1.0,1.0,1.0,1.0,0.029411764705882353,0.25,1.0,,,,,,,,,,,,,,,True,,
203468,1610612757,CJ McCollum,CJ McCollum,203468,POR,11619.0,194,13.0,379,379,73,45.0,758,9.0,14.0,27.0,55.0,5.0,101.0,459,22.0,11.0,25.0,30.0,8.0,,7.0,3.0,0.4074074074074074,0.4074074074074074,0.4909090909090909,0.5217391304347826,0.531578947368421,24.009324009324008,0.09821428571428571,0.13513513513513514,0.12195121951219512,0.13793103448275862,0.15217391304347827,0.6428571428571429,0.75,0.6666666666666666,0.5543478260869565,0.48277934782608706,0.031914893617021274,0.05263157894736842,9.216363636363637,69.0,2.0,2.0,1.0,1.0,13.0,28.0,5.0,13.0,2.0,8.0,12.0,29.0,3.0,14.0,37.0,3.0,7.0,3.0,,6.0,4.0,11.0,2.0,22.0,32.0,30.0,,29.0,12.0,4.0,14.0,9.0,23.0,4.0,5.0,11.0,,55.0,4.0,1.0,14.0,,5.0,2.0,1.0,1.0,6.0,2.0,2.0,1.0,4.0,,8.0,1.0,1.0,7.0,23.0,1.0,3.0,1.0,,2.0,3.0,2.0,,22.0,69.0,3.0,0.7142857142857143,0.3783783783783784,0.3783783783783784,0.42857142857142855,0.36363636363636365,0.3,0.625,0.3,0.6470588235294118,0.40217391304347827,0.07272727272727272,0.14285714285714285,0.07142857142857142,0.75,,0.011111111111111112,0.1917808219178082,0.044444444444444446,0.027777777777777776,,0.05970149253731343,0.047619047619047616,0.18333333333333332,0.6666666666666666,0.30434782608695654,0.4642857142857143,0.5,0.23076923076923078,0.14130434782608695,0.38461538461538464,0.38461538461538464,0.4,0.08695652173913043,0.25,0.2857142857142857,1.0,0.31521739130434784,0.41379310344827586,0.42857142857142855,0.6666666666666666,0.2,1.0,0.3,0.0625,1.0,0.41379310344827586,0.5139428571428571,0.40832187499999995,0.0594059405940594,0.21782178217821782,25.637837837837836,0.1820580474934037,4.0,5.0,4.0,5.0,1.0,0.8,,0.022222222222222223,0.3125,0.8,,12.0,,3.0,,2.0,,,,1.0,1.0,,,,,,,,0.025,,,2.0,1.0,1.0,0.05405405405405406,0.125,0.034482758620689655,0.23076923076923078,1.0,,,,,,,True,,
2546,1610612757,Carmelo Anthony,Carmelo Anthony,2546,POR,4656.0,78,-18.0,152,149,45,22.0,301,2.0,3.0,5.0,12.0,,34.0,206,2.0,5.0,13.0,14.0,3.0,,,,0.2,0.2,0.4166666666666667,0.4722222222222222,0.4722222222222222,22.033898305084744,0.1111111111111111,0.1527777777777778,,0.11764705882352941,0.08333333333333333,0.6666666666666666,0.6666666666666666,,0.75,0.5044388888888889,,,12.550000000000002,32.0,,,,,,2.0,3.0,7.0,2.0,5.0,6.0,19.0,1.0,8.0,24.0,,1.0,2.0,,3.0,1.0,2.0,,11.0,8.0,18.0,,19.0,6.0,,4.0,4.0,8.0,2.0,2.0,4.0,,20.0,1.0,,6.0,2.0,1.0,2.0,,2.0,1.0,1.0,2.0,1.0,,1.0,3.0,,1.0,1.0,6.0,,1.0,1.0,,,1.0,,,11.0,32.0,1.0,0.75,0.3333333333333333,0.3333333333333333,,0.5,0.5,0.7857142857142857,0.5,0.7857142857142857,0.6666666666666666,,,,0.3333333333333333,0.2857142857142857,,0.2222222222222222,0.022222222222222223,0.0125,,0.02631578947368421,0.1875,0.22727272727272727,,0.05555555555555555,,,,0.19444444444444445,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.1388888888888889,0.4,0.4,0.5,0.5277777777777778,0.3157894736842105,0.3333333333333333,0.8333333333333334,,,0.3333333333333333,,,0.3157894736842105,0.54265,0.4733785714285715,0.08823529411764706,0.3235294117647059,25.270833333333332,0.21052631578947367,2.0,4.0,3.0,5.0,,0.6,,,0.5714285714285714,0.5,1.0,6.0,,,,1.0,,,,,,,0.3333333333333333,,1.0,1.0,,,,0.14285714285714285,1.0,1.0,,2.0,0.041666666666666664,,0.05263157894736842,0.2,,1.0,1.0,0.5,1.0,1.0,,True,,
1627884,1610612757,Derrick Jones Jr.,Derrick Jones Jr.,1627884,POR,37.0,1,-2.0,1,2,2,,3,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1629642,1610612757,Nassir Little,Nassir Little,1629642,POR,37.0,1,-2.0,1,2,2,,3,,,,,,,2,,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
202683,1610612757,Enes Kanter,Enes Kanter,202683,POR,2164.0,36,-32.0,66,69,18,9.0,135,3.0,3.0,4.0,5.0,,8.0,106,4.0,3.0,3.0,6.0,1.0,,,,0.5,1.0,0.8,0.8,0.8,10.38961038961039,0.15789473684210525,0.10714285714285714,,0.3333333333333333,0.6,1.0,1.0,0.6666666666666666,0.6,0.45366,,,4.6,19.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,2.0,2.0,,,4.0,1.0,1.0,,2.0,4.0,,4.0,,,1.0,,,,,,,,,2.0,1.0,,,3.0,,,,,,3.0,1.0,,,3.0,1.0,1.0,3.0,7.0,,1.0,1.0,,,1.0,,,2.0,19.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,0.2,,0.5,,,0.06666666666666667,,0.1,0.08571428571428572,0.25,0.14285714285714285,0.16666666666666666,,,0.4,0.5,1.0,,,,,,,,,,,,,,0.5,1.0,,1.0,1.0,,0.4485,0.3752,0.5,0.25,,0.2878787878787879,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,True,,
