EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PtsUnassisted3s,Fg3aBlocked,LostBallTurnovers,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedShortMidRange,FG3APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,ShortMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,SelfOReb,SecondChanceTurnovers,Charge Fouls Drawn,OffensiveGoaltends,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,Blocked3s,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,HeaveAttempts,StepOutOfBoundsTurnovers,on,FTOffRebounds,OffFTReboundPct,Corner3PctBlocked
1626220,1610612762,Royce O'Neale,Royce O'Neale,1626220,UTA,24228.0,404.0,-6.0,803.0,801,237.0,226,90.0,1604,14.0,21.0,3.0,5.0,4.0,6.0,1.0,4.0,10.0,19.0,1.0,4.0,3.0,8.0,18.0,41.0,2.0,3.0,3.0,6.0,15.0,25.0,28.0,60.0,10.0,124.0,1004.0,3.0,5.0,3.0,7.0,6.0,21.0,4.0,7.0,6.0,14.0,6.0,32.0,16.0,14.0,84.0,6.0,41.0,18.0,2.0,6.0,17.0,23.0,11.0,6.0,2.0,2.0,2.0,63.0,15.0,1.0,40.0,19.0,5.0,64.0,16.0,80.0,12.0,10.0,2.0,2.0,1.0,2.0,6.0,1.0,1.0,8.0,2.0,13.0,41.0,1.0,1.0,2.0,22.0,4.0,9.0,12.0,2.0,4.0,3.0,3.0,3.0,3.0,1.0,32.0,234.0,6.0,3.0,0.5333333333333333,0.6666666666666666,1.0,0.4666666666666667,0.42857142857142855,0.42857142857142855,0.4666666666666667,0.6,0.6,0.5714285714285714,0.6705882352941176,0.625,0.6190476190476191,0.6888888888888889,0.7,0.6666666666666666,0.7058823529411765,0.08,0.5,10.937499999999998,0.25,0.4166666666666667,0.0979381443298969,0.006944444444444444,0.23952095808383234,0.07425742574257425,0.1634349030470914,0.046242774566473986,0.018867924528301886,0.07100591715976332,0.09090909090909091,0.1016949152542373,0.0707070707070707,0.16666666666666666,0.232,0.2619047619047619,0.3333333333333333,0.24705882352941178,0.6666666666666666,0.6666666666666666,0.5714285714285714,0.047058823529411764,0.25,0.5,0.2235294117647059,0.5263157894736842,0.5263157894736842,1.0,0.4823529411764706,0.43902439024390244,0.43902439024390244,1.0,0.4166666666666667,0.6,0.3333333333333333,0.25,1.0,0.25,0.6666666666666666,1.0,0.2857142857142857,0.6666666666666666,0.38095238095238093,0.375,0.2857142857142857,0.5,0.9529411764705882,0.43902439024390244,0.552974705882353,0.5958875,0.5468714285714287,0.04597701149425287,0.14814814814814814,0.1693548387096774,0.25806451612903225,2.724,25.57,0.29514321295143214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1627777,1610612762,Georges Niang,Georges Niang,1627777,UTA,1637.0,27.0,-15.0,56.0,57,21.0,33,4.0,113,,,,,,,,2.0,1.0,1.0,,,,,1.0,6.0,,,1.0,2.0,1.0,3.0,2.0,7.0,,8.0,80.0,,,,,,,1.0,2.0,1.0,2.0,,5.0,2.0,,6.0,,6.0,1.0,1.0,,1.0,1.0,1.0,,,,,3.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,3.0,4.0,,,,,,,,,,,,,,,5.0,21.0,1.0,,1.0,1.0,1.0,0.2857142857142857,,0.5,0.2857142857142857,0.3333333333333333,,0.5,0.4,,0.625,0.4,,0.625,0.7,0.3333333333333333,0.5,16.666666666666668,,,0.05555555555555555,,,,0.05,,,,,,,0.16666666666666666,,,,,,,,0.2,,,0.1,1.0,1.0,1.0,0.6,0.16666666666666666,0.16666666666666666,1.0,,,,,,,,,,,,,0.5,0.5,0.7,0.16666666666666666,0.502385,,0.4717125,,,,0.625,10.766666666666666,25.37142857142857,0.375,1.0,1.0,0.1,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1628378,1610612762,Donovan Mitchell,Donovan Mitchell,1628378,UTA,18922.0,315.0,30.0,624.0,625,182.0,146,73.0,1249,23.0,41.0,,,3.0,7.0,16.0,45.0,1.0,3.0,,1.0,,1.0,47.0,105.0,5.0,12.0,16.0,40.0,45.0,103.0,48.0,108.0,54.0,288.0,763.0,,,5.0,13.0,3.0,18.0,10.0,30.0,16.0,41.0,21.0,89.0,4.0,86.0,33.0,,105.0,47.0,12.0,21.0,32.0,53.0,26.0,6.0,18.0,3.0,,138.0,2.0,,21.0,13.0,,34.0,2.0,36.0,10.0,6.0,4.0,21.0,5.0,9.0,6.0,1.0,,27.0,6.0,7.0,18.0,,,,57.0,,3.0,67.0,6.0,22.0,8.0,2.0,,2.0,,87.0,180.0,2.0,6.0,0.044444444444444446,0.044444444444444446,0.22916666666666666,0.4444444444444444,0.38461538461538464,0.3902439024390244,0.4444444444444444,0.4368932038834951,,0.3333333333333333,0.5545023696682464,0.5769230769230769,0.4788732394366197,0.600418410041841,0.6,0.536144578313253,0.5118483412322274,0.11650485436893204,0.1111111111111111,37.857142857142854,0.7777777777777778,,0.09285714285714286,,0.14893617021276595,0.013071895424836602,0.12099644128113879,0.007272727272727273,,0.015503875968992248,,0.08695652173913043,0.09090909090909091,0.10714285714285714,0.13333333333333333,0.19444444444444445,,0.1943127962085308,0.5609756097560976,0.6571428571428571,0.043478260869565216,0.2132701421800948,0.35555555555555557,0.4,0.014218009478672985,0.3333333333333333,0.3333333333333333,1.0,0.4976303317535545,0.44761904761904764,0.46078431372549017,0.2127659574468085,,,0.07692307692307693,,,0.9230769230769231,0.4166666666666667,,0.09859154929577464,0.42857142857142855,0.014084507042253521,,0.5633802816901409,0.4,0.7061611374407583,0.44761904761904764,0.48992796208530803,0.4798714285714286,0.465568309859155,0.11688311688311688,0.18487394957983194,0.0625,0.3090277777777778,7.42135922330097,26.66666666666667,0.2916666666666667,6.0,17.0,0.08056872037914692,0.35294117647058826,0.375,,111.0,3.0,12.0,1.0,1.0,5.0,2.0,0.027777777777777776,0.14634146341463414,0.058823529411764705,0.02857142857142857,0.0625,0.044642857142857144,,,,,,,,,,,,,,,,True,,,
202324,1610612762,Derrick Favors,Derrick Favors,202324,UTA,7639.0,127.0,-26.0,255.0,259,61.0,75,25.0,514,14.0,18.0,5.0,8.0,5.0,5.0,2.0,4.0,,,,,,,,,,,,,16.0,22.0,,,5.0,37.0,338.0,5.0,8.0,,,2.0,12.0,5.0,6.0,,,1.0,11.0,24.0,8.0,,8.0,,,,,3.0,3.0,3.0,,,,,9.0,3.0,14.0,6.0,16.0,1.0,23.0,17.0,40.0,1.0,1.0,,2.0,1.0,,3.0,,,5.0,,13.0,21.0,,1.0,1.0,9.0,,,9.0,1.0,5.0,,8.0,6.0,8.0,4.0,11.0,60.0,1.0,,0.75,1.0,,,,,,0.7272727272727273,0.625,0.8333333333333334,0.7272727272727273,0.625,0.8333333333333334,0.7115384615384616,0.6666666666666666,0.9166666666666666,,,,10.91549295774648,0.4,0.16666666666666666,0.23529411764705882,0.3181818181818182,0.13953488372093023,0.0410958904109589,0.1981981981981982,0.1452991452991453,0.25,0.03125,0.1111111111111111,0.21428571428571427,0.2727272727272727,0.14285714285714285,0.1111111111111111,0.2857142857142857,0.5,0.8181818181818182,0.7777777777777778,0.7777777777777778,0.7142857142857143,0.18181818181818182,0.5,0.5,,,,,,,,,1.0,0.625,,,,,,,0.8333333333333334,1.0,,,,,0.8181818181818182,,0.6064136363636362,0.7170571428571428,0.67335,0.19230769230769232,0.19230769230769232,0.32432432432432434,0.2972972972972973,2.790909090909091,,0.23921568627450981,,,,,,,,,2.0,,,,2.0,,,,,1.0,,3.0,1.0,1.0,1.0,0.391304347826087,0.2,0.5,0.2,,,,,,,,True,,,
203903,1610612762,Jordan Clarkson,Jordan Clarkson,203903,UTA,10976.0,183.0,-52.0,364.0,365,92.0,116,39.0,729,2.0,3.0,,,1.0,2.0,16.0,27.0,5.0,9.0,,1.0,,1.0,16.0,47.0,1.0,2.0,2.0,12.0,21.0,36.0,21.0,56.0,14.0,119.0,473.0,,1.0,1.0,3.0,,3.0,4.0,10.0,2.0,13.0,1.0,15.0,10.0,32.0,30.0,,47.0,16.0,1.0,5.0,8.0,13.0,4.0,4.0,4.0,1.0,,34.0,1.0,,7.0,9.0,1.0,17.0,1.0,18.0,6.0,4.0,2.0,10.0,1.0,4.0,5.0,1.0,2.0,15.0,1.0,3.0,10.0,,1.0,,9.0,,1.0,15.0,1.0,3.0,,1.0,,1.0,1.0,15.0,92.0,3.0,,0.23809523809523808,0.23809523809523808,0.47619047619047616,0.375,0.3333333333333333,0.15384615384615385,0.375,0.5833333333333334,,0.4,0.5706521739130435,0.375,0.30434782608695654,0.6082474226804123,0.375,0.3125,0.6086956521739131,0.027777777777777776,0.037037037037037035,27.586206896551726,0.6666666666666666,0.25,0.09473684210526316,,0.0958904109589041,0.009900990099009901,0.09523809523809523,0.006134969325153374,,0.011363636363636364,,0.034482758620689655,0.125,0.1111111111111111,0.058823529411764705,0.18181818181818182,1.0,0.03260869565217391,0.6666666666666666,0.6666666666666666,0.5,0.29347826086956524,0.5925925925925926,0.6153846153846154,0.09782608695652174,0.5555555555555556,0.5555555555555556,1.0,0.5108695652173914,0.3404255319148936,0.3404255319148936,0.3125,,,0.25,,,0.5,0.5,1.0,0.08695652173913043,0.5,0.043478260869565216,,0.5217391304347826,0.16666666666666666,0.6413043478260869,0.3404255319148936,0.4998826086956523,0.47665,0.4881630434782609,0.061855670103092786,0.07894736842105263,0.025210084033613446,0.12605042016806722,9.758333333333333,25.417857142857148,0.25274725274725274,3.0,6.0,0.06521739130434782,0.5,0.5,0.3333333333333333,33.0,,6.0,,1.0,3.0,1.0,,,,,0.1875,0.05084745762711865,,,,,,,,,,,,,,,,True,,,
203497,1610612762,Rudy Gobert,Rudy Gobert,203497,UTA,16582.0,276.0,17.0,546.0,542,174.0,151,64.0,1088,39.0,49.0,18.0,20.0,7.0,12.0,1.0,3.0,,,,,,,,,,,,,40.0,52.0,,,31.0,111.0,666.0,18.0,21.0,,,8.0,44.0,8.0,13.0,,,13.0,29.0,46.0,34.0,,32.0,,,4.0,4.0,2.0,6.0,,2.0,1.0,3.0,,14.0,11.0,20.0,22.0,33.0,4.0,59.0,31.0,90.0,5.0,4.0,1.0,5.0,2.0,3.0,6.0,,1.0,11.0,2.0,19.0,33.0,,3.0,3.0,34.0,4.0,,47.0,3.0,21.0,4.0,12.0,3.0,13.0,9.0,29.0,172.0,1.0,4.0,0.575,0.9583333333333334,,,,,,0.7692307692307693,0.8571428571428571,0.6153846153846154,0.7692307692307693,0.8571428571428571,0.6153846153846154,0.75,0.8461538461538461,0.6590909090909091,,0.07692307692307693,0.3333333333333333,13.957307060755337,0.45454545454545453,0.6666666666666666,0.2619047619047619,0.2,0.1774193548387097,0.0859375,0.22,0.13596491228070176,0.1891891891891892,0.0673076923076923,0.16666666666666666,0.22580645161290322,0.2727272727272727,0.27586206896551724,0.19101123595505617,0.14285714285714285,0.6923076923076923,0.9423076923076923,0.7959183673469388,0.8478260869565217,0.5641025641025641,0.057692307692307696,0.3333333333333333,0.5,,,,,,,,,0.9523809523809523,0.9,,,,,,,0.9230769230769231,0.5833333333333334,,,,,0.9423076923076923,,0.6376961538461539,0.7016812499999999,0.6431846153846155,0.3,0.3,0.3963963963963964,0.26126126126126126,1.6192307692307693,,0.31868131868131866,,,,,,,,,2.0,,,,8.0,,0.061224489795918366,,,1.0,,2.0,2.0,1.0,,0.24528301886792453,,0.25,0.1111111111111111,1.0,1.0,1.0,1.0,2.0,,,True,,,
201144,1610612762,Mike Conley,Mike Conley,201144,UTA,7048.0,117.0,14.0,230.0,225,67.0,56,36.0,455,1.0,2.0,,,,,6.0,17.0,,1.0,,,,1.0,13.0,26.0,,2.0,3.0,9.0,7.0,19.0,13.0,27.0,12.0,65.0,299.0,1.0,1.0,,2.0,,2.0,1.0,3.0,3.0,10.0,4.0,15.0,,14.0,24.0,,26.0,13.0,1.0,13.0,13.0,26.0,11.0,2.0,11.0,1.0,1.0,65.0,1.0,2.0,5.0,6.0,,11.0,3.0,14.0,1.0,,1.0,10.0,,8.0,1.0,,,11.0,1.0,2.0,13.0,,,1.0,11.0,,1.0,12.0,1.0,3.0,2.0,2.0,,2.0,2.0,13.0,64.0,4.0,1.0,,,0.6153846153846154,0.48148148148148145,,0.3,0.48148148148148145,0.3684210526315789,1.0,0.3333333333333333,0.5760869565217391,0.3333333333333333,0.4230769230769231,0.6372549019607843,0.3333333333333333,0.5,0.5869565217391305,0.05263157894736842,0.058823529411764705,23.308270676691727,0.9090909090909091,,0.09836065573770492,0.0425531914893617,0.1388888888888889,0.02,0.1134020618556701,0.030927835051546393,0.07142857142857142,,0.1,0.0625,0.11428571428571428,0.1,0.13793103448275862,0.14285714285714285,1.0,0.043478260869565216,0.5,0.5,,0.3695652173913043,0.35294117647058826,0.375,0.021739130434782608,,,,0.5652173913043478,0.5,0.5,0.6153846153846154,,,,,,0.6666666666666666,,,,,0.07692307692307693,,0.6923076923076923,0.3333333333333333,0.6304347826086957,0.5,0.48726630434782614,0.3998,0.49795384615384614,0.08163265306122448,0.14285714285714285,0.03076923076923077,0.23076923076923078,7.368421052631579,25.700000000000003,0.29130434782608694,,,,,,,15.0,,2.0,,,1.0,2.0,,,,,,0.03571428571428571,1.0,2.0,1.0,,0.03333333333333333,,0.04,,,,,,,,,True,,,
204060,1610612762,Joe Ingles,Joe Ingles,204060,UTA,12545.0,209.0,-5.0,422.0,418,140.0,142,39.0,840,6.0,9.0,,,1.0,2.0,4.0,4.0,3.0,9.0,,,3.0,6.0,12.0,28.0,,1.0,6.0,11.0,10.0,13.0,15.0,37.0,3.0,68.0,508.0,,,,1.0,,,1.0,2.0,9.0,17.0,3.0,32.0,6.0,14.0,33.0,,27.0,12.0,1.0,15.0,11.0,26.0,7.0,4.0,12.0,3.0,,63.0,1.0,,8.0,11.0,,19.0,1.0,20.0,4.0,3.0,1.0,5.0,,5.0,1.0,1.0,,6.0,4.0,1.0,11.0,,2.0,,3.0,,,4.0,,1.0,1.0,,,,,32.0,139.0,1.0,1.0,0.3,0.3,0.7333333333333333,0.40540540540540543,,0.5294117647058824,0.4166666666666667,0.7692307692307693,,0.5,0.65,,0.7631578947368421,0.6538461538461539,,0.7619047619047619,0.74,0.07692307692307693,,12.581344902386116,0.8333333333333334,,0.10891089108910891,,0.08602150537634409,0.008928571428571428,0.0979381443298969,0.005681818181818182,,0.01098901098901099,,0.10344827586206896,0.10909090909090909,0.11764705882352941,0.11428571428571428,,,0.18,0.6666666666666666,0.75,0.3333333333333333,0.08,1.0,1.0,0.18,0.3333333333333333,0.3333333333333333,1.0,0.56,0.42857142857142855,0.42857142857142855,0.6666666666666666,,,,,,1.0,,,0.10526315789473684,0.5,0.3157894736842105,0.5,0.5789473684210527,0.5454545454545454,0.92,0.4444444444444444,0.5254632653061224,,0.5547833333333334,0.0196078431372549,0.07142857142857142,,0.47058823529411764,3.8923076923076922,25.827027027027025,0.33175355450236965,,,,,,,12.0,,,,,,,,0.1111111111111111,,,0.25,,,,,,,,,,,,,,,1.0,,True,,,
1629671,1610612762,Miye Oni,Miye Oni,1629671,UTA,20.0,,-8.0,,4,,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
202711,1610612762,Bojan Bogdanovic,Bojan Bogdanovic,202711,UTA,21506.0,358.0,21.0,713.0,708,209.0,180,80.0,1421,9.0,19.0,2.0,2.0,3.0,3.0,14.0,32.0,10.0,24.0,1.0,3.0,4.0,11.0,21.0,47.0,2.0,2.0,6.0,11.0,25.0,56.0,31.0,71.0,35.0,178.0,881.0,2.0,3.0,3.0,5.0,4.0,17.0,8.0,13.0,10.0,22.0,20.0,66.0,30.0,20.0,84.0,,47.0,21.0,5.0,5.0,11.0,16.0,6.0,5.0,2.0,2.0,1.0,43.0,4.0,2.0,26.0,13.0,,39.0,6.0,45.0,7.0,4.0,3.0,17.0,3.0,7.0,5.0,1.0,,22.0,6.0,7.0,21.0,,,,24.0,,,39.0,1.0,10.0,8.0,,,,,64.0,206.0,1.0,7.0,0.6,0.6,0.9032258064516129,0.43661971830985913,0.6,0.45454545454545453,0.43661971830985913,0.44642857142857145,0.6666666666666666,0.6153846153846154,0.562992125984252,0.8125,0.6571428571428571,0.6103448275862069,0.8888888888888888,0.7333333333333333,0.5590551181102362,0.08928571428571429,0.09375,20.979899497487438,0.7727272727272727,,0.07784431137724551,0.015384615384615385,0.16666666666666666,0.022988505747126436,0.12074303405572756,0.019736842105263157,,0.020833333333333332,0.03333333333333333,0.07547169811320754,0.08235294117647059,0.06896551724137931,0.16806722689075632,0.16216216216216217,,0.14960629921259844,0.47368421052631576,0.5294117647058824,0.6666666666666666,0.25196850393700787,0.4375,0.4827586206896552,0.1889763779527559,0.4166666666666667,0.4166666666666667,0.9,0.3700787401574803,0.44680851063829785,0.44680851063829785,0.9047619047619048,0.25,1.0,0.375,0.3333333333333333,1.0,0.25,1.0,1.0,0.08571428571428572,1.0,0.3142857142857143,0.36363636363636365,0.3142857142857143,0.5454545454545454,0.7086614173228346,0.44680851063829785,0.5050877952755906,0.5413333333333333,0.47955142857142863,0.08029197080291971,0.15384615384615385,0.09550561797752809,0.3707865168539326,6.921428571428573,25.059154929577463,0.29312762973352036,2.0,5.0,0.03937007874015748,0.4,0.4,1.0,9.0,,10.0,,1.0,1.0,,,0.10526315789473684,,,0.5,0.013888888888888888,1.0,3.0,1.0,,0.030303030303030304,,0.015625,0.5,,,,,,,1.0,True,,,
