EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG3M,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,OffThreePtRebounds,OffRebounds,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,Loose Ball Fouls,Offensive Fouls,BlockedLongMidRange,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,NonHeaveArc3FGM,ThreePtAssists,Corner3Assists,LiveBallTurnovers,LostBallTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChancePointsPct,SecondChanceCorner3FGA,Fg2aBlocked,Arc3Assists,LostBallSteals,BadPassTurnovers,SecondChanceTurnovers,RecoveredBlocks,FG2APctBlocked,AtRimPctBlocked,DefCorner3ReboundPct,BlocksRecoveredPct,SecondChanceCorner3Frequency,SecondChanceShotQualityAvg,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,LongMidRangeAssists,OffTwoPtRebounds,FTOffRebounds,SelfOReb,ShootingFouls,Offensive Fouls Drawn,SecondChanceFg2Pct,ShortMidRangePctBlocked,OffFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,HeaveAttempts,ShortMidRangePctAssisted,ShortMidRangeAssists,Technical Free Throw Trips,OffShortMidRangeReboundPct,Charge Fouls Drawn,DefensiveGoaltends,DefAtRimReboundPct,on,SecondChanceCorner3FGM,SecondChanceFtPoints,PtsPutbacks,Fg3aBlocked,FTDefRebounds,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,Loose Ball Fouls Drawn,ThreePtShootingFoulsDrawn,3SecondViolations,FG3APctBlocked,Corner3PctBlocked,DefFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,PtsUnassisted3s,LostBallOutOfBoundsTurnovers,Charge Fouls,Clear Path Fouls,3pt And 1 Free Throw Trips,Arc3PctBlocked,Blocked3s,BlockedArc3,BlockedCorner3,LongMidRangePctBlocked,OffensiveGoaltends,Defensive 3 Seconds Violations
1626171,1610612749,Bobby Portis,Bobby Portis,1626171,MIL,999.0,17,-4.0,32,34,13,10,3.0,66,3.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,9.0,36,1.0,1.0,2.0,2.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,13,0.25,0.25,1.0,1.0,0.8,1.0,0.75,1.0,0.2,16.666666666666668,0.125,0.2857142857142857,0.2,0.3333333333333333,0.4,0.6,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,0.2,1.0,1.0,0.8,0.46925,0.4577,0.3333333333333333,0.4,0.2222222222222222,3.375,25.5,0.40625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626192,1610612749,Pat Connaughton,Pat Connaughton,1626192,MIL,1050.0,18,-3.0,30,38,16,13,3.0,68,2.0,2.0,1.0,1.0,,,1.0,2.0,2.0,2.0,3.0,10.0,39,1.0,1.0,6.0,4.0,,1.0,,,,,1.0,1.0,2.0,3.0,,,2.0,3.0,1.0,2.0,1.0,,,1.0,6.0,16,1.0,1.0,1.0,1.0,0.875,1.25,1.0,1.5,0.5,18.18181818181818,0.125,0.1111111111111111,0.11764705882352941,,0.125,0.5,1.0,1.0,1.0,,,,0.25,0.5,1.0,1.0,0.6772125,0.745575,0.4,0.6666666666666666,0.6,1.1,23.7,0.5333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.2,0.25,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627854,1610612749,Bryn Forbes,Bryn Forbes,1627854,MIL,1098.0,18,1.0,39,41,31,13,2.0,80,,,,,,2.0,5.0,1.0,4.0,6.0,1.0,6.0,32,1.0,4.0,6.0,2.0,,5.0,,1.0,,3.0,1.0,1.0,2.0,2.0,,,1.0,2.0,,,,,,,6.0,30,1.0,1.0,0.25,0.25,0.25,0.2777777777777778,0.2727272727272727,0.3,0.6,28.571428571428573,0.09090909090909091,0.08333333333333333,0.08695652173913043,0.5,0.14285714285714285,,,,,0.2,,,0.5,,,0.6,0.4639777777777778,0.44324375,,,1.0,14.725,28.083333333333332,0.7948717948717948,,1.0,,1.0,1.0,1.0,5.0,1.0,3.0,,,,1.0,1.0,,,,,,1.0,0.16666666666666666,0.2,0.16666666666666666,,,,,0.1,,,,0.1111111111111111,,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,0.2,0.5,0.5,1.0,0.2,0.2,1.0,1.0,1.0,1.0,0.4444444444444444,0.25,0.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629091,1610612749,Elijah Bryant,Elijah Bryant,1629091,MIL,1679.0,28,-17.0,59,61,21,13,6.0,120,3.0,6.0,1.0,2.0,1.0,2.0,4.0,4.0,8.0,5.0,,8.0,61,1.0,2.0,2.0,4.0,4.0,4.0,,1.0,,3.0,6.0,1.0,7.0,8.0,1.0,,,,,,1.0,1.0,,1.0,2.0,20,0.5,0.5,0.5,0.5,0.3076923076923077,0.3333333333333333,0.3076923076923077,0.3333333333333333,0.38461538461538464,23.076923076923077,0.07142857142857142,0.35294117647058826,0.22580645161290322,0.2,0.3,0.46153846153846156,0.5,0.6,0.6666666666666666,0.15384615384615385,0.5,0.5,0.3076923076923077,0.6666666666666666,0.5,0.8461538461538461,0.49739230769230763,0.5255,,,0.25,4.35,25.119999999999997,0.3559322033898305,,1.0,,,,,1.0,,,1.0,1.0,,2.0,1.0,,,,,,,,,,0.06666666666666667,0.03225806451612903,0.08333333333333333,,0.07692307692307693,,,,,,,,,,1.0,,1.0,,2.0,,,1.0,,2.0,1.0,,,,,,1.0,,,,,,,,0.5,,,0.3333333333333333,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,0.16666666666666666,0.42857142857142855,1.0,0.5,0.4065,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203648,1610612749,Thanasis Antetokounmpo,Thanasis Antetokounmpo,203648,MIL,2685.0,45,-13.0,91,101,42,29,9.0,192,2.0,5.0,1.0,4.0,,2.0,,2.0,7.0,,5.0,9.0,96,1.0,4.0,5.0,2.0,2.0,,2.0,3.0,1.0,7.0,4.0,3.0,7.0,10.0,5.0,3.0,5.0,6.0,,2.0,2.0,1.0,,2.0,3.0,41,0.5,0.5,0.2857142857142857,0.25,0.2857142857142857,0.25,0.45,0.4166666666666667,,12.871287128712872,0.13636363636363635,0.14814814814814814,0.14285714285714285,0.16666666666666666,0.1111111111111111,0.7142857142857143,0.4,0.4,0.5,0.2857142857142857,,,,1.0,0.25,0.7142857142857143,0.5581142857142858,0.661775,0.2222222222222222,0.2222222222222222,0.5555555555555556,4.042857142857143,,0.46153846153846156,,,,,,,,3.0,,1.0,3.0,1.0,3.0,1.0,12.0,2.0,1.0,1.0,,,,,,0.05,0.046511627906976744,0.0625,0.2,,,,,,,,,,,,,,,,2.0,,1.0,,2.0,,1.0,,,0.5,0.5,0.6666666666666666,,,,,,,,,,,,,,0.2222222222222222,,1.0,1.0,2.0,2.0,,,0.14285714285714285,,0.2222222222222222,,,0.8526,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,7.0,1.0,0.5,0.5,0.14285714285714285,0.043478260869565216,0.09090909090909091,0.25,1.0,0.5,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201950,1610612749,Jrue Holiday,Jrue Holiday,201950,MIL,374.0,6,-10.0,11,18,6,12,1.0,29,,,,,1.0,1.0,1.0,1.0,1.0,2.0,,2.0,21,,,,2.0,,,1.0,2.0,1.0,5.0,,,,,,,,,,,,,,,,6,1.0,1.0,1.0,,0.3333333333333333,,0.3333333333333333,,0.6666666666666666,23.076923076923077,,,,,,,,,,0.3333333333333333,1.0,1.0,0.3333333333333333,,,0.6666666666666666,0.520875,0.61785,,,,10.2,43.15,0.5454545454545454,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,0.5,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201952,1610612749,Jeff Teague,Jeff Teague,201952,MIL,1112.0,19,-1.0,37,35,12,6,6.0,72,,1.0,,,2.0,5.0,1.0,3.0,7.0,1.0,1.0,7.0,42,,1.0,,,6.0,1.0,4.0,5.0,3.0,11.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,12,,,0.42857142857142855,,0.375,,0.4375,,0.125,20.454545454545453,,,,,,0.125,,,,0.625,0.4,0.4,0.125,,,0.25,0.44824375000000005,0.4255,0.125,0.14285714285714285,,8.842857142857143,26.4,0.32432432432432434,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,0.125,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201572,1610612749,Brook Lopez,Brook Lopez,201572,MIL,206.0,3,-1.0,4,10,2,5,1.0,14,,1.0,,1.0,,,1.0,,1.0,1.0,,3.0,8,,1.0,,,,1.0,,,,,,1.0,1.0,2.0,1.0,1.0,,,,,1.0,1.0,,1.0,,2,,,,,0.75,,0.75,,0.5,40.0,0.3333333333333333,,0.2,,,0.5,,,,,,,0.5,1.0,,1.0,0.382875,0.2529,,,,3.6,25.6,0.5,,,,,1.0,,,,3.0,,1.0,,,,,,,,,1.0,1.0,,1.0,,,,0.5,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,0.2529,,1.0,,1.0,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203114,1610612749,Khris Middleton,Khris Middleton,203114,MIL,425.0,7,-3.0,8,18,4,9,,26,,,,,,,,3.0,3.0,,,6.0,16,2.0,2.0,4.0,2.0,4.0,,1.0,2.0,,5.0,,1.0,1.0,1.0,,,,,,,,,,,4.0,4,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,,33.333333333333336,0.2,,0.1,,,,,,,,,,,,,,0.38703333333333334,0.38705,,,0.6666666666666666,16.7,,0.5,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,0.3333333333333333,,,,,,,3.0,3.0,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629670,1610612749,Jordan Nwora,Jordan Nwora,1629670,MIL,853.0,14,,32,31,9,6,5.0,63,1.0,1.0,,,,1.0,3.0,1.0,2.0,5.0,4.0,9.0,28,,,5.0,2.0,,3.0,1.0,1.0,1.0,2.0,3.0,,3.0,5.0,,,3.0,5.0,,2.0,,,,,5.0,9,1.0,1.0,0.5,,0.35714285714285715,0.75,0.4444444444444444,0.6666666666666666,0.7142857142857143,24.324324324324326,,0.375,0.21428571428571427,,0.3333333333333333,0.14285714285714285,1.0,1.0,1.0,0.14285714285714285,,,0.42857142857142855,,,0.8571428571428571,0.5053500000000001,0.5538,0.2222222222222222,0.5,0.5555555555555556,4.3,25.32,0.28125,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,,,,,,,,,1.0,0.2,0.5,0.2,0.125,0.10526315789473684,0.16666666666666666,,0.2857142857142857,0.5,0.5,1.0,0.5,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,1.0,,,,,,0.5,,0.4,,,,,,,,,1.0,,,,,,1.0,,0.09090909090909091,,,,,,,,,1.0,0.2,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
