EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGA,FG3A,NonHeaveArc3FGA,Steals,BadPassSteals,FG3APct,Arc3Frequency,Avg3ptShotDistance,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,ShortMidRangeAssists,LostBallSteals,Offensive Fouls Drawn,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,Corner3Assists,Charge Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceTsPct,DefAtRimReboundPct,DefCorner3ReboundPct,SecondChanceArc3Frequency,SecondChancePointsPct,SecondChanceAtRimFGM,Corner3FGM,Corner3FGA,SecondChanceFG2M,PtsPutbacks,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,SecondChanceFg2Pct,SecondChanceEfgPct,BlocksRecoveredPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,Fg2aBlocked,SelfOReb,Technical Free Throw Trips,SecondChanceFg3Pct,PenaltyFg3Pct,FG2APctBlocked,AtRimPctBlocked,OffCorner3ReboundPct,SelfORebPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,Blocked3s,BlockedCorner3,ShortMidRangePctBlocked,OffensiveGoaltends,OffAtRimReboundPct,OffLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,on,LostBallOutOfBoundsTurnovers,Travels,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedArc3,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy
1628389,1610612748,Bam Adebayo,Bam Adebayo,1628389,MIA,2546.0,42,-7.0,89,87,20.0,17.0,8.0,176,4.0,7.0,2.0,3.0,3.0,5.0,8.0,9.0,15.0,4.0,22.0,102,2.0,4.0,4.0,8.0,12.0,6.0,3.0,1.0,4.0,1.0,2.0,1.0,9.0,2.0,4.0,4.0,3.0,1.0,8.0,6.0,14.0,3.0,2.0,1.0,1.0,4.0,1.0,2.0,1.0,4.0,1.0,1.0,5.0,5.0,1.0,3.0,1.0,1.0,1.0,8.0,20.0,0.6666666666666666,0.6666666666666666,0.6,1.0,0.6,1.0,0.6470588235294118,1.0,21.42857142857143,0.75,0.3333333333333333,0.13636363636363635,0.17391304347826086,0.16666666666666666,0.10526315789473684,0.15217391304347827,0.14285714285714285,0.3076923076923077,0.13333333333333333,0.18181818181818182,0.5,0.21052631578947367,0.4666666666666667,0.5714285714285714,0.5714285714285714,0.5,0.5333333333333333,0.625,0.625,0.8,1.0,0.75,1.0,0.4666666666666667,0.5227933333333333,0.8144499999999999,0.61355,0.17647058823529413,0.17647058823529413,0.36363636363636365,5.580000000000001,0.2247191011235955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1629130,1610612748,Duncan Robinson,Duncan Robinson,1629130,MIA,306.0,5,-6.0,10,10,,5.0,2.0,20,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.333333333333334,,,1.0,,,,0.3333333333333333,,,,1.0,,,,,,,,,,,,,,1.0,0.53835,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1629134,1610612748,Kendrick Nunn,Kendrick Nunn,1629134,MIA,2891.0,48,-12.0,100,98,20.0,21.0,7.0,198,3.0,4.0,,3.0,4.0,3.0,5.0,8.0,13.0,2.0,30.0,117,,4.0,6.0,10.0,4.0,12.0,1.0,,1.0,,,,2.0,,,2.0,,,2.0,,2.0,,,,,,,,,1.0,,,3.0,2.0,,1.0,,,,10.0,20.0,0.25,0.25,0.6153846153846154,0.6666666666666666,0.56,0.5714285714285714,0.5769230769230769,0.625,23.85321100917431,,,,,0.06666666666666667,,0.0392156862745098,,,,,,0.1,0.16,0.75,0.75,0.3333333333333333,0.2,0.6,0.6,,,0.5714285714285714,0.75,0.64,0.49074000000000007,,0.5041571428571429,0.038461538461538464,0.07142857142857142,0.3333333333333333,10.215384615384616,0.2,12.0,12.0,12.0,2.0,,0.48,0.48,27.025000000000002,2.0,4.0,4.0,1.0,4.0,1.0,2.0,6.0,6.0,4.0,1.0,2.0,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,0.16,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.5,0.14285714285714285,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
202710,1610612748,Jimmy Butler,Jimmy Butler,202710,MIA,2601.0,43,-35.0,86,91,22.0,30.0,11.0,177,2.0,3.0,,1.0,1.0,1.0,8.0,3.0,14.0,4.0,16.0,125,,1.0,4.0,4.0,4.0,2.0,2.0,5.0,7.0,4.0,2.0,,19.0,,,6.0,1.0,,7.0,,7.0,,,1.0,,1.0,,1.0,,2.0,,,7.0,4.0,,1.0,,,,4.0,22.0,0.6666666666666666,0.6666666666666666,0.21428571428571427,0.25,0.3333333333333333,0.25,0.4,0.4,21.649484536082475,,,0.05555555555555555,,0.25,,0.16666666666666666,,,,,,0.23076923076923078,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.4444444444444444,0.125,0.125,1.0,,0.25,1.0,0.3888888888888889,0.45591111111111116,0.4863,0.45422500000000005,0.05263157894736842,0.06666666666666667,0.25,8.435714285714285,0.2558139534883721,4.0,4.0,4.0,1.0,1.0,0.2222222222222222,0.2222222222222222,25.825,,3.0,2.0,,2.0,,2.0,3.0,3.0,2.0,,,,,0.5,0.5,0.5,0.16666666666666666,,,,0.5,0.5,0.5,,0.5,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.14285714285714285,0.2727272727272727,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
2738,1610612748,Andre Iguodala,Andre Iguodala,2738,MIA,4267.0,71,-26.0,144,147,30.0,38.0,16.0,291,2.0,2.0,1.0,,,1.0,2.0,3.0,4.0,,15.0,178,1.0,,1.0,,2.0,4.0,2.0,3.0,5.0,3.0,1.0,,13.0,3.0,,4.0,5.0,,9.0,3.0,12.0,2.0,2.0,3.0,,5.0,,1.0,5.0,8.0,1.0,,,,,,2.0,1.0,2.0,,30.0,0.3333333333333333,0.5,0.75,,0.6818181818181818,,0.6818181818181818,,9.937888198757763,0.4,,0.17857142857142858,,0.09523809523809523,0.09090909090909091,0.12857142857142856,0.0410958904109589,,0.10344827586206896,0.14285714285714285,,0.14285714285714285,0.18181818181818182,1.0,1.0,,0.18181818181818182,0.5,0.5,1.0,1.0,,,0.8181818181818182,0.4895636363636365,,0.4337,,,,5.975,0.20833333333333334,4.0,7.0,4.0,4.0,1.0,0.6363636363636364,0.36363636363636365,25.285714285714285,,,2.0,,3.0,,,9.0,,2.0,1.0,3.0,,,1.0,0.42857142857142855,0.42857142857142855,,,,,0.5,0.5,1.0,,0.5,,,,2.0,,,,,,,1.0,0.3,,,0.13333333333333333,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1629639,1610612748,Tyler Herro,Tyler Herro,1629639,MIA,3521.0,59,-11.0,123,122,27.0,27.0,12.0,245,,3.0,,,,2.0,4.0,2.0,10.0,3.0,22.0,144,1.0,,,3.0,,4.0,2.0,4.0,6.0,4.0,2.0,,16.0,1.0,,3.0,2.0,1.0,6.0,1.0,7.0,1.0,1.0,,,1.0,,,,1.0,,,5.0,3.0,,1.0,1.0,,1.0,3.0,27.0,,,0.2,,0.41304347826086957,1.5,0.4375,1.5,18.38235294117647,1.0,0.5,0.09090909090909091,,0.07692307692307693,0.034482758620689655,0.08196721311475409,0.01639344262295082,,,0.18181818181818182,,0.07407407407407407,0.13043478260869565,,,,0.17391304347826086,0.5,0.5,,,,,0.6956521739130435,0.4938434782608695,0.56085,0.5619,0.041666666666666664,0.09090909090909091,0.13636363636363635,9.86,0.21951219512195122,12.0,13.0,12.0,1.0,1.0,0.5652173913043478,0.5217391304347826,26.123076923076926,,3.0,5.0,1.0,5.0,1.0,,12.0,3.0,5.0,,,1.0,,0.8,0.38461538461538464,0.38461538461538464,0.13043478260869565,,,,0.4166666666666667,0.4166666666666667,0.8,1.0,0.4166666666666667,3.0,3.0,1.0,4.0,,,,,,,0.375,,0.08333333333333333,0.75,0.18181818181818182,,,1.0,,,,,1.0,1.0,,,0.375,1.0,0.043478260869565216,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.1,0.3333333333333333,0.3333333333333333,0.06666666666666667,0.3333333333333333,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,,
2772,1610612748,Trevor Ariza,Trevor Ariza,2772,MIA,120.0,2,-4.0,2,7,2.0,6.0,,9,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,2.0,2.0,,,,,,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
201609,1610612748,Goran Dragic,Goran Dragic,201609,MIA,2860.0,48,-1.0,95,96,11.0,17.0,12.0,191,4.0,5.0,,1.0,1.0,1.0,4.0,9.0,14.0,7.0,34.0,106,,2.0,2.0,8.0,4.0,14.0,2.0,1.0,3.0,1.0,,,7.0,,,1.0,,,1.0,,1.0,1.0,1.0,1.0,,2.0,1.0,,,3.0,,,8.0,10.0,,4.0,,,1.0,8.0,11.0,0.2222222222222222,0.2222222222222222,0.6428571428571429,1.0,0.5192307692307693,1.1666666666666667,0.5483870967741935,1.0,30.8411214953271,0.5,,,,0.038461538461538464,,0.022727272727272728,,,,,,,0.19230769230769232,0.8,0.8,0.5,0.15384615384615385,0.25,0.3333333333333333,,,0.3333333333333333,1.0,0.6538461538461539,0.49238461538461537,0.6471,0.3967,0.13333333333333333,0.2222222222222222,0.23529411764705882,8.835714285714287,0.11578947368421053,11.0,12.0,11.0,1.0,,0.46153846153846156,0.4230769230769231,26.2,4.0,5.0,3.0,1.0,3.0,1.0,1.0,9.0,,3.0,2.0,1.0,,,1.0,0.25,0.25,0.19230769230769232,0.8,0.8,,0.2727272727272727,0.2727272727272727,1.0,0.3333333333333333,0.2727272727272727,1.0,1.0,,,,,1.0,,1.0,1.0,,,0.14285714285714285,1.0,,,,1.0,,,1.0,,,1.0,,,,1.0,0.038461538461538464,,,,,,1.0,,1.0,1.0,,,,1.0,0.07142857142857142,,,,,,1.0,1.0,1.0,0.25,,,,,True,,,,,,,,,,,,,,
203473,1610612748,Dewayne Dedmon,Dewayne Dedmon,203473,MIA,1749.0,29,-21.0,56,61,11.0,22.0,8.0,117,5.0,7.0,5.0,,,,,5.0,8.0,,10.0,78,5.0,,,,4.0,6.0,1.0,,1.0,,,,2.0,1.0,4.0,5.0,3.0,,8.0,5.0,13.0,2.0,,3.0,2.0,5.0,,2.0,1.0,3.0,,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,11.0,0.4,1.0,0.625,,0.5,,0.5,,23.4375,0.4,,0.42857142857142855,0.23529411764705882,0.2777777777777778,0.07142857142857142,0.32,0.16129032258064516,0.4,0.07142857142857142,0.25,1.0,0.2222222222222222,0.7,0.7142857142857143,0.7142857142857143,0.4,,,,,1.0,,,0.9,0.597675,0.6586,,0.1,0.125,,3.3500000000000005,0.19642857142857142,2.0,2.0,2.0,,,0.2,0.2,26.6,,1.0,,,,,,,,,1.0,,,,,,,0.1,,,,,,,,,,,,8.0,,,,,,,0.8,,0.3333333333333333,,0.8,4.0,,,4.0,6.0,,,1.0,1.0,,0.8,0.8,0.5,,,,,0.8,,,,,,,,,,,,,,,,,,,,1.0,0.2,0.14285714285714285,0.25,True,,,,,,,,,,,,,,
202357,1610612748,Nemanja Bjelica,Nemanja Bjelica,202357,MIA,474.0,8,-7.0,15,16,7.0,7.0,4.0,31,,1.0,1.0,,,,,,1.0,,3.0,24,1.0,,,3.0,,,2.0,,2.0,,1.0,,4.0,,,1.0,,,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,3.0,7.0,,,,,0.75,1.5,0.75,1.5,10.526315789473685,,,,,0.2,,0.16666666666666666,,,,,,,0.5,,,,,,,,1.0,,,1.0,0.577725,,0.54735,,,1.0,2.3,0.4666666666666667,1.0,1.0,1.0,1.0,1.0,0.5,0.5,28.7,,,1.0,1.0,1.0,1.0,,3.0,,1.0,1.0,,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,True,,,,,,,,,,,,,,
