EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PtsUnassisted2s,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,Fg2Pct,EfgPct,TsPct,Usage,LiveBallTurnoverPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LostBallSteals,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,SelfOReb,LostBallOutOfBoundsTurnovers,LostBallTurnovers,PenaltyTurnovers,Charge Fouls,Offensive Fouls,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,OffShortMidRangeReboundPct,SelfORebPct,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Travels,SecondChanceArc3FGA,PtsUnassisted3s,ShortMidRangeAssists,SecondChanceTurnovers,SecondChanceArc3Frequency,SecondChanceFtPoints,LongMidRangeAssists,DefensiveGoaltends,OffLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,Technical Free Throw Trips,LongMidRangePctBlocked,on,StepOutOfBoundsTurnovers,HeaveAttempts,FTOffRebounds,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceArc3FGM,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Clear Path Fouls,Defensive 3 Seconds Violations,Arc3PctBlocked,OffensiveGoaltends,BlockedLongMidRange,3pt And 1 Free Throw Trips
101150,1610612737,Lou Williams,Lou Williams,101150,ATL,162.0,3,-2.0,7,5,12,1.0,1.0,1.0,1.0,2.0,2.0,4.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,57.14285714285714,0.5,0.5,1.0,1.0,0.5,1.0,1.0,0.43175,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1628381,1610612737,John Collins,John Collins,1628381,ATL,7302.0,122,26.0,233,237,470,3.0,6.0,1.0,3.0,14.0,22.0,54.0,246.0,8.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.6363636363636364,0.6052631578947368,0.6428571428571429,16.923076923076923,0.5,0.15789473684210525,0.5,0.6,0.07894736842105263,0.3333333333333333,0.3333333333333333,0.5989776315789473,5.9409090909090905,34.0,30.0,22.0,10.0,13.0,2.0,2.0,1.0,1.0,6.0,12.0,1.0,2.0,1.0,1.0,4.0,6.0,16.0,8.0,3.0,3.0,1.0,2.0,9.0,1.0,1.0,1.0,1.0,2.0,7.0,20.0,18.0,4.0,4.0,3.0,2.0,2.0,2.0,4.0,2.0,1.0,10.0,16.0,1.0,27.0,3.0,30.0,1.0,5.0,10.0,1.0,12.0,1.0,1.0,1.0,9.0,1.0,5.0,2.0,2.0,2.0,1.0,7.0,34.0,1.0,0.7142857142857143,0.8333333333333334,1.0,0.375,0.5,1.0,0.375,1.0,1.0,0.9,1.25,0.9,1.1666666666666667,0.42105263157894735,0.13636363636363635,0.15384615384615385,0.16666666666666666,0.25,0.21621621621621623,0.015151515151515152,0.20408163265306123,0.0425531914893617,0.21138211382113822,0.02654867256637168,0.0625,0.05405405405405406,0.2,0.18518518518518517,0.29411764705882354,0.19444444444444445,0.23076923076923078,0.5,0.34210526315789475,0.7692307692307693,0.9090909090909091,0.8,0.6666666666666666,0.3157894736842105,0.5,0.5,1.0,0.10526315789473684,0.4,1.0,0.4,0.5,1.0,0.5,1.0,0.5,1.0,0.7631578947368421,0.65425,0.72155,0.11904761904761904,0.19230769230769232,0.16666666666666666,0.12962962962962962,23.65,0.1459227467811159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1629631,1610612737,De'Andre Hunter,De'Andre Hunter,1629631,ATL,9101.0,152,34.0,294,299,593,4.0,13.0,6.0,10.0,12.0,29.0,54.0,303.0,8.0,1.0,,3.0,1.0,,4.0,7.0,0.41379310344827586,0.4666666666666667,0.54,17.378048780487806,0.42857142857142855,0.28888888888888886,0.3076923076923077,0.3333333333333333,0.2222222222222222,0.6,0.6,0.50129,10.675862068965518,54.0,59.0,28.0,2.0,6.0,,1.0,,2.0,1.0,5.0,,,,2.0,11.0,6.0,16.0,12.0,2.0,4.0,,,4.0,1.0,4.0,2.0,4.0,3.0,11.0,16.0,18.0,,11.0,3.0,1.0,3.0,1.0,8.0,1.0,1.0,5.0,11.0,2.0,18.0,2.0,20.0,1.0,4.0,11.0,,20.0,,1.0,3.0,16.0,1.0,4.0,2.0,1.0,3.0,1.0,11.0,54.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.375,,0.5,0.375,0.5,0.25,0.5,0.5,0.5,0.55,0.35555555555555557,0.10344827586206896,0.3333333333333333,0.07692307692307693,0.4,0.11224489795918367,0.01282051282051282,0.08064516129032258,0.014925373134328358,0.1,0.013793103448275862,,0.0196078431372549,0.05128205128205128,0.2222222222222222,0.043478260869565216,0.09090909090909091,0.05555555555555555,0.3333333333333333,0.13333333333333333,0.3333333333333333,0.5,1.0,0.5,0.1111111111111111,0.2,0.2,1.0,0.24444444444444444,0.25,,,,,0.25,,0.25,,0.4888888888888889,0.42669999999999997,0.545625,0.10204081632653061,0.125,0.07407407407407407,0.2037037037037037,24.6625,0.1836734693877551,5.0,2.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.027777777777777776,0.041666666666666664,0.6666666666666666,0.45454545454545453,0.45454545454545453,1.0,0.25,1.0,0.45454545454545453,0.058823529411764705,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
201568,1610612737,Danilo Gallinari,Danilo Gallinari,201568,ATL,2433.0,41,13.0,78,80,158,,1.0,1.0,5.0,1.0,7.0,13.0,82.0,,1.0,1.0,,,,1.0,1.0,0.14285714285714285,0.4583333333333333,0.5416666666666666,14.942528735632184,,0.08333333333333333,,,0.4166666666666667,0.2,0.2,0.4683333333333333,15.2,21.0,25.0,6.0,,1.0,,1.0,,1.0,,,,,,,5.0,3.0,5.0,2.0,,1.0,,,,,2.0,1.0,2.0,,3.0,2.0,9.0,,5.0,,1.0,4.0,1.0,11.0,1.0,1.0,1.0,1.0,,2.0,2.0,4.0,,1.0,3.0,,2.0,,,,2.0,,,1.0,1.0,1.0,,3.0,21.0,,1.0,1.0,1.0,0.6,,0.5,0.6,,,,0.375,,0.375,0.4166666666666667,,,,,0.037037037037037035,0.041666666666666664,0.08333333333333333,0.0625,0.05128205128205128,0.05,0.16666666666666666,0.09090909090909091,,0.09090909090909091,,0.16666666666666666,,,0.08333333333333333,,,,,,,,,0.4166666666666667,1.0,,,,,0.25,,,,0.5,,0.49815,,,,0.23076923076923078,27.24,0.2692307692307692,3.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,0.125,1.0,0.6,0.6,1.0,0.5,0.5,0.6,,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
203992,1610612737,Bogdan Bogdanovic,Bogdan Bogdanovic,203992,ATL,7814.0,130,42.0,255,257,512,3.0,8.0,3.0,6.0,12.0,20.0,45.0,250.0,16.0,6.0,3.0,2.0,,,,2.0,0.6,0.4787234042553192,0.4787234042553192,17.375886524822697,1.0,0.1702127659574468,0.375,0.375,0.1276595744680851,0.5,0.5,0.5327510638297872,9.665000000000001,41.0,51.0,23.0,6.0,6.0,2.0,2.0,,,2.0,5.0,,,1.0,1.0,22.0,7.0,27.0,,2.0,2.0,,2.0,4.0,,,2.0,6.0,,6.0,8.0,18.0,2.0,22.0,,7.0,12.0,5.0,29.0,3.0,,13.0,8.0,,21.0,3.0,24.0,3.0,5.0,11.0,,2.0,,,,,,,3.0,1.0,3.0,1.0,6.0,41.0,1.0,0.3333333333333333,0.36363636363636365,0.8571428571428571,0.25925925925925924,,0.3333333333333333,0.25925925925925924,1.0,,0.5,0.5,0.5,0.5,0.574468085106383,,,,,0.09195402298850575,,0.24528301886792453,0.05357142857142857,0.15,0.025,,0.07142857142857142,0.06060606060606061,0.09090909090909091,0.14285714285714285,0.23076923076923078,0.2857142857142857,0.3333333333333333,0.1276595744680851,1.0,1.0,0.3333333333333333,0.6666666666666666,0.10638297872340426,0.4,0.4,1.0,0.46808510638297873,0.5,1.0,,,,,,0.16666666666666666,1.0,0.7021276595744681,0.7562,0.5557249999999999,,,0.08888888888888889,0.13333333333333333,25.08888888888889,0.1607843137254902,5.0,1.0,5.0,5.0,5.0,3.0,2.0,,,2.0,,,,,,,,2.0,,,,,0.22727272727272727,0.22727272727272727,0.8,0.8333333333333334,0.2,0.22727272727272727,,,2.0,3.0,2.0,1.0,0.5,,,,,,,,True,,,,,,,,,,,,,,,,,
203991,1610612737,Clint Capela,Clint Capela,203991,ATL,7717.0,129,35.0,250,256,506,,2.0,,,20.0,29.0,46.0,255.0,6.0,2.0,1.0,2.0,,,1.0,3.0,0.6896551724137931,0.6896551724137931,0.6764705882352942,13.35740072202166,0.6666666666666666,0.06896551724137931,,,,,,0.648955172413793,1.5275862068965516,38.0,45.0,24.0,20.0,27.0,4.0,8.0,1.0,1.0,,,,,,,,,,6.0,4.0,10.0,,,11.0,1.0,1.0,,,2.0,4.0,34.0,,4.0,,,2.0,3.0,1.0,7.0,5.0,10.0,16.0,23.0,2.0,41.0,15.0,56.0,1.0,6.0,7.0,1.0,7.0,,,,10.0,,5.0,7.0,6.0,7.0,3.0,4.0,38.0,,0.85,0.9444444444444444,,,,,,0.4,1.0,0.4,1.0,0.4583333333333333,1.0,,,,,0.5,0.27380952380952384,0.1694915254237288,0.27586206896551724,0.08620689655172414,0.2746478873239437,0.1282051282051282,0.125,0.11363636363636363,0.23529411764705882,0.2,0.45,0.2619047619047619,0.3125,0.42857142857142855,0.9310344827586207,0.7407407407407407,0.7407407407407407,0.85,,,,,,,0.8,0.5,,,,1.0,1.0,,,0.9310344827586207,0.6062,0.6933,0.14705882352941177,0.14705882352941177,0.2391304347826087,0.08695652173913043,,0.152,,,,,1.0,1.0,,2.0,,2.0,,,,,,,,1.0,,0.22580645161290322,0.2222222222222222,,,,,,,,,1.0,,,,1.0,,3.0,1.0,2.0,0.08333333333333333,0.25,,,True,,,,,,,,,,,,,,,,,
1628989,1610612737,Kevin Huerter,Kevin Huerter,1628989,ATL,1905.0,32,-10.0,62,63,125,1.0,1.0,,,1.0,2.0,8.0,69.0,2.0,,,,,,,,0.5,0.5,0.5,11.11111111111111,,0.125,1.0,1.0,,,,0.57394375,4.5,28.0,24.0,7.0,,1.0,,1.0,,1.0,1.0,2.0,,,1.0,2.0,4.0,2.0,6.0,,1.0,2.0,,1.0,2.0,,1.0,1.0,3.0,,3.0,,6.0,,4.0,,,2.0,,6.0,2.0,,2.0,3.0,,5.0,2.0,7.0,,,2.0,,,,,,,,,3.0,2.0,3.0,2.0,3.0,28.0,,,,1.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.5,,0.3333333333333333,0.375,0.3333333333333333,0.375,0.75,,,,,0.15,,0.15384615384615385,0.08695652173913043,0.15151515151515152,0.04878048780487805,,0.1111111111111111,0.2222222222222222,,0.25,0.125,0.2,0.6666666666666666,0.125,,,,,0.25,0.5,0.5,1.0,0.5,0.3333333333333333,,,,,0.25,,0.5,0.5,0.875,0.453425,0.63685,,,0.25,0.375,24.650000000000002,0.45161290322580644,1.0,,1.0,1.0,2.0,2.0,,,,,,,,,,,,1.0,,,,,0.25,0.25,1.0,0.25,,0.25,,,1.0,,,,0.3333333333333333,,,,,,,,True,,,,,,,,,,,,,,,,,
203503,1610612737,Tony Snell,Tony Snell,203503,ATL,71.0,1,-2.0,3,2,5,,,,,,,,2.0,,,,,,,,,,,,33.333333333333336,,,,,,,,0.6165,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1629027,1610612737,Trae Young,Trae Young,1629027,ATL,8857.0,148,35.0,284,292,576,16.0,33.0,6.0,14.0,31.0,61.0,113.0,296.0,54.0,3.0,1.0,9.0,3.0,8.0,5.0,14.0,0.5081967213114754,0.5111111111111111,0.5612244897959183,35.22012578616352,0.6428571428571429,0.36666666666666664,0.48484848484848486,0.5333333333333333,0.15555555555555556,0.42857142857142855,0.46153846153846156,0.4826377777777779,10.085245901639343,51.0,57.0,28.0,9.0,14.0,,,3.0,5.0,,1.0,,,,,28.0,10.0,29.0,21.0,1.0,1.0,,,2.0,6.0,11.0,3.0,8.0,10.0,31.0,8.0,6.0,,28.0,5.0,31.0,43.0,23.0,98.0,,1.0,2.0,2.0,,4.0,1.0,5.0,2.0,2.0,5.0,,20.0,,1.0,,24.0,3.0,8.0,,,,,31.0,51.0,,0.12903225806451613,0.12903225806451613,0.2,0.3448275862068966,,0.375,0.3448275862068966,1.0,0.5454545454545454,1.0,0.5526315789473685,1.0,0.6739130434782609,0.32222222222222224,0.08196721311475409,0.07142857142857142,0.09090909090909091,,0.021052631578947368,0.012987012987012988,0.03278688524590164,,0.02564102564102564,0.007142857142857143,,,,0.027777777777777776,0.045454545454545456,0.045454545454545456,,,0.15555555555555556,0.6428571428571429,0.6923076923076923,0.4444444444444444,,0.011111111111111112,,,,0.3111111111111111,,,,,,0.2631578947368421,0.6,,,0.4777777777777778,,0.46123421052631575,0.10309278350515463,0.12121212121212122,0.017699115044247787,0.2743362831858407,28.210344827586205,0.1795774647887324,10.0,3.0,8.0,10.0,12.0,6.0,6.0,1.0,2.0,1.0,3.0,,,2.0,1.0,,,,1.0,0.027777777777777776,0.023255813953488372,,0.35714285714285715,0.35714285714285715,0.2,0.42105263157894735,0.375,0.35714285714285715,0.06451612903225806,,,24.0,4.0,,,,4.0,,,,3.0,0.07142857142857142,True,,,,,,,,,,,,,,,,,
1630168,1610612737,Onyeka Okongwu,Onyeka Okongwu,1630168,ATL,39.0,1,2.0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,True,,,,,,,,,,,,,,,,,
