EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Charge Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,DefCorner3ReboundPct,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChancePointsPct,Avg3ptShotDistance,LostBallSteals,Offensive Fouls Drawn,NonShootingPenaltyNonTakeFouls,Corner3FGM,SecondChanceFtPoints,Fg2aBlocked,Loose Ball Fouls Drawn,FG2APctBlocked,AtRimPctBlocked,DefAtRimReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,BlockedShortMidRange,OffLongMidRangeReboundPct,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,StepOutOfBoundsTurnovers,RecoveredBlocks,DefensiveGoaltends,SecondChanceFg2Pct,BlocksRecoveredPct,SecondChanceAtRimAccuracy,FTDefRebounds,DefFTReboundPct,SelfOReb,OffCorner3ReboundPct,SelfORebPct,Blocked3s,BlockedCorner3,ShortMidRangePctBlocked,Charge Fouls,on,Travels,OffAtRimReboundPct,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,PenaltyCorner3FGA,Technical Free Throw Trips,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedArc3,OffensiveGoaltends,SecondChanceAtRimPctAssisted
1628389,1610612748,Bam Adebayo,Bam Adebayo,1628389,MIA,4216.0,70,-24,151,148,24,27.0,8,299,5.0,8.0,1.0,2.0,2.0,7.0,13.0,1.0,5.0,13.0,26.0,4.0,30.0,173,2.0,2.0,3.0,4.0,16.0,10.0,5.0,4.0,9.0,3.0,1.0,1.0,1.0,3.0,22.0,2.0,3.0,6.0,5.0,11.0,5.0,16.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,6.0,1.0,3.0,3.0,6.0,1.0,1.0,6.0,5.0,1.0,3.0,1.0,1.0,1.0,4.0,24,0.6153846153846154,0.6153846153846154,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5357142857142857,0.6666666666666666,21.11801242236025,0.5,0.1388888888888889,0.07692307692307693,0.15,0.05555555555555555,0.14473684210526316,0.06666666666666667,0.16666666666666666,0.07692307692307693,0.23529411764705882,0.2,0.18181818181818182,0.3076923076923077,0.625,0.625,0.6,0.5,0.5384615384615384,0.5384615384615384,0.5714285714285714,0.19230769230769232,0.2,0.2,1.0,0.5,0.6666666666666666,1.0,0.3076923076923077,0.47502692307692307,0.66415,0.588,0.10714285714285714,0.10714285714285714,0.13333333333333333,8.600000000000001,0.15894039735099338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1629130,1610612748,Duncan Robinson,Duncan Robinson,1629130,MIA,2117.0,35,-25,74,76,10,19.0,2,150,,,,,,,,,,,,2.0,23.0,91,,,,8.0,,,2.0,,2.0,,,2.0,,,4.0,,,5.0,1.0,6.0,,6.0,2.0,2.0,1.0,,,,,1.0,1.0,,,,1.0,,,2.0,2.0,,,,,,8.0,10,,,,,0.8076923076923077,1.0,0.8214285714285714,1.0,19.48051948051948,1.0,0.058823529411764705,,0.2631578947368421,,0.16666666666666666,,,,,0.3333333333333333,0.25,,,,,,,,,,,,,,,,1.0,0.5355576923076923,,0.5475,,,0.34782608695652173,,0.13513513513513514,1.0,7.0,12.0,1.0,1.0,2.0,3.0,7.0,13.0,1.0,1.0,3.0,2.0,3.0,2.0,18.0,3.0,12.0,7.0,1.0,1.0,1.0,0.8571428571428571,0.5384615384615384,1.0,0.6666666666666666,0.5384615384615384,1.5,1.5,1.0,0.3333333333333333,0.07692307692307693,0.9230769230769231,0.5833333333333334,0.5833333333333334,0.8571428571428571,1.0,1.0,1.0,1.0,0.6666666666666666,0.5833333333333334,0.13043478260869565,26.584615384615386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1629134,1610612748,Kendrick Nunn,Kendrick Nunn,1629134,MIA,5590.0,93,-41,196,195,35,54.0,10,391,4.0,7.0,,3.0,5.0,4.0,8.0,4.0,10.0,12.0,25.0,2.0,41.0,231,,4.0,9.0,10.0,8.0,16.0,5.0,1.0,6.0,,1.0,3.0,2.0,,13.0,,,5.0,1.0,6.0,,6.0,2.0,,3.0,,2.0,,,1.0,3.0,,,2.0,4.0,,,4.0,2.0,,1.0,,,,10.0,35,0.3333333333333333,0.3333333333333333,0.48,0.4444444444444444,0.45348837209302323,0.36363636363636365,0.4659090909090909,0.4166666666666667,22.488038277511965,1.0,0.021739130434782608,,0.09090909090909091,,0.0594059405940594,,,,,0.125,0.12195121951219512,0.16279069767441862,0.5714285714285714,0.5714285714285714,0.25,0.18604651162790697,0.5,0.5,,0.23255813953488372,0.4,0.4,0.75,,0.45454545454545453,0.6,0.5813953488372093,0.47981627906976737,0.57945,0.4849363636363636,0.022727272727272728,0.038461538461538464,0.24390243902439024,10.768000000000002,0.17857142857142858,,5.0,18.0,,1.0,,2.0,5.0,18.0,,1.0,,,2.0,2.0,6.0,9.0,18.0,5.0,,,,0.4,0.2777777777777778,,,0.2777777777777778,,,0.4186046511627907,,,0.4186046511627907,0.2777777777777778,0.2777777777777778,0.4,1.0,,,0.18181818181818182,,0.2777777777777778,,27.06111111111111,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
202710,1610612748,Jimmy Butler,Jimmy Butler,202710,MIA,3673.0,61,-44,128,130,24,32.0,8,258,4.0,5.0,,1.0,1.0,3.0,7.0,1.0,2.0,8.0,14.0,4.0,29.0,170,,3.0,4.0,9.0,10.0,6.0,4.0,8.0,12.0,7.0,1.0,3.0,,1.0,32.0,,,4.0,4.0,8.0,,8.0,2.0,1.0,1.0,2.0,,2.0,,1.0,3.0,,,1.0,1.0,,,8.0,5.0,,2.0,,,,9.0,24,0.625,0.625,0.5714285714285714,0.75,0.625,0.75,0.6304347826086957,0.75,18.84057971014493,0.3333333333333333,0.12903225806451613,,0.11428571428571428,,0.12121212121212122,,,,0.14285714285714285,0.2,0.041666666666666664,0.25,0.8,1.0,0.5,0.35,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.1,0.5,0.5,1.0,,0.25,1.0,0.55,0.4764725,0.4863,0.47455,0.09090909090909091,0.125,0.3103448275862069,7.735714285714286,0.1875,2.0,1.0,4.0,,1.0,,,3.0,6.0,,1.0,2.0,,,3.0,6.0,3.0,4.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.5,,,0.5,,0.5,0.3,0.2727272727272727,0.1,0.2,0.25,0.25,,1.0,,,,,0.25,0.06896551724137931,25.099999999999998,1.0,,,2.0,2.0,1.0,2.0,0.07142857142857142,0.2,0.08333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
203473,1610612748,Dewayne Dedmon,Dewayne Dedmon,203473,MIA,1058.0,18,-19,35,35,11,19.0,1,70,,,,,,,,,1.0,,1.0,2.0,2.0,56,,,,2.0,,,2.0,,2.0,,,,1.0,1.0,4.0,,1.0,4.0,1.0,5.0,1.0,6.0,,,2.0,,1.0,1.0,,1.0,3.0,,1.0,1.0,2.0,,1.0,1.0,2.0,,,1.0,,1.0,2.0,11,,,,,,,0.3333333333333333,1.0,16.216216216216218,0.6666666666666666,0.16666666666666666,0.125,0.4,,0.3125,0.06666666666666667,,,,1.0,0.25,,,,,,,,,0.5,,,,,,,0.5,0.48224999999999996,,,,,1.0,17.6,0.3142857142857143,,,1.0,,,,,,1.0,,,,,,2.0,,,1.0,,,1.0,1.0,,,,,,,,0.5,0.5,,0.5,,,,,,,,,,,25.9,,,,,,,,,,,,,,1.0,0.2,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
2738,1610612748,Andre Iguodala,Andre Iguodala,2738,MIA,2891.0,48,-12,100,98,20,21.0,7,198,2.0,2.0,1.0,,,1.0,2.0,,,3.0,4.0,,15.0,117,1.0,,1.0,,2.0,4.0,2.0,1.0,3.0,1.0,,1.0,1.0,,7.0,1.0,,2.0,4.0,6.0,1.0,7.0,4.0,1.0,1.0,2.0,1.0,3.0,,,4.0,,1.0,2.0,3.0,,,,,,,1.0,,1.0,,20,0.3333333333333333,0.5,0.75,,0.75,,0.75,,12.844036697247706,0.25,0.19047619047619047,,0.06666666666666667,0.045454545454545456,0.11764705882352941,0.020833333333333332,,0.05555555555555555,0.18181818181818182,,0.1,0.2,1.0,1.0,,0.2,0.5,0.5,1.0,,,,,1.0,,,0.8,0.49391000000000007,,0.4337,,,,5.975,0.2,3.0,2.0,3.0,,,,,3.0,6.0,,,2.0,,,,9.0,,3.0,2.0,,,,1.0,0.5,,,0.5,1.0,1.0,0.6,,0.3,0.3,0.6666666666666666,0.6666666666666666,1.0,,,,,,0.6666666666666666,0.13333333333333333,25.150000000000002,3.0,,,1.0,,,,,,0.2857142857142857,0.3333333333333333,0.3333333333333333,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,
2772,1610612748,Trevor Ariza,Trevor Ariza,2772,MIA,2064.0,34,-24,74,76,9,17.0,2,150,1.0,2.0,,,,,,,,1.0,2.0,,2.0,90,,,,,2.0,,1.0,,1.0,,,,,1.0,2.0,1.0,,3.0,2.0,7.0,1.0,8.0,1.0,1.0,,,,,,,,,,2.0,5.0,,,1.0,,,,1.0,,1.0,,9,1.0,1.0,0.5,,0.1111111111111111,,0.1111111111111111,,11.688311688311687,,0.11764705882352941,,0.15789473684210525,0.05263157894736842,0.1388888888888889,0.02564102564102564,,0.07692307692307693,,,0.125,0.2222222222222222,0.5,0.5,1.0,,,,,,,,,,,,1.0,0.6036999999999999,,,,,,1.7,0.12162162162162163,5.0,,2.0,,,,,,7.0,,,,,,,,,2.0,,1.0,,,,,,,,,,0.7777777777777778,0.3333333333333333,0.5555555555555556,0.2222222222222222,,,,,,,,,,,24.37142857142857,,,2.0,,,,,,,0.2857142857142857,,,,1.0,,,,,,1.0,,,1.0,,2.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,
1629639,1610612748,Tyler Herro,Tyler Herro,1629639,MIA,3001.0,50,-10,108,105,24,33.0,5,213,1.0,4.0,,,,3.0,4.0,,3.0,4.0,11.0,4.0,21.0,119,1.0,1.0,1.0,5.0,,8.0,1.0,2.0,3.0,2.0,,1.0,,,8.0,1.0,,5.0,4.0,9.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2.0,,,,1.0,,,5.0,4.0,,2.0,1.0,,1.0,5.0,24,,,0.36363636363636365,1.0,0.38636363636363635,1.25,0.4375,1.25,22.608695652173914,0.5,0.16,,0.15151515151515152,0.041666666666666664,0.15517241379310345,0.020833333333333332,,,0.3,,0.16666666666666666,0.18181818181818182,0.25,0.3333333333333333,,0.18181818181818182,0.75,0.75,,0.13636363636363635,,,,,,,0.6818181818181818,0.49238863636363644,0.56085,0.49074999999999996,0.08333333333333333,0.15384615384615385,0.23809523809523808,9.927272727272728,0.2222222222222222,1.0,3.0,10.0,,2.0,1.0,1.0,3.0,11.0,,2.0,,1.0,1.0,,6.0,3.0,10.0,3.0,,,,0.6666666666666666,0.2727272727272727,,1.0,0.2727272727272727,,,0.5,0.1111111111111111,0.045454545454545456,0.45454545454545453,0.3,0.3,0.6666666666666666,0.6666666666666666,,,0.5,1.0,0.3,,26.19090909090909,,,,,,1.0,,0.09090909090909091,0.25,0.09090909090909091,,,,1.0,,,,,,1.0,,,1.0,,,,1.0,0.25,0.07142857142857142,,,,,True,,,,,,,,,,,,,,,,,
201609,1610612748,Goran Dragic,Goran Dragic,201609,MIA,1851.0,31,4,63,59,8,9.0,4,122,3.0,4.0,,1.0,1.0,,3.0,3.0,5.0,6.0,12.0,4.0,19.0,63,,1.0,1.0,5.0,4.0,8.0,2.0,,2.0,,,,2.0,,4.0,,,1.0,,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,2.0,1.0,,,3.0,,,5.0,6.0,,3.0,,,1.0,5.0,8,0.3333333333333333,0.3333333333333333,0.5,1.0,0.46875,1.25,0.5,1.25,30.882352941176467,0.5,,,0.05555555555555555,,0.034482758620689655,,,,,,,0.25,0.75,0.75,0.6666666666666666,0.1875,,,,0.3125,0.6,0.6,,,0.5,1.0,0.5,0.46182500000000004,,0.41195,0.15789473684210525,0.2,0.2631578947368421,10.4,0.12698412698412698,1.0,1.0,3.0,,,1.0,1.0,1.0,4.0,,,,1.0,1.0,,3.0,,3.0,1.0,1.0,,,1.0,0.25,,1.0,0.25,,,0.25,0.25,0.0625,0.1875,0.3333333333333333,0.3333333333333333,1.0,,,,0.5,1.0,0.3333333333333333,,26.775,,,,,,1.0,,0.08333333333333333,,,,,,,,,,,,1.0,,,1.0,,,,,,,1.0,1.0,0.3333333333333333,,True,,,,,,,,,,,,,,,,,
1629216,1610612748,Gabe Vincent,Gabe Vincent,1629216,MIA,502.0,8,-3,18,18,3,13.0,1,36,,,,,,,,1.0,1.0,1.0,1.0,,2.0,15,,,,,2.0,,,,,,,,,,,,,1.0,,1.0,,1.0,,,1.0,,1.0,,,,1.0,,1.0,,,,,1.0,,,,,,,,3,1.0,1.0,1.0,,0.5,,0.5,,15.789473684210526,1.0,,,0.2,,0.08333333333333333,,,,,,,,,,,,,,,0.5,1.0,1.0,1.0,,,,0.5,0.470025,,,,,,16.5,0.16666666666666666,,,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,0.5,1.0,,0.5,,,,,,,,,,,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
