EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,PenaltyCorner3FGA,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3A,PtsAssisted2s,Fg2aBlocked,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,FTDefRebounds,OffRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,PenaltyTurnovers,Offensive Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyArc3FGM,PenaltyFG3M,PenaltyFtPoints,PtsUnassisted3s,Corner3Assists,LostBallOutOfBoundsTurnovers,PenaltyFg3Pct,LongMidRangePctAssisted,PenaltyArc3Accuracy,Corner3FGM,OffTwoPtRebounds,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,OffTwoPtReboundPct,OffAtRimReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,StepOutOfBoundsTurnovers,PenaltyCorner3FGM,SecondChanceFtPoints,SelfOReb,NonShootingPenaltyNonTakeFouls,OffCorner3ReboundPct,SelfORebPct,PenaltyCorner3Accuracy,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Loose Ball Fouls,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Travels,AtRimPctBlocked,OffShortMidRangeReboundPct,Blocked3s,BlockedCorner3,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedArc3,LongMidRangePctBlocked,OffLongMidRangeReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,PtsPutbacks,HeaveAttempts,Fg3aBlocked,Charge Fouls,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,BlockedLongMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations
101108,1610612756,Chris Paul,Chris Paul,101108,PHX,1794.0,30,-12.0,60,58,2.0,4.0,2.0,118,1.0,1.0,4.0,7.0,1.0,2.0,2.0,4.0,6.0,10.0,2.0,4.0,3.0,21.0,70,1.0,1.0,2.0,12.0,6.0,4.0,2.0,3.0,2.0,5.0,2.0,3.0,12.0,1.0,3.0,4.0,4.0,2.0,2.0,3.0,2.0,1.0,3.0,1.0,3.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,0.5,0.5,0.6,1.0,0.6428571428571429,1.0,0.7,1.0,0.2857142857142857,29.032258064516128,1.0,0.21428571428571427,0.1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.07142857142857142,1.0,1.0,0.5,0.5714285714285714,0.5714285714285714,0.14285714285714285,0.5,0.5,0.2857142857142857,0.5,0.5,1.0,0.35714285714285715,0.5,0.4639107142857143,0.4065,0.13333333333333333,0.18181818181818182,0.09523809523809523,10.55,26.650000000000002,0.03333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1626163,1610612756,Frank Kaminsky,Frank Kaminsky,1626163,PHX,4054.0,68,-9.0,142,137,39.0,50.0,8.0,279,8.0,10.0,1.0,7.0,,,1.0,4.0,9.0,17.0,1.0,5.0,1.0,22.0,153,1.0,4.0,2.0,,3.0,4.0,1.0,9.0,5.0,14.0,5.0,5.0,33.0,5.0,6.0,12.0,14.0,2.0,1.0,,,,4.0,5.0,9.0,7.0,1.0,1.0,,1.0,2.0,39.0,1.0,0.2,0.2,0.5294117647058824,0.25,0.4772727272727273,0.14285714285714285,0.5,0.14285714285714285,0.22727272727272727,17.218543046357617,,0.16216216216216217,0.22727272727272727,0.1864406779661017,0.14285714285714285,,0.2,0.45454545454545453,0.8,0.8,0.3181818181818182,0.14285714285714285,0.16666666666666666,,,,0.18181818181818182,0.25,0.25,1.0,0.6818181818181818,0.25,0.5412977272727272,0.4760142857142858,0.045454545454545456,0.058823529411764705,0.09090909090909091,4.629411764705883,26.04,0.2746478873239437,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,18.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,4.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.058823529411764705,0.14285714285714285,0.2,0.06896551724137931,0.029850746268656716,0.1,0.2222222222222222,0.23529411764705882,0.3333333333333333,1.0,1.0,0.045454545454545456,1.0,1.0,1.0,0.14285714285714285,1.0,0.14285714285714285,0.2857142857142857,0.8263,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1626164,1610612756,Devin Booker,Devin Booker,1626164,PHX,2169.0,36,2.0,76,72,29.0,23.0,2.0,148,3.0,4.0,3.0,6.0,1.0,4.0,3.0,6.0,7.0,14.0,3.0,6.0,6.0,29.0,78,2.0,5.0,13.0,8.0,6.0,6.0,3.0,3.0,2.0,5.0,1.0,3.0,12.0,1.0,1.0,2.0,2.0,,,,,,3.0,1.0,2.0,7.0,6.0,2.0,,4.0,13.0,29.0,0.6666666666666666,0.5,0.5,0.5,0.4,0.575,0.5555555555555556,0.6590909090909091,0.65,0.3,32.05128205128205,,0.05263157894736842,0.09090909090909091,0.06666666666666667,0.1111111111111111,,,0.2,0.75,0.75,0.3,0.5,0.75,0.2,0.25,0.25,0.3,0.5,0.5,0.6666666666666666,0.5,0.5,0.4798675,0.46675,0.18181818181818182,0.25,0.4482758620689655,9.87857142857143,26.099999999999998,0.3815789473684211,,,1.0,1.0,,,4.0,,,,4.0,6.0,2.0,,,,,,,1.0,3.0,1.0,1.0,,,,,,,,0.42857142857142855,0.42857142857142855,,,,0.14285714285714285,0.3333333333333333,,,,,,0.1111111111111111,,0.3333333333333333,0.3333333333333333,,,,,0.1111111111111111,1.0,,0.4444444444444444,,,2.0,2.0,3.0,3.0,1.0,1.0,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1628470,1610612756,Torrey Craig,Torrey Craig,1628470,PHX,2155.0,36,-3.0,78,75,23.0,25.0,3.0,153,1.0,2.0,,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,7.0,,10.0,76,,,,,6.0,2.0,1.0,1.0,,1.0,,1.0,2.0,2.0,3.0,5.0,6.0,,,1.0,1.0,,1.0,3.0,4.0,1.0,2.0,,,,,23.0,1.0,0.2857142857142857,0.2857142857142857,0.5,,0.45454545454545453,,0.4166666666666667,,0.6363636363636364,16.049382716049383,1.0,0.10344827586206896,0.18181818181818182,0.125,0.2727272727272727,,,0.18181818181818182,0.5,0.5,0.09090909090909091,,,0.09090909090909091,1.0,1.0,0.18181818181818182,0.5,0.5,1.0,0.8181818181818182,0.5,0.5511727272727273,0.643125,,,,7.975,23.91428571428571,0.2948717948717949,,1.0,,,5.0,2.0,,,1.0,,2.0,4.0,,,,,,1.0,,,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,0.02702702702702703,,,0.25,1.0,1.0,,0.45454545454545453,1.0,,,,,1.0,,0.7605,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,0.0625,0.16666666666666666,0.2,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1628969,1610612756,Mikal Bridges,Mikal Bridges,1628969,PHX,1054.0,18,-5.0,37,36,1.0,,1.0,73,1.0,1.0,,1.0,,,,,1.0,2.0,,,1.0,3.0,39,,,,,,,,,,,,,,2.0,,2.0,2.0,2.0,2.0,,,,1.0,2.0,2.0,2.0,1.0,1.0,,1.0,,1.0,,,,0.5,,0.5,,0.75,,,7.894736842105263,,,0.3333333333333333,0.13333333333333333,,,,0.5,1.0,1.0,0.5,,,,,,,,,,0.5,,0.5522,,0.5,0.5,,7.35,,0.02702702702702703,,,,,,,,,,,,2.0,,,,,,,,,1.0,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,0.4,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1629661,1610612756,Cameron Johnson,Cameron Johnson,1629661,PHX,2774.0,46,8.0,96,90,31.0,29.0,5.0,186,2.0,4.0,,,,1.0,1.0,5.0,2.0,5.0,2.0,7.0,10.0,20.0,103,,,5.0,,6.0,5.0,1.0,1.0,,1.0,,1.0,2.0,2.0,5.0,8.0,9.0,4.0,2.0,3.0,2.0,1.0,4.0,1.0,3.0,6.0,11.0,1.0,,5.0,5.0,31.0,1.0,0.2857142857142857,0.2857142857142857,0.4,,0.4166666666666667,0.75,0.5882352941176471,0.8333333333333334,0.5833333333333334,20.792079207920793,0.75,0.22727272727272727,0.13333333333333333,0.1891891891891892,0.375,,0.5,0.3333333333333333,0.5,0.5,,,,0.08333333333333333,,,0.4166666666666667,0.2,0.2,1.0,0.9166666666666666,0.2,0.5287499999999999,0.53265,0.3125,0.5555555555555556,0.25,4.86,25.228571428571428,0.3229166666666667,,,,,2.0,1.0,1.0,,,4.0,2.0,4.0,,,,1.0,1.0,1.0,2.0,,1.0,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,,,0.5,0.05263157894736842,0.02564102564102564,,0.16666666666666666,0.07692307692307693,1.0,1.0,,0.16666666666666666,,,,,,0.5,0.5,,0.2,,1.0,2.0,,,1.0,0.5,,,1.0,,,1.0,1.0,,,0.5,0.5,1.0,,1.0,4.0,1.0,1.0,0.2,0.125,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
203109,1610612756,Jae Crowder,Jae Crowder,203109,PHX,1387.0,23,2.0,45,42,12.0,15.0,1.0,87,,,,,,,2.0,3.0,,,2.0,3.0,,6.0,44,,,,,6.0,3.0,2.0,,,,,,,1.0,2.0,3.0,3.0,2.0,1.0,,,,,1.0,2.0,3.0,,,,,,12.0,1.0,0.6666666666666666,0.6666666666666666,,,1.0,,1.0,,1.0,6.521739130434782,,0.2,0.16666666666666666,0.1875,,0.6666666666666666,,,,,,,,,,,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,0.48785000000000006,,,,,,27.866666666666664,0.26666666666666666,,,,,,,,,,3.0,,,,,,,,,1.0,,,,,,1.0,2.0,1.0,1.0,2.0,,,,,1.5,1.5,,,,,,,,0.25,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1626166,1610612756,Cameron Payne,Cameron Payne,1626166,PHX,2541.0,42,,88,84,30.0,35.0,5.0,172,3.0,7.0,1.0,2.0,1.0,2.0,2.0,5.0,5.0,11.0,2.0,5.0,2.0,18.0,92,2.0,2.0,12.0,6.0,3.0,5.0,2.0,5.0,2.0,7.0,1.0,2.0,16.0,2.0,3.0,6.0,7.0,2.0,,,,,1.0,2.0,4.0,2.0,2.0,,,1.0,12.0,30.0,0.5,0.4,0.4,0.45454545454545453,1.0,0.5,1.25,0.5294117647058824,1.2,0.3125,19.35483870967742,,0.125,0.15384615384615385,0.13513513513513514,,0.5,,0.4375,0.42857142857142855,0.5,0.125,0.5,0.5,0.125,0.5,0.5,0.3125,0.4,0.4,0.5,0.75,0.4,0.5524125,0.59055,0.058823529411764705,0.08333333333333333,0.6666666666666666,5.445454545454545,25.42,0.3409090909090909,,,2.0,2.0,,,2.0,,,,2.0,4.0,1.0,2.0,1.0,,1.0,1.0,2.0,,1.0,,,,1.0,2.0,2.0,,2.0,2.0,0.4,0.4,,,,0.09090909090909091,,0.5,,0.024390243902439025,,0.15384615384615385,0.2,1.0,0.3333333333333333,,,,,,0.5,1.0,,0.5,0.65805,,2.0,2.0,2.0,3.0,1.0,,1.0,1.0,1.0,,1.0,,,,0.05,,,,,,,,1.0,,,0.125,,,1.0,,1.0,,,1.0,,,1.0,0.14285714285714285,0.125,,,True,,,,,,,,,,,,,,,,,,,,,,
1627846,1610612756,Abdel Nader,Abdel Nader,1627846,PHX,390.0,6,,12,13,,13.0,1.0,25,,,,,,,,,,,,1.0,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,7.692307692307692,,,,,,,,,,,,,,,,,,,,,1.0,,0.54585,,,,,,23.5,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1630234,1610612756,Ty-Shon Alexander,Ty-Shon Alexander,1630234,PHX,78.0,1,-1.0,3,4,,4.0,,7,,,,,1.0,1.0,,,1.0,1.0,,,,2.0,3,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,33.333333333333336,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,0.4005,,,,,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
