EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,OffThreePtRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Steals,BadPassSteals,Charge Fouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Corner3FGM,PenaltyFtPoints,DefThreePtRebounds,Loose Ball Fouls,Charge Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,DefThreePtReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFGM,SecondChanceFtPoints,PtsPutbacks,OffTwoPtRebounds,FTDefRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,PenaltyTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,BlockedAtRim,BlockedLongMidRange,DefensiveGoaltends,3SecondViolations,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,SelfORebPct,SecondChanceAtRimAccuracy,SecondChanceArc3FGA,SecondChanceFG3A,PtsUnassisted3s,ThreePtAssists,Arc3Assists,LongMidRangeAssists,LostBallSteals,Travels,Loose Ball Fouls Drawn,SecondChanceArc3Frequency,PenaltyArc3FGM,PenaltyFG3M,Corner3Assists,PenaltyFg3Pct,PenaltyArc3Accuracy,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Blocked3s,BlockedArc3,SecondChanceCorner3FGA,Technical Free Throw Trips,SecondChanceCorner3Frequency,on,PenaltyCorner3FGM,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTOffRebounds,OffFTReboundPct,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
1627936,1610612747,Alex Caruso,Alex Caruso,1627936,LAL,1591.0,27,-5.0,53,52,11.0,12.0,9.0,105,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,1.0,2.0,8.0,58,1.0,2.0,2.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,11.0,0.6666666666666666,0.6666666666666666,0.5,0.5,1.0,0.42857142857142855,0.5,1.0,0.5,0.5,1.0,0.14285714285714285,17.46031746031746,0.6666666666666666,0.08333333333333333,0.03571428571428571,0.14285714285714285,1.0,0.5714285714285714,0.5,0.5,0.5,0.14285714285714285,1.0,1.0,1.0,0.14285714285714285,0.14285714285714285,0.5,1.0,1.0,0.7142857142857143,0.56985,0.4443,0.576,0.125,0.14285714285714285,0.25,0.25,5.45,24.5,0.20754716981132076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1628398,1610612747,Kyle Kuzma,Kyle Kuzma,1628398,LAL,1966.0,33,-6.0,65,68,14.0,24.0,4.0,133,4.0,5.0,,1.0,2.0,1.0,1.0,2.0,3.0,6.0,8.0,6.0,2.0,17.0,76,,,,1.0,2.0,2.0,8.0,4.0,,,3.0,,,,1.0,,1.0,,1.0,3.0,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,2.0,14.0,0.6666666666666666,0.6666666666666666,0.75,,0.5,0.5357142857142857,,0.25,0.5666666666666667,,0.25,0.42857142857142855,22.22222222222222,,,,,1.0,0.35714285714285715,0.8,1.0,0.5,0.07142857142857142,1.0,1.0,1.0,0.14285714285714285,0.21428571428571427,,0.5,0.5,0.7857142857142857,0.517675,,0.5645,0.06666666666666667,0.1111111111111111,,0.11764705882352941,7.674999999999999,24.650000000000002,0.2153846153846154,1.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.125,0.2,0.14285714285714285,0.09090909090909091,0.2,0.16666666666666666,0.5,0.5,1.0,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,0.25,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
202083,1610612747,Wesley Matthews,Wesley Matthews,202083,LAL,2524.0,42,-32.0,89,91,24.0,24.0,12.0,180,,,,,,,1.0,,6.0,,1.0,11.0,4.0,10.0,104,,,,,,2.0,,,1.0,1.0,3.0,,,,,,,,1.0,6.0,5.0,2.0,4.0,1.0,,,,,2.0,24.0,,,,,,0.25,,,0.35714285714285715,,0.25,0.9166666666666666,13.72549019607843,,0.037037037037037035,0.019230769230769232,0.05555555555555555,,,,,,0.08333333333333333,,,,,0.5,,,,0.9166666666666666,0.5644041666666667,,0.5814,0.07692307692307693,0.5,,0.2,11.4,24.754545454545454,0.2696629213483146,,2.0,1.0,5.0,1.0,2.0,3.0,6.0,5.0,1.0,,,,,,,,2.0,1.0,1.0,,2.0,1.0,0.18181818181818182,0.18181818181818182,,,,0.047619047619047616,,,,,,0.4166666666666667,0.2,0.2,1.0,0.6666666666666666,0.3333333333333333,0.2,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.10526315789473684,0.06666666666666667,0.25,0.16666666666666666,0.16666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
203083,1610612747,Andre Drummond,Andre Drummond,203083,LAL,6288.0,105,-4.0,211,211,38.0,35.0,23.0,422,17.0,27.0,14.0,2.0,5.0,2.0,5.0,,,19.0,32.0,,7.0,45.0,230,6.0,15.0,13.0,2.0,5.0,5.0,22.0,16.0,5.0,19.0,55.0,3.0,,2.0,8.0,1.0,11.0,1.0,6.0,12.0,6.0,,10.0,6.0,3.0,1.0,3.0,3.0,5.0,38.0,0.5789473684210527,0.8461538461538461,0.59375,0.4,0.4,0.59375,0.4,0.4,0.625,0.40625,0.4166666666666667,,19.50207468879668,0.2727272727272727,0.1111111111111111,0.19,0.0625,1.0,0.84375,0.6296296296296297,0.68,0.5882352941176471,0.15625,0.4,0.5,0.5,,,0.9333333333333333,1.0,0.4,0.84375,0.593134375,0.6832583333333334,0.6431799999999999,0.16666666666666666,0.16666666666666666,0.28888888888888886,0.1111111111111111,1.8812499999999999,,0.18009478672985782,,,,,,,,,,,3.0,,,,,,17.0,36.0,4.0,4.0,,,,,,0.09375,0.07407407407407407,0.30357142857142855,0.3018867924528302,0.34615384615384615,0.2857142857142857,,,,,,,,,,,,1.0,15.0,2.0,,,,0.3,0.3181818181818182,0.16666666666666666,,,,6.0,1.0,12.0,14.0,4.0,3.0,3.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,0.2,1.0,0.2545454545454545,0.3333333333333333,0.10526315789473684,0.3333333333333333,0.23076923076923078,0.25,0.3,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
203471,1610612747,Dennis Schroder,Dennis Schroder,203471,LAL,5326.0,89,-6.0,180,179,38.0,31.0,19.0,359,8.0,8.0,,1.0,1.0,3.0,9.0,4.0,,11.0,21.0,9.0,6.0,34.0,196,,1.0,,2.0,4.0,7.0,10.0,12.0,,,7.0,3.0,,2.0,4.0,1.0,7.0,,3.0,7.0,7.0,,7.0,4.0,1.0,1.0,1.0,1.0,7.0,38.0,0.45454545454545453,0.45454545454545453,0.5238095238095238,,0.5,0.4666666666666667,,0.3333333333333333,0.5151515151515151,,0.5,0.3,19.512195121951223,0.42857142857142855,,,,1.0,0.26666666666666666,1.0,1.0,0.625,0.3,0.3333333333333333,0.42857142857142855,,0.13333333333333333,,,0.16666666666666666,1.0,0.5666666666666667,0.5113266666666667,0.3492,0.47865,0.12121212121212122,0.16666666666666666,,0.20588235294117646,8.023809523809524,25.6,0.2111111111111111,,,2.0,9.0,2.0,2.0,2.0,3.0,9.0,2.0,2.0,7.0,9.0,5.0,1.0,20.0,2.0,7.0,3.0,2.0,,,0.5,0.2222222222222222,0.2222222222222222,0.09523809523809523,,0.044444444444444446,0.07865168539325842,0.045454545454545456,0.09090909090909091,,,,0.3,0.2222222222222222,0.2222222222222222,0.5,,0.3333333333333333,0.2222222222222222,,3.0,5.0,,1.0,,,0.11363636363636363,0.1282051282051282,,,,,,,,,,,1.0,1.0,2.0,1.0,1.0,,,,,0.2222222222222222,,,,,,,,,,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
2544,1610612747,LeBron James,LeBron James,2544,LAL,5549.0,92,12.0,186,185,21.0,31.0,19.0,371,12.0,13.0,,1.0,1.0,2.0,7.0,6.0,1.0,15.0,26.0,22.0,2.0,65.0,198,,1.0,,2.0,2.0,10.0,6.0,24.0,,,14.0,9.0,3.0,9.0,3.0,,12.0,,1.0,4.0,4.0,,2.0,1.0,,,,,10.0,21.0,0.2,0.2,0.5769230769230769,,1.0,0.65625,,1.25,0.6632653061224489,,1.25,0.4583333333333333,28.909952606635073,0.75,,,,,0.2708333333333333,0.9230769230769231,0.9230769230769231,0.25,0.14583333333333334,0.2857142857142857,0.3333333333333333,,0.125,0.020833333333333332,,0.25,1.0,0.7291666666666666,0.5281604166666667,0.3977,0.5694875,0.02040816326530612,0.037037037037037035,,0.15384615384615385,7.2576923076923086,26.33181818181818,0.11290322580645161,1.0,,11.0,21.0,2.0,11.0,2.0,12.0,21.0,11.0,1.0,20.0,26.0,15.0,4.0,58.0,8.0,14.0,5.0,4.0,,,0.36363636363636365,0.5,0.5,0.038461538461538464,,0.15384615384615385,0.14432989690721648,0.08333333333333333,0.15384615384615385,0.16666666666666666,0.16666666666666666,,0.4375,0.5238095238095238,0.5238095238095238,0.36363636363636365,,0.5,0.5238095238095238,,,6.0,1.0,,,,0.13333333333333333,0.15,,,,,,,,,,,,,1.0,,,,,,,0.14285714285714285,,,,,,,0.26666666666666666,,,,,21.0,6.0,4.0,1.0,1.0,,,,2.0,2.0,2.0,1.0,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,
203463,1610612747,Ben McLemore,Ben McLemore,203463,LAL,397.0,7,-1.0,13,14,,,1.0,27,,,,,,,,,,,,3.0,,6.0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,21.428571428571427,,,,,,,,,,,,,,,,,,,1.0,0.5538500000000001,,,,,,,,25.3,,,,2.0,3.0,,2.0,,6.0,3.0,2.0,,,,,,,,,,,,,1.0,0.6666666666666666,0.6666666666666666,,,,,,,,,,1.0,0.6666666666666666,1.0,1.0,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,0.3333333333333333,,,,,,True,,,,,,,,,,,,,,,,
203076,1610612747,Anthony Davis,Anthony Davis,203076,LAL,3782.0,63,7.0,126,125,23.0,11.0,15.0,251,6.0,10.0,2.0,1.0,3.0,4.0,6.0,7.0,,11.0,23.0,3.0,10.0,32.0,135,1.0,2.0,3.0,2.0,5.0,5.0,18.0,4.0,1.0,3.0,14.0,1.0,,1.0,1.0,,2.0,1.0,1.0,4.0,13.0,,16.0,8.0,4.0,2.0,5.0,4.0,5.0,23.0,0.8181818181818182,0.8181818181818182,0.4782608695652174,0.5,0.4,0.4230769230769231,0.5,0.3333333333333333,0.48484848484848486,0.5,0.35714285714285715,0.11538461538461539,23.972602739726028,0.5,0.038461538461538464,0.05357142857142857,0.05263157894736842,0.8,0.38461538461538464,0.6,0.6666666666666666,0.8333333333333334,0.23076923076923078,0.6666666666666666,0.6666666666666666,0.75,0.2692307692307692,,1.0,0.5,0.3333333333333333,0.5,0.5215096153846154,0.6182,0.5925666666666667,0.25,0.27586206896551724,0.09375,0.15625,8.704347826086957,26.166666666666668,0.18253968253968253,1.0,,,3.0,1.0,,1.0,,3.0,,1.0,4.0,7.0,4.0,,17.0,7.0,11.0,2.0,2.0,,,,,,0.043478260869565216,0.1,0.21212121212121213,0.1774193548387097,0.2857142857142857,0.1111111111111111,0.14285714285714285,0.14285714285714285,1.0,0.11538461538461539,,,,,0.16666666666666666,,,1.0,4.0,,,1.0,1.0,0.13793103448275862,0.14814814814814814,,,,,1.0,1.0,,2.0,,2.0,,,1.0,,2.0,2.0,,,,,,0.06666666666666667,0.125,,0.1,,0.2,0.14285714285714285,0.5,,,,3.0,3.0,,,1.0,2.0,,,,,,,,,,1.0,1.0,,,,True,,,,,,,,,,,,,,,,
203484,1610612747,Kentavious Caldwell-Pope,Kentavious Caldwell-Pope,203484,LAL,3486.0,58,16.0,115,113,18.0,6.0,12.0,228,,,,,,,,1.0,4.0,,1.0,9.0,3.0,6.0,121,,,,,,2.0,,,,,6.0,,,,,,,,,4.0,1.0,,3.0,,,,,,2.0,18.0,,,,,,0.15,,,0.22727272727272727,,0.5,0.9,8.270676691729323,,,,,,,,,,,,,,0.1,0.4,,,,0.9,0.55403,0.538875,0.48405,,,,0.3333333333333333,22.2,24.733333333333334,0.1565217391304348,,,,5.0,1.0,1.0,1.0,3.0,5.0,,,1.0,1.0,1.0,,2.0,1.0,6.0,2.0,1.0,,,1.0,0.1111111111111111,0.1111111111111111,,,0.034482758620689655,0.1016949152542373,,0.14285714285714285,,,,0.5,,,,,1.0,,1.0,2.0,5.0,1.0,,1.0,,0.16666666666666666,0.11538461538461539,0.5,0.25,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,,,,,1.0,,,0.75,,,,,,,,,,,1.0,1.0,0.25,True,,,,,,,,,,,,,,,,
202693,1610612747,Markieff Morris,Markieff Morris,202693,LAL,432.0,7,3.0,14,12,,,1.0,26,,,,,,,1.0,,,,1.0,1.0,,3.0,11,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,0.75,,,0.75,,,0.5,13.333333333333334,,,,,,,,,,0.5,,,,,,,,,0.5,0.4638,,,,,,,9.0,24.5,,,,1.0,1.0,,1.0,,3.0,1.0,1.0,,,1.0,,,3.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,0.5,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
