EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG3A,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,OffThreePtRebounds,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Charge Fouls,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,SecondChanceAtRimFGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg3aBlocked,ThreePtAssists,Arc3Assists,AtRimAssists,FTDefRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,Offensive Fouls Drawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,FG3APctBlocked,AtRimPctBlocked,Corner3PctBlocked,DefFTReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Corner3FGM,SecondChanceCorner3FGA,Loose Ball Fouls,Charge Fouls Drawn,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,PtsUnassisted3s,Corner3Assists,LongMidRangeAssists,Travels,Blocked3s,BlockedArc3,PenaltyCorner3FGM,Arc3PctBlocked,OffCorner3ReboundPct,PenaltyCorner3Accuracy,3SecondViolations,on,SecondChanceTurnovers,DefensiveGoaltends,OffensiveGoaltends,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveAttempts,FTOffRebounds,Defensive 3 Seconds Violations,OffFTReboundPct,LostBallOutOfBoundsTurnovers
1626161,1610612742,Willie Cauley-Stein,Willie Cauley-Stein,1626161,DAL,1947.0,32,-11,64,67,37,41,8.0,131,3.0,3.0,2.0,2.0,3.0,3.0,1.0,7.0,69,2.0,2.0,4.0,6.0,1.0,1.0,1.0,2.0,1.0,6.0,2.0,8.0,1.0,9.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,4.0,37,1.0,1.0,1.0,1.0,1.0,1.0,1.1666666666666667,1.0,5.47945205479452,0.2,0.043478260869565216,0.3,0.26666666666666666,0.02702702702702703,0.14285714285714285,0.3333333333333333,0.16666666666666666,0.3125,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5121333333333333,0.5839,0.3333333333333333,0.3333333333333333,0.5714285714285714,2.466666666666667,0.578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1626196,1610612742,Josh Richardson,Josh Richardson,1626196,DAL,2826.0,47,-44,88,90,13,24,10.0,178,3.0,5.0,1.0,1.0,6.0,13.0,9.0,21.0,119,1.0,3.0,8.0,8.0,3.0,3.0,3.0,6.0,2.0,1.0,2.0,3.0,3.0,6.0,2.0,1.0,1.0,4.0,,6.0,,6.0,,9.0,,1.0,,,,,,4.0,11,0.6666666666666666,0.6666666666666666,0.46153846153846156,0.3333333333333333,0.35294117647058826,0.3333333333333333,0.47619047619047616,0.6666666666666666,24.509803921568626,0.1111111111111111,0.05555555555555555,0.0625,0.08823529411764706,0.05357142857142857,0.125,0.125,0.16666666666666666,,0.125,,0.29411764705882354,0.6,0.6,1.0,0.3333333333333333,1.0,0.5294117647058824,0.48364117647058824,0.44883333333333336,0.05555555555555555,0.07142857142857142,0.38095238095238093,8.676923076923076,0.14772727272727273,1.0,2.0,5.0,1.0,3.0,4.0,4.0,4.0,2.0,2.0,6.0,4.0,4.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,0.2,0.23529411764705882,0.15384615384615385,0.2,0.3333333333333333,0.75,0.05,0.047619047619047616,0.058823529411764705,0.29411764705882354,0.4,0.5,0.17647058823529413,0.3333333333333333,0.5,1.0,0.23529411764705882,0.25,0.5312250000000001,0.09523809523809523,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1627827,1610612742,Dorian Finney-Smith,Dorian Finney-Smith,1627827,DAL,8792.0,147,5,281,286,96,78,28.0,567,6.0,13.0,1.0,1.0,7.0,17.0,,29.0,336,1.0,1.0,14.0,8.0,3.0,7.0,1.0,18.0,6.0,7.0,5.0,14.0,9.0,23.0,2.0,2.0,2.0,4.0,7.0,14.0,1.0,3.0,,,,,1.0,1.0,,1.0,1.0,14.0,92,0.5714285714285714,0.8,0.4117647058823529,1.0,0.453125,0.7777777777777778,0.453125,0.7777777777777778,11.39240506329114,0.09615384615384616,0.08955223880597014,0.1044776119402985,0.10084033613445378,0.0703125,0.14285714285714285,0.1875,,0.11538461538461539,0.06666666666666667,1.0,0.40625,0.46153846153846156,0.5,0.6666666666666666,0.1111111111111111,1.0,0.875,0.5789203125,0.5453111111111111,,,0.4827586206896552,4.029411764705882,0.3416370106761566,8.0,,2.0,1.0,2.0,12.0,15.0,8.0,,9.0,,6.0,12.0,2.0,3.0,,2.0,2.0,,,,,1.0,,0.45,0.46875,0.11764705882352941,0.5,,0.5,0.04918032786885246,0.06451612903225806,0.06,0.0625,,,0.0625,0.5,0.5,,0.375,0.8,0.7143499999999999,0.3103448275862069,25.540000000000003,3.0,3.0,1.0,5.0,1.0,2.0,4.0,7.0,5.0,3.0,1.0,2.0,4.0,8.0,15.0,4.0,5.0,1.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,0.3333333333333333,0.5,0.5,0.3333333333333333,0.375,0.45,0.06666666666666667,0.07692307692307693,0.3333333333333333,0.4,0.06666666666666667,0.16666666666666666,0.11764705882352941,0.09375,0.4166666666666667,0.4166666666666667,1.0,0.375,0.3333333333333333,0.2,0.5,1.0,0.1111111111111111,0.7777777777777778,0.5714285714285714,0.4166666666666667,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1628467,1610612742,Maxi Kleber,Maxi Kleber,1628467,DAL,11237.0,187,-34,356,358,105,92,37.0,714,1.0,2.0,,,4.0,10.0,5.0,37.0,437,,1.0,9.0,8.0,5.0,10.0,3.0,25.0,3.0,10.0,7.0,20.0,5.0,25.0,3.0,2.0,,1.0,11.0,19.0,,11.0,2.0,7.0,,1.0,,,,,,9.0,101,1.0,1.0,0.4,,0.5333333333333333,0.6,0.5441176470588235,0.6428571428571429,8.436724565756823,0.1044776119402985,0.030612244897959183,0.1282051282051282,0.11724137931034483,0.027777777777777776,0.037037037037037035,0.13636363636363635,,0.15789473684210525,0.047619047619047616,,0.06666666666666667,0.5,1.0,1.0,,,0.7333333333333333,0.508398275862069,0.5117875000000001,0.03225806451612903,0.09090909090909091,0.24324324324324326,10.989999999999998,0.2949438202247191,,2.0,4.0,1.0,4.0,13.0,20.0,1.0,1.0,4.0,3.0,,13.0,3.0,2.0,1.0,1.0,1.0,,,,3.0,2.0,2.0,0.4,0.6666666666666666,0.3,0.25,0.25,1.0,0.024390243902439025,0.019230769230769232,0.029850746268656716,0.13333333333333333,0.5,0.6666666666666666,0.13333333333333333,0.25,0.3333333333333333,1.0,0.43333333333333335,,0.49837499999999996,0.10810810810810811,25.565,,7.0,,6.0,1.0,1.0,2.0,4.0,8.0,,1.0,3.0,2.0,4.0,24.0,,6.0,,5.0,5.0,2.0,3.0,,,1.0,2.0,1.0,0.4,0.3333333333333333,0.5,0.4,,0.375,,0.5,,0.375,0.05263157894736842,0.23529411764705882,,0.23333333333333334,0.46153846153846156,0.46153846153846156,1.0,,,0.25,1.0,1.0,,0.8,0.5,0.46153846153846156,2.0,2.0,3.0,1.0,1.0,0.2857142857142857,0.2857142857142857,1.0,0.5,,,,,,,,,,,,True,,,,,,,,,,
1628973,1610612742,Jalen Brunson,Jalen Brunson,1628973,DAL,3511.0,59,-44,108,110,19,24,12.0,218,4.0,8.0,,,8.0,19.0,4.0,29.0,143,,1.0,4.0,6.0,2.0,5.0,,13.0,2.0,3.0,2.0,5.0,4.0,9.0,,,,1.0,1.0,2.0,,7.0,,5.0,1.0,2.0,,,,,,2.0,18,0.375,0.42857142857142855,0.42105263157894735,,0.5,,0.5370370370370371,0.6666666666666666,22.950819672131146,0.09523809523809523,0.05128205128205128,0.13636363636363635,0.11627906976744186,0.06060606060606061,,,0.2857142857142857,0.06666666666666667,0.2857142857142857,,0.32,0.5,0.5714285714285714,0.25,,,0.56,0.506688,0.4153,0.07692307692307693,0.1,0.13793103448275862,7.673684210526316,0.17592592592592593,2.0,2.0,8.0,2.0,3.0,5.0,6.0,2.0,2.0,7.0,4.0,10.0,5.0,1.0,2.0,,1.0,,1.0,,,1.0,,,0.7,0.24,0.05263157894736842,,,1.0,0.07407407407407407,0.08695652173913043,0.09090909090909091,0.32,0.25,0.25,0.12,0.6666666666666666,0.6666666666666666,0.5,0.2,0.5,0.5206,0.2413793103448276,25.533333333333335,1.0,1.0,,3.0,1.0,1.0,,,3.0,1.0,1.0,2.0,,,6.0,2.0,3.0,,3.0,2.0,1.0,,2.0,,,,0.6666666666666666,0.5,0.5,,0.5,0.5,0.625,,0.125,,,,,0.15384615384615385,0.04,0.6,0.6,0.6666666666666666,0.5,,0.25,1.0,1.0,,,,0.6,,1.0,,,0.5,,,,0.25,3.0,1.0,1.0,,,,,,,,,True,,,,,,,,,,
1629029,1610612742,Luka Doncic,Luka Doncic,1629029,DAL,9203.0,153,1,295,291,104,85,31.0,586,14.0,19.0,5.0,9.0,35.0,66.0,14.0,132.0,349,14.0,29.0,44.0,4.0,21.0,36.0,5.0,87.0,2.0,19.0,10.0,29.0,2.0,31.0,3.0,3.0,8.0,18.0,2.0,12.0,2.0,22.0,1.0,30.0,4.0,15.0,,,,3.0,2.0,44.0,100,0.05714285714285714,0.06060606060606061,0.5303030303030303,0.4827586206896552,0.5363636363636364,0.4878048780487805,0.5365853658536586,0.4888888888888889,42.215568862275454,0.19607843137254902,0.027777777777777776,0.27941176470588236,0.24369747899159663,0.014184397163120567,,,0.36363636363636365,0.2549019607843137,0.35294117647058826,0.6666666666666666,0.17272727272727273,0.7368421052631579,0.8235294117647058,0.07142857142857142,0.21951219512195122,0.5555555555555556,0.5727272727272728,0.47916136363636364,0.4728780487804878,0.12396694214876033,0.19480519480519481,0.3333333333333333,8.642424242424243,0.3525423728813559,3.0,15.0,35.0,6.0,12.0,43.0,44.0,6.0,,11.0,4.0,66.0,43.0,4.0,,,10.0,6.0,4.0,,,2.0,1.0,2.0,0.6875,0.4,0.06060606060606061,0.05714285714285714,,0.5555555555555556,,0.05263157894736842,,0.3181818181818182,0.42857142857142855,0.45454545454545453,0.10909090909090909,0.5,0.5,,0.39090909090909093,0.375,0.51145,0.08333333333333333,26.986363636363638,3.0,1.0,1.0,16.0,1.0,2.0,4.0,11.0,16.0,4.0,1.0,2.0,4.0,12.0,6.0,4.0,16.0,,15.0,13.0,14.0,,2.0,4.0,10.0,1.0,0.125,0.36363636363636365,0.5,0.3333333333333333,0.36363636363636365,0.6666666666666666,0.6875,,0.10526315789473684,,,,0.15384615384615385,0.03636363636363636,0.00909090909090909,0.37209302325581395,0.37209302325581395,0.125,1.0,,0.25,0.5,,0.024390243902439025,0.2682926829268293,0.36363636363636365,0.37209302325581395,,,,,0.06666666666666667,,,,,42.0,2.0,2.0,2.0,3.0,3.0,,,,,,True,,,,,,,,,,
203501,1610612742,Tim Hardaway Jr.,Tim Hardaway Jr.,203501,DAL,9406.0,157,-14,298,301,87,67,31.0,599,3.0,8.0,1.0,3.0,9.0,27.0,10.0,73.0,366,2.0,5.0,20.0,10.0,5.0,7.0,1.0,16.0,1.0,3.0,6.0,10.0,4.0,14.0,2.0,1.0,2.0,6.0,4.0,10.0,,14.0,,12.0,1.0,4.0,,,,,,18.0,83,0.5555555555555556,0.625,0.3333333333333333,0.4,0.5338983050847458,0.6153846153846154,0.5625,0.6666666666666666,20.710059171597635,0.1016949152542373,0.0125,0.04477611940298507,0.07142857142857142,0.02702702702702703,,0.05555555555555555,0.12,0.041666666666666664,0.05263157894736842,,0.13559322033898305,0.375,0.42857142857142855,0.3333333333333333,0.23076923076923078,0.3333333333333333,0.6779661016949152,0.5093847457627119,0.5220115384615385,0.06451612903225806,0.13333333333333333,0.273972602739726,7.996296296296297,0.29194630872483224,1.0,5.0,16.0,1.0,3.0,26.0,32.0,4.0,1.0,6.0,4.0,8.0,26.0,6.0,3.0,1.0,4.0,1.0,3.0,,1.0,2.0,1.0,1.0,0.6,0.5423728813559322,0.2222222222222222,0.3125,,0.6666666666666666,0.04411764705882353,0.023809523809523808,0.03571428571428571,0.2711864406779661,0.3125,0.45454545454545453,0.05084745762711865,0.3333333333333333,0.3333333333333333,,0.4406779661016949,0.2,0.3703,0.0821917808219178,25.978125000000002,1.0,6.0,2.0,13.0,1.0,1.0,3.0,6.0,15.0,1.0,1.0,1.0,4.0,8.0,36.0,2.0,13.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,0.8,0.46875,1.0,0.5,0.46875,0.25,0.5,0.0625,0.125,,0.2,,0.125,0.037037037037037035,0.1016949152542373,0.5,0.5416666666666666,0.8461538461538461,1.0,,0.2,1.0,1.0,0.15384615384615385,0.46153846153846156,0.5,0.5,2.0,,,2.0,0.8,0.3333333333333333,0.3333333333333333,0.5,,9.0,,1.0,,,,1.0,0.07692307692307693,0.08333333333333333,0.5,,True,,,,,,,,,,
1626246,1610612742,Boban Marjanovic,Boban Marjanovic,1626246,DAL,931.0,16,-1,30,27,2,14,3.0,57,3.0,4.0,,,5.0,8.0,2.0,12.0,31,,1.0,,6.0,,,,,1.0,1.0,3.0,5.0,1.0,6.0,,,1.0,1.0,3.0,4.0,,5.0,2.0,2.0,,1.0,,,,,,,2,0.6,0.75,0.625,,0.625,,0.6666666666666666,,29.41176470588235,0.5,0.09090909090909091,0.16666666666666666,0.3333333333333333,0.058823529411764705,0.3333333333333333,,0.6666666666666666,0.25,,,0.5,0.75,0.75,0.6666666666666666,,,0.5,0.42994999999999994,0.3825,0.1111111111111111,0.1111111111111111,,3.975,0.06666666666666667,1.0,2.0,4.0,,,,,1.0,,2.0,,4.0,,,,,,,,,,,,,1.0,,,,,,,,,0.5,0.5,0.5,,,,,,1.0,0.5578,0.16666666666666666,,1.0,,,,,,,,,1.0,,,,,,2.0,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,0.5,,0.5,,,,,,1.0,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,
203939,1610612742,Dwight Powell,Dwight Powell,203939,DAL,1436.0,24,2,43,44,7,11,5.0,87,2.0,2.0,1.0,1.0,2.0,3.0,2.0,6.0,45,1.0,1.0,2.0,,3.0,4.0,,9.0,2.0,1.0,2.0,3.0,2.0,5.0,1.0,1.0,,,4.0,5.0,,3.0,,2.0,,1.0,,,,,,2.0,7,,,0.6666666666666666,1.0,0.6666666666666666,1.0,0.75,1.0,8.333333333333334,0.18181818181818182,0.13333333333333333,0.125,0.15789473684210525,0.08,0.3333333333333333,0.2,0.25,0.2,,,0.6666666666666666,1.0,1.0,,1.0,1.0,0.6666666666666666,0.5811666666666667,0.6845,0.25,0.25,0.3333333333333333,6.2,0.16279069767441862,2.0,,,,1.0,,,2.0,,4.0,,4.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.3333333333333333,,,,,1.0,0.7093,0.6666666666666666,,2.0,,,,,,,,,2.0,,,,,,4.0,,,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,0.25,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,True,,,,,,,,,,
204001,1610612742,Kristaps Porzingis,Kristaps Porzingis,204001,DAL,6815.0,114,-27,214,213,54,22,20.0,427,8.0,11.0,3.0,3.0,17.0,28.0,8.0,57.0,287,5.0,6.0,15.0,30.0,,4.0,,12.0,1.0,5.0,4.0,9.0,3.0,12.0,5.0,4.0,,1.0,7.0,11.0,,10.0,2.0,11.0,2.0,5.0,4.0,3.0,1.0,4.0,4.0,15.0,53,0.8823529411764706,0.9375,0.6071428571428571,0.8333333333333334,0.5833333333333334,0.5555555555555556,0.6086956521739131,0.6363636363636364,19.421487603305785,0.1,0.020833333333333332,0.13513513513513514,0.11688311688311688,0.03,,0.15384615384615385,0.13333333333333333,0.14285714285714285,0.1111111111111111,1.0,0.2619047619047619,0.7272727272727273,0.8,0.875,0.3333333333333333,1.0,0.5952380952380952,0.48382738095238087,0.5259777777777779,0.1111111111111111,0.16129032258064516,0.2631578947368421,8.539285714285715,0.2523364485981308,3.0,5.0,10.0,4.0,7.0,13.0,14.0,3.0,3.0,10.0,5.0,4.0,13.0,2.0,2.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,0.8333333333333334,0.3333333333333333,0.07142857142857142,,0.14285714285714285,1.0,0.038461538461538464,0.041666666666666664,0.045454545454545456,0.23809523809523808,0.5,0.5,0.16666666666666666,0.5714285714285714,0.6666666666666666,0.75,0.30952380952380953,0.75,0.6729125,0.17543859649122806,27.328571428571426,2.0,1.0,,5.0,1.0,1.0,,3.0,5.0,2.0,1.0,1.0,,3.0,15.0,2.0,5.0,,4.0,4.0,,,,,,,1.0,0.35714285714285715,1.0,,0.35714285714285715,0.6666666666666666,0.875,,0.09090909090909091,,,,,,0.023809523809523808,0.38461538461538464,0.38461538461538464,1.0,0.6666666666666666,0.5,0.25,1.0,1.0,,0.3333333333333333,,0.38461538461538464,,,,,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,
