EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGA,PenaltyCorner3FGA,OffThreePtRebounds,LostBallSteals,Charge Fouls Drawn,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffThreePtReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,Corner3Frequency,PenaltyCorner3Frequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFtPoints,PenaltyFG3M,PtsPutbacks,Fg2aBlocked,Fg3aBlocked,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls Drawn,Blocked3s,BlockedArc3,BlockedCorner3,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,SecondChanceFg2Pct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,OffShortMidRangeReboundPct,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,PenaltyCorner3FGM,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,OffAtRimReboundPct,OffCorner3ReboundPct,HeaveAttempts,DefensiveGoaltends,on,LongMidRangePctBlocked,Corner3PctBlocked,BlockedLongMidRange,Defensive 3 Seconds Violations
101108,1610612756,Chris Paul,Chris Paul,101108,PHX,6059.0,101,9.0,198,192,19.0,26.0,17.0,390,2.0,2.0,1.0,1.0,5.0,17.0,10.0,19.0,4.0,8.0,1.0,1.0,1.0,17.0,38.0,4.0,8.0,12.0,58.0,211,1.0,1.0,1.0,3.0,1.0,4.0,1.0,5.0,7.0,2.0,32.0,6.0,6.0,8.0,4.0,12.0,11.0,23.0,8.0,3.0,10.0,1.0,1.0,57.0,1.0,5.0,5.0,1.0,11.0,1.0,12.0,1.0,3.0,3.0,4.0,2.0,3.0,4.0,1.0,1.0,8.0,1.0,2.0,7.0,3.0,1.0,13.0,14.0,2.0,2.0,4.0,3.0,7.0,19.0,2.0,0.058823529411764705,0.058823529411764705,0.5,0.5,1.0,0.5,0.4473684210526316,0.25,0.5,0.75,0.2,0.5588235294117647,0.75,0.4375,0.17391304347826086,27.1889400921659,0.5,0.1,0.10204081632653061,0.016129032258064516,0.10869565217391304,0.10526315789473684,0.010869565217391304,0.07142857142857142,0.09523809523809523,0.125,0.08333333333333333,0.06666666666666667,0.1875,0.04,0.043478260869565216,1.0,1.0,0.3695652173913043,0.29411764705882354,0.29411764705882354,0.2,0.41304347826086957,0.5263157894736842,0.5263157894736842,0.17391304347826086,0.5,0.5,0.5,0.5,1.0,0.2,1.0,0.2,0.21739130434782608,0.5,0.44096739130434787,0.4002,0.4347,0.08333333333333333,0.1,0.05172413793103448,0.1206896551724138,13.505263157894738,26.375,0.09595959595959595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1626163,1610612756,Frank Kaminsky,Frank Kaminsky,1626163,PHX,2541.0,42,,88,84,30.0,35.0,5.0,172,4.0,5.0,,,1.0,4.0,,,,3.0,,,2.0,5.0,9.0,,4.0,,10.0,92,,,,,,2.0,3.0,,,10.0,,,,3.0,,4.0,5.0,9.0,5.0,,2.0,,2.0,23.0,,2.0,5.0,,7.0,2.0,9.0,,2.0,1.0,,1.0,,4.0,,,4.0,1.0,5.0,9.0,,3.0,5.0,,,,,,,30.0,,1.0,1.0,,,,,0.5555555555555556,,0.38461538461538464,,,0.38461538461538464,,,0.3076923076923077,18.279569892473116,,,0.20833333333333334,,0.15384615384615385,0.1891891891891892,0.04878048780487805,,0.23076923076923078,0.2222222222222222,,0.2,,,0.38461538461538464,0.8,0.8,0.3076923076923077,0.25,0.25,1.0,,,,0.23076923076923078,,,,,,,,0.4,0.6923076923076923,,0.5214923076923077,,0.43900000000000006,,,,,5.599999999999999,26.15,0.3409090909090909,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,0.09523809523809523,0.13333333333333333,0.3333333333333333,1.0,0.07692307692307693,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1626166,1610612756,Cameron Payne,Cameron Payne,1626166,PHX,25078.0,418,46.0,822,812,195.0,243.0,80.0,1634,32.0,62.0,8.0,25.0,22.0,54.0,3.0,8.0,22.0,62.0,2.0,6.0,18.0,57.0,124.0,25.0,69.0,16.0,205.0,900,5.0,2.0,6.0,16.0,10.0,30.0,19.0,6.0,50.0,20.0,94.0,57.0,18.0,62.0,22.0,48.0,22.0,70.0,14.0,8.0,29.0,11.0,8.0,162.0,5.0,20.0,25.0,4.0,49.0,6.0,55.0,4.0,17.0,5.0,10.0,3.0,7.0,14.0,4.0,3.0,24.0,2.0,17.0,39.0,,1.0,22.0,18.0,2.0,,8.0,1.0,50.0,194.0,1.0,0.17543859649122806,0.17857142857142858,0.76,0.36231884057971014,0.3333333333333333,0.36231884057971014,0.4596774193548387,0.3333333333333333,0.4896373056994819,0.6363636363636364,0.4489795918367347,0.5125,0.6666666666666666,0.4807692307692308,0.35751295336787564,24.75138121546961,0.4166666666666667,0.15384615384615385,0.11210762331838565,0.022935779816513763,0.09803921568627451,0.1053864168618267,0.016042780748663103,0.03636363636363636,0.09,0.12857142857142856,0.1320754716981132,0.10457516339869281,0.0784313725490196,0.0425531914893617,0.32124352331606215,0.5161290322580645,0.5818181818181818,0.27979274611398963,0.4074074074074074,0.46808510638297873,0.18181818181818182,0.04145077720207254,0.375,0.375,0.32124352331606215,0.3548387096774194,0.36065573770491804,0.7272727272727273,0.5454545454545454,0.3333333333333333,0.5102040816326531,0.32,0.3673469387755102,0.6787564766839378,0.3548387096774194,0.5075240932642486,0.573725,0.5341673469387755,0.04020100502512563,0.06153846153846154,0.07804878048780488,0.24390243902439024,5.375806451612903,26.323188405797097,0.23722627737226276,7.0,1.0,1.0,12.0,,4.0,8.0,7.0,1.0,11.0,5.0,0.00641025641025641,0.008,0.45454545454545453,0.15625,0.03626943005181347,0.02040816326530612,2.0,3.0,3.0,8.0,4.0,2.0,8.0,2.0,14.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,0.42105263157894735,0.8,0.014492753623188406,0.11290322580645161,0.11290322580645161,0.12962962962962962,0.016129032258064516,0.03296703296703297,0.3333333333333333,0.42857142857142855,0.42857142857142855,1.0,0.2727272727272727,0.6666666666666666,0.5,1.0,0.4444444444444444,,,,,,,,,,,,,,,True,,,,
1627846,1610612756,Abdel Nader,Abdel Nader,1627846,PHX,1266.0,21,-11.0,39,46,6.0,27.0,4.0,85,1.0,3.0,1.0,2.0,,,1.0,1.0,,,,,,2.0,4.0,,2.0,,4.0,52,,,1.0,,1.0,2.0,1.0,,2.0,4.0,,,,,,,,,,,,,,,,3.0,1.0,1.0,5.0,,5.0,,,,,,,,,,,,,3.0,,,,,,,,,2.0,6.0,,1.0,1.0,,,,,0.5,0.5,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,13.953488372093023,,0.5,0.058823529411764705,,0.42857142857142855,0.16666666666666666,,,,,0.2,0.4,0.5,,0.5,0.3333333333333333,0.3333333333333333,,,,,0.16666666666666666,1.0,1.0,,,,,,,0.6666666666666666,0.5,,0.8333333333333334,,0.5550083333333333,0.5994,0.6574666666666666,,,,0.5,5.5,22.9,0.15384615384615385,2.0,1.0,,,,,,,,,,,,,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,True,,,,
203109,1610612756,Jae Crowder,Jae Crowder,203109,PHX,13970.0,233,62.0,455,449,131.0,155.0,47.0,904,4.0,5.0,2.0,2.0,1.0,2.0,,5.0,11.0,30.0,2.0,5.0,5.0,5.0,12.0,16.0,38.0,16.0,74.0,484,5.0,3.0,6.0,19.0,2.0,3.0,7.0,7.0,20.0,8.0,2.0,48.0,,30.0,11.0,8.0,8.0,16.0,4.0,4.0,4.0,4.0,,40.0,2.0,19.0,19.0,,38.0,4.0,42.0,,7.0,6.0,4.0,1.0,2.0,2.0,,2.0,6.0,,13.0,24.0,2.0,1.0,15.0,18.0,,,3.0,2.0,20.0,130.0,2.0,0.8,1.0,1.0,0.42105263157894735,0.5,0.42105263157894735,0.4166666666666667,0.6666666666666666,0.58,0.5909090909090909,0.65,0.6491228070175439,0.6785714285714286,0.7692307692307693,0.76,12.54980079681275,0.6666666666666666,,0.15833333333333333,0.015625,0.15833333333333333,0.15833333333333333,0.019138755980861243,0.06896551724137931,0.11363636363636363,0.14285714285714285,0.23529411764705882,0.19101123595505617,0.06451612903225806,,0.1,0.8,0.8,0.04,0.5,0.5,1.0,0.1,,,0.6,0.36666666666666664,0.3793103448275862,1.0,0.45454545454545453,0.4,0.2,1.0,0.5,0.86,0.36666666666666664,0.524572,0.54323125,0.5767249999999999,0.12727272727272726,0.2,0.25675675675675674,0.2702702702702703,10.791666666666666,25.68421052631579,0.2879120879120879,8.0,2.0,2.0,1.0,,3.0,8.0,5.0,3.0,8.0,5.0,0.024691358024691357,0.029411764705882353,0.625,0.75,0.16,0.2,2.0,2.0,5.0,2.0,2.0,6.0,3.0,2.0,,1.0,,,,,1.0,,,,2.0,0.42857142857142855,0.4,0.02631578947368421,,,,0.03333333333333333,,,0.625,0.625,1.0,0.18181818181818182,1.0,0.5,1.0,0.4,1.0,0.09090909090909091,1.0,1.0,2.0,4.0,1.0,1.0,0.5,0.1,,,,,True,,,,
1628470,1610612756,Torrey Craig,Torrey Craig,1628470,PHX,10327.0,172,-5.0,342,342,72.0,98.0,32.0,684,6.0,16.0,2.0,3.0,1.0,5.0,1.0,2.0,6.0,12.0,,,1.0,8.0,23.0,10.0,25.0,2.0,48.0,386,8.0,,,6.0,3.0,4.0,4.0,,9.0,10.0,6.0,30.0,,12.0,6.0,3.0,4.0,7.0,3.0,1.0,2.0,,1.0,18.0,7.0,11.0,10.0,3.0,24.0,12.0,36.0,2.0,1.0,1.0,3.0,,2.0,4.0,,1.0,7.0,3.0,11.0,23.0,4.0,1.0,3.0,6.0,,,1.0,1.0,9.0,72.0,1.0,0.625,1.0,1.0,0.4,,0.4,0.34782608695652173,0.75,0.4791666666666667,0.375,0.5625,0.48,0.375,0.5,0.5208333333333334,15.119363395225465,0.42857142857142855,0.2,0.10416666666666667,0.08235294117647059,0.13095238095238096,0.11666666666666667,0.075,0.09090909090909091,0.08333333333333333,0.034482758620689655,0.2631578947368421,0.13846153846153847,0.10526315789473684,0.07407407407407407,0.3333333333333333,0.375,0.375,0.10416666666666667,0.2,0.3333333333333333,,0.041666666666666664,0.5,0.5,0.25,0.5,0.5,1.0,,,0.375,0.6666666666666666,0.125,0.8541666666666666,0.5,0.54930625,0.5745199999999999,0.59554375,0.02040816326530612,0.041666666666666664,0.125,0.1875,4.326086956521739,24.524,0.21052631578947367,13.0,3.0,5.0,,,,4.0,3.0,1.0,4.0,3.0,0.06666666666666667,0.07142857142857142,0.75,0.6666666666666666,0.2708333333333333,0.375,2.0,5.0,4.0,,3.0,,1.0,6.0,2.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,0.25,0.375,,0.08695652173913043,,0.4,,0.06451612903225806,1.0,0.3076923076923077,0.3076923076923077,1.0,0.625,0.4,,,,,,,1.0,,,,,0.3333333333333333,,0.09375,0.05263157894736842,,,True,,,,
1629661,1610612756,Cameron Johnson,Cameron Johnson,1629661,PHX,16703.0,278,7.0,553,540,139.0,142.0,53.0,1093,8.0,14.0,,,3.0,4.0,,4.0,10.0,26.0,1.0,3.0,7.0,11.0,22.0,21.0,46.0,23.0,108.0,608,4.0,2.0,4.0,17.0,,2.0,11.0,6.0,21.0,16.0,6.0,63.0,,26.0,10.0,8.0,5.0,13.0,5.0,,6.0,2.0,,31.0,3.0,16.0,16.0,,32.0,9.0,41.0,1.0,12.0,6.0,3.0,1.0,1.0,4.0,3.0,2.0,7.0,,8.0,13.0,,,19.0,26.0,1.0,,10.0,1.0,21.0,138.0,1.0,0.7272727272727273,0.8888888888888888,1.0,0.45652173913043476,0.5,0.45652173913043476,0.5,,0.625,0.625,0.5769230769230769,0.6835443037974683,0.7727272727272727,0.7,0.6764705882352942,14.12151067323481,0.42857142857142855,,0.11347517730496454,0.02,0.11678832116788321,0.11510791366906475,0.033962264150943396,0.02631578947368421,0.1,0.13953488372093023,0.10714285714285714,0.10679611650485436,0.14705882352941177,0.03125,0.20588235294117646,0.5714285714285714,0.6666666666666666,0.058823529411764705,0.75,0.75,1.0,0.058823529411764705,,,0.38235294117647056,0.38461538461538464,0.38461538461538464,1.0,0.375,0.3333333333333333,,,0.5384615384615384,0.8823529411764706,0.38461538461538464,0.5409764705882353,0.56175,0.4932653846153846,0.14102564102564102,0.3225806451612903,0.1574074074074074,0.19444444444444445,5.386363636363637,25.145652173913046,0.2513562386980108,20.0,4.0,6.0,6.0,1.0,2.0,3.0,3.0,,3.0,2.0,0.05217391304347826,0.0425531914893617,0.6666666666666666,0.625,0.29411764705882354,0.3076923076923077,2.0,3.0,11.0,2.0,2.0,7.0,5.0,4.0,2.0,,,,,,1.0,,,,2.0,0.45454545454545453,0.5,,0.09090909090909091,0.14285714285714285,,,0.03225806451612903,,0.55,0.55,1.0,0.375,0.6666666666666666,,1.0,0.2857142857142857,1.0,0.125,1.0,3.0,,1.0,1.0,1.0,0.75,0.02127659574468085,,0.09523809523809523,,,True,,,,
1628969,1610612756,Mikal Bridges,Mikal Bridges,1628969,PHX,9846.0,164,17.0,323,321,66.0,94.0,29.0,644,9.0,11.0,2.0,3.0,1.0,3.0,,1.0,8.0,15.0,1.0,2.0,6.0,10.0,15.0,10.0,20.0,2.0,52.0,350,4.0,1.0,2.0,9.0,2.0,4.0,6.0,,19.0,14.0,6.0,30.0,,15.0,8.0,5.0,4.0,9.0,3.0,1.0,2.0,3.0,,22.0,1.0,13.0,9.0,2.0,24.0,3.0,27.0,,2.0,1.0,1.0,,,1.0,,1.0,2.0,,4.0,12.0,2.0,,4.0,2.0,,,1.0,,19.0,65.0,,0.7,1.0,1.0,0.5,0.5,0.5,0.6666666666666666,0.5,0.7142857142857143,0.75,0.95,0.7222222222222222,0.75,0.95,0.5714285714285714,10.76487252124646,0.5,0.2857142857142857,0.09473684210526316,0.013333333333333334,0.17105263157894737,0.1286549707602339,0.022900763358778626,0.047619047619047616,0.1111111111111111,0.07692307692307693,0.08333333333333333,0.1896551724137931,0.1111111111111111,,0.3142857142857143,0.8181818181818182,0.8181818181818182,0.08571428571428572,0.3333333333333333,0.3333333333333333,,0.02857142857142857,,,0.42857142857142855,0.5333333333333333,0.5333333333333333,1.0,0.3333333333333333,0.5,0.3,0.6666666666666666,0.6,0.8857142857142857,0.5333333333333333,0.5592614285714287,0.492275,0.5344450000000001,0.027777777777777776,0.0625,0.17307692307692307,0.36538461538461536,4.166666666666667,25.035000000000004,0.2043343653250774,5.0,,2.0,1.0,,2.0,6.0,5.0,1.0,6.0,2.0,0.03571428571428571,0.023255813953488372,0.3333333333333333,0.7777777777777778,0.14285714285714285,,2.0,3.0,2.0,5.0,3.0,,5.0,6.0,,,,,,1.0,,,,,1.0,0.8333333333333334,0.75,,,,,,,,0.4,0.4,1.0,0.5,0.6666666666666666,,1.0,0.8333333333333334,,,,,,,,,,,,0.07692307692307693,,,True,,,,
1626164,1610612756,Devin Booker,Devin Booker,1626164,PHX,17790.0,296,44.0,583,574,171.0,202.0,59.0,1157,15.0,21.0,4.0,5.0,21.0,47.0,15.0,42.0,16.0,46.0,1.0,5.0,15.0,51.0,110.0,17.0,47.0,72.0,225.0,645,6.0,1.0,5.0,5.0,14.0,32.0,15.0,39.0,79.0,38.0,64.0,24.0,27.0,45.0,16.0,15.0,25.0,40.0,18.0,7.0,12.0,3.0,,105.0,4.0,22.0,15.0,,37.0,4.0,41.0,3.0,7.0,6.0,15.0,5.0,11.0,15.0,3.0,4.0,30.0,12.0,7.0,26.0,3.0,6.0,64.0,78.0,4.0,3.0,25.0,11.0,77.0,170.0,9.0,0.37254901960784315,0.37254901960784315,0.47058823529411764,0.3617021276595745,0.2,0.3695652173913043,0.4636363636363636,0.4375,0.4872611464968153,0.22727272727272727,0.425531914893617,0.5837696335078534,0.22727272727272727,0.582089552238806,0.29936305732484075,34.3701399688958,0.5,,0.09433962264150944,0.026143790849673203,0.1476510067114094,0.12012987012987013,0.01532567049808429,,0.08823529411764706,0.09433962264150944,0.10526315789473684,0.16521739130434782,0.08823529411764706,0.0375,0.1337579617834395,0.7142857142857143,0.8333333333333334,0.29936305732484075,0.44680851063829785,0.4883720930232558,0.23809523809523808,0.267515923566879,0.35714285714285715,0.35714285714285715,0.2929936305732484,0.34782608695652173,0.34782608695652173,0.4375,0.45454545454545453,0.2,0.10638297872340426,0.8,0.3191489361702128,0.43312101910828027,0.35555555555555557,0.46621698717948706,0.4545388888888888,0.4497913043478261,0.15555555555555556,0.19083969465648856,0.022222222222222223,0.3511111111111111,11.098181818181818,27.01914893617021,0.2933104631217839,1.0,,,1.0,,2.0,,,,,,,,,0.4,0.006369426751592357,,,1.0,1.0,4.0,1.0,,4.0,,7.0,,,,,1.0,4.0,,,,4.0,0.26666666666666666,0.16666666666666666,,0.06363636363636363,0.14285714285714285,0.0851063829787234,,0.05,0.5333333333333333,1.0,1.0,1.0,0.09090909090909091,,,1.0,0.26666666666666666,,,,,1.0,3.0,,,,0.061224489795918366,0.019230769230769232,,1.0,,True,,,,
1629028,1610612756,Deandre Ayton,Deandre Ayton,1629028,PHX,16013.0,267,48.0,522,515,122.0,157.0,53.0,1037,37.0,47.0,5.0,5.0,11.0,20.0,3.0,7.0,,,,,,51.0,74.0,,,8.0,110.0,561,8.0,,,11.0,9.0,11.0,,,18.0,90.0,12.0,,,,,5.0,3.0,8.0,1.0,2.0,3.0,,2.0,19.0,18.0,28.0,30.0,5.0,63.0,21.0,84.0,1.0,3.0,2.0,7.0,2.0,3.0,5.0,1.0,4.0,12.0,2.0,15.0,25.0,3.0,2.0,14.0,13.0,1.0,,7.0,,18.0,122.0,,0.8823529411764706,0.9574468085106383,,,,,0.6891891891891891,0.8181818181818182,0.6891891891891891,0.625,0.8181818181818182,0.6875,0.55,0.75,,15.944540727902947,0.5833333333333334,0.35714285714285715,0.2054794520547945,0.1258741258741259,0.208955223880597,0.20714285714285716,0.09090909090909091,0.02702702702702703,0.1875,0.2926829268292683,0.14634146341463414,0.20408163265306123,0.2222222222222222,0.05555555555555555,0.6351351351351351,0.7872340425531915,0.8222222222222222,0.2702702702702703,0.55,0.6470588235294118,1.0,0.0945945945945946,0.42857142857142855,0.42857142857142855,,,,,,,0.45454545454545453,1.0,,0.6351351351351351,,0.5488851351351351,0.6539999999999999,0.5500363636363637,0.0875,0.0875,0.1,0.16363636363636364,4.770270270270269,,0.23371647509578544,,,3.0,1.0,,,7.0,6.0,1.0,8.0,4.0,0.03409090909090909,0.0410958904109589,0.5,0.8918918918918919,,,4.0,7.0,,,5.0,1.0,,8.0,5.0,,,,2.0,,,1.0,,1.0,2.0,,0.625,,0.06756756756756757,0.0425531914893617,0.15,,0.10606060606060606,0.3333333333333333,,,,0.875,0.5714285714285714,,,,,,,,,,,,,,0.25,,,1.0,True,,,,
