EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,TwoPtAssists,Assists,AtRimAssists,AssistPoints,SelfOReb,SecondChanceFg3Pct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,Corner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3FGA,PenaltyFG3A,HeaveAttempts,Fg3aBlocked,ThreePtAssists,Arc3Assists,LongMidRangeAssists,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,FG3APctBlocked,AtRimPctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,PenaltyArc3Frequency,FtPoints,SecondChanceFtPoints,PenaltyFtPoints,Corner3Assists,ShortMidRangeAssists,FTDefRebounds,BadPassOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,DefFTReboundPct,OffAtRimReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyCorner3FGA,OffLongMidRangeReboundPct,PenaltyCorner3Frequency,Corner3FGM,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,PenaltyTurnovers,Charge Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Loose Ball Fouls,Defensive 3 Seconds Violations,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,StepOutOfBoundsTurnovers,BlockedShortMidRange,DefensiveGoaltends,3SecondViolations,Corner3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,FTOffRebounds,BlockedLongMidRange,OffFTReboundPct,Clear Path Fouls,Blocked3s,BlockedArc3,BlockedCorner3,LongMidRangePctBlocked,OffensiveGoaltends,Technical Free Throw Trips
1626171,1610612749,Bobby Portis,Bobby Portis,1626171,MIL,994.0,17,-3,34,34,4.0,3.0,8,68,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,5.0,1.0,2.0,11.0,34,1.0,1.0,2.0,2.0,2.0,4.0,6.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,2.0,6,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,0.75,1.0,1.0,0.5,0.5,0.8,1.0,1.0,0.7857142857142857,1.0,1.0,0.6875,1.0,1.0,0.2857142857142857,0.2,0.5,19.047619047619047,0.1,0.125,0.42857142857142855,0.08333333333333333,0.23529411764705882,0.1,0.2,0.5,0.14285714285714285,0.3333333333333333,1.0,0.2857142857142857,1.0,1.0,0.5,0.2857142857142857,0.5,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,0.2857142857142857,0.5,0.5,1.0,1.0,1.0,0.5,1.0,0.5714285714285714,0.5,0.4799785714285714,0.6973,0.5375,0.18181818181818182,0.36363636363636365,6.62,27.75,0.11764705882352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1626192,1610612749,Pat Connaughton,Pat Connaughton,1626192,MIL,957.0,16,-13,31,34,,,6,65,,,,,,,,,,,1.0,3.0,,,1.0,4.0,3.0,37,,,3.0,,,,,,3.0,,3.0,1.0,,2.0,,,2.0,2.0,2.0,4,,,2.0,2.0,,,,,,,,,,1.0,0.25,0.25,,,,0.375,1.5,,0.375,1.5,,1.0,,,10.81081081081081,0.2222222222222222,,,0.15384615384615385,0.125,0.1,,,,,,,,,,,,,,,,,,0.75,0.3333333333333333,0.3333333333333333,1.0,,,,,1.0,0.3333333333333333,0.523575,,,1.0,,,26.5,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.2,0.5,1.0,0.3333333333333333,0.25,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1627854,1610612749,Bryn Forbes,Bryn Forbes,1627854,MIL,798.0,13,-1,30,28,3.0,1.0,4,58,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,,2.0,2.0,26,,,,,,,2.0,,,,1.0,,,,,,2.0,2.0,,2,,,1.0,1.0,,,,,,,3.0,1.0,1.0,,,,1.0,,,0.3333333333333333,,,0.3333333333333333,,,0.6666666666666666,,,8.823529411764705,0.2857142857142857,,,,0.14285714285714285,,,,0.5,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,0.3333333333333333,,,,,,,,1.0,,0.6233666666666667,,,,,0.9,25.25,0.1,1.0,,,,,,,,,,,,,0.3333333333333333,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1628978,1610612749,Donte DiVincenzo,Donte DiVincenzo,1628978,MIL,4186.0,70,12,148,144,24.0,17.0,22,292,1.0,3.0,1.0,1.0,,,,1.0,,,2.0,9.0,1.0,4.0,2.0,12.0,8.0,137,1.0,1.0,2.0,,,,2.0,,6.0,,8.0,2.0,1.0,2.0,,9.0,8.0,17.0,2.0,19,3.0,6.0,,4.0,,4.0,,,,,23.0,1.0,1.0,1.0,0.16666666666666666,0.18181818181818182,0.25,1.0,,0.25,0.5,,0.25,0.5,,0.75,0.25,,12.64367816091954,0.19047619047619047,,0.2727272727272727,0.046511627906976744,0.22666666666666666,0.02702702702702703,,,,0.3076923076923077,0.14285714285714285,0.1875,0.3333333333333333,0.5,1.0,0.0625,,,,,,,,0.5625,0.2222222222222222,0.25,1.0,0.5,1.0,,,0.9375,0.25,0.5562333333333332,,,0.25,,3.925,29.76666666666667,0.16216216216216217,3.0,,1.0,,1.0,7.0,8.0,5.0,17.0,,,0.06060606060606061,0.17647058823529413,0.4166666666666667,,0.1875,0.5,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.08333333333333333,0.3333333333333333,0.1111111111111111,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
203507,1610612749,Giannis Antetokounmpo,Giannis Antetokounmpo,203507,MIL,3981.0,66,11,141,136,23.0,16.0,21,277,19.0,27.0,4.0,6.0,2.0,3.0,1.0,8.0,,,1.0,8.0,20.0,35.0,1.0,8.0,54.0,129,4.0,6.0,14.0,2.0,4.0,8.0,20.0,20.0,3.0,6.0,8.0,1.0,3.0,5.0,4.0,5.0,15.0,21.0,9.0,30,7.0,8.0,,7.0,,12.0,,20.0,3.0,7.0,22.0,0.5,0.5882352941176471,1.0,0.125,0.125,0.5714285714285714,0.6666666666666666,0.5,0.5,0.5714285714285714,0.4,0.5192307692307693,0.6363636363636364,0.4,0.18604651162790697,0.08571428571428572,0.25,36.144578313253014,0.375,0.13333333333333333,0.16129032258064516,0.12195121951219512,0.28169014084507044,0.1267605633802817,0.09090909090909091,0.1,0.5,0.16666666666666666,0.14285714285714285,0.627906976744186,0.7037037037037037,0.7307692307692307,0.5263157894736842,0.18604651162790697,0.125,0.16666666666666666,,,,,,0.18604651162790697,0.125,0.125,1.0,0.8571428571428571,0.6666666666666666,0.6,0.6666666666666666,0.813953488372093,0.125,0.5697593023255815,0.7335999999999999,0.53705,0.25925925925925924,0.14814814814814814,3.1085714285714285,26.950000000000003,0.16312056737588654,,,1.0,,1.0,3.0,7.0,1.0,18.0,3.0,,0.12903225806451613,0.375,0.25,0.15789473684210525,,0.14285714285714285,,,1.0,1.0,,,4.0,3.0,1.0,5.0,2.0,3.0,1.0,,,1.0,3.0,1.0,2.0,,1.0,1.0,1.0,,1.0,,0.037037037037037035,,0.125,,0.25,0.2,11.0,6.0,4.0,1.0,1.0,1.0,2.0,2.0,8.0,2.0,0.3333333333333333,0.25,0.16326530612244897,0.1951219512195122,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
200782,1610612749,P.J. Tucker,P.J. Tucker,200782,MIL,401.0,7,-5,15,15,4.0,3.0,1,30,,,,,,,,,,,,,,,,1.0,,15,,,,,,,,,,,,,,,1.0,,,,1.0,1,,,1.0,1.0,,,,,,,4.0,,,,,,,,,,,,,,,1.0,,,5.88235294117647,,0.5,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5454,,0.5454,,,,24.8,0.26666666666666666,1.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
203114,1610612749,Khris Middleton,Khris Middleton,203114,MIL,3764.0,63,15,133,131,20.0,14.0,18,264,1.0,1.0,,,,,1.0,1.0,3.0,8.0,5.0,12.0,5.0,10.0,6.0,14.0,36.0,124,1.0,1.0,3.0,1.0,1.0,8.0,6.0,4.0,9.0,,12.0,5.0,,3.0,,3.0,2.0,7.0,3.0,10,4.0,7.0,1.0,3.0,1.0,6.0,,10.0,,8.0,19.0,0.6,0.6,0.5,0.42857142857142855,0.42857142857142855,0.5,1.0,1.0,0.5833333333333334,0.5,1.3333333333333333,0.6666666666666666,0.5,1.3333333333333333,0.5833333333333334,,,22.07792207792208,0.05128205128205128,,0.1,0.08333333333333333,0.07246376811594203,0.046875,,0.125,0.16666666666666666,0.13043478260869565,,0.041666666666666664,1.0,1.0,,0.041666666666666664,1.0,1.0,1.0,0.3333333333333333,0.375,0.375,0.6666666666666666,0.5,0.4166666666666667,0.4166666666666667,0.4,,,,,0.625,0.4166666666666667,0.49177916666666666,,0.4326999999999999,0.08333333333333333,0.2222222222222222,15.51,26.035714285714285,0.15037593984962405,2.0,,1.0,,1.0,9.0,9.0,7.0,18.0,,,0.07142857142857142,,,,0.08333333333333333,0.5,,,2.0,2.0,,,,,,1.0,,1.0,3.0,2.0,,1.0,,,1.0,,,,,,,,,,0.42857142857142855,,,0.6666666666666666,8.0,1.0,,,2.0,2.0,1.0,,2.0,,0.6666666666666666,,0.11538461538461539,0.16666666666666666,,,,1.0,2.0,2.0,9.0,1.0,1.0,1.0,2.0,1.0,0.5,0.5,1.0,1.0,0.07142857142857142,,,True,,,,,,,,,,,,,,,,,,,,,,
201950,1610612749,Jrue Holiday,Jrue Holiday,201950,MIL,2657.0,44,29,94,88,22.0,17.0,16,182,4.0,6.0,,1.0,1.0,1.0,2.0,4.0,,2.0,,5.0,6.0,12.0,,6.0,13.0,80,,2.0,,2.0,6.0,5.0,4.0,8.0,,,5.0,,,,1.0,4.0,2.0,6.0,1.0,7,1.0,3.0,,1.0,,2.0,,2.0,,5.0,21.0,0.3333333333333333,0.3333333333333333,,,,0.5,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.34210526315789475,,0.35714285714285715,0.3333333333333333,,,19.29824561403509,0.07407407407407407,0.047619047619047616,0.19047619047619047,,0.125,0.021739130434782608,,,,0.13333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.2222222222222222,0.5,0.5,,0.1111111111111111,,,,0.2777777777777778,,,,0.5,,0.16666666666666666,1.0,0.6666666666666666,,0.5559805555555556,0.8016,0.4783666666666666,,0.38461538461538464,7.416666666666667,25.25,0.23404255319148937,1.0,,,,,3.0,6.0,2.0,15.0,,,,,0.25,,0.05555555555555555,,,,,,,,3.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,,,1.0,,,,,,,,,,,,0.6666666666666666,,,,1.0,,1.0,,,,,,1.0,,,0.1111111111111111,0.05263157894736842,0.07692307692307693,,,,,,,,2.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
201572,1610612749,Brook Lopez,Brook Lopez,201572,MIL,3192.0,53,15,114,110,20.0,14.0,14,224,2.0,2.0,1.0,1.0,,,3.0,4.0,2.0,2.0,,4.0,7.0,8.0,,6.0,22.0,103,1.0,1.0,2.0,,,2.0,6.0,8.0,,2.0,4.0,,,2.0,2.0,4.0,5.0,9.0,4.0,13,2.0,2.0,6.0,8.0,,6.0,,10.0,,2.0,19.0,0.42857142857142855,0.5,,,,0.875,1.0,,0.5,0.3333333333333333,,0.5789473684210527,0.3333333333333333,0.3333333333333333,0.42857142857142855,,,15.909090909090908,0.15625,0.08695652173913043,0.15384615384615385,0.06451612903225806,0.15517241379310345,0.07407407407407407,0.2857142857142857,0.125,0.16666666666666666,0.15,0.16666666666666666,0.14285714285714285,1.0,1.0,0.5,0.2857142857142857,0.75,0.75,0.3333333333333333,0.14285714285714285,1.0,1.0,0.5,0.2857142857142857,,,,0.3333333333333333,1.0,,,0.5714285714285714,,0.5408714285714286,0.7244250000000001,0.584325,0.09090909090909091,0.09090909090909091,8.2125,25.183333333333334,0.17543859649122806,2.0,,2.0,,2.0,,,,,,,0.043478260869565216,0.25,,,0.14285714285714285,0.6666666666666666,,,1.0,2.0,,,,,,1.0,,1.0,,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,1.0,,0.5,8.0,,2.0,,,,1.0,,5.0,,,,0.2631578947368421,0.38461538461538464,1.0,,0.5,,,,,1.0,,,,,,,,,,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,
1626171,1610612749,Bobby Portis,Bobby Portis,1626171,MIL,20978.0,350,72,705,700,252.0,176.0,103,1405,28.0,43.0,13.0,20.0,8.0,13.0,15.0,39.0,5.0,12.0,6.0,25.0,48.0,94.0,17.0,50.0,165.0,792,14.0,25.0,41.0,14.0,29.0,53.0,54.0,42.0,51.0,22.0,25.0,6.0,10.0,14.0,17.0,33.0,29.0,63.0,31.0,94,6.0,8.0,15.0,29.0,2.0,19.0,,24.0,1.0,53.0,252.0,0.5625,0.7297297297297297,1.0,0.34,0.34,0.5106382978723404,0.56,0.4827586206896552,0.5104166666666666,0.5967741935483871,0.5,0.5357142857142857,0.6212121212121212,0.49074074074074076,0.3472222222222222,0.10638297872340426,0.1282051282051282,19.30870083432658,0.16022099447513813,0.09239130434782608,0.21153846153846154,0.08641975308641975,0.18397626112759644,0.08959537572254335,0.10752688172043011,0.06818181818181818,0.16666666666666666,0.22388059701492538,0.13636363636363635,0.2986111111111111,0.6511627906976745,0.7368421052631579,0.39285714285714285,0.2708333333333333,0.38461538461538464,0.4411764705882353,0.7333333333333333,0.08333333333333333,0.4166666666666667,0.4166666666666667,1.0,0.1736111111111111,0.24,0.24,1.0,0.6451612903225806,0.65,0.25,0.6153846153846154,0.6458333333333334,0.24,0.5224569444444446,0.6328235294117647,0.5223134615384615,0.24848484848484848,0.3212121212121212,6.261702127659575,24.653999999999996,0.3574468085106383,25.0,1.0,2.0,3.0,6.0,6.0,12.0,4.0,30.0,4.0,0.5,0.09322033898305085,0.17105263157894737,0.14035087719298245,0.06060606060606061,0.1736111111111111,0.06451612903225806,0.5,1.0,12.0,23.0,,1.0,6.0,3.0,,14.0,6.0,8.0,2.0,1.0,,1.0,1.0,1.0,,,7.0,5.0,7.0,3.0,3.0,0.02,0.11627906976744186,,0.25,0.42857142857142855,,0.23076923076923078,18.0,4.0,1.0,3.0,2.0,1.0,1.0,3.0,11.0,1.0,0.09090909090909091,0.08064516129032258,0.0784313725490196,0.10784313725490197,11.0,0.06896551724137931,0.21153846153846154,11.0,2.0,8.0,,4.0,,,1.0,0.34782608695652173,0.44,0.4583333333333333,1.0,0.16666666666666666,0.0196078431372549,4.0,,False,2.0,4.0,6.0,1.0,2.0,1.0,1.0,0.04,0.12903225806451613,0.5,1.0,0.5454545454545454,,,,,,,,,,
