EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,FG2M,FG2A,Points,OpponentPoints,PtsAssisted2s,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,Usage,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFtPoints,PtsPutbacks,FTOffRebounds,FTDefRebounds,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,DefensiveGoaltends,3SecondViolations,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,LongMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,OffCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Travels,BlockedAtRim,Defensive 3 Seconds Violations,Blocked3s,BlockedCorner3,on,Charge Fouls,BlockedArc3,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked
1627885,1610612743,Shaquille Harrison,Shaquille Harrison,1627885,DEN,348.0,6,5.0,12,10,2,1.0,22,1.0,1.0,1.0,1.0,2.0,11,2.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,7.142857142857142,1.0,1.0,1.0,1.0,1.0,0.9081,1.0,1.0,0.7,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1628420,1610612743,Monte Morris,Monte Morris,1628420,DEN,9883.0,165,,319,317,107,37.0,636,8.0,19.0,17.0,45.0,65.0,403,4.0,15.0,11.0,1.0,3.0,103,0.11764705882352941,0.11764705882352941,0.37777777777777777,0.4603174603174603,0.47794117647058826,19.726027397260275,0.30158730158730157,0.42105263157894735,0.5333333333333333,0.25,0.5873015873015873,0.4743346774193548,0.046153846153846156,0.06382978723404255,10.046666666666667,0.335423197492163,85.0,2.0,4.0,9.0,1.0,7.0,8.0,19.0,3.0,5.0,1.0,2.0,1.0,1.0,5.0,13.0,1.0,4.0,8.0,18.0,7.0,2.0,1.0,2.0,3.0,4.0,16.0,2.0,5.0,5.0,19.0,30.0,12.0,12.0,1.0,12.0,5.0,5.0,20.0,12.0,32.0,11.0,1.0,11.0,5.0,4.0,76.0,2.0,3.0,4.0,3.0,7.0,5.0,12.0,1.0,8.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,14.0,3.0,0.5,0.4444444444444444,0.5,0.4,0.47058823529411764,0.25,0.375,0.3333333333333333,0.375,0.38,0.2857142857142857,0.1111111111111111,0.21052631578947367,0.14285714285714285,0.5,0.04285714285714286,0.03614457831325301,0.05970149253731343,0.0273972602739726,0.051094890510948905,0.03205128205128205,0.038461538461538464,0.08333333333333333,0.031746031746031744,0.05,0.08,0.08695652173913043,0.03125,1.0,0.1111111111111111,0.14285714285714285,0.16666666666666666,0.30158730158730157,0.42105263157894735,0.42105263157894735,0.07936507936507936,0.6,0.6,1.0,0.20634920634920634,0.38461538461538464,0.38461538461538464,0.2,0.5,0.5,0.5,1.0,0.42857142857142855,0.4444444444444444,0.047619047619047616,1.0,0.19047619047619047,0.25,0.4166666666666667,0.533975,0.4769475000000001,0.046153846153846156,0.2923076923076923,26.672222222222224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1629008,1610612743,Michael Porter Jr.,Michael Porter Jr.,1629008,DEN,19937.0,332,-32.0,653,647,145,81.0,1300,18.0,25.0,35.0,62.0,174.0,817,40.0,15.0,21.0,1.0,6.0,139,0.5714285714285714,0.6451612903225806,0.5645161290322581,0.5814814814814815,0.6083916083916084,21.2283044058745,0.18518518518518517,0.72,0.9,0.5,0.725925925925926,0.5212122222222222,0.06338028169014084,0.08955223880597014,9.638709677419353,0.222052067381317,141.0,5.0,5.0,6.0,5.0,10.0,12.0,27.0,8.0,15.0,2.0,2.0,1.0,2.0,21.0,58.0,2.0,12.0,29.0,73.0,17.0,13.0,2.0,4.0,25.0,7.0,12.0,3.0,14.0,2.0,25.0,30.0,75.0,12.0,,58.0,21.0,9.0,4.0,9.0,13.0,7.0,2.0,4.0,,,35.0,4.0,7.0,23.0,25.0,50.0,12.0,62.0,1.0,11.0,9.0,2.0,9.0,1.0,2.0,7.0,7.0,16.0,2.0,20.0,31.0,3.0,,1.0,,1.0,3.0,3.0,3.0,1.0,25.0,,0.8620689655172413,0.3972602739726027,0.5,0.21428571428571427,0.3972602739726027,0.5833333333333334,0.7058823529411765,0.4423076923076923,0.6944444444444444,0.46296296296296297,0.5407407407407407,0.14516129032258066,0.2,0.3,0.5625,0.176056338028169,0.040229885057471264,0.16911764705882354,0.025477707006369428,0.17266187050359713,0.03323262839879154,0.034482758620689655,0.05970149253731343,0.031746031746031744,0.17142857142857143,0.15517241379310345,0.14893617021276595,0.016129032258064516,0.3333333333333333,0.07407407407407407,0.5,0.7142857142857143,0.2,0.4444444444444444,0.46153846153846156,0.1111111111111111,0.5333333333333333,0.5333333333333333,0.875,0.42962962962962964,0.3620689655172414,0.3620689655172414,0.8571428571428571,0.29411764705882354,0.11764705882352941,1.0,1.0,0.23076923076923078,0.8333333333333334,0.07692307692307693,0.5,0.46153846153846156,0.16666666666666666,0.3620689655172414,0.5121884615384615,0.5438519230769232,0.14367816091954022,0.14367816091954022,25.27397260273973,5.0,2.0,9.0,1.0,8.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,0.6923076923076923,0.037037037037037035,0.25,0.05263157894736842,0.02040816326530612,0.20408163265306123,0.21428571428571427,0.4,0.75,1.0,0.4,0.11764705882352941,0.04,,,,,,,,,,True,,,,,
1630267,1610612743,Facundo Campazzo,Facundo Campazzo,1630267,DEN,11054.0,184,-38.0,368,364,58,48.0,732,4.0,10.0,7.0,16.0,70.0,461,2.0,21.0,10.0,1.0,2.0,52,0.14285714285714285,0.14285714285714285,0.4375,0.5961538461538461,0.625,15.330188679245282,0.19230769230769232,0.4,0.4,0.25,0.8846153846153846,0.5156186274509804,0.05555555555555555,0.11764705882352941,5.075,0.15760869565217392,69.0,,,,3.0,6.0,,,3.0,9.0,,1.0,,,13.0,27.0,2.0,8.0,16.0,36.0,8.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,8.0,3.0,11.0,12.0,42.0,6.0,1.0,26.0,13.0,,19.0,11.0,30.0,7.0,4.0,13.0,4.0,2.0,71.0,2.0,2.0,10.0,4.0,14.0,4.0,18.0,1.0,9.0,6.0,3.0,4.0,3.0,4.0,5.0,,9.0,2.0,9.0,24.0,2.0,1.0,,4.0,2.0,3.0,3.0,3.0,3.0,8.0,2.0,0.875,0.4444444444444444,0.3333333333333333,0.25,0.45714285714285713,0.5,0.375,0.4,0.375,0.4583333333333333,0.6923076923076923,,,,0.4444444444444444,0.05128205128205128,0.020202020202020204,0.13513513513513514,0.02127659574468085,0.09210526315789473,0.02072538860103627,0.030303030303030304,0.021739130434782608,0.014084507042253521,0.058823529411764705,0.05714285714285714,0.058823529411764705,0.03571428571428571,1.0,0.11538461538461539,0.5,0.5,,,,0.17307692307692307,0.3333333333333333,0.3333333333333333,1.0,0.5192307692307693,0.48148148148148145,0.48148148148148145,0.8461538461538461,,0.25,,,,,,,0.8,0.25,0.5,0.5444833333333333,0.46716666666666673,0.04285714285714286,0.15714285714285714,25.413888888888888,,2.0,,,,,,1.0,,1.0,,,1.0,,,,,,,,,0.038461538461538464,0.30434782608695654,,,,,0.5,0.02702702702702703,1.0,0.043478260869565216,0.5,1.0,,,,,,True,,,,,
203085,1610612743,Austin Rivers,Austin Rivers,203085,DEN,12421.0,207,-30.0,412,405,80,49.0,817,5.0,7.0,6.0,16.0,69.0,509,,10.0,12.0,,4.0,74,,,0.375,0.6122448979591837,0.6272727272727273,13.00639658848614,0.14285714285714285,0.7142857142857143,0.7142857142857143,,0.8163265306122449,0.5224802083333333,0.07547169811320754,0.2,6.737500000000001,0.1941747572815534,72.0,1.0,,,1.0,7.0,,2.0,7.0,12.0,,1.0,2.0,2.0,9.0,21.0,3.0,4.0,16.0,33.0,9.0,2.0,1.0,2.0,7.0,,,5.0,6.0,4.0,19.0,12.0,36.0,12.0,,21.0,9.0,2.0,6.0,11.0,17.0,7.0,4.0,3.0,,3.0,45.0,,,8.0,2.0,10.0,,10.0,,1.0,1.0,,5.0,,3.0,1.0,2.0,6.0,1.0,11.0,21.0,1.0,,,3.0,2.0,2.0,1.0,2.0,2.0,17.0,4.0,0.75,0.48484848484848486,0.5,0.8333333333333334,0.48484848484848486,,0.875,1.25,0.875,1.1875,0.673469387755102,0.125,,0.14285714285714285,0.8333333333333334,0.022222222222222223,,0.09195402298850575,,0.05649717514124294,,,,,0.05,0.02564102564102564,0.1,,1.0,0.14285714285714285,0.14285714285714285,0.16666666666666666,0.04081632653061224,,,0.24489795918367346,0.5833333333333334,0.5833333333333334,1.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.5555555555555556,0.25,0.25,,,,,0.3333333333333333,1.0,0.6666666666666666,0.75,0.42857142857142855,0.4548,0.5273500000000001,0.10144927536231885,0.2753623188405797,25.25151515151515,1.0,1.0,2.0,,,,,,,,,,,,,1.0,1.0,0.5,,,,,0.07407407407407407,,,1.0,,0.25,,1.0,,1.0,1.0,1.0,1.0,2.0,,,True,,,,,
200794,1610612743,Paul Millsap,Paul Millsap,200794,DEN,4565.0,76,1.0,140,138,9,16.0,278,9.0,12.0,10.0,20.0,37.0,177,12.0,6.0,5.0,,1.0,9,0.6,0.6666666666666666,0.5,0.4861111111111111,0.4868421052631579,28.125,0.3333333333333333,0.75,0.8181818181818182,0.5555555555555556,0.7777777777777778,0.5022888888888889,0.05263157894736842,0.047619047619047616,5.405000000000001,0.06428571428571428,9.0,5.0,,,1.0,6.0,,2.0,,,,,,,5.0,16.0,2.0,2.0,5.0,16.0,2.0,5.0,1.0,3.0,7.0,,,2.0,2.0,,6.0,8.0,15.0,,,16.0,5.0,2.0,4.0,7.0,11.0,5.0,2.0,1.0,1.0,2.0,29.0,1.0,2.0,7.0,10.0,17.0,3.0,20.0,,2.0,1.0,1.0,4.0,,1.0,3.0,3.0,7.0,,4.0,10.0,,,1.0,1.0,,4.0,1.0,4.0,2.0,6.0,,1.0,0.3125,0.3333333333333333,1.0,0.3125,,0.4375,1.5,0.4375,1.5,0.4444444444444444,0.1,0.08333333333333333,0.16666666666666666,0.5714285714285714,0.30303030303030304,0.06060606060606061,0.21212121212121213,0.02702702702702703,0.25757575757575757,0.04285714285714286,0.1111111111111111,,0.02857142857142857,0.3333333333333333,0.2,0.17391304347826086,,0.5,0.16666666666666666,0.16666666666666666,0.2,0.05555555555555555,,,,,,,0.4444444444444444,0.3125,0.3125,1.0,0.625,,,,,,,,1.0,1.0,0.3125,0.60115,0.44805,0.1891891891891892,0.16216216216216217,26.0625,2.0,3.0,2.0,,2.0,,,1.0,,2.0,,,1.0,,,,0.4,,,,0.0625,0.35714285714285715,0.3,1.0,,0.4,,0.375,0.058823529411764705,1.0,,0.3333333333333333,1.0,,3.0,,,,True,,,,,
203210,1610612743,JaMychal Green,JaMychal Green,203210,DEN,6140.0,102,,185,186,31,24.0,371,7.0,7.0,7.0,8.0,25.0,237,10.0,5.0,3.0,1.0,2.0,31,0.7142857142857143,1.0,0.875,0.575,0.5952380952380952,9.767441860465116,0.35,1.0,1.0,0.7142857142857143,0.95,0.5803400000000001,0.09523809523809523,0.2222222222222222,3.45,0.16756756756756758,34.0,2.0,1.0,1.0,,,,1.0,2.0,3.0,,,,,1.0,9.0,,1.0,3.0,12.0,2.0,2.0,,,4.0,1.0,1.0,,1.0,2.0,4.0,4.0,9.0,,,9.0,1.0,,3.0,6.0,9.0,4.0,2.0,1.0,,2.0,24.0,2.0,3.0,10.0,7.0,18.0,5.0,23.0,,1.0,,1.0,,,,,,,,2.0,6.0,,,3.0,,,,,1.0,1.0,4.0,,1.0,0.25,,,0.25,1.0,1.0,0.5,1.0,0.6666666666666666,0.6,,,,,0.16666666666666666,0.06818181818181818,0.21739130434782608,0.0392156862745098,0.19318181818181818,0.05263157894736842,0.09090909090909091,0.16666666666666666,0.021739130434782608,0.21428571428571427,0.09090909090909091,0.2571428571428571,,1.0,,,,0.05,,,0.15,0.6666666666666666,0.6666666666666666,1.0,0.45,0.1111111111111111,0.1111111111111111,1.0,1.0,,,,0.5,1.0,,,0.5,,0.1111111111111111,0.6091500000000001,0.4911,0.16,0.16,24.733333333333334,2.0,,2.0,,4.0,,1.0,,,,,,,,,,1.0,,1.0,,,0.17647058823529413,0.09090909090909091,,,1.0,,,,,0.2,,,,,,1.0,1.0,True,,,,,
203999,1610612743,Nikola Jokic,Nikola Jokic,203999,DEN,14377.0,240,-42.0,476,474,116,60.0,950,36.0,44.0,67.0,113.0,201.0,605,56.0,37.0,32.0,4.0,12.0,111,0.417910447761194,0.5283018867924528,0.5929203539823009,0.5866666666666667,0.6165644171779141,32.417582417582416,0.29333333333333333,0.8181818181818182,0.8372093023255814,0.3055555555555556,0.54,0.5009859060402685,0.0759493670886076,0.09917355371900827,7.207079646017698,0.24369747899159663,118.0,15.0,6.0,7.0,22.0,47.0,9.0,22.0,,3.0,,1.0,,2.0,14.0,34.0,4.0,9.0,14.0,37.0,25.0,22.0,2.0,5.0,42.0,14.0,20.0,4.0,11.0,16.0,56.0,78.0,39.0,3.0,,34.0,14.0,2.0,16.0,20.0,36.0,13.0,7.0,12.0,1.0,3.0,92.0,11.0,15.0,19.0,35.0,56.0,26.0,82.0,6.0,5.0,4.0,1.0,10.0,1.0,6.0,4.0,4.0,14.0,4.0,10.0,16.0,3.0,1.0,1.0,,5.0,6.0,2.0,6.0,,56.0,1.0,0.9285714285714286,0.3783783783783784,0.4,0.36363636363636365,0.3783783783783784,0.7,0.7407407407407407,0.6451612903225806,0.7777777777777778,0.717948717948718,0.24666666666666667,0.017699115044247787,0.022727272727272728,0.02127659574468085,0.7142857142857143,0.35,0.11538461538461539,0.19791666666666666,0.09821428571428571,0.2755102040816326,0.10743801652892562,0.125,0.11764705882352941,0.09302325581395349,0.17391304347826086,0.4,0.18461538461538463,0.09090909090909091,,0.31333333333333335,0.46808510638297873,0.4782608695652174,0.14666666666666667,0.4090909090909091,0.4090909090909091,0.02,,,,0.22666666666666666,0.4117647058823529,0.4117647058823529,0.9285714285714286,0.5555555555555556,0.037037037037037035,,,0.22580645161290322,0.8571428571428571,0.06451612903225806,,0.2903225806451613,0.4444444444444444,0.4117647058823529,0.6197911764705882,0.4855333333333333,0.208955223880597,0.27860696517412936,25.900000000000002,14.0,4.0,17.0,2.0,28.0,,2.0,1.0,,1.0,,,,,,5.0,0.7727272727272727,,0.2857142857142857,,0.0967741935483871,0.40625,0.22580645161290322,0.5,0.6666666666666666,0.9333333333333333,,0.14814814814814814,,2.0,0.11538461538461539,0.5,1.0,,4.0,,,,True,,,,,
1630210,1610612743,Markus Howard,Markus Howard,1630210,DEN,3184.0,53,11.0,98,96,9,10.0,194,,,1.0,1.0,23.0,125,2.0,2.0,,,,9,1.0,1.0,1.0,0.8214285714285714,0.8214285714285714,12.727272727272727,,,,,0.9285714285714286,0.5344785714285715,,,21.2,0.09183673469387756,19.0,,,,,,1.0,1.0,3.0,5.0,,1.0,,1.0,4.0,8.0,,1.0,7.0,13.0,,,,1.0,,,,,2.0,,,,21.0,,,8.0,4.0,,2.0,,2.0,,,2.0,,,4.0,,,2.0,1.0,3.0,,3.0,,,,,,,,,,,,5.0,7.0,,,,,,,,,,,,1.0,0.5384615384615384,,,0.5384615384615384,,,,,,0.9285714285714286,,,,,0.05,,0.07142857142857142,,0.0625,,,,,,,0.09523809523809523,,,,,,0.07142857142857142,1.0,1.0,0.35714285714285715,0.6,0.6,1.0,0.5714285714285714,0.5,0.5,1.0,,1.0,,,,,0.5,,0.5,,0.5,0.5766,0.467475,,,24.876923076923074,,,,,,,,,,,,,,,,,,,,,,0.1111111111111111,,,1.0,,,,,,,,,,,,,,True,,,,,
201580,1610612743,JaVale McGee,JaVale McGee,201580,DEN,991.0,17,8.0,36,35,19,5.0,71,1.0,1.0,2.0,3.0,5.0,35,,4.0,4.0,,2.0,19,,,0.6666666666666666,0.6666666666666666,0.5,14.285714285714286,0.3333333333333333,1.0,1.0,,0.3333333333333333,0.5601666666666666,0.4,0.4,4.533333333333333,0.5277777777777778,14.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,1.0,1.0,,,3.0,2.0,3.0,,,,4.0,4.0,,,,,,,,1.0,1.0,1.0,,,,,3.0,2.0,1.0,2.0,1.0,3.0,3.0,6.0,,,,,1.0,,1.0,,,1.0,1.0,1.0,2.0,,,,,,1.0,,1.0,1.0,4.0,,,,,,,0.6666666666666666,1.0,0.6666666666666666,0.75,0.6666666666666666,,,,,1.0,0.1111111111111111,0.09090909090909091,0.2857142857142857,0.25,0.1875,0.15789473684210525,,0.125,0.4,,0.3333333333333333,0.3333333333333333,,1.0,0.6666666666666666,0.5,0.5,,,,,,,,,,,,1.0,,,,0.3333333333333333,1.0,,,,,,0.8751,0.5601666666666666,0.6,0.8,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,True,,,,,
