EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,SecondChanceFG2A,StepOutOfBoundsTurnovers,Charge Fouls,RecoveredBlocks,DefLongMidRangeReboundPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,HeaveAttempts,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,BlockedAtRim,SecondChanceFg2Pct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyArc3FGM,SelfOReb,DefensiveGoaltends,OffAtRimReboundPct,SelfORebPct,PenaltyArc3Accuracy,Blocked3s,BlockedArc3,Fg3aBlocked,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,Charge Fouls Drawn,Technical Free Throw Trips,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,3pt And 1 Free Throw Trips,on,Corner3PctBlocked,Clear Path Fouls,Defensive 3 Seconds Violations,OffensiveGoaltends,FTOffRebounds,OffFTReboundPct,BlockedLongMidRange
101150,1610612737,Lou Williams,Lou Williams,101150,ATL,16610.0,277.0,-19.0,544.0,551.0,134.0,168.0,54.0,1095.0,9.0,12.0,1.0,2.0,15.0,32.0,13.0,36.0,5.0,6.0,2.0,2.0,1.0,1.0,8.0,24.0,1.0,6.0,37.0,80.0,13.0,30.0,26.0,139.0,618.0,2.0,3.0,4.0,10.0,6.0,18.0,1.0,7.0,10.0,25.0,16.0,58.0,18.0,21.0,24.0,8.0,3.0,22.0,17.0,39.0,11.0,6.0,14.0,6.0,2.0,95.0,1.0,1.0,12.0,9.0,3.0,24.0,2.0,26.0,12.0,10.0,2.0,19.0,1.0,15.0,3.0,1.0,4.0,1.0,22.0,1.0,2.0,3.0,16.0,26.0,1.0,27.0,1.0,13.0,1.0,1.0,1.0,1.0,25.0,132.0,1.0,1.0,0.21621621621621623,0.21621621621621623,0.46153846153846156,0.43333333333333335,0.6666666666666666,0.14285714285714285,0.43333333333333335,0.4625,0.3333333333333333,0.5136363636363637,1.0,0.3,0.5650406504065041,1.0,0.4166666666666667,0.2727272727272727,0.0375,0.08333333333333333,0.03125,0.027777777777777776,23.96694214876033,0.8636363636363636,0.125,0.059602649006622516,0.006756756756756757,0.10256410256410256,0.00847457627118644,0.07835820895522388,0.007518796992481203,0.019230769230769232,0.010416666666666666,0.0392156862745098,0.0945945945945946,0.1,0.1111111111111111,0.10909090909090909,0.75,0.8181818181818182,0.2222222222222222,0.2909090909090909,0.46875,0.4838709677419355,0.26666666666666666,0.32727272727272727,0.3611111111111111,0.37142857142857144,0.15384615384615385,0.05454545454545454,0.8333333333333334,0.8333333333333334,0.8,0.21818181818181817,0.3333333333333333,0.3333333333333333,0.25,0.6666666666666666,1.0,1.0,0.3333333333333333,0.08,0.5,0.04,1.0,0.24,0.38181818181818183,0.3333333333333333,0.4653040909090909,0.7563,0.44583400000000006,0.10655737704918032,0.14130434782608695,0.07194244604316546,0.17985611510791366,12.229999999999997,25.513333333333332,0.24632352941176472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1627739,1610612737,Kris Dunn,Kris Dunn,1627739,ATL,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1629629,1610612737,Cam Reddish,Cam Reddish,1629629,ATL,1980.0,33.0,-15.0,64.0,69.0,19.0,22.0,8.0,133.0,2.0,3.0,1.0,1.0,,3.0,1.0,1.0,,,,,,,1.0,1.0,,,3.0,7.0,1.0,1.0,1.0,10.0,81.0,,,,,1.0,1.0,,,1.0,3.0,4.0,2.0,,3.0,1.0,1.0,,1.0,3.0,4.0,2.0,1.0,1.0,,,11.0,,,4.0,2.0,,6.0,,6.0,3.0,1.0,2.0,,,,2.0,,,,2.0,1.0,2.0,2.0,5.0,2.0,,2.0,,1.0,,1.0,1.0,1.0,3.0,19.0,,,0.6666666666666666,0.6666666666666666,,1.0,,,1.0,0.42857142857142855,1.0,0.5625,,1.0,0.5555555555555556,,0.75,0.125,,,,,15.068493150684931,,,0.13333333333333333,,0.2222222222222222,,0.18181818181818182,,,,,0.09090909090909091,0.09090909090909091,0.42857142857142855,0.375,0.6666666666666666,0.6666666666666666,0.5,0.375,,,,0.125,1.0,1.0,1.0,,,,,0.125,1.0,1.0,,,,,,1.0,1.0,,,,0.5,1.0,0.56099375,0.7529,0.8318,0.1111111111111111,0.125,,0.3,7.942857142857143,26.2,0.296875,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1630168,1610612737,Onyeka Okongwu,Onyeka Okongwu,1630168,ATL,6426.0,107.0,-25.0,212.0,217.0,83.0,90.0,20.0,429.0,8.0,11.0,2.0,2.0,4.0,8.0,,1.0,,,,,,,,1.0,,1.0,12.0,20.0,,1.0,8.0,32.0,240.0,,,4.0,10.0,2.0,5.0,,1.0,7.0,11.0,22.0,2.0,,,,,3.0,,1.0,1.0,,1.0,,,,3.0,5.0,6.0,6.0,12.0,3.0,21.0,11.0,32.0,5.0,3.0,2.0,,,,2.0,,,,2.0,,,9.0,19.0,14.0,,13.0,1.0,5.0,2.0,10.0,4.0,10.0,11.0,83.0,2.0,2.0,0.9166666666666666,1.0,,,,,,0.6,0.4,0.5714285714285714,0.75,0.3333333333333333,0.5925925925925926,0.7142857142857143,0.55,0.047619047619047616,0.15,0.09090909090909091,0.25,,12.288135593220339,,0.23076923076923078,0.21428571428571427,0.09230769230769231,0.13043478260869565,0.11363636363636363,0.17647058823529413,0.10091743119266056,0.12903225806451613,0.10256410256410256,0.2857142857142857,0.14814814814814814,0.13333333333333333,0.125,0.5238095238095238,0.7272727272727273,0.8,0.875,0.38095238095238093,0.5,0.6666666666666666,1.0,0.047619047619047616,,,,,,,,0.047619047619047616,,,,,,,,0.3333333333333333,1.0,,,0.16666666666666666,0.5714285714285714,,0.583575,0.7429,0.4964200000000001,0.2,0.20833333333333334,0.3125,0.34375,3.94,60.4,0.3915094339622642,2.0,4.0,,,4.0,0.25,0.4,0.5,2.0,3.0,2.0,1.0,3.0,2.0,2.0,6.0,0.75,0.07692307692307693,0.2,1.0,0.5,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1630233,1610612737,Nathan Knight,Nathan Knight,1630233,ATL,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1628381,1610612737,John Collins,John Collins,1628381,ATL,6634.0,111.0,5.0,213.0,212.0,34.0,58.0,25.0,425.0,9.0,13.0,1.0,2.0,5.0,15.0,1.0,2.0,,3.0,,,,1.0,2.0,8.0,,1.0,15.0,30.0,2.0,11.0,7.0,43.0,257.0,,,1.0,7.0,2.0,3.0,1.0,2.0,,7.0,22.0,8.0,6.0,,8.0,2.0,2.0,5.0,1.0,6.0,1.0,,2.0,2.0,1.0,13.0,6.0,4.0,8.0,8.0,3.0,19.0,10.0,29.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,2.0,1.0,1.0,6.0,12.0,11.0,1.0,8.0,2.0,4.0,,4.0,,4.0,7.0,32.0,2.0,,0.7333333333333333,0.9166666666666666,1.0,0.18181818181818182,,0.5,0.18181818181818182,0.5,0.6666666666666666,0.43902439024390244,0.42857142857142855,0.7,0.5,0.5,0.7,0.2682926829268293,0.06666666666666667,,0.13333333333333333,,18.828451882845187,0.5,0.5,0.14545454545454545,0.09090909090909091,0.16326530612244897,0.11320754716981132,0.15384615384615385,0.10309278350515463,0.08333333333333333,0.125,0.13333333333333333,0.2,0.16666666666666666,0.14285714285714285,0.3170731707317073,0.6923076923076923,0.6923076923076923,0.6666666666666666,0.36585365853658536,0.3333333333333333,0.38461538461538464,0.8,0.04878048780487805,0.5,0.5,1.0,0.07317073170731707,,,,0.1951219512195122,0.25,0.25,1.0,,,,,0.4,0.5,0.2,,0.2,0.5853658536585366,0.25,0.5359243902439025,0.7200333333333333,0.5649200000000001,0.09302325581395349,0.125,0.16279069767441862,0.16279069767441862,5.829999999999999,25.645454545454548,0.1596244131455399,4.0,7.0,,,2.0,,0.5,0.5714285714285714,3.0,3.0,6.0,,1.0,,4.0,4.0,0.42857142857142855,0.08333333333333333,0.07692307692307693,0.75,,1.0,1.0,1.0,0.125,0.045454545454545456,1.0,,,,,,,,,,,,,,True,,,,,,,
1628989,1610612737,Kevin Huerter,Kevin Huerter,1628989,ATL,11835.0,197.0,-14.0,382.0,390.0,81.0,108.0,38.0,772.0,3.0,3.0,1.0,1.0,10.0,21.0,2.0,6.0,2.0,3.0,,,,1.0,5.0,21.0,1.0,3.0,15.0,30.0,7.0,24.0,4.0,55.0,432.0,,1.0,,2.0,2.0,3.0,1.0,4.0,,7.0,10.0,20.0,18.0,3.0,21.0,5.0,2.0,6.0,14.0,20.0,10.0,4.0,4.0,2.0,,54.0,3.0,2.0,9.0,5.0,3.0,17.0,5.0,22.0,7.0,5.0,2.0,6.0,2.0,3.0,4.0,,3.0,2.0,10.0,1.0,2.0,9.0,19.0,6.0,2.0,5.0,1.0,3.0,,5.0,3.0,6.0,7.0,79.0,1.0,,0.3333333333333333,0.3333333333333333,0.8571428571428571,0.2916666666666667,,0.25,0.2916666666666667,0.5,0.6666666666666666,0.4722222222222222,0.25,0.5,0.49107142857142855,0.25,0.5,0.4444444444444444,0.06666666666666667,,0.09523809523809523,,15.529411764705882,0.6,0.23076923076923078,0.04716981132075472,0.018518518518518517,0.10344827586206896,0.034482758620689655,0.07253886010362694,0.02564102564102564,,0.04411764705882353,,0.09803921568627451,0.109375,0.08695652173913043,0.05555555555555555,1.0,1.0,0.3333333333333333,0.3888888888888889,0.47619047619047616,0.5263157894736842,0.3,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.5,0.05555555555555555,0.6666666666666666,0.6666666666666666,1.0,0.3888888888888889,0.23809523809523808,0.23809523809523808,0.8,,,,0.25,0.14285714285714285,1.0,0.14285714285714285,,0.42857142857142855,0.5,0.23809523809523808,0.4774194444444444,0.38671666666666665,0.5363071428571429,0.05357142857142857,0.09375,0.03636363636363636,0.12727272727272726,8.92,26.087499999999995,0.21204188481675393,,3.0,,,2.0,,0.3333333333333333,,,1.0,,,,,,2.0,0.3333333333333333,0.03636363636363636,,,,1.0,2.0,,,0.06666666666666667,0.3333333333333333,1.0,1.0,,,,,,,,,,,,True,,,,,,,
1629027,1610612737,Trae Young,Trae Young,1629027,ATL,3686.0,61.0,10.0,127.0,128.0,59.0,67.0,11.0,255.0,1.0,2.0,,1.0,6.0,12.0,2.0,6.0,,,,,,,4.0,16.0,,8.0,9.0,20.0,4.0,16.0,19.0,49.0,153.0,,,,,1.0,8.0,3.0,8.0,14.0,25.0,2.0,16.0,3.0,9.0,16.0,4.0,3.0,13.0,4.0,17.0,3.0,1.0,7.0,2.0,4.0,38.0,,1.0,4.0,2.0,,6.0,1.0,7.0,2.0,,2.0,3.0,1.0,2.0,2.0,1.0,1.0,,5.0,,2.0,,7.0,12.0,,20.0,,3.0,4.0,,,,21.0,57.0,1.0,2.0,0.1111111111111111,0.1111111111111111,0.25,0.25,,0.375,0.25,0.45,0.125,0.4166666666666667,,0.34375,0.5444444444444444,,0.5434782608695652,0.4444444444444444,0.15,,0.25,,35.97122302158274,0.6,,0.0625,0.038461538461538464,0.17391304347826086,,0.10909090909090909,0.020833333333333332,,,,,0.14285714285714285,0.5,0.05555555555555555,0.5,0.5,,0.3333333333333333,0.5,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,,,,,,0.4444444444444444,0.25,0.26666666666666666,0.25,,,,,0.0625,,,,0.5,0.5,0.25,0.4598014285714285,0.40005,0.44158437500000003,0.12195121951219512,0.13043478260869565,,0.5102040816326531,10.445,28.006249999999998,0.4645669291338583,,2.0,,,,0.5,,,,,,,,,,,,0.08333333333333333,,,,3.0,,,,,0.375,,,1.0,2.0,0.0625,0.0625,0.1111111111111111,,,,,,,True,,,,,,,
201568,1610612737,Danilo Gallinari,Danilo Gallinari,201568,ATL,13302.0,222.0,-17.0,443.0,449.0,119.0,142.0,43.0,892.0,6.0,6.0,3.0,3.0,8.0,18.0,13.0,27.0,4.0,7.0,1.0,1.0,,1.0,15.0,41.0,4.0,9.0,27.0,51.0,19.0,48.0,31.0,142.0,496.0,3.0,5.0,2.0,15.0,12.0,21.0,5.0,10.0,12.0,51.0,12.0,42.0,48.0,9.0,41.0,15.0,1.0,3.0,2.0,5.0,2.0,,,3.0,,12.0,,1.0,12.0,24.0,3.0,39.0,1.0,40.0,2.0,2.0,,6.0,1.0,3.0,4.0,,3.0,,10.0,,1.0,9.0,23.0,24.0,,34.0,,12.0,3.0,2.0,,2.0,51.0,117.0,,3.0,0.2222222222222222,0.2222222222222222,0.8421052631578947,0.3958333333333333,0.6,0.5,0.3958333333333333,0.5294117647058824,0.5714285714285714,0.5606060606060606,0.8125,0.6290322580645161,0.6130434782608696,0.8333333333333334,0.6891891891891891,0.48484848484848486,0.0196078431372549,,0.05555555555555555,,25.40650406504065,0.6,0.13043478260869565,0.1889763779527559,0.007692307692307693,0.13636363636363635,,0.16744186046511628,0.0045871559633027525,0.020833333333333332,,0.1875,0.16393442622950818,0.13432835820895522,0.14285714285714285,0.06060606060606061,1.0,1.0,0.3333333333333333,0.18181818181818182,0.4444444444444444,0.47058823529411764,0.125,0.2727272727272727,0.48148148148148145,0.48148148148148145,0.23076923076923078,0.0707070707070707,0.5714285714285714,0.5714285714285714,1.0,0.41414141414141414,0.36585365853658536,0.36585365853658536,0.8,0.125,1.0,1.0,0.5,0.0967741935483871,1.0,0.03225806451612903,,0.2903225806451613,0.5454545454545454,0.36585365853658536,0.47491060606060603,0.47640000000000005,0.44268548387096773,0.11607142857142858,0.19047619047619047,0.1056338028169014,0.3591549295774648,13.519607843137255,25.98958333333334,0.2686230248306998,1.0,3.0,,1.0,2.0,0.2777777777777778,1.0,0.125,1.0,2.0,,,3.0,2.0,2.0,2.0,0.6666666666666666,,,1.0,1.0,5.0,,,,,0.5555555555555556,,,,1.0,,,0.02040816326530612,2.0,1.0,1.0,0.5,1.0,,True,,,,,,,
203991,1610612737,Clint Capela,Clint Capela,203991,ATL,7528.0,125.0,22.0,240.0,244.0,44.0,59.0,23.0,484.0,14.0,21.0,3.0,5.0,1.0,5.0,,,,,,,,,,,,,15.0,26.0,,,5.0,35.0,259.0,,,3.0,7.0,3.0,7.0,,,2.0,8.0,26.0,4.0,,,,,4.0,1.0,1.0,2.0,,1.0,1.0,,,5.0,4.0,8.0,12.0,15.0,5.0,32.0,12.0,44.0,2.0,1.0,1.0,3.0,,1.0,2.0,1.0,2.0,,5.0,2.0,2.0,9.0,16.0,10.0,,12.0,,6.0,,7.0,4.0,7.0,8.0,44.0,3.0,,0.8666666666666667,0.9285714285714286,,,,,,0.5769230769230769,0.42857142857142855,0.5769230769230769,0.4,0.42857142857142855,0.546875,0.4375,0.5,,0.15384615384615385,0.09523809523809523,0.4,,13.909774436090224,0.6,0.7142857142857143,0.21428571428571427,0.13333333333333333,0.21428571428571427,0.07547169811320754,0.21428571428571427,0.10619469026548672,,0.046511627906976744,0.15,0.23529411764705882,0.17391304347826086,0.4,0.8076923076923077,0.6666666666666666,0.7368421052631579,0.9285714285714286,0.19230769230769232,0.2,0.3333333333333333,,,,,,,,,,,,,,,,,,0.7142857142857143,0.6,,,,0.8076923076923077,,0.6274115384615384,0.66682,0.5475857142857142,0.1875,0.1875,0.2,0.22857142857142856,1.8769230769230765,,0.18333333333333332,4.0,5.0,,1.0,5.0,0.25,0.7142857142857143,0.8,2.0,2.0,2.0,,3.0,,1.0,3.0,0.4,0.16129032258064516,0.2,0.5,0.5,,1.0,,0.21428571428571427,0.14285714285714285,,,,,,,,,,1.0,,,,,True,,,,,,,
