EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,SecondChanceTsPct,FG3APct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,ShortMidRangeAssists,LongMidRangeAssists,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Charge Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffAtRimReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyPointsPct,PenaltyCorner3FGA,PenaltyFtPoints,HeaveAttempts,OffThreePtRebounds,FTDefRebounds,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,ThreePtShootingFoulsDrawn,BlockedAtRim,RecoveredBlocks,DefensiveGoaltends,AtRimPctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,ThreePtShootingFoulsDrawnPct,Corner3FGM,Fg3aBlocked,Blocked3s,BlockedArc3,BlockedCorner3,FG3APctBlocked,Corner3PctBlocked,DefLongMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PtsUnassisted3s,Corner3Assists,BadPassOutOfBoundsTurnovers,Travels,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,NonShootingPenaltyNonTakeFouls,on,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,FTOffRebounds,LongMidRangePctBlocked,OffFTReboundPct,3SecondViolations,OffCorner3ReboundPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy
1626145,1610612763,Tyus Jones,Tyus Jones,1626145,MEM,1734.0,29,18.0,58,58,4.0,3.0,7,116,2.0,5.0,1.0,2.0,1.0,3.0,7.0,1.0,2.0,8.0,55.0,2.0,2.0,1.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,1.0,8.0,1.0,2.0,3.0,5.0,1.0,6.0,1.0,1.0,1.0,2.0,1.0,4.0,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.375,0.4444444444444444,1.0,0.125,13.432835820895521,0.16666666666666666,0.05555555555555555,0.11764705882352941,0.14285714285714285,0.03225806451612903,0.1111111111111111,0.125,0.2,0.13333333333333333,0.2,0.625,0.4,0.4,0.25,0.5,0.5,1.0,0.125,0.125,0.4273625,0.3825,0.1111111111111111,0.125,0.25,11.6,25.8,0.06896551724137931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1628415,1610612763,Dillon Brooks,Dillon Brooks,1628415,MEM,6154.0,103,-12.0,208,210,29.0,18.0,23,418,6.0,15.0,3.0,10.0,8.0,22.0,43.0,9.0,9.0,68.0,267.0,,11.0,7.0,22.0,22.0,8.0,2.0,2.0,4.0,2.0,,10.0,3.0,2.0,7.0,9.0,3.0,12.0,2.0,7.0,15.0,12.0,6.0,29.0,0.5,0.5238095238095238,0.5116279069767442,0.5673076923076923,0.5982142857142857,0.9166666666666666,0.17307692307692307,26.180257510729614,0.16666666666666666,0.04918032786885246,0.04,0.09782608695652174,0.03125,0.05263157894736842,0.11764705882352941,0.23809523809523808,0.04878048780487805,0.08333333333333333,0.28846153846153844,0.4,0.42857142857142855,0.19230769230769232,0.3,0.3,0.3333333333333333,0.15384615384615385,0.5192307692307693,0.5198961538461538,0.4813625,0.10714285714285714,0.1276595744680851,0.16176470588235295,7.32093023255814,25.055555555555557,0.13942307692307693,13.0,18.0,1.0,1.0,2.0,3.0,1.0,5.0,3.0,3.0,1.0,1.0,5.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,7.0,15.0,2.0,5.0,1.0,1.0,1.0,5.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,7.0,1.0,0.5555555555555556,1.0,1.0,0.5555555555555556,0.3333333333333333,0.2857142857142857,0.9166666666666666,0.4375,0.4375,0.023255813953488372,0.06666666666666667,0.6,0.07142857142857142,0.34615384615384615,0.7222222222222222,0.7222222222222222,0.5384615384615384,0.5,0.019230769230769232,0.625,0.625,1.0,0.16666666666666666,1.0,0.5,1.0,1.0,0.375,0.6666666666666666,0.125,1.0,0.625,0.5241399999999999,0.10294117647058823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1628991,1610612763,Jaren Jackson Jr.,Jaren Jackson Jr.,1628991,MEM,8248.0,137,-38.0,281,284,63.0,53.0,33,565,4.0,9.0,,,23.0,15.0,26.0,28.0,14.0,68.0,364.0,3.0,11.0,8.0,22.0,8.0,22.0,4.0,1.0,5.0,1.0,2.0,11.0,7.0,12.0,6.0,19.0,9.0,28.0,,21.0,12.0,16.0,7.0,63.0,0.7333333333333333,0.9166666666666666,0.5769230769230769,0.5,0.5573770491803278,0.6111111111111112,0.5185185185185185,20.37617554858934,0.1111111111111111,0.08333333333333333,0.16666666666666666,0.14285714285714285,0.06428571428571428,0.058823529411764705,0.05,0.1724137931034483,0.15,,0.16666666666666666,0.4444444444444444,0.5714285714285714,,,,,0.42592592592592593,0.8333333333333334,0.5356575471698113,0.5135323529411765,0.13114754098360656,0.21875,0.16176470588235295,3.376923076923077,26.14642857142857,0.22419928825622776,11.0,17.0,4.0,6.0,5.0,6.0,5.0,8.0,,2.0,2.0,8.0,8.0,4.0,6.0,,2.0,6.0,2.0,10.0,21.0,24.0,6.0,8.0,6.0,2.0,,5.0,2.0,3.0,1.0,1.0,3.0,,,4.0,2.0,11.0,1.0,1.0,1.0,,6.0,2.0,6.0,21.0,1.0,0.2857142857142857,,0.2,0.2962962962962963,0.6666666666666666,0.75,0.5,0.5,0.525,0.23076923076923078,0.2222222222222222,0.25,0.15,0.3148148148148148,0.6470588235294118,0.8461538461538461,0.6363636363636364,1.0,0.09259259259259259,0.34782608695652173,0.34782608695652173,1.0,0.75,0.6666666666666666,0.25,,,0.3333333333333333,0.8333333333333334,0.4444444444444444,0.25,0.36363636363636365,0.621107142857143,0.3088235294117647,2.0,3.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,4.0,3.0,1.0,0.23529411764705882,0.25,0.03571428571428571,0.07692307692307693,0.045454545454545456,0.25,0.5,0.25,0.1111111111111111,0.034482758620689655,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1629001,1610612763,De'Anthony Melton,De'Anthony Melton,1629001,MEM,2666.0,44,2.0,91,94,19.0,18.0,12,185,,2.0,,,3.0,2.0,6.0,10.0,1.0,11.0,100.0,,2.0,2.0,,4.0,3.0,3.0,,3.0,,1.0,6.0,1.0,4.0,3.0,7.0,3.0,10.0,,3.0,1.0,1.0,1.0,19.0,,,0.3333333333333333,0.3125,0.34375,0.5,0.625,15.887850467289718,0.11538461538461539,0.03225806451612903,0.16,0.13725490196078433,0.05555555555555555,0.058823529411764705,,0.07692307692307693,0.14285714285714285,,0.125,,,,,,,0.1875,0.875,0.5402562500000001,0.5257166666666667,0.0625,0.16666666666666666,0.18181818181818182,4.516666666666667,23.950000000000003,0.2087912087912088,2.0,4.0,1.0,2.0,,2.0,7.0,,,,,,2.0,1.0,2.0,,,,,1.0,,6.0,2.0,,1.0,1.0,1.0,,,,1.0,,,,1.0,1.0,1.0,1.0,,,1.0,,,,3.0,,1.0,0.2,,,0.2,0.5,,0.5,,,0.16666666666666666,,1.0,,0.25,0.5,0.6666666666666666,,,0.4375,,,,1.0,0.5,,,,0.6666666666666666,,,,,0.8004,,1.0,,,2.0,,,1.0,,,,,1.0,,0.25,,0.08695652173913043,,0.14285714285714285,0.25,0.3333333333333333,,0.3333333333333333,,2.0,1.0,3.0,2.0,1.0,0.1,0.14285714285714285,1.0,0.2857142857142857,0.3333333333333333,1.0,,,,,,,,True,,,,,,,,,
1629630,1610612763,Ja Morant,Ja Morant,1629630,MEM,7066.0,118,-46.0,239,243,59.0,50.0,28,482,12.0,26.0,1.0,3.0,15.0,26.0,46.0,15.0,17.0,84.0,329.0,2.0,4.0,11.0,6.0,46.0,15.0,17.0,11.0,28.0,9.0,8.0,67.0,4.0,5.0,3.0,8.0,5.0,13.0,3.0,6.0,17.0,22.0,5.0,59.0,0.11538461538461539,0.12,0.5652173913043478,0.5491803278688525,0.6,0.3333333333333333,0.2459016393442623,28.888888888888886,0.07142857142857142,0.05714285714285714,0.08333333333333333,0.0784313725490196,0.04310344827586207,0.045454545454545456,0.0625,0.047619047619047616,0.061224489795918366,0.12,0.4262295081967213,0.46153846153846156,0.5217391304347826,0.04918032786885246,0.3333333333333333,0.3333333333333333,,0.2459016393442623,0.5245901639344263,0.4844622950819672,0.46789444444444445,0.09090909090909091,0.1,0.047619047619047616,6.913043478260869,25.939999999999998,0.24686192468619247,13.0,17.0,1.0,1.0,3.0,5.0,,5.0,,1.0,1.0,7.0,5.0,1.0,3.0,,1.0,5.0,1.0,7.0,22.0,,2.0,5.0,4.0,9.0,,,,,3.0,2.0,5.0,1.0,1.0,8.0,4.0,2.0,,,1.0,,,,,22.0,,0.3333333333333333,,0.14285714285714285,0.3333333333333333,0.3333333333333333,0.45454545454545453,0.25,0.3611111111111111,0.4782608695652174,0.08695652173913043,0.11538461538461539,0.375,,0.2786885245901639,0.7647058823529411,0.8125,0.15384615384615385,0.08333333333333333,,0.3333333333333333,0.3333333333333333,,0.25,1.0,0.25,,,0.2777777777777778,0.6,0.3888888888888889,0.14285714285714285,0.3333333333333333,0.47396666666666665,0.2619047619047619,,9.0,,1.0,,,2.0,,,1.0,,,1.0,0.058823529411764705,,0.021739130434782608,0.2222222222222222,0.02631578947368421,0.18181818181818182,,,,0.0625,,,,,,,,0.2,,,,15.0,2.0,2.0,2.0,4.0,4.0,,True,,,,,,,,,
1630217,1610612763,Desmond Bane,Desmond Bane,1630217,MEM,2065.0,34,-21.0,71,73,26.0,22.0,4,144,,1.0,1.0,1.0,2.0,1.0,2.0,2.0,,5.0,99.0,,,,2.0,,2.0,5.0,,5.0,,4.0,10.0,,4.0,2.0,6.0,,6.0,,1.0,1.0,,,26.0,1.0,1.0,0.5,0.625,0.625,,0.5,7.792207792207792,0.125,,0.23529411764705882,0.18181818181818182,,,0.4,,0.26666666666666666,,0.25,,,0.25,1.0,1.0,1.0,0.5,0.5,0.45401250000000004,,,,,10.5,28.3,0.36619718309859156,,,,,,,,1.0,,,,,1.0,,,,,,,,,3.0,,1.0,,1.0,,2.0,1.0,1.0,2.0,1.0,,,1.0,2.0,1.0,,,,,,,,,,1.0,0.5,,,0.5,,,,,,,,1.0,,,,,,,,0.5,0.5,1.0,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,
203937,1610612763,Kyle Anderson,Kyle Anderson,203937,MEM,5785.0,96,-23.0,202,199,45.0,35.0,25,401,4.0,12.0,1.0,2.0,6.0,10.0,20.0,7.0,1.0,24.0,258.0,1.0,5.0,1.0,12.0,8.0,6.0,12.0,1.0,13.0,1.0,9.0,27.0,2.0,6.0,3.0,12.0,3.0,15.0,1.0,3.0,1.0,2.0,1.0,45.0,0.6,0.75,0.5,0.42592592592592593,0.42857142857142855,0.8333333333333334,0.25925925925925924,13.043478260869566,0.08571428571428572,0.03389830508474576,0.1276595744680851,0.10975609756097561,0.030612244897959183,0.05714285714285714,0.1,0.09090909090909091,0.13513513513513514,0.07142857142857142,0.4444444444444444,0.3333333333333333,0.4,0.07407407407407407,0.5,0.5,,0.2222222222222222,0.48148148148148145,0.4956629629629629,0.5145000000000001,0.03571428571428571,0.047619047619047616,0.20833333333333334,6.8549999999999995,25.057142857142857,0.22277227722772278,5.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,2.0,1.0,2.0,2.0,,,1.0,1.0,2.0,5.0,3.0,4.0,1.0,2.0,3.0,,7.0,3.0,4.0,1.0,1.0,1.0,,,2.0,1.0,1.0,,,,,,,,5.0,1.0,0.14285714285714285,,0.5,0.14285714285714285,1.0,1.0,1.0,0.8333333333333334,0.8333333333333334,0.1,0.16666666666666666,0.5,,0.2222222222222222,0.8333333333333334,0.8333333333333334,0.8,0.5,0.037037037037037035,0.16666666666666666,0.16666666666666666,1.0,0.5,1.0,,,,0.3333333333333333,1.0,0.6666666666666666,0.5,0.16666666666666666,0.4215,0.20833333333333334,,,,1.0,3.0,1.0,,1.0,,,,,,,0.75,0.02564102564102564,,0.03125,0.1,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1628960,1610612763,Grayson Allen,Grayson Allen,1628960,MEM,2302.0,38,-35.0,77,81,36.0,39.0,9,158,1.0,2.0,,,5.0,3.0,4.0,6.0,,12.0,108.0,,2.0,1.0,6.0,,5.0,1.0,,1.0,,,2.0,,4.0,1.0,5.0,,5.0,,5.0,2.0,1.0,,36.0,1.0,1.0,0.75,0.6,0.6,0.5,0.6,11.235955056179774,0.1111111111111111,,0.17391304347826086,0.15625,,,0.25,,0.14285714285714285,,0.2,0.5,0.5,,,,,0.5,0.8,0.5024,0.5809666666666667,,,0.16666666666666666,4.525,25.666666666666668,0.4675324675324675,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,2.0,2.0,1.0,1.0,,1.0,1.0,,2.0,2.0,6.0,,1.0,,,1.0,1.0,,1.0,,,,,,,,3.0,,,,1.0,,,,2.0,1.0,0.3333333333333333,,,0.3333333333333333,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,,,,,0.2,1.0,1.0,1.0,1.0,0.1,0.2,0.2,1.0,0.5,1.0,0.5,,,0.3333333333333333,1.0,0.6666666666666666,,0.2,0.4649,0.16666666666666666,,,,,,,,,,,,,,,,,,,0.5,,1.0,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,True,,,,,,,,,
1630214,1610612763,Xavier Tillman,Xavier Tillman,1630214,MEM,201.0,3,-9.0,7,7,4.0,3.0,1,14,,,,1.0,,,1.0,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,12.5,,,,,,,,,,,,,,1.0,,,,,,0.4587,,,,,14.7,,0.5714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
202685,1610612763,Jonas Valanciunas,Jonas Valanciunas,202685,MEM,4619.0,77,-30.0,158,159,30.0,24.0,22,317,10.0,18.0,1.0,2.0,6.0,18.0,29.0,6.0,7.0,46.0,221.0,1.0,11.0,3.0,26.0,10.0,6.0,4.0,3.0,7.0,2.0,1.0,17.0,8.0,8.0,3.0,11.0,9.0,20.0,2.0,12.0,11.0,8.0,4.0,30.0,0.7222222222222222,0.8666666666666667,0.6206896551724138,0.5571428571428572,0.5897435897435898,0.6875,0.17142857142857143,24.861878453038674,0.12,0.16666666666666666,0.20512820512820512,0.171875,0.1267605633802817,0.23333333333333334,0.2857142857142857,0.06666666666666667,0.25806451612903225,0.15384615384615385,0.5142857142857142,0.5555555555555556,0.6666666666666666,0.05714285714285714,0.5,0.5,1.0,0.17142857142857143,0.42857142857142855,0.4978028571428571,0.5178666666666667,0.10256410256410256,0.12121212121212122,0.2391304347826087,5.655172413793103,25.383333333333336,0.189873417721519,7.0,9.0,3.0,5.0,2.0,2.0,,1.0,,,,,1.0,5.0,7.0,,,3.0,,,10.0,3.0,6.0,1.0,3.0,2.0,1.0,1.0,1.0,,2.0,,4.0,,2.0,6.0,,6.0,1.0,,,,2.0,2.0,2.0,10.0,1.0,0.16666666666666666,,,0.16666666666666666,0.7142857142857143,1.0,0.7142857142857143,1.0,1.0,0.10344827586206896,0.16666666666666666,0.3333333333333333,,0.2571428571428571,0.7777777777777778,0.7777777777777778,0.5714285714285714,0.8,,0.16666666666666666,0.16666666666666666,1.0,0.7142857142857143,0.6,,,,0.6666666666666666,1.0,,,0.16666666666666666,0.7123285714285714,0.21739130434782608,,4.0,,1.0,,,,3.0,3.0,,,1.0,,,,0.043478260869565216,0.14285714285714285,0.047619047619047616,,0.5,,,,,,,,,,,,,,,,1.0,,,,,1.0,True,,,,,,,,,
