EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,PtsPutbacks,OffThreePtRebounds,SelfOReb,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3FGM,DefCorner3ReboundPct,PenaltyCorner3Accuracy,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,BlockedShortMidRange,DefensiveGoaltends,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,SecondChanceArc3FGA,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,LongMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LostBallOutOfBoundsTurnovers,on,Technical Free Throw Trips,BlockedCorner3,BlockedLongMidRange,Arc3PctBlocked,HeaveAttempts,Charge Fouls Drawn,3pt And 1 Free Throw Trips
1628369,1610612738,Jayson Tatum,Jayson Tatum,1628369,BOS,6907.0,115,-75,225,225,38,39,41.0,450,11.0,18.0,1.0,1.0,2.0,5.0,21.0,3.0,11.0,2.0,3.0,8.0,17.0,2.0,4.0,19.0,50.0,10.0,20.0,22.0,90.0,334.0,3.0,4.0,4.0,3.0,9.0,2.0,4.0,4.0,16.0,12.0,26.0,9.0,21.0,17.0,8.0,4.0,7.0,7.0,14.0,3.0,4.0,3.0,2.0,2.0,35.0,3.0,10.0,7.0,1.0,18.0,3.0,21.0,4.0,3.0,1.0,3.0,1.0,2.0,4.0,1.0,2.0,7.0,2.0,5.0,10.0,1.0,16.0,24.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,38,2.0,1.0,0.3157894736842105,0.3157894736842105,0.3,0.5,0.5,0.5,0.38,0.3333333333333333,0.4857142857142857,0.46153846153846156,0.5555555555555556,0.4,0.5333333333333333,0.2857142857142857,0.08,0.05555555555555555,0.14285714285714285,32.0,0.42857142857142855,1.0,0.19444444444444445,0.0410958904109589,0.22727272727272727,0.2125,0.023809523809523808,0.03225806451612903,0.03571428571428571,0.07142857142857142,0.11764705882352941,0.2,0.5,0.2631578947368421,1.0,0.2571428571428571,0.6111111111111112,0.6470588235294118,0.45454545454545453,0.3,0.23809523809523808,0.2777777777777778,0.2,0.15714285714285714,0.2727272727272727,0.2727272727272727,0.04285714285714286,0.6666666666666666,0.6666666666666666,0.5,0.24285714285714285,0.47058823529411764,0.47058823529411764,0.25,0.3333333333333333,0.15384615384615385,0.5,0.3076923076923077,0.5,0.5428571428571428,0.47058823529411764,0.513892857142857,0.60345,0.47234230769230773,0.1375,0.1694915254237288,0.047619047619047616,0.044444444444444446,0.17777777777777778,7.984,25.725,0.1688888888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1629641,1610612738,Romeo Langford,Romeo Langford,1629641,BOS,4333.0,72,-20,138,140,31,27,25.0,278,5.0,10.0,4.0,2.0,3.0,1.0,3.0,,1.0,2.0,6.0,1.0,3.0,,,6.0,14.0,3.0,9.0,4.0,25.0,182.0,4.0,,5.0,2.0,3.0,,1.0,,4.0,6.0,6.0,9.0,,3.0,1.0,3.0,3.0,1.0,4.0,1.0,,1.0,2.0,,9.0,1.0,2.0,2.0,,4.0,4.0,8.0,3.0,3.0,,1.0,,,,1.0,,1.0,,2.0,2.0,,4.0,4.0,,2.0,,,,,1.0,,4.0,31,,,0.5,0.6,1.0,0.3333333333333333,,0.3333333333333333,0.42857142857142855,0.6666666666666666,0.45652173913043476,0.5,0.5,0.5,0.5,0.391304347826087,0.21428571428571427,0.2,0.3333333333333333,15.116279069767442,1.0,,0.07692307692307693,0.023809523809523808,0.06060606060606061,0.06779661016949153,0.05,0.0625,,,0.07692307692307693,0.1,,0.06666666666666667,,0.43478260869565216,0.5,0.625,0.4,0.13043478260869565,0.3333333333333333,0.5,1.0,0.043478260869565216,,,0.2608695652173913,0.3333333333333333,0.3333333333333333,1.0,0.13043478260869565,0.3333333333333333,0.3333333333333333,1.0,0.8,0.75,0.6666666666666666,,,0.8260869565217391,0.3333333333333333,0.587108695652174,0.64555,0.6848125,0.08,0.125,,0.2,0.16,4.328571428571428,23.977777777777778,0.2246376811594203,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.25,0.5,0.07894736842105263,0.06896551724137931,0.1111111111111111,0.09090909090909091,0.25,0.2,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1629684,1610612738,Grant Williams,Grant Williams,1629684,BOS,648.0,11,2,22,21,12,2,6.0,43,,,,,,,2.0,,,2.0,2.0,,,,,,2.0,2.0,2.0,,6.0,24.0,,,,,,1.0,1.0,,3.0,,,6.0,,,,,1.0,,1.0,,,,1.0,,2.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,12,,,,,1.0,1.0,1.0,1.0,,,0.75,1.5,0.75,,1.5,0.5,,,,14.285714285714285,,,,,0.16666666666666666,0.1,,,,,,,,,,,,,,0.5,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,0.5,,0.4628875,,0.61095,,,,,0.5,9.8,23.15,0.5454545454545454,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,
202684,1610612738,Tristan Thompson,Tristan Thompson,202684,BOS,7934.0,132,-87,259,261,47,52,48.0,520,15.0,27.0,21.0,1.0,1.0,5.0,7.0,,,,,,,,,20.0,34.0,,,12.0,52.0,373.0,25.0,4.0,28.0,2.0,2.0,,,3.0,7.0,18.0,22.0,,,,,4.0,3.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,12.0,19.0,12.0,8.0,,20.0,29.0,49.0,4.0,3.0,1.0,3.0,,3.0,2.0,,,5.0,,4.0,12.0,1.0,20.0,17.0,1.0,8.0,,1.0,,,6.0,3.0,7.0,47,1.0,1.0,0.45,0.6923076923076923,,,,,0.5882352941176471,1.0,0.5882352941176471,1.0,0.6190476190476191,0.5,0.875,,0.11764705882352941,0.14814814814814814,,14.826498422712934,0.6,,0.1951219512195122,0.2261904761904762,0.22641509433962265,0.2127659574468085,0.19863013698630136,0.34285714285714286,0.1875,0.058823529411764705,0.05263157894736842,0.35294117647058826,0.2,0.2,0.5,0.7941176470588235,0.5555555555555556,0.6521739130434783,0.4,0.20588235294117646,0.7142857142857143,0.7142857142857143,0.6,,,,,,,,,,,,0.84,0.5,1.0,,,0.7941176470588235,,0.6580058823529412,0.6859000000000001,0.41459999999999997,0.1951219512195122,0.1951219512195122,,0.5384615384615384,0.1346153846153846,1.876470588235294,,0.18146718146718147,9.0,,,,12.0,,,14.0,10.0,3.0,1.0,6.0,4.0,,0.48,0.48,0.16129032258064516,0.20408163265306123,,0.3,0.42857142857142855,,,,,,0.375,,2.0,4.0,1.0,7.0,2.0,3.0,0.1111111111111111,,,,,,,,,,,True,,,,,,,
203935,1610612738,Marcus Smart,Marcus Smart,203935,BOS,6483.0,108,-89,216,218,45,50,37.0,434,2.0,4.0,,1.0,1.0,5.0,8.0,2.0,4.0,,4.0,6.0,22.0,1.0,4.0,9.0,16.0,6.0,26.0,6.0,42.0,322.0,1.0,,6.0,4.0,5.0,1.0,5.0,3.0,14.0,8.0,10.0,15.0,3.0,22.0,6.0,1.0,9.0,3.0,12.0,2.0,1.0,6.0,3.0,,27.0,2.0,6.0,1.0,,7.0,2.0,9.0,4.0,4.0,,6.0,2.0,5.0,5.0,1.0,2.0,11.0,1.0,3.0,7.0,1.0,9.0,9.0,1.0,4.0,,1.0,1.0,1.0,1.0,1.0,14.0,45,1.0,1.0,0.4444444444444444,0.4444444444444444,0.8333333333333334,0.23076923076923078,0.2,0.23076923076923078,0.5625,0.8,0.42857142857142855,0.55,0.45652173913043476,0.375,0.5833333333333334,0.6190476190476191,0.0625,0.25,,22.093023255813954,0.5454545454545454,,0.029411764705882353,0.029850746268656716,0.15,0.0945945945945946,0.016666666666666666,,0.038461538461538464,0.08333333333333333,0.0625,,,0.12121212121212122,1.0,0.09523809523809523,0.5,0.6666666666666666,0.5,0.19047619047619047,0.625,0.625,0.4,0.09523809523809523,0.5,0.5,0.09523809523809523,,,,0.5238095238095238,0.2727272727272727,0.2727272727272727,0.8333333333333334,,0.1,1.0,0.4,0.25,0.7142857142857143,0.2727272727272727,0.5071071428571429,0.5083666666666667,0.49554,0.08888888888888889,0.21052631578947367,,0.14285714285714285,0.3333333333333333,10.787500000000001,25.815384615384616,0.20833333333333334,,,1.0,1.0,,2.0,7.0,,,,2.0,,,0.2857142857142857,,0.375,,,,,,0.125,,,0.1,,0.2857142857142857,,1.0,1.0,,1.0,,,,2.0,6.0,1.0,0.038461538461538464,0.25,0.5,0.75,0.3333333333333333,0.5,,True,,,,,,,
1630174,1610612738,Aaron Nesmith,Aaron Nesmith,1630174,BOS,1287.0,21,-12,41,43,9,11,10.0,84,,1.0,,,,,,,,,,,3.0,,1.0,,1.0,,3.0,,,50.0,,,,,,,1.0,,,,,,,3.0,,,1.0,,1.0,,,,1.0,,2.0,,1.0,1.0,,2.0,2.0,4.0,1.0,1.0,,,,,1.0,,,1.0,,1.0,2.0,,,,,,,,,,1.0,,,9,,,,,,,,,,,,,,,,0.75,,,,9.433962264150942,,,0.1,,0.09090909090909091,0.09523809523809523,0.07407407407407407,,,,,0.25,,0.1111111111111111,,0.25,,,,,,,,,,,,,,,0.75,,,,,,,1.0,,1.0,,0.5749125,,0.56235,,,,,,0.4,24.96666666666667,0.21951219512195122,,,,,,,,,2.0,,,1.0,,,,,0.18181818181818182,0.1,1.0,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,1.0,True,,,,,,,
1630202,1610612738,Payton Pritchard,Payton Pritchard,1630202,BOS,1789.0,30,-3,58,56,10,15,11.0,114,,1.0,,,,,,,,,,,4.0,,2.0,,1.0,,4.0,2.0,2.0,74.0,,,,,,,2.0,,,,,,,4.0,,,2.0,2.0,4.0,1.0,1.0,1.0,1.0,,10.0,,2.0,2.0,,4.0,,4.0,1.0,1.0,,,2.0,,2.0,,,2.0,1.0,,2.0,,1.0,2.0,,1.0,,,,,,,,10,,,,,,,,,,,,,0.16666666666666666,,,0.8,,,,10.81081081081081,,,0.2,,0.16666666666666666,0.18181818181818182,,,,,0.2,0.2,,0.2,,0.2,,,,,,,,,,,,,,,0.8,,,,,,,1.0,,1.0,,0.5503,,0.480975,0.16666666666666666,0.5,,,,0.6,26.275,0.1724137931034483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,True,,,,,,,
203095,1610612738,Evan Fournier,Evan Fournier,203095,BOS,6727.0,112,-76,219,221,32,40,41.0,440,4.0,7.0,1.0,,,4.0,10.0,,3.0,2.0,5.0,4.0,13.0,,2.0,8.0,20.0,6.0,18.0,8.0,42.0,327.0,3.0,,2.0,1.0,2.0,2.0,4.0,1.0,9.0,10.0,6.0,15.0,3.0,13.0,4.0,2.0,2.0,2.0,4.0,2.0,,1.0,1.0,,10.0,1.0,7.0,,,7.0,3.0,10.0,3.0,2.0,1.0,3.0,,2.0,,1.0,,3.0,,12.0,16.0,,6.0,9.0,3.0,6.0,,,,,,,9.0,32,,,0.625,0.7142857142857143,0.8333333333333334,0.3333333333333333,0.5,0.3333333333333333,0.4,0.5,0.4473684210526316,0.6666666666666666,0.5121951219512195,0.25,0.75,0.47368421052631576,0.1,,0.2,16.356877323420075,1.0,,,0.014084507042253521,0.16279069767441862,0.0958904109589041,0.024390243902439025,,0.037037037037037035,,,,,0.1891891891891892,,0.18421052631578946,0.5714285714285714,0.5714285714285714,0.5,0.2631578947368421,0.4,0.5,0.75,0.07894736842105263,,,0.13157894736842105,0.4,0.4,1.0,0.34210526315789475,0.3076923076923077,0.3076923076923077,0.75,0.25,,,0.3333333333333333,,0.6578947368421053,0.3076923076923077,0.5123407894736843,0.62705,0.47550833333333337,0.14634146341463414,0.2608695652173913,,0.047619047619047616,0.21428571428571427,8.53,25.66666666666667,0.1461187214611872,1.0,,1.0,2.0,1.0,,1.0,2.0,2.0,,,,,,0.3333333333333333,0.25,0.038461538461538464,0.025,0.08333333333333333,,1.0,0.25,,,0.3333333333333333,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,True,,,,,,,
202689,1610612738,Kemba Walker,Kemba Walker,202689,BOS,3165.0,53,-71,105,106,9,22,20.0,211,3.0,7.0,1.0,,,1.0,2.0,4.0,7.0,,1.0,1.0,9.0,,1.0,8.0,16.0,1.0,10.0,3.0,22.0,164.0,2.0,,,,,,1.0,,,6.0,10.0,,3.0,9.0,1.0,1.0,2.0,2.0,4.0,2.0,,2.0,,,10.0,,2.0,1.0,,3.0,,3.0,1.0,1.0,,2.0,2.0,,3.0,2.0,,5.0,,5.0,10.0,,5.0,4.0,2.0,3.0,,,,,,,,9,1.0,,0.375,0.375,,0.1,,0.1,0.5,,0.36538461538461536,,0.4074074074074074,,,0.38461538461538464,0.0625,0.14285714285714285,,25.6,0.4,,0.09090909090909091,,0.09523809523809523,0.09375,,,,,,,0.3333333333333333,0.058823529411764705,,0.2692307692307692,0.42857142857142855,0.5,,0.07692307692307693,0.5,0.5,1.0,0.2692307692307692,0.5714285714285714,0.5714285714285714,0.038461538461538464,,,,0.34615384615384615,0.1111111111111111,0.1111111111111111,,0.5,,,1.0,,0.6538461538461539,0.1111111111111111,0.4973846153846154,0.4289,0.4911,0.1111111111111111,0.17647058823529413,,,,10.137500000000001,26.24,0.08571428571428572,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,1.0,,,,,,,,,,0.5,,,,,True,,,,,,,
203953,1610612738,Jabari Parker,Jabari Parker,203953,BOS,397.0,7,-4,12,14,2,2,1.0,26,,,,,,1.0,1.0,,1.0,,,1.0,1.0,,,1.0,2.0,1.0,1.0,,5.0,15.0,,,,,,,,,,2.0,,3.0,,1.0,1.0,,1.0,,1.0,,,1.0,,,2.0,,,1.0,,1.0,,1.0,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,,2,,,1.0,1.0,1.0,1.0,,1.0,0.5,,0.8333333333333334,,0.8333333333333334,,,0.3333333333333333,,,,28.57142857142857,1.0,,0.3333333333333333,,,0.2,,,,,,0.5,,,1.0,,,,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,0.3333333333333333,1.0,0.46458333333333335,,,,,,,,11.75,25.1,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
