EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,Arc3FGA,SecondChanceArc3FGA,FG3A,SecondChanceFG3A,SecondChanceFtPoints,NonHeaveArc3FGA,OffThreePtRebounds,FTDefRebounds,LostBallSteals,Charge Fouls,Technical Free Throw Trips,NonShootingPenaltyNonTakeFouls,FG3APct,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,SecondChanceArc3Frequency,Avg3ptShotDistance,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3M,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGM,Fg3aBlocked,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Offensive Fouls Drawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,AtRimPctBlocked,Corner3PctBlocked,OffLongMidRangeReboundPct,OffCorner3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Loose Ball Fouls,LongMidRangePctBlocked,PtsUnassisted3s,Corner3Assists,LongMidRangeAssists,Travels,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Charge Fouls Drawn,Arc3PctBlocked,LongMidRangePctAssisted,FTOffRebounds,OffFTReboundPct,LostBallOutOfBoundsTurnovers,3SecondViolations,on,Defensive 3 Seconds Violations
1626161,1610612742,Willie Cauley-Stein,Willie Cauley-Stein,1626161,DAL,3312.0,55,-22,107,108,52.0,70.0,10,215,6.0,7.0,1.0,1.0,2.0,2.0,2.0,6.0,9.0,3.0,15.0,130,1.0,1.0,2.0,2.0,3.0,2.0,6.0,10.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,3.0,9.0,3.0,12.0,3.0,15.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,8.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,6.0,52.0,1.0,0.8333333333333334,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.75,1.0,0.75,0.1111111111111111,0.5,11.016949152542374,0.3333333333333333,0.1875,0.10344827586206896,0.3333333333333333,0.27906976744186046,0.06,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.25,0.35,0.2857142857142857,0.5,1.0,0.7777777777777778,0.8571428571428571,0.8571428571428571,0.8333333333333334,0.2222222222222222,1.0,1.0,0.6666666666666666,1.0,0.7777777777777778,0.4701111111111111,0.3043,0.48,0.1111111111111111,0.1111111111111111,0.13333333333333333,0.4,2.777777777777778,0.48598130841121495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1626196,1610612742,Josh Richardson,Josh Richardson,1626196,DAL,3171.0,53,-23,96,95,37.0,43.0,10,191,4.0,4.0,,,1.0,1.0,6.0,6.0,10.0,7.0,19.0,133,,2.0,2.0,2.0,4.0,6.0,10.0,8.0,4.0,,2.0,1.0,,1.0,,1.0,,2.0,1.0,3.0,1.0,5.0,2.0,7.0,,2.0,1.0,2.0,2.0,1.0,3.0,,1.0,1.0,5.0,,4.0,,7.0,,,3.0,,,,,,,,6.0,35.0,1.0,0.6666666666666666,0.6666666666666666,0.6,,0.5,0.46153846153846156,,0.5,0.5625,0.25,0.7142857142857143,0.2,0.3333333333333333,17.59259259259259,0.6666666666666666,0.05263157894736842,0.043478260869565216,0.16666666666666666,0.10810810810810811,0.047619047619047616,,0.0625,0.14285714285714285,,,0.1111111111111111,0.2222222222222222,,,0.3076923076923077,1.0,1.0,0.75,0.46153846153846156,,,0.25,1.0,0.5384615384615384,0.4595576923076923,0.45765,0.4448,,,0.10526315789473684,0.5263157894736842,5.610000000000001,0.3854166666666667,2.0,3.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,0.23076923076923078,0.25,0.05263157894736842,0.05555555555555555,0.3333333333333333,0.5,0.5,0.23076923076923078,0.3333333333333333,27.03333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1627827,1610612742,Dorian Finney-Smith,Dorian Finney-Smith,1627827,DAL,15019.0,250,42,487,482,181.0,140.0,52,969,8.0,17.0,4.0,8.0,3.0,5.0,5.0,10.0,25.0,4.0,69.0,562,5.0,10.0,15.0,3.0,7.0,2.0,26.0,12.0,8.0,6.0,4.0,9.0,5.0,14.0,5.0,6.0,3.0,33.0,8.0,13.0,11.0,26.0,16.0,42.0,2.0,8.0,2.0,7.0,6.0,5.0,12.0,1.0,3.0,9.0,20.0,1.0,6.0,,5.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,,,26.0,176.0,1.0,0.6,0.8571428571428571,0.4,0.5,0.42857142857142855,0.5508474576271186,0.4642857142857143,0.6,0.5655737704918032,0.5,0.6190476190476191,0.16,0.2,13.129496402877699,0.5833333333333334,0.12087912087912088,0.06956521739130435,0.10833333333333334,0.11374407582938388,0.07272727272727272,0.10526315789473684,0.05555555555555555,0.1724137931034483,0.05,0.18181818181818182,0.09523809523809523,0.1388888888888889,0.07142857142857142,1.0,0.288135593220339,0.47058823529411764,0.5714285714285714,0.625,0.0847457627118644,0.5714285714285714,0.5,0.25,0.6,0.864406779661017,0.5454271186440678,0.6369541666666666,0.52245,0.03333333333333333,0.07692307692307693,0.21739130434782608,0.37681159420289856,4.771999999999999,0.37166324435318276,1.0,25.0,2.0,34.0,4.0,2.0,25.0,8.0,2.0,6.0,1.0,,1.0,0.576271186440678,0.2222222222222222,0.0761904761904762,0.05747126436781609,0.2,0.25,1.0,0.423728813559322,0.14285714285714285,25.214705882352945,1.0,3.0,4.0,9.0,2.0,1.0,2.0,11.0,1.0,5.0,11.0,15.0,1.0,6.0,13.0,45.0,11.0,1.0,3.0,1.0,2.0,1.0,0.4411764705882353,0.25,0.46153846153846156,0.4411764705882353,0.029411764705882353,0.17647058823529413,0.1111111111111111,0.043478260869565216,0.16666666666666666,0.05084745762711865,0.3333333333333333,0.3333333333333333,0.15254237288135594,0.4444444444444444,0.5,1.0,0.44,0.44,1.0,0.25,0.14285714285714285,0.5,1.0,0.1,0.5,0.55,0.45454545454545453,0.44,,,,,,,,,,,,,,,,,,,True,
1628467,1610612742,Maxi Kleber,Maxi Kleber,1628467,DAL,9203.0,153,1,295,291,104.0,85.0,31,586,1.0,2.0,,,,,2.0,2.0,7.0,5.0,30.0,349,,1.0,4.0,,1.0,3.0,9.0,4.0,,,2.0,5.0,5.0,10.0,5.0,2.0,3.0,25.0,3.0,10.0,3.0,16.0,5.0,21.0,,3.0,2.0,1.0,1.0,,1.0,,1.0,9.0,16.0,,7.0,2.0,7.0,,1.0,3.0,,,,,,,,9.0,100.0,2.0,1.0,1.0,0.2857142857142857,,,0.5434782608695652,0.5,0.6,0.5555555555555556,0.5,0.6428571428571429,0.2857142857142857,,8.083832335329342,1.0,0.058823529411764705,0.041666666666666664,0.14705882352941177,0.1092436974789916,0.03546099290780142,0.05263157894736842,0.02631578947368421,0.0625,,0.15384615384615385,0.17647058823529413,0.058823529411764705,,,0.08695652173913043,0.5,1.0,1.0,0.08695652173913043,,,,,0.782608695652174,0.5050636363636363,0.45845,0.5117875000000001,0.041666666666666664,0.125,0.13333333333333333,0.3,10.442857142857141,0.3525423728813559,1.0,12.0,1.0,16.0,2.0,1.0,12.0,2.0,3.0,1.0,,,1.0,0.6956521739130435,0.42857142857142855,0.028985507246376812,0.03571428571428571,0.5,0.5,1.0,0.5217391304347826,0.3333333333333333,26.08125,,3.0,1.0,4.0,1.0,,,6.0,1.0,2.0,4.0,7.0,1.0,2.0,4.0,21.0,6.0,,,,1.0,1.0,0.4375,0.5,0.5,0.4375,,0.5,,0.06666666666666667,,0.13043478260869565,,,0.17391304347826086,0.25,0.25,1.0,0.5,0.5,1.0,,0.3333333333333333,1.0,1.0,,,0.8,0.5,0.5,3.0,0.3333333333333333,,,,,,,,,,,,,,,,,True,
1629029,1610612742,Luka Doncic,Luka Doncic,1629029,DAL,16863.0,281,7,546,535,193.0,158.0,61,1081,25.0,33.0,5.0,5.0,10.0,14.0,60.0,65.0,120.0,27.0,250.0,647,8.0,13.0,20.0,25.0,47.0,6.0,98.0,12.0,118.0,4.0,5.0,42.0,30.0,72.0,21.0,26.0,11.0,174.0,4.0,28.0,21.0,51.0,4.0,55.0,3.0,9.0,8.0,23.0,17.0,9.0,32.0,1.0,13.0,3.0,17.0,2.0,45.0,2.0,51.0,6.0,25.0,2.0,,,,3.0,2.0,,,98.0,188.0,2.0,0.09230769230769231,0.09523809523809523,0.5416666666666666,0.6153846153846154,0.5319148936170213,0.5688775510204082,0.6333333333333333,0.6133333333333333,0.573394495412844,0.6666666666666666,0.6049382716049383,0.041666666666666664,0.05,40.0,0.71875,0.21,0.030534351145038167,0.2222222222222222,0.2168141592920354,0.015748031496062992,0.025,0.045454545454545456,0.12121212121212122,0.3170731707317073,0.15384615384615385,0.21839080459770116,0.23076923076923078,0.031914893617021274,0.6666666666666666,0.1683673469387755,0.7575757575757576,0.8064516129032258,0.2,0.30612244897959184,0.3333333333333333,1.0,0.18666666666666668,0.7142857142857143,0.5561224489795918,0.469461224489796,0.47336666666666666,0.4730513333333333,0.12037037037037036,0.17985611510791366,0.08,0.392,8.8775,0.3534798534798535,27.0,75.0,2.0,76.0,2.0,1.0,75.0,,2.0,1.0,,,1.0,0.3877551020408163,0.16666666666666666,,,0.45,0.47368421052631576,0.037037037037037035,0.3826530612244898,0.13333333333333333,27.240789473684213,13.0,27.0,,1.0,,,1.0,31.0,1.0,14.0,27.0,31.0,1.0,14.0,28.0,6.0,31.0,,5.0,6.0,1.0,0.06451612903225806,0.40789473684210525,0.5,0.5,0.40789473684210525,,0.06060606060606061,,,,0.1377551020408163,0.48148148148148145,0.48148148148148145,0.00510204081632653,,,,0.41333333333333333,0.41333333333333333,0.06451612903225806,,,0.5,,0.013333333333333334,,0.36,0.5185185185185185,0.41333333333333333,,,87.0,9.0,5.0,2.0,1.0,3.0,3.0,0.012987012987012988,,,,,,,,,True,
1628973,1610612742,Jalen Brunson,Jalen Brunson,1628973,DAL,3540.0,59,-13,115,104,46.0,50.0,13,219,5.0,6.0,2.0,2.0,,,5.0,9.0,13.0,7.0,31.0,137,2.0,2.0,10.0,,1.0,6.0,6.0,4.0,14.0,2.0,,,2.0,2.0,1.0,,,6.0,,2.0,2.0,4.0,2.0,6.0,,,,1.0,1.0,1.0,2.0,,,4.0,5.0,,9.0,,10.0,2.0,3.0,3.0,,,,,,,,2.0,44.0,1.0,0.2222222222222222,0.25,0.6923076923076923,1.0,,0.6666666666666666,0.875,,0.7045454545454546,1.0,0.42857142857142855,,,18.46153846153846,0.5,0.11764705882352941,,0.09090909090909091,0.10256410256410256,0.03773584905660377,,,,0.25,,0.11764705882352941,,,,0.3333333333333333,0.8333333333333334,0.8333333333333334,0.2,0.2777777777777778,0.5,1.0,,,0.6111111111111112,0.4743529411764706,,0.4103,0.15789473684210525,0.21428571428571427,0.3225806451612903,0.1935483870967742,8.361538461538462,0.4,2.0,4.0,1.0,5.0,2.0,3.0,4.0,2.0,,,,,,0.2777777777777778,,0.07407407407407407,0.08333333333333333,0.4,0.4,0.5,0.2222222222222222,0.25,27.0,2.0,2.0,,1.0,1.0,,,2.0,1.0,,2.0,2.0,1.0,,2.0,6.0,2.0,,1.0,,,1.0,0.4,0.5,,0.4,,,,,,0.1111111111111111,1.0,1.0,0.05555555555555555,,,,0.5,0.5,1.0,,0.25,1.0,1.0,,,0.6666666666666666,,0.5,,,,1.0,,,,,,,,,,,,,,,True,
203501,1610612742,Tim Hardaway Jr.,Tim Hardaway Jr.,203501,DAL,13170.0,220,25,434,426,151.0,114.0,50,860,7.0,13.0,2.0,2.0,3.0,6.0,11.0,15.0,30.0,12.0,108.0,504,2.0,4.0,11.0,5.0,9.0,4.0,35.0,18.0,12.0,2.0,5.0,5.0,3.0,8.0,2.0,4.0,1.0,19.0,,5.0,9.0,14.0,3.0,17.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,,2.0,3.0,13.0,,19.0,1.0,16.0,1.0,6.0,2.0,,,,,,,,33.0,146.0,1.0,0.6,0.6428571428571429,0.5,0.5,0.5555555555555556,0.6,0.625,0.5535714285714286,0.6149425287356322,0.6875,0.5645161290322581,0.16666666666666666,0.2727272727272727,18.2,0.75,0.1111111111111111,,0.04716981132075472,0.0748663101604278,0.01485148514851485,,,0.10714285714285714,0.09375,0.14285714285714285,0.0547945205479452,0.030303030303030304,0.02857142857142857,,0.1625,0.5384615384615384,0.6363636363636364,0.5714285714285714,0.1375,0.25,1.0,0.21428571428571427,0.5,0.7875,0.5208379746835442,,0.5178333333333334,0.07058823529411765,0.17142857142857143,0.10185185185185185,0.32407407407407407,7.496666666666666,0.347926267281106,5.0,39.0,4.0,50.0,4.0,1.0,38.0,3.0,,,,1.0,1.0,0.625,,0.029411764705882353,0.023529411764705882,0.45454545454545453,0.625,0.6,0.4875,0.5,26.334,3.0,6.0,4.0,11.0,,1.0,3.0,18.0,2.0,6.0,16.0,22.0,2.0,7.0,19.0,60.0,18.0,2.0,1.0,2.0,3.0,0.9090909090909091,0.44,0.5,0.3684210526315789,0.4489795918367347,0.04,0.15384615384615385,,,0.058823529411764705,0.075,0.5,0.5,0.1375,0.36363636363636365,0.36363636363636365,1.0,0.46153846153846156,0.4864864864864865,0.8888888888888888,0.5,,0.5,1.0,0.10714285714285714,0.3333333333333333,0.5714285714285714,0.375,0.47368421052631576,,,6.0,1.0,,,,,,,1.0,3.0,0.05128205128205128,0.6666666666666666,,,,,True,
1629740,1610612742,Nicolo Melli,Nicolo Melli,1629740,DAL,604.0,10,-13,19,17,2.0,6.0,4,36,,1.0,,1.0,,1.0,,,1.0,,,31,,1.0,,,1.0,,,,,,,,,,,,,,,,,,2.0,2.0,,1.0,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,8.695652173913043,,,,,,0.2,,,,,,,,,,0.5,,,,,1.0,,1.0,,1.0,0.477175,,0.4214,,,,,1.6,0.10526315789473684,,1.0,,1.0,,,1.0,2.0,,1.0,,,,0.5,,0.3333333333333333,0.3333333333333333,,,,0.5,,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
204001,1610612742,Kristaps Porzingis,Kristaps Porzingis,204001,DAL,12135.0,202,21,395,386,128.0,75.0,44,781,12.0,14.0,3.0,4.0,4.0,4.0,11.0,22.0,32.0,13.0,78.0,467,3.0,4.0,14.0,7.0,10.0,11.0,31.0,40.0,4.0,2.0,2.0,3.0,4.0,7.0,4.0,3.0,,18.0,3.0,20.0,9.0,30.0,6.0,36.0,,7.0,7.0,2.0,1.0,,2.0,,,9.0,15.0,,12.0,2.0,15.0,2.0,6.0,2.0,5.0,4.0,1.0,5.0,5.0,,,31.0,126.0,2.0,0.9090909090909091,0.9523809523809523,0.6875,0.75,0.7,0.5701754385964912,0.75,0.625,0.6111111111111112,0.7777777777777778,0.7142857142857143,0.0625,,14.285714285714286,1.0,0.12,0.033707865168539325,0.2247191011235955,0.17682926829268292,0.027624309392265192,0.03333333333333333,0.024390243902439025,0.18518518518518517,0.1111111111111111,0.047619047619047616,0.21311475409836064,0.25,,1.0,0.24561403508771928,0.8571428571428571,0.9230769230769231,0.9166666666666666,0.19298245614035087,0.6666666666666666,0.75,0.25,1.0,0.6842105263157895,0.5106473684210526,0.66691,0.51709375,0.09836065573770492,0.16666666666666666,0.1794871794871795,0.3974358974358974,7.66875,0.3240506329113924,6.0,21.0,2.0,25.0,2.0,5.0,21.0,2.0,1.0,,,1.0,1.0,0.43859649122807015,0.16666666666666666,0.021739130434782608,0.02564102564102564,0.5454545454545454,0.5454545454545454,1.0,0.3684210526315789,0.3333333333333333,26.292,4.0,7.0,2.0,4.0,,2.0,2.0,5.0,1.0,,4.0,7.0,1.0,2.0,6.0,21.0,5.0,,,1.0,,1.0,0.28,0.5,0.3333333333333333,0.28,,0.07142857142857142,,0.05555555555555555,,0.12280701754385964,0.5714285714285714,0.6666666666666666,0.07017543859649122,0.5,0.5,1.0,0.23809523809523808,0.23809523809523808,1.0,0.6666666666666666,,0.5,1.0,0.125,1.0,0.25,,0.23809523809523808,,0.14285714285714285,,,,,,,,,,,,0.75,1.0,0.06666666666666667,,,True,
1626246,1610612742,Boban Marjanovic,Boban Marjanovic,1626246,DAL,4707.0,78,4,154,152,30.0,19.0,20,306,13.0,25.0,4.0,13.0,2.0,4.0,13.0,19.0,38.0,5.0,43.0,189,4.0,13.0,8.0,3.0,6.0,,6.0,28.0,10.0,8.0,2.0,3.0,1.0,4.0,1.0,3.0,,9.0,11.0,6.0,9.0,17.0,14.0,31.0,5.0,,,1.0,1.0,3.0,4.0,,,7.0,12.0,1.0,10.0,3.0,7.0,1.0,4.0,,1.0,1.0,,1.0,1.0,,,6.0,30.0,,0.7368421052631579,0.9333333333333333,0.5,0.3076923076923077,0.5,0.5,0.3076923076923077,0.5,0.524390243902439,0.3076923076923077,0.5,0.05263157894736842,,24.59016393442623,0.25,0.3103448275862069,0.23404255319148937,0.15789473684210525,0.22388059701492538,0.16883116883116883,0.29411764705882354,0.2727272727272727,0.2222222222222222,0.2727272727272727,0.4444444444444444,0.13043478260869565,0.2,0.29411764705882354,1.0,0.6578947368421053,0.52,0.5652173913043478,0.6923076923076923,0.34210526315789475,1.0,0.3076923076923077,0.6666666666666666,0.5,0.6578947368421053,0.5371421052631579,0.7120818181818183,0.5694499999999999,0.0975609756097561,0.0975609756097561,0.18604651162790697,0.13953488372093023,3.2657894736842104,0.19480519480519481,6.0,,,,,,,2.0,2.0,,,,1.0,,0.6666666666666666,0.06666666666666667,0.08333333333333333,0.46153846153846156,0.46153846153846156,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,0.2,1.0,1.0,True,
