EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,FG2A,OpponentPoints,TwoPtAssists,Assists,AtRimAssists,AssistPoints,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,Usage,ShortMidRangeFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Corner3Assists,LongMidRangeAssists,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFtPoints,PtsPutbacks,Arc3Assists,ShortMidRangeAssists,OffThreePtRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LostBallOutOfBoundsTurnovers,Offensive Fouls Drawn,BlockedAtRim,BlockedLongMidRange,SecondChanceCorner3FGA,PtsUnassisted3s,Charge Fouls Drawn,Technical Free Throw Trips,LongMidRangePctBlocked,SecondChanceCorner3Frequency,HeaveAttempts,Fg3aBlocked,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,SecondChanceAtRimPctAssisted,on,FTOffRebounds,OffFTReboundPct,Corner3PctBlocked
1628990,1610612764,Chandler Hutchison,Chandler Hutchison,1628990,WAS,299.0,5.0,-6,11,9,1,6,2.0,20,1.0,1.0,11,1.0,1.0,1.0,2.0,1.0,1.0,1,7.142857142857142,1.0,0.362,4.9,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1629060,1610612764,Rui Hachimura,Rui Hachimura,1629060,WAS,8765.0,146.0,-54,309,310,90,73,28.0,619,9.0,26.0,396,3.0,4.0,2.0,9.0,5.0,13.0,90,13.119533527696792,0.225,0.5216225,8.438461538461537,0.2912621359223301,7.0,9.0,3.0,4.0,5.0,4.0,8.0,3.0,6.0,1.0,2.0,5.0,8.0,2.0,3.0,16.0,8.0,14.0,5.0,61.0,1.0,1.0,3.0,5.0,3.0,6.0,3.0,5.0,15.0,30.0,2.0,24.0,8.0,5.0,2.0,1.0,1.0,1.0,1.0,11.0,9.0,3.0,23.0,1.0,24.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,6.0,1.0,8.0,2.0,5.0,1.0,1.0,1.0,1.0,15.0,1.0,0.9375,0.9375,1.0,0.5714285714285714,0.6,0.5714285714285714,0.6153846153846154,1.0,0.5,0.7,1.0,0.6818181818181818,0.7093023255813954,0.8333333333333334,0.6818181818181818,0.35,0.07692307692307693,0.1111111111111111,0.1111111111111111,0.5,0.2727272727272727,0.1232876712328767,0.01098901098901099,0.1746031746031746,0.14705882352941177,0.007518796992481203,0.023255813953488372,0.1111111111111111,0.16666666666666666,0.05263157894736842,0.16363636363636364,0.25,1.0,0.225,0.7777777777777778,0.875,1.0,0.5555555555555556,0.625,1.0,0.2,0.5,0.5,0.75,0.15,0.5,0.5,1.0,0.2,0.625,0.625,1.0,0.36363636363636365,0.75,0.18181818181818182,0.5,0.2727272727272727,0.6666666666666666,0.575,0.625,0.3948,0.5741863636363637,0.11627906976744186,0.1724137931034483,0.08196721311475409,0.2459016393442623,24.928571428571427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
201566,1610612764,Russell Westbrook,Russell Westbrook,201566,WAS,11170.0,186.0,-60,395,398,135,115,42.0,793,18.0,64.0,497,46.0,59.0,26.0,131.0,4.0,17.0,135,28.442437923250566,0.21428571428571427,0.5016178571428573,9.3875,0.34177215189873417,10.0,21.0,5.0,9.0,4.0,9.0,25.0,1.0,5.0,,3.0,4.0,15.0,,4.0,23.0,5.0,20.0,34.0,95.0,6.0,13.0,1.0,16.0,9.0,19.0,,7.0,33.0,8.0,38.0,15.0,15.0,4.0,6.0,13.0,3.0,7.0,9.0,14.0,16.0,8.0,38.0,14.0,52.0,2.0,1.0,12.0,6.0,9.0,21.0,,3.0,26.0,1.0,43.0,1.0,15.0,1.0,1.0,1.0,,33.0,7.0,0.17391304347826086,0.21052631578947367,1.0,0.25,,0.25,0.359375,0.46153846153846156,0.47368421052631576,0.3630952380952381,0.46875,0.34615384615384615,0.4523809523809524,0.47058823529411764,0.4583333333333333,0.23809523809523808,0.09375,0.14285714285714285,0.16666666666666666,0.5714285714285714,0.4444444444444444,0.17582417582417584,0.0782608695652174,0.17721518987341772,0.17647058823529413,0.08,0.11320754716981132,0.2608695652173913,0.13636363636363635,0.16666666666666666,0.20588235294117646,,,0.25,0.47619047619047616,0.5555555555555556,0.2,0.2222222222222222,0.26666666666666666,0.25,0.2976190476190476,0.36,0.36,0.1111111111111111,0.05952380952380952,0.2,0.2,1.0,0.17857142857142858,0.26666666666666666,0.26666666666666666,1.0,0.34615384615384615,0.5555555555555556,0.11538461538461539,,0.15384615384615385,,0.4880952380952381,0.26666666666666666,0.5337318181818183,0.5095596153846154,0.15306122448979592,0.19230769230769232,0.16842105263157894,0.3473684210526316,25.450000000000003,4.0,9.0,1.0,3.0,1.0,3.0,15.0,8.0,10.0,13.0,5.0,3.0,1.0,3.0,6.0,1.0,1.0,2.0,7.0,1.0,7.0,2.0,0.3333333333333333,0.08333333333333333,0.03225806451612903,0.06451612903225806,0.06521739130434782,0.14285714285714285,0.061224489795918366,0.5625,0.4444444444444444,0.1875,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,True,,,
202397,1610612764,Ish Smith,Ish Smith,202397,WAS,4246.0,71.0,-2,147,152,51,54,19.0,299,6.0,17.0,167,4.0,5.0,1.0,11.0,6.0,7.0,51,11.176470588235295,0.3333333333333333,0.5085055555555554,10.605882352941178,0.3469387755102041,,4.0,,1.0,2.0,3.0,7.0,1.0,1.0,,,,,,,5.0,1.0,1.0,,13.0,,,,,2.0,4.0,,,4.0,4.0,6.0,3.0,,,2.0,1.0,1.0,1.0,,3.0,5.0,,8.0,1.0,9.0,6.0,5.0,,,1.0,1.0,,,1.0,,,,,2.0,,2.0,2.0,4.0,,0.4,0.4,1.0,1.0,,1.0,0.29411764705882354,,0.5,0.3611111111111111,,0.5,0.3611111111111111,,0.5,0.05555555555555555,0.11764705882352941,0.25,0.16666666666666666,,,0.1282051282051282,,0.10344827586206896,0.11764705882352941,0.014705882352941176,,,0.15789473684210525,0.2,0.12,,1.0,0.2222222222222222,,,,0.3333333333333333,0.4,0.5,0.3888888888888889,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.05555555555555555,1.0,1.0,1.0,,,,,0.25,,,,,,0.2777777777777778,,,0.502375,,,,0.3076923076923077,24.7,,,,,,,,,,2.0,1.0,,1.0,,,,,,1.0,,,1.0,,0.041666666666666664,,,0.05263157894736842,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,True,,,
203078,1610612764,Bradley Beal,Bradley Beal,203078,WAS,9599.0,160.0,-52,339,342,112,90,36.0,681,32.0,71.0,437,9.0,17.0,3.0,42.0,2.0,6.0,112,33.15789473684211,0.32989690721649484,0.4886154639175259,9.226760563380283,0.3303834808259587,15.0,20.0,3.0,4.0,14.0,12.0,19.0,2.0,4.0,,1.0,3.0,22.0,,8.0,41.0,5.0,26.0,24.0,121.0,3.0,6.0,1.0,7.0,11.0,19.0,,9.0,32.0,24.0,58.0,12.0,22.0,3.0,10.0,8.0,1.0,2.0,3.0,9.0,11.0,,20.0,4.0,24.0,3.0,2.0,14.0,7.0,2.0,16.0,,2.0,26.0,1.0,27.0,,10.0,3.0,2.0,3.0,2.0,32.0,3.0,0.2926829268292683,0.3076923076923077,0.8,0.19230769230769232,,0.19230769230769232,0.5774647887323944,0.5,0.5789473684210527,0.5,0.375,0.39285714285714285,0.5454545454545454,0.375,0.47058823529411764,0.26804123711340205,0.14084507042253522,,0.28125,0.875,,0.14864864864864866,0.03125,0.1267605633802817,0.13793103448275862,0.027777777777777776,,0.16666666666666666,0.10810810810810811,0.21052631578947367,0.14754098360655737,,0.6666666666666666,0.20618556701030927,0.75,0.75,0.26666666666666666,0.4375,0.6086956521739131,0.21428571428571427,0.1958762886597938,0.631578947368421,0.6666666666666666,0.4166666666666667,0.041237113402061855,0.5,0.5,0.5,0.2268041237113402,0.13636363636363635,0.13636363636363635,1.0,0.14285714285714285,0.75,0.03571428571428571,,0.2857142857142857,,0.4742268041237113,0.13636363636363635,0.5006583333333333,0.4538035714285715,0.09345794392523364,0.12345679012345678,0.05785123966942149,0.2644628099173554,25.896153846153847,2.0,2.0,,1.0,,2.0,10.0,4.0,7.0,4.0,1.0,1.0,1.0,,7.0,,,1.0,3.0,,3.0,1.0,,0.020833333333333332,0.08333333333333333,0.03571428571428571,,0.08333333333333333,0.025,0.25,1.0,0.125,,,,1.0,,1.0,1.0,3.0,3.0,1.0,0.05263157894736842,0.125,,,,,,,,,True,,,
1629655,1610612764,Daniel Gafford,Daniel Gafford,1629655,WAS,5005.0,83.0,12,175,177,79,62,20.0,352,1.0,16.0,204,1.0,2.0,1.0,5.0,6.0,15.0,79,13.06532663316583,0.0625,0.68648125,1.58125,0.4514285714285714,14.0,15.0,8.0,9.0,,,,,,,,,,,,14.0,,,10.0,38.0,5.0,5.0,6.0,16.0,8.0,9.0,,,21.0,18.0,10.0,,,,,1.0,,,7.0,7.0,4.0,2.0,13.0,9.0,22.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,,11.0,2.0,18.0,2.0,6.0,9.0,6.0,9.0,5.0,21.0,3.0,0.6428571428571429,1.0,,,,,0.875,1.0,0.8888888888888888,0.875,1.0,0.8888888888888888,0.7916666666666666,0.8888888888888888,0.75,,,,,0.5,0.2,0.08695652173913043,0.14,0.17073170731707318,0.12643678160919541,0.1232876712328767,0.2,0.1111111111111111,,0.2222222222222222,0.14705882352941177,0.2857142857142857,0.5555555555555556,0.9375,0.9333333333333333,0.9333333333333333,0.6428571428571429,,,,,,,,,,,,,,,,1.0,0.8888888888888888,,,,,0.9375,,0.72815,0.7070666666666666,0.3,0.3,0.42105263157894735,0.5526315789473685,,5.0,5.0,,,,,5.0,10.0,1.0,,2.0,1.0,3.0,,,,,,1.0,1.0,4.0,3.0,,0.08695652173913043,0.2727272727272727,,0.125,,0.5,1.0,1.0,,,,,,3.0,,,,1.0,,,,,,,,,,,,True,,,
202722,1610612764,Davis Bertans,Davis Bertans,202722,WAS,5097.0,85.0,-27,180,181,67,61,20.0,361,,3.0,228,1.0,1.0,1.0,2.0,5.0,11.0,67,12.315270935960593,,0.5403545454545454,1.8666666666666665,0.37222222222222223,2.0,3.0,2.0,2.0,,,,1.0,3.0,,2.0,6.0,17.0,4.0,7.0,2.0,7.0,20.0,5.0,30.0,,,,,2.0,2.0,4.0,9.0,16.0,4.0,,21.0,16.0,6.0,,,,,,5.0,4.0,,9.0,,9.0,1.0,1.0,,,,,1.0,,5.0,,5.0,,1.0,2.0,1.0,2.0,1.0,16.0,,1.0,1.0,1.0,0.35,0.4444444444444444,0.3684210526315789,0.6666666666666666,,1.0,0.5434782608695652,,0.7272727272727273,0.6,,0.7272727272727273,0.8695652173913043,,,,,,0.0975609756097561,,0.15625,0.1232876712328767,,,0.07692307692307693,0.1111111111111111,0.1,0.14285714285714285,0.25,0.5,0.13043478260869565,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,0.13043478260869565,0.3333333333333333,0.3333333333333333,1.0,0.7391304347826086,0.35294117647058826,0.375,1.0,0.18181818181818182,1.0,0.18181818181818182,,0.6363636363636364,0.5714285714285714,1.0,0.375,,0.5693699999999999,0.08,0.25,,0.5333333333333333,28.18,,,,1.0,,1.0,,,,,,,,,,,,,,,,3.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,1.0,1.0,1.0,0.05,0.058823529411764705,0.047619047619047616,,,True,,,
201577,1610612764,Robin Lopez,Robin Lopez,201577,WAS,3691.0,62.0,-28,135,133,48,41,13.0,268,16.0,24.0,168,,,,,5.0,6.0,48,18.120805369127517,0.6666666666666666,0.4577791666666667,5.591666666666666,0.35555555555555557,6.0,8.0,2.0,3.0,11.0,,,,,,,,,,,17.0,,,1.0,35.0,2.0,3.0,,4.0,6.0,7.0,,,12.0,24.0,10.0,,,,1.0,,,,4.0,1.0,,2.0,3.0,4.0,7.0,,,,,1.0,1.0,,,7.0,2.0,4.0,,2.0,2.0,1.0,2.0,1.0,12.0,,0.7058823529411765,0.8,,,,,0.7083333333333334,0.6666666666666666,0.8571428571428571,0.7083333333333334,0.6666666666666666,0.8571428571428571,0.6730769230769231,0.6666666666666666,0.8571428571428571,,0.041666666666666664,0.125,,,0.3333333333333333,,0.11428571428571428,0.045454545454545456,0.0196078431372549,0.07017543859649122,0.058823529411764705,,,,0.05263157894736842,,0.5,0.3333333333333333,0.75,0.8571428571428571,0.8333333333333334,0.6875,0.6875,0.6363636363636364,,,,,,,,,,,,,0.42857142857142855,0.6666666666666666,,,,,0.3333333333333333,,0.48113333333333336,0.43971428571428567,0.07692307692307693,0.07692307692307693,0.11428571428571428,0.34285714285714286,,1.0,2.0,,,,,,4.0,,,,,,,,,1.0,,,,,,,,0.23076923076923078,,,,,0.6666666666666666,0.5,,,,,,1.0,,,,,,,,,,,,,,,,True,,,
203526,1610612764,Raul Neto,Raul Neto,203526,WAS,5026.0,84.0,-32,181,181,67,46,20.0,362,5.0,15.0,227,3.0,5.0,2.0,12.0,3.0,8.0,67,13.93034825870647,0.19230769230769232,0.4990615384615384,6.426666666666666,0.3701657458563536,4.0,8.0,2.0,4.0,2.0,1.0,2.0,,3.0,,,3.0,8.0,3.0,4.0,7.0,3.0,11.0,3.0,26.0,,,,,5.0,11.0,3.0,4.0,22.0,14.0,,6.0,8.0,3.0,1.0,2.0,,,2.0,4.0,1.0,,5.0,2.0,7.0,2.0,2.0,1.0,,,1.0,1.0,,9.0,1.0,3.0,1.0,1.0,,,,,22.0,1.0,1.0,1.0,0.6666666666666666,0.2727272727272727,0.75,0.2727272727272727,0.4666666666666667,,0.45454545454545453,0.4423076923076923,,0.6333333333333333,0.48148148148148145,,0.6875,0.4230769230769231,0.06666666666666667,,0.2,1.0,,0.023809523809523808,0.0392156862745098,0.10526315789473684,0.0625,0.024691358024691357,0.05263157894736842,,,0.08333333333333333,0.0967741935483871,0.14285714285714285,,0.3076923076923077,0.5,0.5,1.0,0.4,0.5,1.0,0.07692307692307693,0.5,0.5,1.0,0.11538461538461539,,,,0.3076923076923077,0.375,0.375,0.6666666666666666,0.26666666666666666,0.5,,,0.26666666666666666,0.75,0.7307692307692307,0.375,,0.47103666666666666,0.038461538461538464,0.06666666666666667,,0.8461538461538461,25.145454545454548,,,,,,,3.0,,2.0,1.0,,,,,1.0,,,,,,1.0,,,,0.0625,,,,,,,,,,,2.0,,,,3.0,1.0,,,,,,,,,,,,True,,,
1629067,1610612764,Isaac Bonga,Isaac Bonga,1629067,WAS,21.0,,-2,1,1,1,1,,2,,,2,,,,,,,1,100.0,,0.3807,,1.0,,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,1.0,,,0.3807,,,,,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
