EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,PlusMinus,DefPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,Minutes,OffPoss,PenaltyOffPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,PtsUnassisted3s,HeaveMakes,HeaveAttempts,Fg3aBlocked,ShortMidRangeAssists,LongMidRangeAssists,FTDefRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,Charge Fouls,Offensive Fouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,DefensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,DefFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,LongMidRangePctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips,Travels,FTOffRebounds,OffFTReboundPct,Corner3PctBlocked,StepOutOfBoundsTurnovers,on
202694,1610612746,Marcus Morris Sr.,Marcus Morris Sr.,202694,LAC,32782.0,-6,1062,249,2125,1234,546.0,1063.0,290.0,87.0,9.0,19.0,3.0,4.0,2.0,5.0,21.0,37.0,15.0,38.0,7.0,29.0,1.0,2.0,8.0,26.0,59.0,2.0,4.0,7.0,13.0,45.0,94.0,33.0,88.0,22.0,211.0,5.0,9.0,2.0,5.0,5.0,21.0,7.0,19.0,9.0,21.0,13.0,54.0,28.0,62.0,93.0,2.0,58.0,26.0,3.0,13.0,12.0,25.0,6.0,6.0,10.0,62.0,7.0,6.0,27.0,37.0,64.0,13.0,77.0,6.0,9.0,7.0,2.0,2.0,2.0,,5.0,,23.0,47.0,7.0,25.0,1.0,3.0,3.0,30.0,,8.0,7.0,8.0,1.0,3.0,8.0,4.0,53.0,281.0,5.0,6.0,0.3111111111111111,0.3181818181818182,0.9393939393939394,0.375,0.4,0.42857142857142855,0.3793103448275862,0.4787234042553192,0.5555555555555556,0.3684210526315789,0.5192307692307693,0.5714285714285714,0.5125,0.5355329949238579,0.6176470588235294,0.5510204081632653,0.4835164835164835,0.031914893617021274,,0.08108108108108109,17.383820998278832,0.4,0.13454545454545455,0.02553191489361702,0.11538461538461539,0.027237354085603113,0.12573673870333987,0.026422764227642278,0.012658227848101266,0.04395604395604396,0.028089887640449437,0.08888888888888889,0.1623931623931624,0.14705882352941177,0.11518324607329843,0.11627906976744186,0.061224489795918366,0.5,0.1043956043956044,0.47368421052631576,0.47368421052631576,0.5555555555555556,0.2032967032967033,0.5675675675675675,0.6176470588235294,0.19047619047619047,0.2087912087912088,0.39473684210526316,0.39473684210526316,0.15934065934065933,0.2413793103448276,0.25,1.0,0.3241758241758242,0.4406779661016949,0.4482758620689655,0.9230769230769231,0.2857142857142857,0.75,0.3333333333333333,0.07142857142857142,0.2857142857142857,0.5,0.5,0.125,0.4,0.2,0.25,0.325,0.5384615384615384,0.5879120879120879,0.4482758620689655,0.4946461325966851,0.5495055555555555,0.4938115384615385,0.042105263157894736,0.0784313725490196,0.0995260663507109,0.2559241706161137,11.610638297872342,25.193181818181817,0.27281279397930386,,6.0,,1.0,2.0,1.0,2.0,,1.0,3.0,,1.0,,2.0,,,,,4.0,,,0.022727272727272728,0.01694915254237288,,0.015384615384615385,0.02531645569620253,0.3333333333333333,,,,,,,,,,,0.034482758620689655,,True
202704,1610612746,Reggie Jackson,Reggie Jackson,202704,LAC,33170.0,110,1062,249,2124,1238,553.0,1062.0,241.0,90.0,29.0,45.0,1.0,1.0,7.0,9.0,17.0,33.0,11.0,20.0,10.0,29.0,4.0,1.0,5.0,38.0,88.0,2.0,7.0,10.0,25.0,57.0,98.0,48.0,117.0,30.0,288.0,3.0,8.0,4.0,11.0,2.0,20.0,12.0,22.0,11.0,30.0,15.0,72.0,26.0,88.0,117.0,,88.0,38.0,6.0,26.0,32.0,58.0,21.0,11.0,12.0,148.0,5.0,2.0,20.0,23.0,45.0,7.0,52.0,2.0,16.0,9.0,7.0,13.0,11.0,2.0,23.0,1.0,16.0,46.0,,32.0,1.0,,2.0,35.0,3.0,13.0,6.0,3.0,,1.0,3.0,1.0,67.0,229.0,6.0,3.0,0.22807017543859648,0.22807017543859648,0.8125,0.41025641025641024,0.36363636363636365,0.36666666666666664,0.41025641025641024,0.5816326530612245,0.375,0.5454545454545454,0.6,0.47368421052631576,0.5480769230769231,0.6233766233766234,0.5,0.6,0.5441860465116279,0.061224489795918366,0.1111111111111111,0.030303030303030304,21.84006878761823,0.5652173913043478,0.0782312925170068,0.009389671361502348,0.08264462809917356,0.02074688796680498,0.08022388059701492,0.015418502202643172,0.011627906976744186,0.013333333333333334,0.022988505747126436,0.11578947368421053,0.0703125,0.04225352112676056,0.078125,0.1,0.02,0.3333333333333333,0.20930232558139536,0.6444444444444445,0.725,0.3103448275862069,0.15348837209302327,0.5151515151515151,0.53125,0.23529411764705882,0.09302325581395349,0.55,0.55,0.13488372093023257,0.3448275862068966,0.3448275862068966,0.8,0.40930232558139534,0.4318181818181818,0.4318181818181818,0.8157894736842105,0.05263157894736842,1.0,,0.21052631578947367,0.3684210526315789,0.2857142857142857,0.5,0.17307692307692307,0.7777777777777778,0.09615384615384616,0.2,0.4807692307692308,0.4,0.7534883720930232,0.4318181818181818,0.5028943925233645,0.47255624999999996,0.476363725490196,0.057777777777777775,0.12037037037037036,0.06944444444444445,0.25,7.393877551020407,25.84529914529915,0.22693032015065914,2.0,27.0,,,,5.0,9.0,2.0,3.0,10.0,1.0,6.0,,4.0,,,,,2.0,,,,,0.08333333333333333,,0.014925373134328358,,0.5,1.0,,,,,,2.0,,,,,True
202695,1610612746,Kawhi Leonard,Kawhi Leonard,202695,LAC,21761.0,6,707,202,1415,857,363.0,708.0,179.0,60.0,41.0,51.0,3.0,6.0,12.0,15.0,25.0,47.0,17.0,25.0,4.0,8.0,2.0,2.0,4.0,18.0,45.0,,3.0,8.0,18.0,83.0,123.0,22.0,53.0,44.0,276.0,7.0,11.0,1.0,5.0,3.0,20.0,21.0,34.0,10.0,22.0,8.0,80.0,60.0,106.0,45.0,8.0,45.0,18.0,3.0,16.0,26.0,42.0,19.0,7.0,12.0,110.0,5.0,11.0,19.0,27.0,51.0,16.0,67.0,6.0,20.0,12.0,8.0,12.0,7.0,5.0,19.0,1.0,10.0,25.0,5.0,60.0,,2.0,,49.0,6.0,22.0,3.0,8.0,,3.0,9.0,7.0,80.0,174.0,4.0,3.0,0.3614457831325301,0.379746835443038,0.6818181818181818,0.41509433962264153,0.2,0.45454545454545453,0.41509433962264153,0.6747967479674797,0.6363636363636364,0.6176470588235294,0.6590909090909091,0.53125,0.6428571428571429,0.6989795918367347,0.5555555555555556,0.6557377049180327,0.30113636363636365,0.024390243902439025,,0.06382978723404255,27.849740932642487,0.631578947368421,0.16363636363636364,0.07971014492753623,0.11949685534591195,0.029239766081871343,0.1419753086419753,0.05177993527508091,0.10638297872340426,0.05454545454545454,0.032520325203252036,0.14285714285714285,0.15853658536585366,0.2222222222222222,0.12030075187969924,0.11538461538461539,0.08955223880597014,0.7777777777777778,0.2897727272727273,0.803921568627451,0.803921568627451,0.43902439024390244,0.26704545454545453,0.5319148936170213,0.5681818181818182,0.28,0.14204545454545456,0.68,0.68,0.045454545454545456,0.5,0.5,1.0,0.2556818181818182,0.4,0.4,0.6111111111111112,0.375,0.5,,0.125,0.1875,,,0.26785714285714285,0.8,0.07142857142857142,0.5,0.32142857142857145,0.4444444444444444,0.5909090909090909,0.4,0.5064571022727272,0.500385,0.4821633928571429,0.11917098445595854,0.15827338129496402,0.07246376811594203,0.2898550724637681,7.970731707317072,25.758490566037736,0.2528248587570621,1.0,21.0,,,,4.0,,5.0,2.0,7.0,2.0,5.0,1.0,,2.0,1.0,1.0,,5.0,1.0,,,,0.23809523809523808,0.08333333333333333,0.020833333333333332,0.29411764705882354,0.5,1.0,0.018518518518518517,,,,,1.0,,,,1.0,True
202326,1610612746,DeMarcus Cousins,DeMarcus Cousins,202326,LAC,1717.0,-22,58,19,116,80,29.0,58.0,26.0,10.0,4.0,12.0,1.0,5.0,,2.0,2.0,5.0,,,,1.0,,,,,2.0,,,,2.0,6.0,17.0,,3.0,5.0,17.0,1.0,5.0,,,1.0,3.0,,2.0,,2.0,1.0,1.0,6.0,6.0,,2.0,2.0,,2.0,2.0,,2.0,,,2.0,4.0,,5.0,1.0,,2.0,5.0,7.0,2.0,2.0,,2.0,,,,1.0,,1.0,3.0,1.0,5.0,1.0,1.0,,7.0,1.0,3.0,1.0,2.0,,2.0,2.0,,1.0,26.0,,1.0,0.5,0.6,,,,,,0.35294117647058826,0.2,,0.3,0.2,,0.3695652173913043,0.25,0.1,0.15,0.11764705882352941,0.08333333333333333,0.2,35.29411764705882,,,0.25,0.1111111111111111,,0.047619047619047616,0.16129032258064516,0.2,0.16666666666666666,,,,,0.125,,0.16666666666666666,,0.6,0.3333333333333333,0.36363636363636365,0.5,0.25,0.4,0.5,0.5,,,,0.05,,,,0.1,,,,1.0,0.2,,,,,,0.5,,,,0.5,,0.75,,0.57986,0.7839200000000001,0.5808125,0.13636363636363635,0.15789473684210525,0.17647058823529413,0.058823529411764705,2.823529411764706,24.866666666666664,0.4482758620689655,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,1.0,0.5,,,,,,,,,,1.0,,,,,True
201586,1610612746,Serge Ibaka,Serge Ibaka,201586,LAC,884.0,11,26,9,50,31,15.0,24.0,5.0,1.0,2.0,3.0,1.0,1.0,,,1.0,1.0,,,,,,,,,2.0,,,,1.0,3.0,4.0,,2.0,2.0,8.0,1.0,1.0,,,,2.0,1.0,1.0,,1.0,,2.0,4.0,2.0,,2.0,2.0,,,1.0,1.0,2.0,1.0,,1.0,5.0,,1.0,2.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,2.0,,1.0,,2.0,,,2.0,1.0,2.0,5.0,,,0.6666666666666666,1.0,,,,,,0.75,1.0,1.0,0.5,1.0,0.5,0.5714285714285714,1.0,0.5,0.3333333333333333,,,,32.0,1.0,0.125,0.5,0.25,,0.1875,0.16666666666666666,1.0,,,,0.3333333333333333,,0.14285714285714285,1.0,0.3333333333333333,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,0.16666666666666666,1.0,1.0,1.0,,,,,,,,0.3333333333333333,,,,1.0,1.0,,,,,,,,,,0.5,,0.8333333333333334,,0.5251750000000001,0.5293,0.457675,0.14285714285714285,0.2,0.25,0.25,3.375,26.7,0.20833333333333334,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,True
1627812,1610612746,Yogi Ferrell,Yogi Ferrell,1627812,LAC,865.0,-1,28,19,57,26,14.0,29.0,20.0,3.0,,,,,,,1.0,1.0,1.0,3.0,,,,,,,1.0,,,,1.0,2.0,4.0,,1.0,,4.0,,,,,,,2.0,3.0,,1.0,,4.0,2.0,2.0,,,1.0,,,1.0,2.0,3.0,1.0,1.0,1.0,8.0,,,2.0,1.0,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,20.0,,,0.5,0.5,,,,,,0.5,,0.6666666666666666,0.4,,0.5,0.4,,0.5,0.2,,,,15.625,,0.25,,0.2857142857142857,,0.2727272727272727,,,,,0.3333333333333333,,,0.2,0.5,,,,,,,0.2,1.0,1.0,1.0,0.6,0.3333333333333333,0.3333333333333333,,,,,0.2,,,,,,,,,,,,,,,0.25,,0.2,,0.41611000000000004,,0.42088749999999997,,,,1.0,16.325,26.1,0.6896551724137931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1628379,1610612746,Luke Kennard,Luke Kennard,1628379,LAC,3802.0,-10,120,36,242,137,63.0,122.0,43.0,14.0,,,,,,,1.0,3.0,1.0,1.0,3.0,7.0,,3.0,4.0,5.0,13.0,,1.0,,3.0,2.0,4.0,8.0,20.0,,28.0,,,,1.0,,,,1.0,3.0,7.0,,9.0,2.0,2.0,18.0,,13.0,5.0,,2.0,,2.0,,,2.0,4.0,2.0,1.0,,2.0,2.0,3.0,5.0,,,,,,,,,,1.0,2.0,,2.0,,,,1.0,1.0,1.0,,,,,,,9.0,42.0,1.0,,0.5,0.5,0.75,0.4,,0.42857142857142855,0.4,0.5,,,0.5833333333333334,,0.5625,0.5833333333333334,,0.5625,0.8333333333333334,,,,17.64705882352941,,0.09090909090909091,0.041666666666666664,,0.0625,0.03508771929824561,0.05357142857142857,0.125,,0.09523809523809523,,0.18181818181818182,,,,,,,,,,0.125,0.3333333333333333,0.3333333333333333,,0.041666666666666664,1.0,1.0,0.2916666666666667,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.5416666666666666,0.38461538461538464,0.38461538461538464,0.8,,,,,1.0,,,,,0.5,0.75,0.375,,0.8333333333333334,0.38461538461538464,0.5118416666666666,,0.5542875,0.041666666666666664,0.25,,0.32142857142857145,11.975,25.33,0.3524590163934426,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,False
1629599,1610612746,Amir Coffey,Amir Coffey,1629599,LAC,966.0,-3,32,23,63,30,16.0,31.0,20.0,3.0,1.0,1.0,,,,,1.0,1.0,,1.0,,,,,,1.0,1.0,,,,,2.0,3.0,1.0,1.0,,7.0,,,,,,,,1.0,,,,,2.0,2.0,3.0,,1.0,1.0,,1.0,,1.0,,,,2.0,,,2.0,,2.0,,2.0,,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,20.0,,,0.5,0.5,1.0,1.0,,,1.0,0.6666666666666666,,,0.875,,,0.875,,,0.25,,,,14.705882352941176,1.0,,,0.2222222222222222,,0.13333333333333333,,,,,,,,0.14285714285714285,0.5,,,0.25,1.0,1.0,1.0,0.25,1.0,1.0,,0.25,,,,,,,0.25,1.0,1.0,1.0,,,,,,,,,,,,,,0.5,1.0,0.4440875,,0.4293,,,,,9.7,24.0,0.6451612903225806,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,False
1629611,1610612746,Terance Mann,Terance Mann,1629611,LAC,4128.0,21,135,64,262,125,69.0,127.0,64.0,13.0,4.0,4.0,,,2.0,2.0,1.0,4.0,,3.0,1.0,6.0,2.0,1.0,3.0,,1.0,,,,,5.0,11.0,1.0,7.0,6.0,19.0,1.0,1.0,1.0,2.0,1.0,6.0,2.0,3.0,1.0,3.0,4.0,11.0,4.0,6.0,3.0,,,,,1.0,1.0,2.0,1.0,,,5.0,,2.0,6.0,3.0,9.0,2.0,11.0,,1.0,,1.0,,,,1.0,,4.0,9.0,,8.0,1.0,,1.0,10.0,,3.0,1.0,2.0,,2.0,2.0,1.0,11.0,64.0,2.0,1.0,0.4,0.4,1.0,0.14285714285714285,0.5,0.3333333333333333,0.16666666666666666,0.45454545454545453,1.0,0.6666666666666666,0.3611111111111111,0.8333333333333334,0.5833333333333334,0.4318181818181818,0.75,0.6875,0.3888888888888889,,,,16.19718309859155,,0.09375,0.07407407407407407,0.15384615384615385,,0.1267605633802817,0.03508771929824561,,0.16666666666666666,,0.125,0.09090909090909091,,0.0967741935483871,0.375,,0.5,0.2222222222222222,1.0,1.0,0.5,0.2222222222222222,0.25,0.25,,0.16666666666666666,,,0.3333333333333333,0.16666666666666666,0.16666666666666666,1.0,0.05555555555555555,,,,,,,0.6666666666666666,,,,0.3333333333333333,1.0,0.5,0.3333333333333333,,,0.6111111111111112,,0.5108382352941176,0.5430166666666666,0.504775,0.14285714285714285,0.21428571428571427,0.3157894736842105,0.5789473684210527,7.736363636363635,26.514285714285716,0.5039370078740157,1.0,,,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,0.5,1.0,,,,,,,,,,,False
1630187,1610612746,Daniel Oturu,Daniel Oturu,1630187,LAC,905.0,-6,29,21,58,30,15.0,29.0,18.0,3.0,1.0,2.0,,,,1.0,1.0,2.0,,,,,,,,,1.0,,1.0,,1.0,2.0,4.0,,1.0,1.0,5.0,,,,1.0,1.0,1.0,1.0,2.0,,1.0,,2.0,2.0,2.0,,,1.0,,,,,,,,,,,2.0,1.0,1.0,2.0,2.0,4.0,1.0,,,,,,,,,2.0,2.0,,1.0,,,,2.0,,1.0,,1.0,,,1.0,,2.0,18.0,,,0.5,0.5,,,,,,0.5,,0.5,0.4,,0.3333333333333333,0.4166666666666667,0.25,0.3333333333333333,0.2,,,,18.75,,0.16666666666666666,0.2857142857142857,0.14285714285714285,,0.15384615384615385,0.16666666666666666,,0.3333333333333333,,0.25,,,0.2,,0.3333333333333333,,0.4,0.5,0.5,1.0,0.4,0.5,0.5,,,,,,,,,0.2,,,,,,,,1.0,,,0.3333333333333333,,,,0.3333333333333333,,0.6,,0.46722,0.5169,0.4101333333333333,0.16666666666666666,0.2,0.2,0.4,4.675,26.3,0.6206896551724138,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.3333333333333333,,,,,,,,,,,,,,,False
201976,1610612746,Patrick Beverley,Patrick Beverley,201976,LAC,2590.0,31,81,42,166,82,43.0,85.0,40.0,10.0,3.0,4.0,,,2.0,2.0,,3.0,,,,1.0,,,1.0,,1.0,,,,1.0,3.0,7.0,,2.0,5.0,11.0,,,,,,,2.0,3.0,,2.0,3.0,7.0,,6.0,,,1.0,,,1.0,2.0,3.0,2.0,,1.0,8.0,,,5.0,1.0,6.0,,6.0,,2.0,,2.0,1.0,1.0,,1.0,,2.0,3.0,,4.0,,,,6.0,2.0,4.0,,,,,,,7.0,39.0,,,,,,,,,,0.42857142857142855,,0.6666666666666666,0.3333333333333333,,0.4,0.5,,0.5833333333333334,0.2222222222222222,,,,12.631578947368421,1.0,0.1111111111111111,,0.19230769230769232,,0.17142857142857143,,,,,,,0.5,0.23809523809523808,,,,0.4444444444444444,0.75,0.75,,0.3333333333333333,,,,,,,0.1111111111111111,,,,0.1111111111111111,,,,,,,,,,,0.4,1.0,0.2,,0.2,,0.6666666666666666,,0.5044611111111111,,0.53617,0.36363636363636365,0.4444444444444444,,0.6363636363636364,3.4714285714285715,23.35,0.47058823529411764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1630206,1610612746,Jay Scrubb,Jay Scrubb,1630206,LAC,453.0,-8,16,10,31,13,8.0,15.0,10.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,0.125,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
201587,1610612746,Nicolas Batum,Nicolas Batum,201587,LAC,5515.0,18,181,68,357,191,92.0,176.0,56.0,19.0,3.0,3.0,,,,,,,,,1.0,5.0,,1.0,1.0,2.0,5.0,,,1.0,2.0,3.0,3.0,3.0,10.0,3.0,18.0,,,,,,,,,2.0,3.0,3.0,9.0,4.0,2.0,9.0,,5.0,2.0,,2.0,4.0,6.0,4.0,,2.0,16.0,1.0,1.0,8.0,13.0,23.0,2.0,25.0,1.0,2.0,2.0,,,,,1.0,,,2.0,,2.0,,,,4.0,,,2.0,2.0,,2.0,2.0,1.0,9.0,55.0,,2.0,0.6666666666666666,0.6666666666666666,1.0,0.3,,0.6666666666666666,0.3,1.0,,,0.5769230769230769,,1.0,0.6,,0.9,0.7692307692307693,,,,8.16326530612245,,0.3333333333333333,0.02857142857142857,0.19047619047619047,0.02702702702702703,0.25925925925925924,0.027777777777777776,0.07692307692307693,,,0.2222222222222222,0.3333333333333333,0.5,0.21212121212121213,0.1111111111111111,0.14285714285714285,0.5,0.23076923076923078,1.0,1.0,0.6666666666666666,,,,,,,,0.38461538461538464,0.2,0.2,1.0,0.38461538461538464,0.4,0.4,1.0,,,,,,,,,,0.3333333333333333,1.0,0.6666666666666666,0.5,1.0,0.4,0.5407884615384615,,0.46449999999999997,,,,0.5,2.0,25.11,0.3181818181818182,,,,,,,,2.0,,1.0,,1.0,,,,,,,,,,,,0.4,,0.07142857142857142,,,,,,,,,1.0,,,,,False
202704,1610612746,Reggie Jackson,Reggie Jackson,202704,LAC,4137.0,-3,140,59,276,165,69.0,136.0,42.0,11.0,4.0,6.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,4.0,2.0,5.0,,2.0,3.0,8.0,20.0,1.0,3.0,,4.0,7.0,12.0,10.0,25.0,6.0,50.0,1.0,1.0,1.0,3.0,,5.0,3.0,5.0,2.0,7.0,4.0,16.0,6.0,8.0,24.0,,19.0,8.0,2.0,5.0,2.0,7.0,2.0,,3.0,16.0,,,6.0,2.0,8.0,,8.0,,2.0,2.0,,2.0,2.0,,5.0,,1.0,3.0,,8.0,,,2.0,6.0,,2.0,1.0,,,,,,14.0,41.0,,,0.42857142857142855,0.42857142857142855,0.8,0.4,0.3333333333333333,0.2857142857142857,0.4166666666666667,0.5833333333333334,1.0,0.6,0.5945945945945946,0.625,0.5,0.625,0.625,0.5714285714285714,0.6756756756756757,0.16666666666666666,0.3333333333333333,,30.612244897959183,0.4,0.07692307692307693,,0.2,,0.14285714285714285,,,,,,0.07692307692307693,0.16666666666666666,0.2,0.2,,,0.16216216216216217,0.6666666666666666,1.0,0.75,0.05405405405405406,0.5,0.5,,0.10810810810810811,0.5,0.5,0.13513513513513514,0.4,0.4,1.0,0.5405405405405406,0.4,0.4,0.75,0.25,1.0,1.0,,0.75,0.3333333333333333,1.0,0.25,0.3333333333333333,0.25,0.6666666666666666,0.3333333333333333,,0.8378378378378378,0.42105263157894735,0.4878972222222223,0.49505,0.50645,0.05128205128205128,0.14285714285714285,0.1,0.32,9.4,27.411999999999992,0.3088235294117647,,6.0,,1.0,,1.0,1.0,,2.0,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1627826,1610612746,Ivica Zubac,Ivica Zubac,1627826,LAC,3088.0,-11,92,54,186,110,51.0,94.0,46.0,12.0,4.0,6.0,1.0,1.0,3.0,4.0,,1.0,,,,,,,,,,,,,,4.0,7.0,,,5.0,13.0,1.0,1.0,,,1.0,3.0,3.0,5.0,,,3.0,9.0,6.0,2.0,,2.0,,,2.0,1.0,,1.0,,,1.0,2.0,3.0,3.0,2.0,4.0,6.0,6.0,12.0,,,,,2.0,1.0,1.0,3.0,,2.0,4.0,,4.0,,,,6.0,,2.0,1.0,1.0,,,1.0,,9.0,46.0,,1.0,0.75,1.0,,,,,,0.5714285714285714,1.0,0.6,0.5714285714285714,1.0,0.6,0.65,0.75,0.6428571428571429,,0.2857142857142857,0.16666666666666666,1.0,11.926605504587155,0.6666666666666666,0.16,0.125,0.09090909090909091,0.14285714285714285,0.1276595744680851,0.13333333333333333,,,0.07692307692307693,0.16666666666666666,0.17647058823529413,,0.05,0.5,,,0.8571428571428571,0.6666666666666666,0.8,0.75,0.14285714285714285,,,,,,,,,,,,,,,1.0,1.0,,,,,,0.8,0.75,,,,,0.8571428571428571,,0.6007428571428571,0.6353,0.58858,0.2222222222222222,0.2222222222222222,0.23076923076923078,0.6923076923076923,1.8142857142857143,,0.48936170212765956,,,,,,,,,,1.0,,1.0,,1.0,,,,,1.0,,,,,,0.5,0.25,,,,,,,1.0,,,,,,,False
