EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeAssists,SecondChanceTurnovers,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,BlocksRecoveredPct,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,SecondChanceFg2Pct,DefLongMidRangeReboundPct,ShortMidRangePctAssisted,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimFGM,SecondChanceFtPoints,PtsPutbacks,HeaveAttempts,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,OffRebounds,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,NonShootingFoulsDrawn,BlockedAtRim,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,SecondChanceArc3FGA,Charge Fouls Drawn,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3FGM,Fg3aBlocked,Charge Fouls,FG3APctBlocked,Arc3PctBlocked,PenaltyArc3Accuracy,SelfOReb,SelfORebPct,Travels,on,DefensiveGoaltends,Corner3PctBlocked,Clear Path Fouls,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips,OffensiveGoaltends,BlockedLongMidRange,3pt And 1 Free Throw Trips
101150,1610612737,Lou Williams,Lou Williams,101150,ATL,6426.0,107,-25.0,212,217,83.0,90,20,429,3.0,5.0,1.0,2.0,4.0,11.0,4.0,18.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,8.0,5.0,11.0,34.0,4.0,10.0,10.0,44.0,240.0,1.0,1.0,3.0,3.0,12.0,1.0,6.0,4.0,13.0,2.0,20.0,3.0,9.0,8.0,2.0,1.0,10.0,6.0,16.0,4.0,2.0,6.0,4.0,38.0,5.0,4.0,3.0,12.0,12.0,8.0,7.0,1.0,7.0,6.0,1.0,1.0,1.0,8.0,2.0,1.0,5.0,11.0,10.0,5.0,13.0,83.0,0.09090909090909091,0.09090909090909091,0.25,0.4,1.0,0.16666666666666666,0.4,0.3235294117647059,0.25,0.38636363636363635,1.5,0.25,0.4489795918367347,1.5,0.325,0.22727272727272727,0.029411764705882353,0.2,24.152542372881356,0.875,0.23076923076923078,0.07142857142857142,0.10869565217391304,0.08823529411764706,0.047619047619047616,0.1111111111111111,0.13333333333333333,0.0625,0.11363636363636363,0.6,0.75,0.3333333333333333,0.25,0.36363636363636365,0.36363636363636365,0.4090909090909091,0.2222222222222222,0.2222222222222222,0.045454545454545456,1.0,1.0,0.5,0.18181818181818182,0.25,0.25,1.0,1.0,1.0,0.1111111111111111,0.5,0.05555555555555555,1.0,0.2777777777777778,0.3409090909090909,0.25,0.4487238636363636,0.7563,0.4523166666666667,0.10204081632653061,0.1282051282051282,0.06818181818181818,0.29545454545454547,13.647058823529411,25.8,0.3915094339622642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1627739,1610612737,Kris Dunn,Kris Dunn,1627739,ATL,1213.0,20,-4.0,46,45,8.0,23,7,91,,1.0,,,,,,1.0,,,,,,,,1.0,,,2.0,,1.0,2.0,2.0,44.0,,,,,,,,,,,,,,1.0,,,2.0,2.0,4.0,2.0,,1.0,,10.0,3.0,1.0,,4.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,,4.0,2.0,2.0,4.0,2.0,2.0,1.0,,8.0,,,,,,,,,,,,,0.25,,,0.3333333333333333,,,15.094339622641508,0.5,,0.07692307692307693,0.25,0.16,,0.14285714285714285,0.2,0.5,0.3333333333333333,,,,,,,0.3333333333333333,,,,,,,0.3333333333333333,,,,,,,,,,,0.6666666666666666,,0.45213333333333333,,,0.25,0.3333333333333333,,,9.2,24.6,0.17391304347826086,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1629629,1610612737,Cam Reddish,Cam Reddish,1629629,ATL,2516.0,42,-14.0,87,88,20.0,32,12,175,1.0,5.0,,,2.0,5.0,2.0,4.0,,,,,,,3.0,5.0,,5.0,14.0,3.0,5.0,2.0,21.0,105.0,,,2.0,1.0,1.0,,,2.0,4.0,2.0,8.0,6.0,3.0,5.0,3.0,1.0,,2.0,2.0,2.0,,,,6.0,6.0,4.0,,10.0,10.0,3.0,1.0,2.0,2.0,,2.0,,2.0,4.0,2.0,3.0,4.0,4.0,3.0,2.0,4.0,20.0,0.2,0.2,0.6666666666666666,0.6,,,0.6,0.35714285714285715,1.0,0.5,0.5,1.0,0.525,0.5,1.0,0.2631578947368421,0.07142857142857142,0.2,24.0,0.5,,0.16,0.25,0.20408163265306123,0.125,0.13333333333333333,0.26666666666666666,0.2222222222222222,0.2631578947368421,0.2,0.25,,0.2631578947368421,0.4,0.4,0.21052631578947367,0.5,0.5,,,,,0.2631578947368421,0.6,0.6,,,,,,,,,0.5263157894736842,0.6,0.48272105263157883,0.536,0.4326,0.1,0.13333333333333333,0.09523809523809523,0.19047619047619047,9.957142857142857,26.24,0.22988505747126436,,,1.0,1.0,2.0,2.0,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1630168,1610612737,Onyeka Okongwu,Onyeka Okongwu,1630168,ATL,9954.0,166,-23.0,339,336,133.0,164,41,675,11.0,15.0,5.0,5.0,5.0,12.0,1.0,3.0,,,,,,,,1.0,1.0,17.0,30.0,,1.0,14.0,48.0,372.0,,,16.0,5.0,9.0,,1.0,10.0,20.0,28.0,6.0,,,,,5.0,,2.0,2.0,1.0,1.0,,,6.0,9.0,14.0,4.0,27.0,48.0,5.0,3.0,2.0,1.0,,3.0,,1.0,4.0,1.0,13.0,28.0,20.0,21.0,9.0,20.0,133.0,0.8235294117647058,1.0,,,,,,0.5666666666666667,0.5555555555555556,0.5483870967741935,0.6666666666666666,0.5,0.5853658536585366,0.6666666666666666,0.625,0.03225806451612903,0.16666666666666666,0.06666666666666667,11.688311688311687,0.25,0.2,0.15384615384615385,0.12162162162162163,0.1393939393939394,0.22580645161290322,0.10869565217391304,0.11538461538461539,0.13636363636363635,0.4838709677419355,0.7333333333333333,0.7857142857142857,0.7272727272727273,0.3870967741935484,0.4166666666666667,0.5555555555555556,0.0967741935483871,0.3333333333333333,0.5,,,,,0.03225806451612903,,,,,,0.5,1.0,,,0.1,0.5161290322580645,,0.5801200000000001,0.6457200000000001,0.5935333333333334,0.23076923076923078,0.23684210526315788,0.3333333333333333,0.4166666666666667,5.099999999999999,60.4,0.39233038348082594,,,13.0,5.0,13.0,5.0,5.0,0.38461538461538464,5.0,6.0,9.0,,,3.0,1.0,,,0.6666666666666666,0.14285714285714285,1.0,,0.5555555555555556,4.0,4.0,6.0,1.0,8.0,12.0,1.0,21.0,6.0,3.0,1.0,2.0,8.0,2.0,0.25,0.3333333333333333,0.16666666666666666,0.11538461538461539,0.11764705882352941,0.11627906976744186,0.13043478260869565,0.08333333333333333,0.13333333333333333,0.1206896551724138,0.1,1.0,0.8,0.25,,,,,,,,,,,,,,,,True,,,,,,,,,,
1630233,1610612737,Nathan Knight,Nathan Knight,1630233,ATL,722.0,12,-7.0,27,26,4.0,14,5,53,1.0,3.0,,1.0,1.0,1.0,,,,2.0,,,,,,,,2.0,4.0,,2.0,,4.0,24.0,,,,1.0,2.0,,,,2.0,2.0,2.0,,,,,2.0,,,,,,,,,1.0,4.0,1.0,6.0,6.0,,,,,,,,,,,2.0,2.0,1.0,2.0,1.0,2.0,4.0,0.5,0.5,,,,,,0.5,0.5,0.3333333333333333,,0.5,0.2857142857142857,,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,21.875,,0.5,0.6666666666666666,0.14285714285714285,0.38461538461538464,0.6666666666666666,0.6666666666666666,0.16666666666666666,,0.5,0.3333333333333333,1.0,1.0,0.16666666666666666,1.0,1.0,,,,0.3333333333333333,,,,,,,,,,0.5,,,,,0.8333333333333334,,0.57465,,0.56585,0.14285714285714285,0.2,,0.5,2.575,23.5,0.14814814814814814,,,2.0,1.0,2.0,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1628381,1610612737,John Collins,John Collins,1628381,ATL,1544.0,26,1.0,53,51,16.0,23,6,104,2.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,,,,,,,1.0,1.0,,5.0,9.0,1.0,1.0,4.0,17.0,68.0,1.0,1.0,5.0,3.0,3.0,,,2.0,8.0,10.0,,3.0,,1.0,1.0,1.0,,,,,,,,,1.0,,2.0,3.0,5.0,1.0,1.0,,3.0,2.0,,,1.0,3.0,1.0,1.0,3.0,5.0,4.0,,8.0,16.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.5555555555555556,1.0,0.65,0.75,1.0,0.7727272727272727,0.8333333333333334,1.0,0.1,0.1111111111111111,0.25,23.728813559322035,1.0,0.6666666666666666,,0.1111111111111111,0.045454545454545456,,,0.14285714285714285,,0.4,0.5,0.6666666666666666,1.0,0.3,0.6666666666666666,0.6666666666666666,0.2,0.5,0.5,,,,,0.1,1.0,1.0,,,,0.3333333333333333,1.0,,,,0.5,1.0,0.46502999999999994,0.3264,0.49656666666666666,,,0.29411764705882354,0.47058823529411764,7.855555555555558,28.3,0.3018867924528302,,1.0,1.0,,1.0,,1.0,,,,1.0,,,1.0,,,,,,1.0,1.0,,,2.0,,,,2.0,,2.0,,,1.0,1.0,1.0,1.0,,,,0.16666666666666666,,0.1,,0.25,0.16666666666666666,,,1.0,,,1.0,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,True,,,,,,,,,,
1629027,1610612737,Trae Young,Trae Young,1629027,ATL,3175.0,53,3.0,111,110,61.0,69,13,221,1.0,3.0,,2.0,2.0,3.0,1.0,6.0,,,,,,,7.0,25.0,12.0,4.0,12.0,7.0,25.0,8.0,37.0,131.0,1.0,2.0,3.0,1.0,7.0,3.0,12.0,6.0,17.0,,8.0,3.0,18.0,25.0,7.0,,7.0,5.0,12.0,4.0,1.0,4.0,2.0,29.0,5.0,3.0,,8.0,9.0,1.0,,1.0,3.0,,1.0,,3.0,4.0,2.0,1.0,6.0,7.0,8.0,1.0,17.0,61.0,,,0.14285714285714285,0.28,0.5,0.25,0.28,0.3333333333333333,0.14285714285714285,0.3918918918918919,0.375,0.2894736842105263,0.45121951219512196,0.375,0.38636363636363635,0.6756756756756757,,,36.0,0.75,,0.09090909090909091,0.22727272727272727,0.14545454545454545,,,0.2222222222222222,0.25,0.08108108108108109,0.3333333333333333,0.3333333333333333,,0.08108108108108109,0.6666666666666666,0.6666666666666666,0.16216216216216217,0.16666666666666666,0.16666666666666666,,,,,0.6756756756756757,0.28,0.2916666666666667,,,,0.10526315789473684,,,,0.631578947368421,0.7567567567567568,0.28,0.48090138888888884,0.649475,0.4612578947368421,0.02631578947368421,0.07692307692307693,0.08108108108108109,0.4594594594594595,12.116666666666667,27.78,0.5495495495495496,1.0,,,,,,1.0,,1.0,,2.0,,,,,,,,0.42857142857142855,,0.14285714285714285,0.25,,,,,,1.0,,1.0,,,,3.0,,3.0,,,,0.041666666666666664,,0.02127659574468085,0.2,,,,,,,,1.0,2.0,,0.5,0.5,,3.0,1.0,1.0,0.04,0.04,0.25,,,,True,,,,,,,,,,
201568,1610612737,Danilo Gallinari,Danilo Gallinari,201568,ATL,8054.0,134,-13.0,271,271,120.0,128,31,542,3.0,4.0,2.0,3.0,9.0,14.0,6.0,20.0,1.0,2.0,,,,1.0,11.0,28.0,9.0,18.0,38.0,12.0,30.0,23.0,95.0,293.0,1.0,3.0,7.0,12.0,20.0,5.0,10.0,17.0,56.0,10.0,26.0,30.0,6.0,28.0,11.0,,,1.0,1.0,,1.0,,,3.0,6.0,12.0,1.0,19.0,20.0,2.0,1.0,1.0,4.0,1.0,3.0,,3.0,7.0,2.0,6.0,14.0,19.0,24.0,9.0,56.0,120.0,0.2777777777777778,0.2777777777777778,0.8333333333333334,0.4,0.3333333333333333,0.5,0.4,0.47368421052631576,0.6,0.5294117647058824,0.4166666666666667,0.65,0.6012658227848101,0.5,0.7368421052631579,0.4411764705882353,,,28.013029315960914,0.5714285714285714,0.0625,0.15789473684210525,0.09836065573770492,0.13138686131386862,0.14814814814814814,0.16216216216216217,0.07142857142857142,0.15789473684210525,0.058823529411764705,0.75,0.75,0.3333333333333333,0.20588235294117646,0.6428571428571429,0.6428571428571429,0.29411764705882354,0.3,0.3,0.029411764705882353,0.5,0.5,1.0,0.4117647058823529,0.39285714285714285,0.39285714285714285,,,,0.1,0.6666666666666666,0.03333333333333333,,0.3,0.5,0.39285714285714285,0.4659110294117647,0.52069,0.450235,0.12,0.2,0.07368421052631578,0.5894736842105263,13.53684210526316,26.41666666666667,0.44280442804428044,,,,,,,1.0,,1.0,1.0,3.0,1.0,,2.0,2.0,,,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.8181818181818182,0.16666666666666666,1.0,2.0,,,,1.0,,1.0,2.0,1.0,,4.0,,4.0,,,,0.011764705882352941,,0.007194244604316547,,,0.02631578947368421,,,0.16666666666666666,1.0,1.0,1.0,3.0,1.0,0.5,0.3333333333333333,1.0,5.0,,1.0,,,0.5555555555555556,,,,True,,,,,,,,,,
203992,1610612737,Bogdan Bogdanovic,Bogdan Bogdanovic,203992,ATL,3604.0,60,2.0,115,106,24.0,27,12,221,4.0,6.0,1.0,3.0,2.0,4.0,,4.0,,,,,,,6.0,12.0,4.0,6.0,14.0,6.0,12.0,,30.0,125.0,,1.0,2.0,1.0,4.0,2.0,4.0,,8.0,4.0,8.0,12.0,6.0,11.0,6.0,1.0,6.0,3.0,9.0,3.0,,1.0,4.0,21.0,4.0,2.0,,6.0,9.0,1.0,1.0,,,,,,,,,1.0,5.0,2.0,2.0,1.0,8.0,24.0,0.3333333333333333,0.4,0.6666666666666666,0.5,,0.5,0.5454545454545454,0.42857142857142855,0.25,0.5769230769230769,0.2,0.5,0.5555555555555556,0.16666666666666666,0.5,0.46153846153846156,0.07142857142857142,0.16666666666666666,20.76923076923077,,,0.06060606060606061,0.17391304347826086,0.10714285714285714,0.09090909090909091,0.0625,0.125,0.2857142857142857,0.23076923076923078,0.6666666666666666,0.8,0.25,0.15384615384615385,0.5,0.5,0.15384615384615385,,,,,,,0.46153846153846156,0.5,0.5,,,,0.375,0.3333333333333333,,,0.5,0.6923076923076923,0.5454545454545454,0.52514,0.58633,0.580492857142857,0.037037037037037035,0.06666666666666667,0.06666666666666667,0.26666666666666666,8.457142857142857,29.599999999999994,0.20869565217391303,1.0,,,,,,,,2.0,1.0,4.0,,,1.0,,,,0.25,,0.5,0.6666666666666666,0.4,1.0,,2.0,1.0,,3.0,,3.0,,,,,,,,,,0.08333333333333333,,0.05454545454545454,0.14285714285714285,0.06666666666666667,0.07142857142857142,,,,0.5,,,1.0,,0.2,,,2.0,,,,,0.5,2.0,0.16666666666666666,,True,,,,,,,,,,
1628989,1610612737,Kevin Huerter,Kevin Huerter,1628989,ATL,7161.0,119,1.0,241,238,103.0,121,29,479,1.0,2.0,1.0,2.0,6.0,14.0,,5.0,2.0,4.0,,,,2.0,5.0,15.0,7.0,7.0,21.0,7.0,19.0,2.0,37.0,256.0,1.0,1.0,5.0,1.0,6.0,2.0,9.0,1.0,9.0,4.0,10.0,18.0,3.0,15.0,5.0,,5.0,6.0,11.0,5.0,1.0,3.0,2.0,28.0,3.0,5.0,3.0,11.0,12.0,3.0,2.0,1.0,2.0,2.0,3.0,,,5.0,2.0,6.0,8.0,3.0,4.0,1.0,9.0,103.0,0.2857142857142857,0.2857142857142857,0.8571428571428571,0.3684210526315789,1.0,0.2222222222222222,0.3684210526315789,0.3333333333333333,0.16666666666666666,0.4375,0.8333333333333334,0.26666666666666666,0.44047619047619047,0.8333333333333334,0.28125,0.475,,,17.153284671532845,0.4,0.23076923076923078,0.078125,0.05660377358490566,0.06837606837606838,0.05,0.06060606060606061,0.08333333333333333,,0.05,0.5,0.5,1.0,0.35,0.42857142857142855,0.42857142857142855,0.125,,,0.1,0.5,0.5,1.0,0.375,0.3333333333333333,0.3333333333333333,,,,0.13333333333333333,0.5,0.13333333333333333,,0.4666666666666667,0.525,0.3333333333333333,0.48355,0.42425,0.5258366666666666,0.024390243902439025,0.045454545454545456,0.13513513513513514,0.24324324324324326,10.161904761904763,26.03157894736842,0.42738589211618255,,1.0,2.0,1.0,4.0,,1.0,,,1.0,2.0,1.0,,1.0,,2.0,2.0,0.5,0.18181818181818182,0.16666666666666666,0.8,,,,,,,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,0.01282051282051282,,0.008,,0.03333333333333333,,,,,,,1.0,1.0,,0.3333333333333333,1.0,1.0,2.0,,,,,0.2857142857142857,1.0,0.04,2.0,True,,,,,,,,,,
