EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,SecondChanceFG2M,SecondChancePoints,PenaltyFG2M,PtsAssisted2s,PtsPutbacks,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,Steals,BadPassSteals,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Blocked3s,BlockedArc3,BlockedShortMidRange,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,SecondChancePointsPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG3M,PenaltyFG3M,PtsAssisted3s,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Arc3FGM,PenaltyArc3FGM,NonHeaveArc3FGM,Charge Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,HeaveAttempts,ShortMidRangeAssists,2pt And 1 Free Throw Trips,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Offensive Fouls,LostBallSteals,on,SecondChanceFtPoints,Fg3aBlocked,LongMidRangeAssists,StepOutOfBoundsTurnovers,Technical Free Throw Trips,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked,OffLongMidRangeReboundPct,LongMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SelfOReb,OffCorner3ReboundPct,SelfORebPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceTurnovers,Loose Ball Fouls,LostBallOutOfBoundsTurnovers,DefensiveGoaltends,3pt And 1 Free Throw Trips,Corner3PctBlocked,SecondChanceAtRimPctAssisted
1628369,1610612738,Jayson Tatum,Jayson Tatum,1628369,BOS,1711.0,29,-2.0,56,54,24.0,20.0,5.0,110,1.0,2.0,1.0,1.0,3.0,1.0,3.0,5.0,2.0,3.0,8.0,5.0,5.0,11.0,58.0,1.0,3.0,2.0,3.0,3.0,6.0,5.0,2.0,2.0,4.0,1.0,1.0,2.0,10.0,5.0,5.0,5.0,2.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,4.0,1.0,4.0,7.0,2.0,1.0,4.0,1.0,3.0,4.0,3.0,3.0,24.0,2.0,0.375,0.23076923076923078,0.34375,0.25,0.38461538461538464,31.746031746031747,0.5,0.2,0.13157894736842105,0.1,0.2727272727272727,0.25,0.75,0.15384615384615385,0.5,0.5,0.23076923076923078,0.3333333333333333,0.3333333333333333,0.23076923076923078,0.3333333333333333,0.3333333333333333,0.38461538461538464,0.2,0.4,0.5384615384615384,0.4619115384615385,0.3733,0.43970000000000004,0.13333333333333333,0.2,0.2727272727272727,10.7625,26.820000000000004,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1629057,1610612738,Robert Williams III,Robert Williams III,1629057,BOS,2738.0,46,14.0,92,91,37.0,32.0,8.0,183,8.0,10.0,5.0,1.0,4.0,,,,,9.0,14.0,,1.0,19.0,99.0,6.0,9.0,,,8.0,6.0,,1.0,1.0,2.0,1.0,,1.0,5.0,4.0,7.0,15.0,,1.0,,1.0,,1.0,,5.0,7.0,,3.0,2.0,1.0,,8.0,6.0,,9.0,1.0,8.0,37.0,2.0,0.6428571428571429,0.6428571428571429,0.6333333333333333,0.4444444444444444,,15.686274509803921,,0.12121212121212122,0.1111111111111111,0.18181818181818182,0.11764705882352941,,0.1111111111111111,0.7142857142857143,0.8,0.8888888888888888,0.2857142857142857,0.25,0.5,,,,,0.5555555555555556,,0.7142857142857143,0.6249285714285714,0.545825,0.5623333333333334,0.06666666666666667,0.06666666666666667,0.42105263157894735,2.664285714285714,,0.40217391304347827,3.0,3.0,3.0,3.0,6.0,4.0,12.0,6.0,3.0,2.0,6.0,2.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.6666666666666666,1.0,0.5,0.4444444444444444,0.5,0.4444444444444444,0.5,0.21428571428571427,0.1,0.5,0.5,0.2608695652173913,0.09523809523809523,0.11764705882352941,0.2,0.25,0.4,0.13333333333333333,0.06666666666666667,0.16666666666666666,0.625,1.0,0.5,1.0,0.6,0.3157894736842105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1629641,1610612738,Romeo Langford,Romeo Langford,1629641,BOS,424.0,7,7.0,15,16,3.0,4.0,,31,,,,,,,,,,,,1.0,,3.0,15.0,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,1.5,1.5,1.5,1.0,6.666666666666667,,,,,,,,,,,,,,,,,,,,1.0,0.61275,,0.61275,,,1.0,,24.5,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
202689,1610612738,Kemba Walker,Kemba Walker,202689,BOS,1934.0,32,15.0,66,65,22.0,22.0,5.0,131,1.0,3.0,,,2.0,1.0,3.0,6.0,3.0,2.0,8.0,6.0,6.0,16.0,72.0,,1.0,3.0,6.0,14.0,2.0,6.0,,6.0,6.0,5.0,1.0,,18.0,2.0,6.0,6.0,2.0,,1.0,,1.0,2.0,,,,,5.0,6.0,1.0,,,,,,,14.0,22.0,,0.25,0.35714285714285715,0.47058823529411764,1.0,0.42857142857142855,26.38888888888889,1.0,0.09090909090909091,0.16216216216216217,,0.1,0.2,,0.21428571428571427,0.3333333333333333,0.5,0.14285714285714285,,,0.21428571428571427,0.3333333333333333,0.3333333333333333,0.42857142857142855,,0.75,0.6428571428571429,0.4996071428571428,,0.4784375,0.06666666666666667,0.1111111111111111,0.875,8.3875,25.683333333333334,0.3333333333333333,,,,,,1.0,2.0,,2.0,,,4.0,,,,,2.0,1.0,,,,0.5,0.5,,1.0,,1.0,,0.25,0.3333333333333333,0.5,,,0.26666666666666666,,,,,,0.4,,1.0,,,,,,,,,,2.0,2.0,6.0,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,,,,,,,2.0,2.0,2.0,1.0,2.0,2.0,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
203935,1610612738,Marcus Smart,Marcus Smart,203935,BOS,2465.0,41,21.0,84,83,37.0,32.0,8.0,167,1.0,3.0,,2.0,2.0,,,11.0,6.0,3.0,5.0,11.0,4.0,34.0,90.0,,1.0,6.0,3.0,20.0,6.0,10.0,6.0,4.0,10.0,2.0,2.0,5.0,24.0,1.0,3.0,4.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,10.0,7.0,4.0,,,,,,,20.0,37.0,,0.6,0.9375,0.8947368421052632,1.0,0.6875,21.27659574468085,1.0,0.04,0.06818181818181818,,0.07142857142857142,,,0.1875,0.3333333333333333,1.0,0.125,1.0,1.0,,,,0.6875,,0.8571428571428571,0.875,0.55396,0.67035,0.5186916666666667,0.21052631578947367,0.5,0.5882352941176471,3.18,27.772727272727273,0.44047619047619047,,,,,6.0,1.0,,,2.0,,1.0,2.0,,1.0,,,,1.0,,,,,,,1.0,1.5,1.2142857142857142,1.5,0.4,0.6666666666666666,,,0.043478260869565216,0.10526315789473684,,0.02631578947368421,,0.1,,0.14285714285714285,,,,,,,0.17647058823529413,,,,,8.0,5.0,21.0,0.875,0.7272727272727273,0.8333333333333334,0.8,,,,,,,8.0,5.0,8.0,2.0,,,0.7272727272727273,0.7272727272727273,0.875,0.8333333333333334,0.8,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1630174,1610612738,Aaron Nesmith,Aaron Nesmith,1630174,BOS,1203.0,20,,39,40,11.0,12.0,5.0,79,,1.0,1.0,,,,,3.0,,,1.0,4.0,2.0,5.0,44.0,,1.0,,,,,3.0,,,,,,,,2.0,4.0,4.0,,,,,,,,,,,2.0,2.0,1.0,,,,,,,,11.0,,,0.3,0.4166666666666667,,0.8,13.333333333333332,,0.125,0.13043478260869565,0.14285714285714285,0.125,,,0.2,,,,,,,,,0.6,1.0,,1.0,0.5265000000000001,0.5973,0.4131,0.16666666666666666,0.5,,3.2,24.625,0.28205128205128205,,,,,3.0,,,,,,,1.0,1.0,,,,,,,,,,,,,1.5,,1.5,,,,1.0,,0.14285714285714285,,,,,,,0.5,,,,,,0.6,,1.0,,,1.0,,3.0,1.0,0.25,,0.25,0.2,,,,,,1.0,,1.0,,,,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1630202,1610612738,Payton Pritchard,Payton Pritchard,1630202,BOS,129.0,2,-9.0,4,5,,,,9,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
203953,1610612738,Jabari Parker,Jabari Parker,203953,BOS,1376.0,23,1.0,44,45,24.0,10.0,4.0,89,1.0,1.0,1.0,1.0,3.0,,,,,2.0,4.0,1.0,2.0,6.0,42.0,,3.0,1.0,,4.0,2.0,,,,,,,,,4.0,5.0,5.0,,1.0,,2.0,,2.0,,1.0,2.0,,1.0,2.0,1.0,,1.0,,,1.0,1.0,4.0,24.0,,0.5,0.4,0.5,0.5,0.2,16.3265306122449,,0.17391304347826086,0.1388888888888889,0.14285714285714285,0.21428571428571427,,1.0,0.2,1.0,1.0,0.6,0.3333333333333333,0.3333333333333333,,,,,0.25,,0.4,0.54833,,0.5707875,0.16666666666666666,0.2,0.6666666666666666,8.225,23.1,0.5454545454545454,,,1.0,,,2.0,2.0,,,,,1.0,,,,,,,,,1.0,0.5,0.5,,0.6666666666666666,,0.5,,,,,,,0.07692307692307693,,,,,,,0.25,1.0,,,,1.0,,,1.0,,1.0,,,,,,,,0.2,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
203095,1610612738,Evan Fournier,Evan Fournier,203095,BOS,1710.0,28,23.0,60,56,27.0,28.0,5.0,116,2.0,2.0,1.0,,3.0,,1.0,4.0,2.0,2.0,6.0,7.0,,19.0,66.0,,2.0,3.0,,5.0,2.0,4.0,,1.0,1.0,1.0,,,3.0,,1.0,1.0,1.0,,,,1.0,1.0,,1.0,3.0,,,,,,,,,,,5.0,27.0,2.0,0.3333333333333333,0.7307692307692307,0.7307692307692307,0.5,0.5384615384615384,21.21212121212121,1.0,,0.037037037037037035,,,,,0.15384615384615385,1.0,1.0,0.23076923076923078,,,0.07692307692307693,,,0.3076923076923077,0.2,0.4,0.6923076923076923,0.5245269230769231,,0.5599700000000001,,,0.2631578947368421,7.733333333333334,24.671428571428574,0.45,,,1.0,,,1.0,2.0,,1.0,,,1.0,,,2.0,,,,,,,0.5,0.5,,0.5,,0.5,,0.16666666666666666,,0.3333333333333333,,,0.08333333333333333,,,,,,0.125,,0.5,,,,1.0,,3.0,3.0,1.0,1.0,5.0,1.0,9.0,0.6,0.7142857142857143,0.3333333333333333,0.7142857142857143,0.23076923076923078,1.0,1.0,1.0,0.2,1.0,2.0,,2.0,,,,0.5,0.5,,,0.5,,,,,6.0,,,,,,,,,2.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1628369,1610612738,Jayson Tatum,Jayson Tatum,1628369,BOS,9376.0,156,-56.0,312,306,95.0,85.0,50.0,618,13.0,21.0,3.0,8.0,28.0,9.0,18.0,28.0,12.0,30.0,67.0,31.0,40.0,142.0,431.0,4.0,22.0,12.0,20.0,55.0,40.0,28.0,9.0,10.0,19.0,6.0,4.0,3.0,48.0,9.0,21.0,24.0,5.0,1.0,3.0,4.0,2.0,9.0,4.0,5.0,11.0,1.0,26.0,42.0,19.0,1.0,2.0,2.0,,4.0,2.0,55.0,95.0,2.0,0.44776119402985076,0.5204081632653061,0.6025641025641025,0.627906976744186,0.3163265306122449,33.9622641509434,0.5555555555555556,0.14754098360655737,0.16806722689075632,0.14285714285714285,0.13636363636363635,0.18181818181818182,0.5,0.21428571428571427,0.6190476190476191,0.65,0.2857142857142857,0.2857142857142857,0.36363636363636365,0.1836734693877551,0.5,0.5,0.2857142857142857,0.08823529411764706,0.35294117647058826,0.5306122448979592,0.4970428571428571,0.5298333333333333,0.44934705882352943,0.1724137931034483,0.2261904761904762,0.3873239436619718,8.928358208955222,26.1,0.30448717948717946,,1.0,1.0,,4.0,10.0,20.0,,7.0,,3.0,11.0,1.0,3.0,6.0,5.0,,,2.0,1.0,,0.3333333333333333,0.3333333333333333,,0.45454545454545453,,0.5147058823529411,0.3333333333333333,0.1044776119402985,0.047619047619047616,0.21428571428571427,0.5,0.03529411764705882,0.1896551724137931,,0.0189873417721519,0.02857142857142857,0.029411764705882353,,0.2127659574468085,0.09090909090909091,0.46153846153846156,0.125,0.25,,0.3333333333333333,0.028169014084507043,2.0,3.0,,,14.0,5.0,12.0,0.2857142857142857,0.45161290322580644,0.4166666666666667,0.45161290322580644,0.030612244897959183,0.6666666666666666,0.6666666666666666,0.5,,,12.0,5.0,12.0,,1.0,1.0,0.42857142857142855,0.46153846153846156,0.25,0.4166666666666667,0.42857142857142855,,,,,30.0,,2.0,2.0,,,,,,1.0,False,4.0,2.0,4.0,2.0,1.0,1.0,0.06451612903225806,0.07142857142857142,0.0625,0.3333333333333333,0.03125,,,,,,,,,,,,,,,
