EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,Corner3FGM,Corner3FGA,Arc3FGA,FG3M,FG3A,Points,OpponentPoints,PtsAssisted3s,NonHeaveArc3FGA,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,Usage,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,FG2M,FG2A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FtPoints,SecondChanceFG3M,PenaltyFtPoints,NonHeaveArc3FGM,BadPassSteals,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,DefensiveGoaltends,SecondChanceFg3Pct,ShortMidRangePctBlocked,OffCorner3ReboundPct,DefShortMidRangeReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGA,SecondChanceFtPoints,AtRimAssists,FTDefRebounds,Technical Free Throw Trips,BlockedShortMidRange,DefFTReboundPct,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffAtRimReboundPct,ShortMidRangePctAssisted,DeadBallTurnovers,StepOutOfBoundsTurnovers,NonShootingFoulsDrawn,SecondChanceAtRimPctAssisted,LongMidRangeFGM,2pt And 1 Free Throw Trips,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,on,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyFG3M,Fg3aBlocked,BadPassOutOfBoundsTurnovers,Travels,Offensive Fouls,Loose Ball Fouls Drawn,ThreePtShootingFoulsDrawn,3SecondViolations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,FG3APctBlocked,Corner3PctBlocked,OffLongMidRangeReboundPct,LongMidRangePctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,LongMidRangeAssists,FTOffRebounds,Offensive Fouls Drawn,BlockedLongMidRange,OffFTReboundPct,PtsUnassisted3s,LostBallOutOfBoundsTurnovers,Charge Fouls,Clear Path Fouls,3pt And 1 Free Throw Trips,HeaveAttempts,Arc3PctBlocked,Blocked3s,BlockedArc3,BlockedCorner3,LongMidRangePctBlocked,OffensiveGoaltends,Defensive 3 Seconds Violations
1626192,1610612749,Pat Connaughton,Pat Connaughton,1626192,MIL,136.0,2,2.0,4,3,7,1.0,1.0,1.0,1.0,2.0,3.0,1,3.0,1.0,1.0,0.5,0.5,0.75,0.75,1.0,50.0,0.5,1.0,1.0,1.0,0.5,1.0,0.576825,24.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629091,1610612749,Elijah Bryant,Elijah Bryant,1629091,MIL,2102.0,35,-2.0,78,75,153,,2.0,2.0,,4.0,12.0,62,,2.0,,,,0.4,0.4,0.26666666666666666,18.681318681318682,0.13333333333333333,,,,0.13333333333333333,0.7333333333333333,0.5127799999999999,24.275,29.0,26.0,13.0,4.0,7.0,2.0,3.0,2.0,4.0,1.0,1.0,6.0,11.0,2.0,2.0,1.0,4.0,3.0,4.0,1.0,6.0,6.0,6.0,2.0,1.0,1.0,3.0,4.0,1.0,2.0,1.0,11.0,1.0,1.0,6.0,3.0,9.0,2.0,11.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,28.0,0.5,0.6,0.5454545454545454,1.0,0.75,0.6666666666666666,0.6,0.6666666666666666,0.6,0.09090909090909091,0.14285714285714285,1.0,0.21428571428571427,0.041666666666666664,0.3333333333333333,0.045454545454545456,0.28125,0.043478260869565216,0.16666666666666666,0.0625,0.2,0.5,0.3,0.375,0.125,1.0,0.4666666666666667,0.5714285714285714,0.6666666666666666,0.75,0.26666666666666666,0.5,0.5,0.3333333333333333,0.6,0.6666666666666666,0.2,0.4538666666666667,0.5343600000000001,0.3333333333333333,0.5,4.945454545454545,0.3717948717948718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629603,1610612749,Mamadi Diakite,Mamadi Diakite,1629603,MIL,2102.0,35,-2.0,78,75,153,,,2.0,1.0,2.0,7.0,62,3.0,2.0,1.0,0.5,0.5,0.25,0.3181818181818182,0.2,13.186813186813186,,,,,0.2,0.8,0.508845,25.15,29.0,26.0,13.0,1.0,6.0,,1.0,,2.0,,,1.0,8.0,,,1.0,3.0,,2.0,1.0,2.0,2.0,,,2.0,,,,,,,,1.0,,1.0,5.0,6.0,1.0,7.0,,3.0,1.0,1.0,,1.0,1.0,,,3.0,7.0,1.0,1.0,1.0,1.0,2.0,28.0,1.0,1.0,0.125,,,1.5,,1.5,0.25,0.25,0.16666666666666666,1.0,0.35714285714285715,,0.05555555555555555,0.045454545454545456,0.1875,0.021739130434782608,,,0.4,0.25,0.1,,,1.0,0.6,0.16666666666666666,0.2,1.0,0.2,,,,0.3333333333333333,,,,0.48363333333333336,0.42857142857142855,0.2857142857142857,3.0250000000000004,0.3717948717948718,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.5,0.16666666666666666,0.4,0.5,0.5,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.09090909090909091,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629670,1610612749,Jordan Nwora,Jordan Nwora,1629670,MIL,1492.0,25,2.0,54,52,106,,1.0,6.0,1.0,7.0,10.0,44,3.0,6.0,1.0,0.14285714285714285,0.14285714285714285,0.16666666666666666,0.25,0.4666666666666667,28.787878787878785,0.06666666666666667,,,,0.4,0.6666666666666666,0.45954333333333336,26.542857142857144,17.0,20.0,12.0,1.0,3.0,,2.0,,1.0,,,1.0,8.0,1.0,1.0,,3.0,,4.0,1.0,2.0,,2.0,2.0,2.0,1.0,,1.0,,,,2.0,4.0,1.0,1.0,,2.0,5.0,7.0,,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,,1.0,,2.0,17.0,,,0.125,1.0,,1.0,,0.75,0.08333333333333333,0.25,0.3333333333333333,1.0,,0.05263157894736842,0.09090909090909091,0.2222222222222222,0.05263157894736842,0.13513513513513514,0.16666666666666666,0.23076923076923078,,,0.16666666666666666,,,,0.2,0.3333333333333333,0.5,,0.06666666666666667,,,,0.4,,,,0.43871000000000004,0.3,0.2,10.200000000000001,0.3148148148148148,1.0,,,1.0,5.0,,2.0,1.0,,,4.0,,7.0,3.0,,,1.0,0.2,,0.16666666666666666,0.16666666666666666,1.0,,,,0.2,0.16666666666666666,0.16666666666666666,0.2727272727272727,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.5,0.26666666666666666,1.0,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630241,1610612749,Sam Merrill,Sam Merrill,1630241,MIL,1565.0,26,-1.0,58,56,114,1.0,2.0,3.0,1.0,5.0,5.0,45,3.0,3.0,1.0,0.2,0.2,0.35714285714285715,0.35714285714285715,0.7142857142857143,11.940298507462686,0.2857142857142857,0.5,0.5,1.0,0.42857142857142855,0.8571428571428571,0.5292428571428572,26.04,19.0,20.0,10.0,1.0,1.0,,,,,1.0,,1.0,2.0,1.0,1.0,1.0,5.0,,,,,,2.0,2.0,,,1.0,1.0,1.0,,,3.0,1.0,,2.0,1.0,4.0,1.0,5.0,,4.0,1.0,1.0,1.0,,1.0,,,2.0,2.0,,,,,,19.0,,,0.5,1.0,,1.25,,1.25,,,,1.0,0.125,,0.15384615384615385,0.058823529411764705,0.14285714285714285,0.02857142857142857,,0.07692307692307693,,,0.1111111111111111,0.25,,,0.14285714285714285,1.0,1.0,,,,,0.5,,,,,,1.0,,7.2,0.3275862068965517,,,,,,1.0,,,3.0,,2.0,2.0,,,,1.0,,,0.5,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,0.5,0.14285714285714285,0.5,1.0,1.0,1.0,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626253,1610612749,Axel Toupane,Axel Toupane,1626253,MIL,480.0,8,,15,15,30,,1.0,,,1.0,2.0,14,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,15.789473684210526,0.3333333333333333,,,,,0.6666666666666666,0.6234000000000001,22.9,5.0,9.0,4.0,,1.0,,,1.0,1.0,,,1.0,2.0,,1.0,,,,,,,2.0,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,2.0,4.0,,,,,,,,,,,,,,,,,5.0,1.0,1.0,0.5,,,,,,,,,,0.3333333333333333,0.16666666666666666,0.5,0.25,0.4,0.2,,0.5,1.0,,,0.5,,,0.3333333333333333,,,,0.3333333333333333,1.0,1.0,,,,,,,,,3.1,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,0.3333333333333333,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628382,1610612749,Justin Jackson,Justin Jackson,1628382,MIL,780.0,13,-2.0,31,29,60,,,2.0,,2.0,6.0,21,,2.0,,,,0.6,0.6,0.4,16.666666666666668,,,,,0.4,0.8,0.52366,27.7,13.0,13.0,5.0,2.0,2.0,,,1.0,1.0,,,3.0,3.0,1.0,1.0,,2.0,,,,,,6.0,,,1.0,,1.0,,,,2.0,1.0,,1.0,,1.0,1.0,2.0,,1.0,,,,,1.0,1.0,,,,,,,,,12.0,,,1.0,1.0,,1.0,,1.0,,,,,,,0.1111111111111111,0.16666666666666666,0.06666666666666667,0.07692307692307693,,0.2,,,0.16666666666666666,,,,0.4,1.0,1.0,,0.2,1.0,1.0,,,,,,,0.3333333333333333,,3.033333333333333,0.41935483870967744,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627854,1610612749,Bryn Forbes,Bryn Forbes,1627854,MIL,230.0,4,-4.0,10,9,19,,1.0,,,1.0,,6,,,,,,,,0.5,30.0,0.5,,,,,0.5,0.4741,23.3,10.0,2.0,,,,,,,,,1.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,,,,,,,,9.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.4741,,,20.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.5,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203648,1610612749,Thanasis Antetokounmpo,Thanasis Antetokounmpo,203648,MIL,1162.0,19,1.0,45,44,89,,,,,,8.0,35,,,,,,0.5,0.6666666666666666,,16.0,,,,,,0.75,0.5568500000000001,,17.0,10.0,5.0,2.0,3.0,1.0,2.0,,1.0,,,2.0,4.0,1.0,1.0,,2.0,1.0,2.0,,4.0,2.0,2.0,,1.0,1.0,,1.0,,,,2.0,1.0,,2.0,1.0,3.0,1.0,4.0,,3.0,1.0,2.0,2.0,,2.0,,1.0,,,1.0,1.0,1.0,,2.0,16.0,0.5,0.5,0.5,1.0,0.5,1.0,0.5,1.0,0.6666666666666666,0.25,,1.0,0.1,,0.16666666666666666,0.1,0.13636363636363635,0.043478260869565216,,0.14285714285714285,,0.3333333333333333,,0.3333333333333333,,,0.75,0.6666666666666666,0.6666666666666666,0.5,0.25,,,,1.0,0.5,,,0.667,0.25,0.5,3.7750000000000004,0.37777777777777777,,,,,4.0,,2.0,,2.0,,3.0,,4.0,1.0,,,1.0,,,,,,,,,,,0.2,0.2,1.0,1.0,,,1.0,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201952,1610612749,Jeff Teague,Jeff Teague,201952,MIL,461.0,8,-4.0,17,17,34,,,2.0,,2.0,7.0,20,,2.0,,,,0.6,0.7,0.4,23.80952380952381,,,,,0.4,0.4,0.46308000000000005,26.299999999999997,6.0,4.0,3.0,,,,,2.0,2.0,,,3.0,3.0,,,,,,,1.0,,,6.0,,,2.0,,2.0,,,,4.0,,,,,,,,,,,,,,,,,,1.0,,,,,,6.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,1.0,1.0,,,,,,0.53715,,,11.466666666666667,0.35294117647058826,,,,1.0,1.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,1.0,,0.2,0.3333333333333333,,,1.0,,2.0,,,,,0.2,,,,,,,,,,,,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
