EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFtPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PenaltyTurnovers,PenaltyFg3Pct,DefShortMidRangeReboundPct,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceCorner3FGA,PtsUnassisted3s,HeaveAttempts,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,Charge Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,AtRimPctBlocked,OffCorner3ReboundPct,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,SelfOReb,SecondChanceTurnovers,Offensive Fouls,DefensiveGoaltends,OffShortMidRangeReboundPct,SelfORebPct,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,Loose Ball Fouls,DefCorner3ReboundPct,SecondChanceAtRimPctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,on,Defensive 3 Seconds Violations,Corner3PctBlocked,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTOffRebounds,OffFTReboundPct
1626178,1610612757,Rondae Hollis-Jefferson,Rondae Hollis-Jefferson,1626178,POR,1615.0,27,-20.0,47,52,6,7,5,99,2.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,4.0,65,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,4.0,1.0,1.0,4.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6,1.0,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,1.0,5.660377358490566,0.23076923076923078,0.058823529411764705,0.038461538461538464,0.1111111111111111,0.5,0.2222222222222222,0.058823529411764705,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5,1.0,0.5,1.0,1.0,1.0,0.7839666666666666,0.8354999999999999,0.8642,0.5,0.5,0.3666666666666667,0.1276595744680851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1626181,1610612757,Norman Powell,Norman Powell,1626181,POR,9984.0,166,36.0,330,330,71,83,33,660,19.0,23.0,1.0,1.0,3.0,4.0,25.0,37.0,89.0,388,1.0,3.0,4.0,5.0,10.0,12.0,30.0,20.0,2.0,1.0,2.0,5.0,2.0,7.0,5.0,1.0,4.0,15.0,13.0,,,5.0,2.0,5.0,3.0,12.0,71,1.0,0.6,0.625,0.6756756756756757,0.3333333333333333,0.5,0.6311475409836066,0.16666666666666666,0.5,0.664179104477612,0.2857142857142857,0.5454545454545454,19.55922865013774,0.013513513513513514,0.030303030303030304,0.024539877300613498,0.013986013986013986,0.05263157894736842,,0.037037037037037035,0.6,0.3770491803278688,0.8260869565217391,0.8260869565217391,0.5789473684210527,0.16666666666666666,1.0,0.4,0.75,0.7704918032786885,0.5540885245901639,0.5703,0.48803,0.0449438202247191,0.1348314606741573,5.956756756756757,0.21515151515151515,3.0,6.0,3.0,8.0,6.0,15.0,3.0,9.0,3.0,9.0,24.0,12.0,3.0,2.0,2.0,27.0,9.0,3.0,1.0,4.0,6.0,10.0,4.0,2.0,3.0,1.0,26.0,1.0,2.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,14.0,2.0,8.0,1.0,2.0,1.0,0.375,0.375,0.39344262295081966,0.02702702702702703,0.16666666666666666,0.5,0.07692307692307693,0.020618556701030927,0.014492753623188406,0.02040816326530612,0.02702702702702703,0.05,0.09836065573770492,0.5,0.6,0.6666666666666666,0.13114754098360656,0.375,0.375,0.6666666666666666,0.2459016393442623,0.4,0.4,1.0,0.14754098360655737,0.3333333333333333,0.3333333333333333,1.0,0.5,0.3333333333333333,0.11940298507462686,0.18604651162790697,24.22083333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1629014,1610612757,Anfernee Simons,Anfernee Simons,1629014,POR,3583.0,60,-21.0,114,114,38,44,12,228,,,,,,,2.0,4.0,25.0,158,,,,1.0,1.0,5.0,4.0,,,,5.0,7.0,1.0,8.0,2.0,,1.0,3.0,1.0,,,1.0,,1.0,,5.0,38,1.0,1.0,1.0,0.5,,1.0,0.8928571428571429,,0.8333333333333334,0.8928571428571429,,0.8333333333333334,11.811023622047244,,0.2,0.12962962962962962,0.018867924528301886,,,0.20833333333333334,,,,,,,,,,0.7142857142857143,0.5235392857142858,,0.47409999999999997,,0.2,12.875,0.3333333333333333,1.0,1.0,1.0,3.0,2.0,5.0,5.0,5.0,,7.0,10.0,,,,,21.0,5.0,5.0,,,2.0,2.0,1.0,1.0,,,6.0,1.0,2.0,,2.0,,,1.0,1.0,,,1.0,,,,,1.0,1.0,0.7,0.7,0.7142857142857143,,,,,0.06896551724137931,0.043478260869565216,0.05555555555555555,,0.1111111111111111,0.07142857142857142,1.0,1.0,1.0,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,0.35714285714285715,0.4,0.4,1.0,0.35714285714285715,1.0,1.0,1.0,,1.0,,,24.83,1.0,1.0,1.0,1.0,2.0,1.0,0.5,0.1111111111111111,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
203081,1610612757,Damian Lillard,Damian Lillard,203081,POR,12619.0,210,46.0,417,419,110,126,42,836,21.0,27.0,2.0,2.0,3.0,6.0,25.0,51.0,183.0,498,2.0,2.0,6.0,4.0,10.0,81.0,10.0,40.0,,,10.0,21.0,1.0,22.0,6.0,4.0,3.0,7.0,38.0,1.0,4.0,3.0,,3.0,2.0,81.0,110,,0.2,0.2,0.49019607843137253,1.0,0.4,0.6140350877192983,0.5,0.7777777777777778,0.6793893129770993,0.6,0.8404255319148937,30.952380952380953,,0.11363636363636363,0.09950248756218906,0.005649717514124294,,,0.13333333333333333,0.6666666666666666,0.23684210526315788,0.7777777777777778,0.875,0.23809523809523808,0.5,1.0,0.16666666666666666,0.5,0.7894736842105263,0.50293623853211,0.6090249999999999,0.45982500000000004,0.03278688524590164,0.4426229508196721,7.0431372549019615,0.2637889688249401,2.0,11.0,2.0,13.0,2.0,6.0,28.0,57.0,1.0,30.0,63.0,43.0,2.0,2.0,25.0,15.0,56.0,28.0,8.0,31.0,21.0,52.0,18.0,3.0,20.0,4.0,125.0,1.0,10.0,1.0,2.0,7.0,6.0,5.0,1.0,1.0,1.0,12.0,45.0,2.0,9.0,,3.0,0.16666666666666666,0.47619047619047616,0.4838709677419355,0.5526315789473685,0.1568627450980392,0.45454545454545453,0.5833333333333334,0.07142857142857142,0.08849557522123894,0.012345679012345678,,0.09302325581395349,0.12,0.09649122807017543,0.18181818181818182,0.3333333333333333,,0.11403508771929824,0.15384615384615385,0.15384615384615385,,0.05263157894736842,0.3333333333333333,0.3333333333333333,0.5,0.5,0.49122807017543857,0.49122807017543857,0.14285714285714285,0.25,0.5,0.10483870967741936,0.15517241379310345,28.436507936507937,,16.0,26.0,16.0,26.0,3.0,0.6153846153846154,0.06666666666666667,,0.7222222222222222,0.6153846153846154,1.0,75.0,1.0,7.0,2.0,1.0,1.0,5.0,4.0,7.0,7.0,0.1111111111111111,0.045454545454545456,0.25,0.06060606060606061,,,,,,,,,,,,,,,,True,,,,,,,,,
203496,1610612757,Robert Covington,Robert Covington,203496,POR,13694.0,228,28.0,447,449,110,128,46,896,7.0,13.0,2.0,4.0,1.0,1.0,7.0,14.0,56.0,543,2.0,4.0,6.0,1.0,2.0,14.0,10.0,4.0,4.0,2.0,15.0,38.0,9.0,47.0,9.0,4.0,8.0,20.0,9.0,2.0,1.0,6.0,4.0,6.0,4.0,14.0,110,1.0,0.7142857142857143,1.0,0.5,0.5,0.5,0.6527777777777778,0.4,0.9166666666666666,0.6829268292682927,0.5,0.875,9.879032258064516,0.018867924528301886,0.15625,0.14746543778801843,0.04568527918781726,,0.02857142857142857,0.18072289156626506,0.6666666666666666,0.3611111111111111,0.5384615384615384,0.5384615384615384,0.7142857142857143,0.8,0.5,0.16666666666666666,1.0,0.9722222222222222,0.5803791666666667,0.7973833333333333,0.5477666666666666,0.10714285714285714,0.25,1.8142857142857143,0.24608501118568232,,1.0,,,3.0,5.0,8.0,17.0,,11.0,22.0,9.0,1.0,2.0,3.0,33.0,17.0,8.0,1.0,3.0,4.0,7.0,2.0,2.0,2.0,1.0,18.0,7.0,17.0,6.0,5.0,3.0,3.0,5.0,1.0,,1.0,8.0,10.0,,4.0,,2.0,1.0,0.5,0.5,0.6111111111111112,0.07142857142857142,1.0,0.375,0.4,0.14049586776859505,0.07692307692307693,0.09230769230769231,0.10869565217391304,0.2413793103448276,0.027777777777777776,,,,,,,,0.1388888888888889,0.6,0.6,1.0,0.4722222222222222,0.47058823529411764,0.47058823529411764,1.0,,0.47058823529411764,0.1,0.2222222222222222,25.459090909090904,1.0,2.0,3.0,3.0,4.0,1.0,0.75,0.10869565217391304,0.16666666666666666,0.5,0.6666666666666666,1.0,,,,1.0,,,,,1.0,1.0,,0.038461538461538464,0.2,,1.0,1.0,1.0,2.0,1.0,0.02564102564102564,0.058823529411764705,1.0,,,,,,,,True,,,,,,,,,
203468,1610612757,CJ McCollum,CJ McCollum,203468,POR,11475.0,191,31.0,373,376,73,92,38,749,8.0,12.0,1.0,1.0,1.0,1.0,29.0,58.0,99.0,446,2.0,6.0,6.0,4.0,12.0,22.0,22.0,36.0,,1.0,16.0,28.0,4.0,32.0,1.0,,6.0,22.0,6.0,2.0,,3.0,1.0,3.0,2.0,22.0,73,3.0,0.3793103448275862,0.3793103448275862,0.5,0.3333333333333333,0.3333333333333333,0.5170454545454546,0.25,0.5882352941176471,0.5380434782608695,0.3333333333333333,0.6111111111111112,24.455205811138015,0.011627906976744186,0.19753086419753085,0.15217391304347827,0.024242424242424242,,,0.18840579710144928,0.6666666666666666,0.13636363636363635,0.6666666666666666,0.8,0.625,0.125,1.0,0.058823529411764705,1.0,0.4772727272727273,0.471578409090909,0.4662333333333333,0.4040147058823529,0.06060606060606061,0.2222222222222222,10.451724137931036,0.19571045576407506,15.0,29.0,6.0,17.0,1.0,7.0,10.0,23.0,2.0,11.0,30.0,8.0,2.0,2.0,2.0,21.0,23.0,10.0,4.0,15.0,10.0,25.0,4.0,6.0,11.0,1.0,60.0,3.0,12.0,,1.0,7.0,3.0,2.0,,4.0,,9.0,9.0,1.0,4.0,1.0,1.0,0.6363636363636364,0.36666666666666664,0.36666666666666664,0.3409090909090909,0.06896551724137931,0.06896551724137931,0.7777777777777778,,0.11650485436893204,0.0379746835443038,0.05555555555555555,0.05,0.16,0.32954545454545453,0.5172413793103449,0.5555555555555556,0.26666666666666666,0.19318181818181818,0.35294117647058826,0.35294117647058826,0.3333333333333333,0.07954545454545454,0.14285714285714285,0.14285714285714285,1.0,0.26136363636363635,0.43478260869565216,0.43478260869565216,0.6,0.25,0.43478260869565216,0.04395604395604396,0.06557377049180328,25.656666666666663,,4.0,5.0,4.0,5.0,1.0,0.8,0.15789473684210525,,0.29411764705882354,0.8,,12.0,,3.0,1.0,,,,,1.0,1.0,0.16666666666666666,,,,,1.0,,,,0.029411764705882353,0.022727272727272728,,1.0,1.0,0.25,1.0,,,,True,,,,,,,,,
2546,1610612757,Carmelo Anthony,Carmelo Anthony,2546,POR,4959.0,83,-13.0,161,161,48,66,19,322,1.0,1.0,,,,,6.0,13.0,46.0,212,,1.0,,1.0,3.0,12.0,6.0,6.0,,,3.0,8.0,1.0,9.0,1.0,,1.0,9.0,8.0,,2.0,1.0,1.0,1.0,,12.0,48,2.0,0.5,0.5,0.46153846153846156,,0.3333333333333333,0.609375,,0.6875,0.6571428571428571,,0.6666666666666666,22.22222222222222,,0.08571428571428572,0.09333333333333334,0.013333333333333334,,,0.09375,,0.03125,1.0,1.0,,,,,,0.625,0.48230000000000006,0.2916,0.46586250000000007,,0.2608695652173913,15.392307692307694,0.2981366459627329,1.0,3.0,4.0,9.0,2.0,5.0,7.0,14.0,1.0,9.0,19.0,7.0,1.0,,1.0,27.0,14.0,7.0,,1.0,2.0,3.0,2.0,,1.0,,8.0,1.0,4.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,,5.0,8.0,2.0,4.0,,,1.0,0.47368421052631576,0.47368421052631576,0.59375,,,0.6,0.14285714285714285,0.1,0.027777777777777776,0.038461538461538464,0.13333333333333333,0.15384615384615385,0.09375,0.3333333333333333,0.3333333333333333,1.0,0.28125,0.4444444444444444,0.4444444444444444,0.5,0.15625,0.4,0.4,1.0,0.4375,0.5,0.5384615384615384,1.0,0.5,0.5,0.11764705882352941,0.26666666666666666,25.110526315789468,,3.0,5.0,3.0,5.0,2.0,0.6,,,0.625,0.6,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,1.0,2.0,,,1.0,0.05263157894736842,0.07142857142857142,True,,,,,,,,,
202683,1610612757,Enes Kanter,Enes Kanter,202683,POR,2155.0,36,-13.0,67,67,33,23,10,134,3.0,6.0,1.0,4.0,1.0,2.0,3.0,7.0,8.0,95,1.0,4.0,2.0,1.0,2.0,4.0,4.0,2.0,2.0,3.0,2.0,5.0,4.0,9.0,,,1.0,6.0,2.0,1.0,,1.0,1.0,1.0,,4.0,33,,0.6666666666666666,1.0,0.42857142857142855,0.25,0.5,0.42857142857142855,0.25,0.5,0.5,0.25,0.6666666666666666,11.538461538461538,0.15789473684210525,0.18181818181818182,0.17857142857142858,0.12121212121212122,0.14285714285714285,0.3333333333333333,0.2222222222222222,,0.8571428571428571,0.5,0.5,0.6666666666666666,1.0,0.25,1.0,0.5,0.8571428571428571,0.5539571428571428,0.6859666666666667,0.5785,0.25,0.5,2.9285714285714284,0.4925373134328358,,1.0,,,,,,,,,,2.0,,,2.0,,,,1.0,,,,,,,,,1.0,3.0,,,,,1.0,,,,1.0,2.0,,,,,,,,,0.14285714285714285,1.0,,,0.17647058823529413,0.07142857142857142,0.1,,0.2857142857142857,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.16666666666666666,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,True,,,,,,,,,
203994,1610612757,Jusuf Nurkic,Jusuf Nurkic,203994,POR,8182.0,136,56.0,272,271,58,65,24,543,18.0,25.0,4.0,8.0,2.0,4.0,23.0,40.0,61.0,304,5.0,12.0,13.0,4.0,8.0,9.0,34.0,12.0,10.0,10.0,16.0,37.0,15.0,52.0,3.0,2.0,8.0,24.0,14.0,,2.0,6.0,4.0,6.0,3.0,9.0,58,2.0,0.7391304347826086,0.9444444444444444,0.575,0.4166666666666667,0.5,0.5568181818181818,0.4166666666666667,0.5,0.5865384615384616,0.5,0.5,21.40468227424749,0.15625,0.26666666666666666,0.25,0.13392857142857142,0.2631578947368421,0.0625,0.2549019607843137,0.5,0.5681818181818182,0.72,0.782608695652174,0.7777777777777778,0.6666666666666666,0.5,0.5,0.5,0.6590909090909091,0.517815909090909,0.5832111111111111,0.476775,0.21311475409836064,0.14754098360655737,3.5875,0.21323529411764705,5.0,14.0,,1.0,,,1.0,4.0,,1.0,4.0,12.0,,3.0,1.0,3.0,4.0,1.0,3.0,7.0,4.0,11.0,3.0,1.0,6.0,,26.0,5.0,18.0,3.0,1.0,4.0,3.0,8.0,1.0,1.0,,12.0,19.0,3.0,11.0,,2.0,1.0,0.25,0.25,0.09090909090909091,0.075,0.07142857142857142,0.3333333333333333,0.5,0.23684210526315788,0.10416666666666667,0.08571428571428572,0.23333333333333334,0.15384615384615385,0.3181818181818182,0.35714285714285715,0.38461538461538464,0.6,0.022727272727272728,,,,,,,,0.09090909090909091,0.25,0.25,1.0,,0.25,0.21153846153846154,0.22916666666666666,25.299999999999997,,,,,,2.0,,0.2727272727272727,,,,,,,1.0,1.0,4.0,,,,,,0.08,0.15384615384615385,,,,4.0,2.0,2.0,,0.13793103448275862,0.23529411764705882,,,,0.3333333333333333,,,,,True,,,,,,,,,
1627884,1610612757,Derrick Jones Jr.,Derrick Jones Jr.,1627884,POR,204.0,3,10.0,7,6,3,6,1,13,,1.0,,,,,,1.0,,6,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,3,1.0,,,,,,,,,,,,11.11111111111111,,,,,,,,,1.0,,,,,,,,1.0,0.3747,,,,,3.4,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
