EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,Blocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,ShortMidRangeFGM,Loose Ball Fouls,Offensive Fouls Drawn,DefShortMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFGM,PenaltyCorner3FGA,SecondChanceFG2M,HeaveAttempts,Steals,BadPassSteals,LostBallSteals,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,AtRimPctBlocked,OffCorner3ReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,FTDefRebounds,DeadBallTurnovers,Travels,Charge Fouls,Offensive Fouls,DefFTReboundPct,DefCorner3ReboundPct,BadPassTurnovers,PtsPutbacks,OffTwoPtRebounds,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,BlockedShortMidRange,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,LongMidRangePctAssisted,Technical Free Throw Trips,SecondChanceFtPoints,SelfOReb,BadPassOutOfBoundsTurnovers,SelfORebPct,on,SecondChanceTurnovers,SecondChanceCorner3FGM,PenaltyCorner3FGM,Charge Fouls Drawn,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,FTOffRebounds,3pt And 1 Free Throw Trips,DefensiveGoaltends,3SecondViolations,LongMidRangePctBlocked,OffFTReboundPct,Defensive 3 Seconds Violations,BlockedCorner3
1627885,1610612743,Shaquille Harrison,Shaquille Harrison,1627885,DEN,66.0,1,-2.0,2,4,2,4,6,4,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1628420,1610612743,Monte Morris,Monte Morris,1628420,DEN,4282.0,71,-13.0,148,152,41,49,300,182,41,0.27702702702702703,18.0,6.0,9.0,1.0,3.0,4.0,3.0,3.0,7.0,1.0,4.0,1.0,4.0,6.0,1.0,1.0,1.0,2.0,9.0,19.0,5.0,10.0,2.0,35.0,1.0,1.0,2.0,3.0,3.0,5.0,1.0,2.0,2.0,11.0,4.0,14.0,12.0,3.0,6.0,4.0,1.0,6.0,7.0,13.0,6.0,1.0,3.0,2.0,1.0,33.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,11.0,2.0,0.2222222222222222,0.2222222222222222,0.8,0.5,0.5,0.5,0.5,0.47368421052631576,0.6,0.5689655172413793,0.5,0.6428571428571429,0.5645161290322581,0.5,0.6111111111111112,0.3448275862068966,0.05263157894736842,0.3333333333333333,19.047619047619047,1.0,0.023255813953488372,0.05,0.0625,0.031746031746031744,0.02702702702702703,0.07407407407407407,0.1111111111111111,0.07142857142857142,0.3103448275862069,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.10344827586206896,0.2413793103448276,0.42857142857142855,0.42857142857142855,0.13793103448275862,0.25,0.25,1.0,0.20689655172413793,0.6666666666666666,0.6666666666666666,0.75,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,0.5714285714285714,0.75,0.2857142857142857,0.5,0.6551724137931034,0.6666666666666666,0.5017741379310344,0.5317714285714287,0.06451612903225806,0.05,0.09090909090909091,0.08571428571428572,0.3142857142857143,10.16842105263158,25.330000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1630267,1610612743,Facundo Campazzo,Facundo Campazzo,1630267,DEN,1289.0,21,16.0,44,42,13,11,86,43,13,0.29545454545454547,6.0,,,,,,4.0,,,1.0,3.0,1.0,1.0,1.0,,,1.0,1.0,1.0,4.0,2.0,4.0,,8.0,,,1.0,,1.0,2.0,1.0,1.0,,5.0,,2.0,6.0,,1.0,1.0,,2.0,1.0,3.0,,1.0,1.0,1.0,,7.0,,,1.0,1.0,,1.0,,,,,,6.0,2.0,,,,,,,5.0,3.0,,,1.0,0.5,,1.0,0.5,0.25,0.5,0.5,,0.8333333333333334,0.5,,0.8333333333333334,0.5,,,15.384615384615383,,0.07142857142857142,,,0.047619047619047616,,,,,,,,,0.5,,,,0.375,0.3333333333333333,0.3333333333333333,1.0,0.125,1.0,1.0,1.0,,1.0,,,,,,0.3333333333333333,1.0,0.5,1.0,0.46823750000000003,0.42285,,,,,0.625,9.0,23.975,1.0,1.0,1.0,0.125,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
203115,1610612743,Will Barton,Will Barton,203115,DEN,4986.0,83,2.0,172,171,48,51,343,199,48,0.27906976744186046,22.0,8.0,11.0,1.0,1.0,2.0,8.0,,3.0,2.0,4.0,,5.0,17.0,1.0,1.0,,3.0,12.0,22.0,7.0,21.0,4.0,49.0,4.0,1.0,1.0,7.0,2.0,3.0,,5.0,4.0,8.0,10.0,14.0,18.0,3.0,16.0,5.0,1.0,3.0,5.0,8.0,3.0,2.0,2.0,1.0,,21.0,1.0,1.0,11.0,12.0,1.0,13.0,4.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,1.0,,,,1.0,8.0,1.0,0.4166666666666667,0.4166666666666667,0.8571428571428571,0.3333333333333333,1.0,,0.35,0.5454545454545454,0.6666666666666666,0.5232558139534884,0.7,0.25,0.5444444444444444,0.7,0.4,0.4883720930232558,0.045454545454545456,,24.873096446700508,1.0,0.22448979591836735,0.041666666666666664,0.02564102564102564,0.1643835616438356,0.011494252873563218,,0.2727272727272727,0.05555555555555555,0.2558139534883721,0.7272727272727273,0.8,0.5,0.18604651162790697,0.06976744186046512,,,0.09302325581395349,0.5,0.5,1.0,0.3953488372093023,0.29411764705882354,0.29411764705882354,0.8,0.2,,0.2,1.0,1.0,0.25,0.5,0.375,,0.7441860465116279,0.3125,0.5027571428571429,0.46515,0.022727272727272728,0.043478260869565216,,0.14285714285714285,0.16326530612244897,6.477272727272726,26.476190476190474,4.0,,,0.2,0.5,0.5,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.09090909090909091,0.125,0.23076923076923078,1.0,0.25,1.0,1.0,0.25,0.54975,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
203932,1610612743,Aaron Gordon,Aaron Gordon,203932,DEN,2844.0,47,4.0,96,99,29,39,195,118,29,0.3020833333333333,10.0,5.0,7.0,,3.0,4.0,,,1.0,,,,,2.0,,,,,5.0,8.0,,2.0,2.0,12.0,,,,,3.0,5.0,,,,6.0,6.0,4.0,,,2.0,,1.0,3.0,1.0,4.0,1.0,,1.0,1.0,1.0,9.0,2.0,2.0,1.0,4.0,2.0,6.0,1.0,1.0,4.0,1.0,,4.0,2.0,2.0,1.0,,,,,6.0,2.0,0.6,0.6,,,,,,0.625,0.6,0.5,,0.6,0.5454545454545454,,0.6,0.2,0.125,,13.761467889908255,0.25,0.034482758620689655,0.2222222222222222,0.11764705882352941,0.07894736842105263,0.046511627906976744,,0.25,,0.7,0.7142857142857143,0.8333333333333334,0.6,,0.1,,,,,,,0.2,,,,,,,,,0.8,0.75,,,0.9,,0.5588249999999999,0.58722,0.09090909090909091,0.1111111111111111,,,0.5,4.1,25.5,,,,,,,,,,,1.0,,1.0,,,,,,,0.14285714285714285,0.4,,,,,,,,1.0,3.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
203085,1610612743,Austin Rivers,Austin Rivers,203085,DEN,1509.0,25,4.0,56,49,11,10,105,52,11,0.19642857142857142,4.0,1.0,1.0,,,,,,,,,,2.0,4.0,,,,,1.0,1.0,2.0,4.0,,8.0,,,,,,,,,,,2.0,,6.0,,4.0,2.0,,,,,,,,,,,,1.0,,1.0,,1.0,2.0,1.0,2.0,,1.0,4.0,,,,,,,,,,1.0,1.0,1.0,0.5,,,0.5,1.0,,0.8,,,0.8,,,0.8,,,11.666666666666668,1.0,,0.125,,0.043478260869565216,,,,0.125,0.2,1.0,1.0,1.0,,,,,,,,,0.8,0.5,0.5,1.0,,,,,,,,,,1.0,0.5,0.52763,,,,,,,3.0,25.049999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
203999,1610612743,Nikola Jokic,Nikola Jokic,203999,DEN,3362.0,56,4.0,113,112,21,32,225,135,21,0.18584070796460178,14.0,8.0,11.0,3.0,1.0,2.0,13.0,2.0,5.0,,,,2.0,7.0,,1.0,1.0,1.0,18.0,29.0,2.0,7.0,9.0,51.0,7.0,,1.0,14.0,2.0,3.0,1.0,1.0,6.0,13.0,16.0,20.0,6.0,,7.0,2.0,2.0,7.0,3.0,10.0,3.0,,6.0,1.0,,23.0,3.0,4.0,11.0,15.0,8.0,23.0,,,1.0,,2.0,3.0,11.0,13.0,5.0,,,,2.0,13.0,,0.4444444444444444,0.5714285714285714,1.0,0.2857142857142857,,1.0,0.2857142857142857,0.6206896551724138,0.6666666666666666,0.5833333333333334,0.875,0.875,0.6071428571428571,0.875,0.8125,0.19444444444444445,0.06896551724137931,0.07692307692307693,33.59375,,0.39285714285714285,0.25,0.14285714285714285,0.3409090909090909,0.1568627450980392,0.17647058823529413,0.3333333333333333,0.16666666666666666,0.3055555555555556,0.7272727272727273,0.8,0.25,0.3611111111111111,0.1388888888888889,0.4,0.4,,,,,0.19444444444444445,0.2857142857142857,0.2857142857142857,1.0,0.375,,0.125,,,0.5,0.5,0.25,1.0,0.5,0.2857142857142857,0.4818083333333333,0.5140374999999999,0.125,0.15151515151515152,,0.27450980392156865,0.2549019607843137,6.889655172413794,25.12857142857143,8.0,,,0.375,0.6153846153846154,0.6666666666666666,3.0,,7.0,,,,,2.0,2.0,,1.0,2.0,1.0,0.09090909090909091,,0.4444444444444444,0.5,0.625,1.0,,,0.6688999999999999,,1.0,,,,,0.5,,8.0,5.0,1.0,1.0,1.0,2.0,0.16666666666666666,0.08333333333333333,0.2222222222222222,0.2222222222222222,0.5,,,,,,True,,,,,,,,,,,,,,,,,,
1629008,1610612743,Michael Porter Jr.,Michael Porter Jr.,1629008,DEN,3069.0,51,5.0,108,106,38,35,214,127,38,0.35185185185185186,16.0,2.0,3.0,,2.0,2.0,1.0,1.0,4.0,1.0,2.0,,3.0,8.0,,1.0,,1.0,3.0,8.0,4.0,10.0,3.0,21.0,2.0,,1.0,2.0,3.0,5.0,,2.0,1.0,7.0,2.0,4.0,6.0,6.0,8.0,3.0,1.0,,,,,,,,,,,2.0,3.0,5.0,1.0,6.0,1.0,1.0,1.0,,3.0,4.0,2.0,4.0,2.0,,,,1.0,7.0,,0.3333333333333333,0.3333333333333333,0.5,0.4,,,0.4,0.375,0.6,0.5,0.3333333333333333,0.42857142857142855,0.5526315789473685,0.3333333333333333,0.5,0.5555555555555556,0.125,,15.873015873015873,1.0,0.12,0.14285714285714285,,0.1282051282051282,0.01818181818181818,,,0.2222222222222222,0.16666666666666666,0.6666666666666666,1.0,,0.05555555555555555,0.2222222222222222,0.25,0.25,0.1111111111111111,0.5,0.5,,0.4444444444444444,0.375,0.375,0.6666666666666666,,,0.3333333333333333,,,0.2857142857142857,1.0,0.14285714285714285,,0.7222222222222222,0.375,0.5165055555555554,0.49298571428571425,0.10526315789473684,0.2222222222222222,,0.09523809523809523,0.3333333333333333,9.7625,24.97,,,,0.09090909090909091,,,,1.0,1.0,,4.0,4.0,,,1.0,,,,0.5,0.3333333333333333,,0.25,,,,,0.14285714285714285,0.4357166666666667,,,,,,,,,,1.0,,,1.0,1.0,0.037037037037037035,,0.1,,1.0,1.0,,,,,True,,,,,,,,,,,,,,,,,,
201580,1610612743,JaVale McGee,JaVale McGee,201580,DEN,826.0,14,10.0,32,30,22,16,62,30,22,0.6875,4.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,2.0,3.0,,,1.0,5.0,1.0,,,3.0,2.0,3.0,,,,4.0,,4.0,,,,,,,1.0,1.0,1.0,,,,,3.0,2.0,2.0,1.0,3.0,3.0,6.0,1.0,,1.0,1.0,,,2.0,2.0,1.0,,,,,4.0,,,,,,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.625,0.75,0.6666666666666666,,,,13.513513513513514,1.0,0.1111111111111111,0.4,0.2857142857142857,0.21428571428571427,0.1875,0.5,,0.5,0.3333333333333333,1.0,1.0,,0.6666666666666666,,,,,,,,,,,,1.0,,,,,0.3333333333333333,1.0,,,0.3333333333333333,,0.5601666666666666,0.5601666666666666,0.25,0.25,,0.6,0.8,4.533333333333333,,1.0,,,0.3333333333333333,0.5,0.5,1.0,,1.0,,,,,,,,,,1.0,,,,,,1.0,,,0.8751,,,,,,,,1.0,2.0,1.0,,,,,0.1111111111111111,,0.16666666666666666,,,,1.0,,,,True,,,,,,,,,,,,,,,,,,
200794,1610612743,Paul Millsap,Paul Millsap,200794,DEN,795.0,13,-10.0,27,28,5,2,55,32,5,0.18518518518518517,4.0,1.0,1.0,1.0,,,2.0,,,,,,2.0,5.0,,1.0,2.0,2.0,1.0,3.0,2.0,5.0,,8.0,1.0,,1.0,2.0,,,2.0,2.0,,6.0,,2.0,6.0,,5.0,2.0,,,1.0,1.0,1.0,,,,,3.0,3.0,2.0,4.0,6.0,3.0,9.0,1.0,1.0,2.0,,2.0,4.0,,,,,,,3.0,6.0,,,,1.0,0.4,,1.0,0.4,0.3333333333333333,,0.5,0.5,1.5,0.5,0.5,1.5,0.625,,,31.25,0.5,0.3333333333333333,0.6666666666666666,0.2727272727272727,0.4,0.15,0.3,0.5,0.5,0.125,1.0,1.0,,0.25,,,,,,,,0.625,0.4,0.4,1.0,0.5,,0.5,,,,,1.0,1.0,0.75,0.4,0.458625,0.44805,,,,0.25,0.75,4.433333333333334,26.7,,,,0.16666666666666666,,,1.0,,1.0,,1.0,,1.0,,3.0,2.0,3.0,,1.0,,,,1.0,,1.0,,,,,1.0,,,1.0,,1.0,,2.0,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
