EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Corner3FGM,Corner3FGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGM,BadPassOutOfBoundsTurnovers,LostBallTurnovers,2pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimPctBlocked,DefAtRimReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsAssisted2s,PtsPutbacks,OffTwoPtRebounds,FTDefRebounds,OffRebounds,Loose Ball Fouls,Loose Ball Fouls Drawn,Assisted2sPct,NonPutbacksAssisted2sPct,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,BlockedAtRim,DefensiveGoaltends,AtRimPctAssisted,PtsUnassisted3s,Corner3Assists,ShortMidRangeAssists,SecondChanceArc3FGA,SecondChanceFG3A,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceArc3Frequency,SecondChanceAtRimPctAssisted,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG3M,SecondChanceFtPoints,OffThreePtRebounds,Travels,Offensive Fouls Drawn,SecondChanceFg3Pct,LongMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceArc3FGM,Fg3aBlocked,SelfOReb,Charge Fouls,Offensive Fouls,Charge Fouls Drawn,FG3APctBlocked,Corner3PctBlocked,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Clear Path Fouls,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips,Arc3PctBlocked,OffensiveGoaltends,StepOutOfBoundsTurnovers,BlockedLongMidRange,HeaveAttempts,3pt And 1 Free Throw Trips,FTOffRebounds,OffFTReboundPct
101150,1610612737,Lou Williams,Lou Williams,101150,ATL,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627739,1610612737,Kris Dunn,Kris Dunn,1627739,ATL,1975.0,33.0,9.0,71.0,68.0,24.0,30.0,9.0,139.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,4.0,6.0,63.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,3.0,2.0,5.0,2.0,2.0,1.0,12.0,3.0,2.0,5.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,1.0,2.0,3.0,5.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,24.0,1.0,0.25,1.0,0.2,1.0,0.42857142857142855,1.0,0.2,0.25,1.0,13.75,0.5,0.10526315789473684,0.15789473684210525,0.13157894736842105,0.09090909090909091,1.0,0.125,0.3333333333333333,1.0,0.2,0.2,0.4,0.5,0.5,0.2,0.4,0.41858000000000006,0.359,0.2857142857142857,0.3333333333333333,0.6666666666666666,9.924999999999999,24.6,0.3380281690140845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629629,1610612737,Cam Reddish,Cam Reddish,1629629,ATL,1598.0,27.0,16.0,58.0,55.0,22.0,17.0,6.0,113.0,4.0,2.0,1.0,3.0,6.0,5.0,9.0,7.0,3.0,22.0,52.0,3.0,3.0,3.0,12.0,10.0,6.0,1.0,,,,,,,,4.0,2.0,6.0,6.0,2.0,1.0,1.0,2.0,,1.0,,3.0,,1.0,2.0,3.0,2.0,3.0,2.0,,,1.0,1.0,12.0,22.0,,0.5555555555555556,1.0,0.59375,0.75,0.6470588235294118,0.8571428571428571,0.4375,0.1111111111111111,,31.25,0.6666666666666666,0.11764705882352941,0.25,0.18181818181818182,0.1,,0.3076923076923077,,1.0,0.25,0.125,0.1875,0.3333333333333333,0.3333333333333333,0.375,0.6875,0.46341562499999994,0.4673416666666666,0.11764705882352941,0.2,0.5454545454545454,9.522222222222222,25.757142857142856,0.3793103448275862,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,3.0,9.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.42857142857142855,0.3333333333333333,0.42857142857142855,1.0,1.0,1.0,0.25,0.16666666666666666,0.5,0.6666666666666666,1.0,1.0,0.0625,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,1.0,0.5,0.3333333333333333,0.3333333333333333,0.3191,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630168,1610612737,Onyeka Okongwu,Onyeka Okongwu,1630168,ATL,1213.0,20.0,-4.0,46.0,45.0,8.0,23.0,7.0,91.0,2.0,2.0,1.0,1.0,,3.0,5.0,,2.0,8.0,44.0,1.0,1.0,,2.0,2.0,,,,,,,,,,1.0,1.0,3.0,7.0,,,,,,,,,,,,1.0,3.0,2.0,1.0,,,,,2.0,8.0,1.0,0.6,1.0,0.6,1.0,0.6666666666666666,1.0,,,,11.320754716981131,,0.07692307692307693,0.08333333333333333,0.08,,,0.1,,,0.4,0.4,0.2,1.0,1.0,,0.4,0.55844,0.7848,0.16666666666666666,0.16666666666666666,0.25,6.780000000000001,,0.17391304347826086,1.0,1.0,1.0,1.0,,,,,,,2.0,3.0,4.0,,,,,,,,,,,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,0.16666666666666666,0.5,0.5,0.5,0.5,,,,,,,,1.0,1.0,,,,0.6736,0.5,1.0,2.0,4.0,2.0,4.0,1.0,4.0,1.0,1.0,0.6666666666666666,1.0,0.25,0.26666666666666666,0.16,0.375,0.2,1.0,1.0,0.6666666666666666,0.5,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630233,1610612737,Nathan Knight,Nathan Knight,1630233,ATL,719.0,12.0,-5.0,26.0,25.0,2.0,13.0,5.0,51.0,3.0,,,1.0,,1.0,4.0,2.0,,2.0,22.0,,1.0,,,,,2.0,,,,,,,,,4.0,5.0,5.0,,,,,,,,,,,2.0,2.0,1.0,,,2.0,1.0,2.0,1.0,,2.0,,0.25,,0.16666666666666666,,0.16666666666666666,,0.3333333333333333,0.5,,19.35483870967742,,0.5714285714285714,,0.3076923076923077,0.6666666666666666,,,,0.5,0.5,,0.16666666666666666,,,,0.8333333333333334,0.5617666666666667,0.7157,,,,5.875,23.5,0.07692307692307693,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,0.5,0.3333333333333333,1.0,,,0.3333333333333333,,,,,,,1.0,,,,,,,,,2.0,,,1.0,,,,1.0,1.0,0.5,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628381,1610612737,John Collins,John Collins,1628381,ATL,249.0,4.0,6.0,8.0,6.0,2.0,3.0,1.0,14.0,,1.0,,,,1.0,1.0,,,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,,,,,,,2.0,,1.0,,1.0,,1.0,,,,,11.11111111111111,,,,,,,,,,,1.0,,,,,,0.3908,,,,,5.8,,0.25,,,,1.0,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,0.3908,1.0,,,2.0,,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628989,1610612737,Kevin Huerter,Kevin Huerter,1628989,ATL,718.0,12.0,8.0,27.0,26.0,9.0,16.0,3.0,53.0,1.0,,,1.0,2.0,,2.0,2.0,,3.0,25.0,,1.0,,,,2.0,,2.0,3.0,5.0,2.0,1.0,,13.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,9.0,,,,0.375,,0.375,,0.5,,,13.333333333333334,,0.125,,0.06666666666666667,0.2,,,,,0.25,,0.25,,,0.5,0.75,0.515075,0.72,,,,10.35,26.5,0.3333333333333333,,,1.0,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,0.5,,0.5,,,,,,,,,,,,,,0.5,0.5,,1.0,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,1.0,,,3.0,1.0,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201568,1610612737,Danilo Gallinari,Danilo Gallinari,201568,ATL,769.0,13.0,9.0,29.0,25.0,9.0,14.0,4.0,54.0,1.0,2.0,,,5.0,2.0,3.0,5.0,5.0,15.0,28.0,1.0,1.0,3.0,5.0,2.0,5.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,3.0,5.0,2.0,,,,,5.0,9.0,,0.6666666666666666,1.0,0.625,0.5,0.75,0.8333333333333334,0.625,,,31.25,,0.125,,0.0625,,,,,,0.125,0.25,,,,0.625,0.75,0.46102499999999996,0.31642499999999996,0.2222222222222222,0.5,0.3333333333333333,5.933333333333334,26.78,0.3103448275862069,1.0,,,1.0,,,2.0,,1.0,2.0,,,,,1.0,6.0,2.0,,,1.0,,,1.0,0.4,,0.4,,,,,0.3333333333333333,1.0,1.0,0.5,0.5,,,,,0.4,0.4,1.0,,,0.5,,0.4,0.56265,,,,2.0,,,,,,1.0,0.5,0.5,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203992,1610612737,Bogdan Bogdanovic,Bogdan Bogdanovic,203992,ATL,137.0,2.0,-1.0,4.0,3.0,,,1.0,7.0,,,,,1.0,,,1.0,,,5.0,,,,,,1.0,,1.0,,1.0,,,,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,20.0,,,,,,,,,,,,,,,1.0,1.0,0.56775,,,,,,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203991,1610612737,Clint Capela,Clint Capela,203991,ATL,73.0,1.0,-2.0,2.0,2.0,,,,4.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
